[1740780445.4652658]	Q_Header<(2621443, 60518, 257, 173, 250, 8, 58, 0, 15)>	Q_Data<(0, 0, 0, 0, 60, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7771937798953271, y=-0.6230855425593996, z=0.06738039367083722, w=-0.05651652585072035)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=0.008888888888888889, z=0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.12, z=-0.07)>	COMP<175>
[1740780446.3155065]	Q_Header<(2621443, 60603, 257, 173, 250, 8, 58, 85, 41)>	Q_Data<(0, 0, 70, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 31, 23, 42, 59, 151, 253, 253, 253, 253, 206, 245, 253, 253, 253, 253, 253, 253, 253, 253, 51, 95, 208, 119, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 89, 182, 253, 79, 0, 181, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7730115166523566, y=-0.628235889530415, z=0.06915294499542993, w=-0.05468758933442649)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03666666666666667, y=0.015555555555555555, z=0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.12, z=-0.01)>	COMP<174>
[1740780446.3254278]	Q_Header<(2621443, 60604, 257, 173, 250, 8, 58, 86, 49)>	Q_Data<(0, 0, 64, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 33, 48, 0, 0, 0, 2, 20, 22, 0, 14, 0, 50, 75, 84, 130, 131, 218, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 73, 98, 88, 45, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 80, 154, 0, 0, 135, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7730115166523566, y=-0.628235889530415, z=0.06915294499542993, w=-0.05468758933442649)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03666666666666667, y=0.015555555555555555, z=0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.12, z=-0.01)>	COMP<174>
[1740780446.3354926]	Q_Header<(2621443, 60605, 257, 173, 250, 8, 58, 87, 31)>	Q_Data<(0, 0, 60, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 27, 0, 20, 12, 15, 31, 102, 229, 253, 253, 240, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 197, 209, 117, 53, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7730115166523566, y=-0.628235889530415, z=0.06915294499542993, w=-0.05468758933442649)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03666666666666667, y=0.015555555555555555, z=0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.12, z=-0.01)>	COMP<174>
[1740780446.345374]	Q_Header<(2621443, 60606, 257, 173, 250, 8, 58, 88, 36)>	Q_Data<(0, 0, 65, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 19, 29, 34, 64, 135, 178, 253, 253, 253, 163, 242, 253, 253, 253, 253, 224, 253, 253, 253, 253, 210, 253, 175, 136, 22, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7729696622889036, y=-0.6281904425361178, z=0.0696429552014876, w=-0.05517724058031971)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04, y=0.006666666666666667, z=0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.11, z=-0.1)>	COMP<174>
[1740780446.355345]	Q_Header<(2621443, 60607, 257, 173, 250, 8, 58, 89, 35)>	Q_Data<(0, 0, 65, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 32, 47, 35, 60, 142, 253, 253, 253, 253, 253, 253, 111, 253, 253, 253, 253, 253, 253, 253, 253, 253, 93, 253, 188, 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7729696622889036, y=-0.6281904425361178, z=0.0696429552014876, w=-0.05517724058031971)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04, y=0.006666666666666667, z=0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.11, z=-0.1)>	COMP<174>
[1740780446.365373]	Q_Header<(2621443, 60608, 257, 173, 250, 8, 58, 90, 41)>	Q_Data<(0, 0, 64, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 36, 47, 0, 102, 227, 253, 253, 253, 253, 225, 253, 253, 253, 230, 168, 243, 253, 253, 253, 253, 253, 131, 155, 112, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7729696622889036, y=-0.6281904425361178, z=0.0696429552014876, w=-0.05517724058031971)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04, y=0.006666666666666667, z=0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.11, z=-0.1)>	COMP<174>
[1740780446.3754966]	Q_Header<(2621443, 60609, 257, 173, 250, 8, 58, 91, 41)>	Q_Data<(0, 0, 66, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 10, 0, 0, 0, 0, 0, 0, 6, 0, 26, 0, 17, 0, 31, 35, 38, 149, 253, 253, 253, 253, 253, 253, 253, 253, 253, 248, 162, 164, 218, 207, 253, 253, 205, 79, 70, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7729256773587229, y=-0.6281546960972817, z=0.07006622533226578, w=-0.05566236716291497)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.042222222222222223, y=0.0011111111111111111, z=0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.11, z=0.02)>	COMP<173>
[1740780446.3853197]	Q_Header<(2621443, 60610, 257, 173, 250, 8, 58, 92, 35)>	Q_Data<(0, 0, 69, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 14, 0, 0, 49, 136, 138, 253, 253, 253, 253, 253, 253, 253, 253, 253, 213, 114, 81, 91, 60, 103, 159, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7729256773587229, y=-0.6281546960972817, z=0.07006622533226578, w=-0.05566236716291497)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.042222222222222223, y=0.0011111111111111111, z=0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.11, z=0.02)>	COMP<173>
[1740780446.3953192]	Q_Header<(2621443, 60611, 257, 173, 250, 8, 58, 93, 38)>	Q_Data<(0, 0, 44, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 23, 13, 24, 68, 209, 253, 253, 253, 135, 253, 253, 253, 253, 253, 234, 172, 56, 0, 36, 0, 78, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7729256773587229, y=-0.6281546960972817, z=0.07006622533226578, w=-0.05566236716291497)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.042222222222222223, y=0.0011111111111111111, z=0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.11, z=0.02)>	COMP<173>
[1740780446.4053237]	Q_Header<(2621443, 60612, 257, 173, 250, 8, 58, 94, 41)>	Q_Data<(0, 0, 47, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 20, 19, 81, 231, 253, 253, 202, 253, 253, 253, 253, 253, 235, 170, 116, 0, 0, 17, 16, 67, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7729256773587229, y=-0.6281546960972817, z=0.07006622533226578, w=-0.05566236716291497)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.042222222222222223, y=0.0011111111111111111, z=0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.11, z=0.02)>	COMP<173>
[1740780446.4154632]	Q_Header<(2621443, 60613, 257, 173, 250, 8, 58, 95, 37)>	Q_Data<(0, 0, 71, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 18, 0, 0, 0, 0, 64, 222, 253, 253, 253, 253, 253, 253, 241, 253, 151, 98, 29, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7728981085005615, y=-0.6280598228279853, z=0.07067961854565666, w=-0.05633617264044999)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04111111111111111, y=-0.0077777777777777776, z=0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.08, z=0.12)>	COMP<169>
[1740780446.4253194]	Q_Header<(2621443, 60614, 257, 173, 250, 8, 58, 96, 29)>	Q_Data<(0, 0, 70, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 50, 84, 182, 253, 253, 253, 253, 253, 210, 215, 223, 119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7728981085005615, y=-0.6280598228279853, z=0.07067961854565666, w=-0.05633617264044999)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04111111111111111, y=-0.0077777777777777776, z=0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.08, z=0.12)>	COMP<169>
[1740780446.4353292]	Q_Header<(2621443, 60615, 257, 173, 250, 8, 58, 97, 28)>	Q_Data<(0, 0, 69, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 60, 62, 253, 253, 253, 253, 184, 253, 253, 159, 188, 166, 47, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7728981085005615, y=-0.6280598228279853, z=0.07067961854565666, w=-0.05633617264044999)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04111111111111111, y=-0.0077777777777777776, z=0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.08, z=0.12)>	COMP<169>
[1740780446.4454432]	Q_Header<(2621443, 60616, 257, 173, 250, 8, 58, 98, 27)>	Q_Data<(0, 0, 58, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 95, 144, 253, 253, 253, 253, 215, 202, 176, 172, 146, 94, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7728633974704942, y=-0.628031616518312, z=0.07092057710342843, w=-0.05682190816118061)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03222222222222222, y=-0.012222222222222223, z=0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.08, z=0.05)>	COMP<169>
[1740780446.4553401]	Q_Header<(2621443, 60617, 257, 173, 250, 8, 58, 99, 29)>	Q_Data<(0, 0, 48, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 154, 231, 253, 248, 253, 253, 203, 113, 127, 189, 112, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7728633974704942, y=-0.628031616518312, z=0.07092057710342843, w=-0.05682190816118061)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03222222222222222, y=-0.012222222222222223, z=0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.08, z=0.05)>	COMP<169>
[1740780446.4652605]	Q_Header<(2621443, 60618, 257, 173, 250, 8, 58, 100, 24)>	Q_Data<(0, 0, 55, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 58, 220, 253, 253, 253, 253, 253, 228, 133, 152, 185, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7728633974704942, y=-0.628031616518312, z=0.07092057710342843, w=-0.05682190816118061)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03222222222222222, y=-0.012222222222222223, z=0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.08, z=0.05)>	COMP<169>
[1740780446.4753127]	Q_Header<(2621443, 60619, 257, 173, 250, 8, 58, 101, 26)>	Q_Data<(0, 0, 67, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 5, 75, 253, 253, 253, 253, 234, 253, 253, 154, 130, 148, 18, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7728633974704942, y=-0.628031616518312, z=0.07092057710342843, w=-0.05682190816118061)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03222222222222222, y=-0.012222222222222223, z=0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.08, z=0.05)>	COMP<169>
