[1740780342.9746475]	Q_Header<(2621443, 50268, 257, 173, 250, 8, 58, 0, 37)>	Q_Data<(0, 0, 0, 0, 63, 68, 81, 79, 0, 79, 49, 0, 68, 108, 0, 52, 74, 50, 63, 55, 132, 151, 104, 75, 55, 77, 36, 52, 18, 0, 0, 19, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.33392646223060346, y=-0.9385463735551067, z=0.08673176801858663, w=-0.010070894949378463)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01888888888888889, y=0.06888888888888889, z=-0.04555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.15, z=0.06)>	COMP<94>
[1740780343.8073947]	Q_Header<(2621443, 50351, 257, 173, 250, 8, 58, 83, 27)>	Q_Data<(0, 0, 74, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 8, 0, 73, 253, 253, 253, 253, 253, 253, 253, 185, 62, 44, 62, 61, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.33234234134047974, y=-0.938798448513851, z=0.08954016799751768, w=-0.01373315460084627)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.023333333333333334, y=0.07444444444444444, z=-0.022222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.12, z=-0.07)>	COMP<91>
[1740780343.814903]	Q_Header<(2621443, 50352, 257, 173, 250, 8, 58, 84, 34)>	Q_Data<(0, 0, 72, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 24, 0, 113, 253, 253, 253, 253, 201, 253, 253, 219, 100, 59, 81, 73, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.33252047454826733, y=-0.938662330777864, z=0.09045435816456171, w=-0.01269534851432445)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03222222222222222, y=0.08555555555555555, z=-0.016666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.08, z=-0.15)>	COMP<94>
[1740780343.82454]	Q_Header<(2621443, 50353, 257, 173, 250, 8, 58, 85, 32)>	Q_Data<(0, 0, 69, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 12, 0, 0, 0, 0, 23, 23, 136, 253, 253, 253, 253, 253, 82, 250, 168, 127, 36, 75, 78, 33, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.33252047454826733, y=-0.938662330777864, z=0.09045435816456171, w=-0.01269534851432445)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03222222222222222, y=0.08555555555555555, z=-0.016666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.08, z=-0.15)>	COMP<94>
[1740780343.8358219]	Q_Header<(2621443, 50354, 257, 173, 250, 8, 58, 86, 42)>	Q_Data<(0, 0, 66, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 8, 0, 0, 9, 0, 16, 30, 124, 253, 253, 253, 185, 253, 195, 211, 118, 125, 0, 82, 65, 9, 0, 8, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 36, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.33252047454826733, y=-0.938662330777864, z=0.09045435816456171, w=-0.01269534851432445)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03222222222222222, y=0.08555555555555555, z=-0.016666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.08, z=-0.15)>	COMP<94>
[1740780343.84563]	Q_Header<(2621443, 50355, 257, 173, 250, 8, 58, 87, 35)>	Q_Data<(0, 0, 67, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 102, 253, 253, 253, 253, 253, 253, 237, 47, 103, 0, 72, 47, 23, 0, 0, 0, 5, 0, 0, 0, 0, 0, 47, 72, 63, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.33245015012681367, y=-0.9385750704332918, z=0.09179457055089549, w=-0.011291220446752438)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04, y=0.09, z=-0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.03, z=-0.03)>	COMP<90>
[1740780343.8543186]	Q_Header<(2621443, 50356, 257, 173, 250, 8, 58, 88, 30)>	Q_Data<(0, 0, 67, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 107, 253, 253, 253, 253, 253, 253, 253, 151, 76, 17, 42, 52, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 71, 85, 69, 50, 66, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.33245015012681367, y=-0.9385750704332918, z=0.09179457055089549, w=-0.011291220446752438)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04, y=0.09, z=-0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.03, z=-0.03)>	COMP<90>
[1740780343.8654616]	Q_Header<(2621443, 50357, 257, 173, 250, 8, 58, 89, 36)>	Q_Data<(0, 0, 67, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 178, 253, 253, 253, 253, 253, 253, 204, 140, 61, 46, 29, 24, 0, 0, 0, 0, 0, 7, 0, 0, 0, 96, 148, 59, 132, 201, 161, 111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.33245015012681367, y=-0.9385750704332918, z=0.09179457055089549, w=-0.011291220446752438)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04, y=0.09, z=-0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.03, z=-0.03)>	COMP<90>
[1740780343.8758273]	Q_Header<(2621443, 50358, 257, 173, 250, 8, 58, 90, 37)>	Q_Data<(0, 0, 67, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 74, 253, 253, 171, 253, 253, 253, 253, 157, 136, 43, 47, 42, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 150, 197, 138, 232, 253, 253, 130, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3323326943624109, y=-0.9385270599101548, z=0.09283343032602884, w=-0.010192756649866415)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04111111111111111, y=0.09777777777777778, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.02, z=-0.12)>	COMP<90>
[1740780343.8856597]	Q_Header<(2621443, 50359, 257, 173, 250, 8, 58, 91, 35)>	Q_Data<(0, 0, 63, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 22, 134, 253, 253, 253, 253, 253, 253, 253, 178, 127, 45, 16, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 119, 107, 253, 253, 253, 253, 27, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3323326943624109, y=-0.9385270599101548, z=0.09283343032602884, w=-0.010192756649866415)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04111111111111111, y=0.09777777777777778, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.02, z=-0.12)>	COMP<90>
[1740780343.8943799]	Q_Header<(2621443, 50360, 257, 173, 250, 8, 58, 92, 39)>	Q_Data<(0, 0, 55, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 28, 170, 253, 253, 253, 208, 179, 253, 180, 228, 114, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 142, 253, 253, 253, 253, 253, 62, 47, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3323326943624109, y=-0.9385270599101548, z=0.09283343032602884, w=-0.010192756649866415)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04111111111111111, y=0.09777777777777778, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.02, z=-0.12)>	COMP<90>
[1740780343.9056692]	Q_Header<(2621443, 50361, 257, 173, 250, 8, 58, 93, 34)>	Q_Data<(0, 0, 36, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 172, 253, 253, 253, 253, 124, 205, 184, 236, 142, 66, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 160, 253, 253, 253, 253, 210, 61, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3323326943624109, y=-0.9385270599101548, z=0.09283343032602884, w=-0.010192756649866415)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04111111111111111, y=0.09777777777777778, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.02, z=-0.12)>	COMP<90>
[1740780343.914699]	Q_Header<(2621443, 50362, 257, 173, 250, 8, 58, 94, 41)>	Q_Data<(0, 0, 41, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 155, 179, 253, 253, 253, 119, 173, 246, 184, 112, 50, 23, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 20, 128, 228, 253, 253, 253, 166, 45, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.33221637338564514, y=-0.9384822629391291, z=0.09381160497772122, w=-0.00909429352093719)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03888888888888889, y=0.09222222222222222, z=0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=0.0, z=-0.2)>	COMP<91>
[1740780343.925022]	Q_Header<(2621443, 50363, 257, 173, 250, 8, 58, 95, 38)>	Q_Data<(0, 0, 64, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 95, 155, 205, 253, 233, 253, 144, 165, 233, 156, 54, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 77, 155, 253, 253, 253, 119, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.33221637338564514, y=-0.9384822629391291, z=0.09381160497772122, w=-0.00909429352093719)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03888888888888889, y=0.09222222222222222, z=0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=0.0, z=-0.2)>	COMP<91>
[1740780343.9348578]	Q_Header<(2621443, 50364, 257, 173, 250, 8, 58, 96, 36)>	Q_Data<(0, 0, 68, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 16, 114, 96, 188, 253, 253, 253, 175, 124, 172, 115, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 136, 223, 253, 173, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.33221637338564514, y=-0.9384822629391291, z=0.09381160497772122, w=-0.00909429352093719)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03888888888888889, y=0.09222222222222222, z=0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=0.0, z=-0.2)>	COMP<91>
[1740780343.944668]	Q_Header<(2621443, 50365, 257, 173, 250, 8, 58, 97, 38)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 111, 96, 213, 253, 164, 253, 206, 96, 127, 87, 14, 17, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 66, 100, 72, 50, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.33167389706492423, y=-0.9385626638143798, z=0.09503427635813158, w=-0.007812708653719231)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.034444444444444444, y=0.08444444444444445, z=0.02)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.01, z=-0.16)>	COMP<89>
[1740780343.9546201]	Q_Header<(2621443, 50366, 257, 173, 250, 8, 58, 98, 38)>	Q_Data<(0, 0, 50, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 29, 96, 158, 253, 253, 209, 253, 188, 145, 117, 86, 0, 17, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 30, 37, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.33167389706492423, y=-0.9385626638143798, z=0.09503427635813158, w=-0.007812708653719231)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.034444444444444444, y=0.08444444444444445, z=0.02)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.01, z=-0.16)>	COMP<89>
[1740780343.9645844]	Q_Header<(2621443, 50367, 257, 173, 250, 8, 58, 99, 34)>	Q_Data<(0, 0, 39, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 6, 0, 0, 0, 62, 148, 240, 234, 253, 236, 253, 175, 182, 78, 58, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.33167389706492423, y=-0.9385626638143798, z=0.09503427635813158, w=-0.007812708653719231)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.034444444444444444, y=0.08444444444444445, z=0.02)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.01, z=-0.16)>	COMP<89>
