[1740779773.030419]	Q_Header<(2621443, 58804, 257, 173, 250, 8, 58, 0, 46)>	Q_Data<(0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 253, 240, 253, 253, 253, 253, 253, 253, 253, 253, 208, 93, 0, 64, 100, 199, 192, 250, 191, 101, 56, 35, 17, 0, 39, 77, 122, 153, 147, 91, 0, 0, 6, 0, 0, 0, 0, 0, 66, 87, 42, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.687740915031055, y=-0.7203335356049442, z=0.049499279560719346, w=0.07537806443586731)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=-0.0022222222222222222, z=-0.052222222222222225)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.17, z=-0.08)>	COMP<185>
[1740779773.802361]	Q_Header<(2621443, 58881, 257, 173, 250, 8, 58, 77, 29)>	Q_Data<(0, 0, 73, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 127, 253, 253, 253, 253, 117, 204, 253, 234, 221, 109, 133, 78, 42, 164, 253, 253, 91, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6743805390339878, y=-0.7327914518637033, z=0.05108666043727467, w=0.07495151614931098)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.011111111111111112, y=-0.023333333333333334, z=-0.03666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.14, z=0.01)>	COMP<188>
[1740779773.8106499]	Q_Header<(2621443, 58882, 257, 173, 250, 8, 58, 78, 31)>	Q_Data<(0, 0, 70, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 141, 253, 253, 253, 227, 114, 188, 253, 253, 168, 35, 40, 14, 16, 88, 162, 137, 36, 10, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6739319724251056, y=-0.7331955066783911, z=0.05139021198894575, w=0.07482707826418941)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=-0.02, z=-0.03666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.14, z=0.0)>	COMP<188>
[1740779773.8204432]	Q_Header<(2621443, 58883, 257, 173, 250, 8, 58, 79, 29)>	Q_Data<(0, 0, 69, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 152, 253, 253, 253, 176, 187, 139, 253, 253, 149, 51, 37, 26, 11, 0, 83, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6739319724251056, y=-0.7331955066783911, z=0.05139021198894575, w=0.07482707826418941)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=-0.02, z=-0.03666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.14, z=0.0)>	COMP<188>
[1740779773.831321]	Q_Header<(2621443, 58884, 257, 173, 250, 8, 58, 80, 29)>	Q_Data<(0, 0, 69, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 159, 252, 253, 226, 253, 253, 95, 243, 253, 128, 66, 27, 11, 8, 27, 36, 55, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6739319724251056, y=-0.7331955066783911, z=0.05139021198894575, w=0.07482707826418941)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=-0.02, z=-0.03666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.14, z=0.0)>	COMP<188>
[1740779773.8413997]	Q_Header<(2621443, 58885, 257, 173, 250, 8, 58, 81, 29)>	Q_Data<(0, 0, 69, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 149, 253, 253, 211, 253, 253, 111, 160, 163, 52, 73, 33, 0, 0, 13, 25, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6735184643035883, y=-0.7335766581300251, z=0.05163539835077804, w=0.07464549903428078)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.016666666666666666, z=-0.03888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.14, z=0.09)>	COMP<186>
[1740779773.8513954]	Q_Header<(2621443, 58886, 257, 173, 250, 8, 58, 82, 28)>	Q_Data<(0, 0, 71, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 118, 143, 253, 253, 175, 242, 216, 95, 94, 84, 64, 74, 7, 0, 0, 10, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6735184643035883, y=-0.7335766581300251, z=0.05163539835077804, w=0.07464549903428078)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.016666666666666666, z=-0.03888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.14, z=0.09)>	COMP<186>
[1740779773.8612664]	Q_Header<(2621443, 58887, 257, 173, 250, 8, 58, 83, 23)>	Q_Data<(0, 0, 71, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 98, 158, 253, 253, 165, 253, 127, 53, 34, 57, 67, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6735184643035883, y=-0.7335766581300251, z=0.05163539835077804, w=0.07464549903428078)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.016666666666666666, z=-0.03888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.14, z=0.09)>	COMP<186>
[1740779773.8714294]	Q_Header<(2621443, 58888, 257, 173, 250, 8, 58, 84, 27)>	Q_Data<(0, 0, 70, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 102, 246, 253, 223, 253, 119, 44, 34, 28, 33, 29, 11, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6735184643035883, y=-0.7335766581300251, z=0.05163539835077804, w=0.07464549903428078)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.016666666666666666, z=-0.03888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.14, z=0.09)>	COMP<186>
[1740779773.8818386]	Q_Header<(2621443, 58889, 257, 173, 250, 8, 58, 85, 27)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 39, 0, 144, 203, 253, 253, 231, 96, 25, 27, 23, 0, 0, 18, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.672935933369204, y=-0.734095280782895, z=0.05194271921062972, w=0.07458754744464102)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=-0.013333333333333334, z=-0.03777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.15, z=0.04)>	COMP<187>
[1740779773.891245]	Q_Header<(2621443, 58890, 257, 173, 250, 8, 58, 86, 28)>	Q_Data<(0, 0, 62, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 141, 227, 183, 253, 209, 49, 36, 61, 20, 0, 0, 5, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.672935933369204, y=-0.734095280782895, z=0.05194271921062972, w=0.07458754744464102)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=-0.013333333333333334, z=-0.03777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.15, z=0.04)>	COMP<187>
[1740779773.9012878]	Q_Header<(2621443, 58891, 257, 173, 250, 8, 58, 87, 23)>	Q_Data<(0, 0, 58, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 64, 127, 152, 253, 252, 253, 185, 96, 22, 72, 12, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.672935933369204, y=-0.734095280782895, z=0.05194271921062972, w=0.07458754744464102)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=-0.013333333333333334, z=-0.03777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.15, z=0.04)>	COMP<187>
[1740779773.9104939]	Q_Header<(2621443, 58892, 257, 173, 250, 8, 58, 88, 26)>	Q_Data<(0, 0, 65, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 119, 136, 140, 253, 253, 253, 230, 88, 47, 64, 29, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6724876300563503, y=-0.7344995589125176, z=0.05212420004248713, w=0.07452417828088616)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=-0.011111111111111112, z=-0.03888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.15, z=-0.01)>	COMP<187>
[1740779773.9204085]	Q_Header<(2621443, 58893, 257, 173, 250, 8, 58, 89, 26)>	Q_Data<(0, 0, 64, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 96, 128, 160, 236, 251, 248, 196, 70, 43, 34, 34, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6724876300563503, y=-0.7344995589125176, z=0.05212420004248713, w=0.07452417828088616)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=-0.011111111111111112, z=-0.03888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.15, z=-0.01)>	COMP<187>
[1740779773.9304845]	Q_Header<(2621443, 58894, 257, 173, 250, 8, 58, 90, 26)>	Q_Data<(0, 0, 64, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 161, 224, 227, 163, 117, 79, 29, 29, 21, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6724876300563503, y=-0.7344995589125176, z=0.05212420004248713, w=0.07452417828088616)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=-0.011111111111111112, z=-0.03888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.15, z=-0.01)>	COMP<187>
[1740779773.940709]	Q_Header<(2621443, 58895, 257, 173, 250, 8, 58, 91, 23)>	Q_Data<(0, 0, 59, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 118, 142, 140, 219, 141, 117, 102, 41, 44, 38, 28, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6721091204857453, y=-0.73485232570363, z=0.05212324635804817, w=0.07446178051149739)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.013333333333333334, y=-0.008888888888888889, z=-0.03666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.15, z=0.08)>	COMP<185>
[1740779773.9504132]	Q_Header<(2621443, 58896, 257, 173, 250, 8, 58, 92, 28)>	Q_Data<(0, 0, 59, 0, 64, 0, 0, 0, 0, 0, 0, 0, 78, 118, 129, 161, 165, 93, 94, 84, 0, 37, 31, 22, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6721091204857453, y=-0.73485232570363, z=0.05212324635804817, w=0.07446178051149739)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.013333333333333334, y=-0.008888888888888889, z=-0.03666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.15, z=0.08)>	COMP<185>
[1740779773.9604123]	Q_Header<(2621443, 58897, 257, 173, 250, 8, 58, 93, 27)>	Q_Data<(0, 0, 41, 0, 66, 0, 0, 0, 0, 0, 0, 0, 108, 122, 121, 71, 61, 101, 81, 65, 60, 15, 26, 14, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6721091204857453, y=-0.73485232570363, z=0.05212324635804817, w=0.07446178051149739)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.013333333333333334, y=-0.008888888888888889, z=-0.03666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.15, z=0.08)>	COMP<185>
