[1740779350.968431]	Q_Header<(2621443, 16554, 257, 173, 250, 8, 58, 0, 31)>	Q_Data<(0, 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 0, 26, 119, 213, 202, 253, 253, 253, 253, 253, 253, 253, 205, 50, 17, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9244659325429374, y=-0.3694934149082289, z=0.04125826700990465, w=-0.08446958807944975)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=-0.01, z=0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.15, y=0.0, z=-0.05)>	COMP<285>
[1740779351.807498]	Q_Header<(2621443, 16638, 257, 173, 250, 8, 58, 84, 68)>	Q_Data<(0, 0, 67, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 45, 42, 65, 82, 8, 154, 134, 66, 0, 85, 52, 0, 0, 49, 160, 189, 179, 187, 253, 253, 253, 202, 253, 253, 253, 253, 253, 253, 253, 252, 253, 253, 253, 253, 253, 252, 25, 138, 177, 0, 188, 153, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 177, 253, 201, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9287000378508133, y=-0.3590045756202999, z=0.03973342038912194, w=-0.08398338933246051)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=-0.01888888888888889, z=-0.08666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.19, y=-0.04, z=0.06)>	COMP<279>
[1740779351.817556]	Q_Header<(2621443, 16639, 257, 173, 250, 8, 58, 85, 59)>	Q_Data<(0, 0, 64, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 0, 109, 60, 0, 21, 0, 0, 0, 0, 0, 59, 123, 131, 82, 203, 253, 88, 162, 204, 141, 253, 207, 253, 253, 238, 253, 253, 253, 253, 253, 253, 253, 188, 228, 253, 134, 178, 198, 111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 253, 253, 253, 0, 109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9287000378508133, y=-0.3590045756202999, z=0.03973342038912194, w=-0.08398338933246051)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=-0.01888888888888889, z=-0.08666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.19, y=-0.04, z=0.06)>	COMP<279>
[1740779351.8273103]	Q_Header<(2621443, 16640, 257, 173, 250, 8, 58, 86, 68)>	Q_Data<(0, 0, 60, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 0, 0, 39, 0, 0, 15, 0, 0, 0, 35, 59, 0, 78, 135, 0, 91, 113, 97, 133, 162, 253, 253, 121, 226, 207, 253, 253, 253, 253, 253, 253, 225, 253, 233, 162, 146, 205, 133, 0, 0, 0, 8, 0, 0, 0, 0, 0, 64, 253, 253, 253, 250, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9287000378508133, y=-0.3590045756202999, z=0.03973342038912194, w=-0.08398338933246051)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=-0.01888888888888889, z=-0.08666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.19, y=-0.04, z=0.06)>	COMP<279>
[1740779351.8372574]	Q_Header<(2621443, 16641, 257, 173, 250, 8, 58, 87, 67)>	Q_Data<(0, 0, 57, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 9, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 16, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 0, 56, 62, 0, 0, 122, 197, 182, 91, 180, 113, 163, 253, 253, 253, 253, 253, 187, 253, 253, 253, 253, 244, 167, 66, 0, 47, 68, 0, 0, 0, 0, 0, 16, 253, 253, 253, 253, 253, 48, 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9287000378508133, y=-0.3590045756202999, z=0.03973342038912194, w=-0.08398338933246051)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=-0.01888888888888889, z=-0.08666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.19, y=-0.04, z=0.06)>	COMP<279>
[1740779351.8481605]	Q_Header<(2621443, 16642, 257, 173, 250, 8, 58, 88, 53)>	Q_Data<(0, 0, 61, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 23, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 0, 0, 35, 101, 77, 69, 101, 0, 91, 249, 253, 253, 253, 253, 182, 247, 253, 253, 253, 253, 133, 0, 0, 97, 67, 64, 0, 0, 0, 0, 0, 253, 253, 253, 253, 253, 187, 147, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9291959008847143, y=-0.3577257734554198, z=0.03967270990377458, w=-0.08398407511937513)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=-0.022222222222222223, z=-0.09111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.18, y=-0.03, z=0.0)>	COMP<284>
[1740779351.8571992]	Q_Header<(2621443, 16643, 257, 173, 250, 8, 58, 89, 68)>	Q_Data<(0, 0, 60, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 12, 13, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 25, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 42, 0, 79, 0, 91, 130, 237, 172, 253, 253, 138, 177, 253, 253, 253, 253, 173, 138, 173, 95, 69, 0, 34, 0, 0, 0, 0, 137, 253, 253, 253, 253, 253, 230, 127, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9291959008847143, y=-0.3577257734554198, z=0.03967270990377458, w=-0.08398407511937513)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=-0.022222222222222223, z=-0.09111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.18, y=-0.03, z=0.0)>	COMP<284>
[1740779351.8672402]	Q_Header<(2621443, 16644, 257, 173, 250, 8, 58, 90, 69)>	Q_Data<(0, 0, 62, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 0, 68, 0, 0, 0, 141, 64, 195, 193, 253, 253, 253, 253, 253, 253, 205, 253, 253, 249, 134, 134, 99, 126, 0, 0, 49, 96, 31, 253, 253, 253, 253, 233, 173, 38, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 167, 125, 157, 191, 109, 253, 253, 153, 0, 73, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9291959008847143, y=-0.3577257734554198, z=0.03967270990377458, w=-0.08398407511937513)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=-0.022222222222222223, z=-0.09111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.18, y=-0.03, z=0.0)>	COMP<284>
[1740779351.877262]	Q_Header<(2621443, 16645, 257, 173, 250, 8, 58, 91, 59)>	Q_Data<(0, 0, 64, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 84, 39, 79, 48, 253, 253, 253, 253, 253, 253, 181, 253, 253, 253, 235, 242, 145, 168, 0, 0, 0, 48, 80, 0, 194, 182, 175, 0, 157, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 253, 242, 253, 253, 253, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9298515746285252, y=-0.3560107800989949, z=0.0396110057061971, w=-0.08404369007308692)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=-0.024444444444444446, z=-0.09333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.15, y=-0.02, z=-0.01)>	COMP<284>
[1740779351.8928194]	Q_Header<(2621443, 16646, 257, 173, 250, 8, 58, 92, 58)>	Q_Data<(0, 0, 63, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 209, 253, 253, 209, 253, 253, 253, 253, 253, 253, 253, 253, 214, 161, 188, 128, 143, 160, 156, 226, 109, 85, 136, 130, 88, 0, 0, 0, 76, 102, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 253, 253, 253, 253, 253, 102, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9298515746285252, y=-0.3560107800989949, z=0.0396110057061971, w=-0.08404369007308692)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=-0.024444444444444446, z=-0.09333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.15, y=-0.02, z=-0.01)>	COMP<284>
[1740779351.8989835]	Q_Header<(2621443, 16647, 257, 173, 250, 8, 58, 93, 72)>	Q_Data<(0, 0, 43, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 7, 0, 0, 0, 0, 0, 0, 25, 0, 0, 16, 0, 0, 9, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 104, 201, 164, 97, 253, 216, 253, 253, 253, 253, 253, 253, 253, 253, 253, 229, 253, 253, 240, 253, 146, 0, 69, 80, 0, 0, 0, 96, 210, 253, 253, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 182, 0, 65, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 253, 238, 253, 253, 253, 150, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9298515746285252, y=-0.3560107800989949, z=0.0396110057061971, w=-0.08404369007308692)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=-0.024444444444444446, z=-0.09333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.15, y=-0.02, z=-0.01)>	COMP<284>
[1740779351.90801]	Q_Header<(2621443, 16648, 257, 173, 250, 8, 58, 94, 65)>	Q_Data<(0, 0, 49, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 7, 25, 13, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 39, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 77, 0, 50, 203, 185, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 112, 0, 0, 0, 0, 0, 253, 253, 253, 253, 191, 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 114, 246, 71, 200, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 253, 131, 194, 233, 168, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9303587099600966, y=-0.3546752255840794, z=0.03955077373575691, w=-0.08410642933313739)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=-0.024444444444444446, z=-0.09777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.15, y=-0.05, z=0.01)>	COMP<284>
[1740779351.917449]	Q_Header<(2621443, 16649, 257, 173, 250, 8, 58, 95, 64)>	Q_Data<(0, 0, 69, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 118, 133, 232, 253, 253, 253, 253, 253, 253, 253, 253, 253, 212, 253, 253, 253, 253, 248, 115, 0, 0, 0, 113, 253, 253, 253, 253, 253, 134, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 193, 240, 164, 180, 0, 0, 0, 0, 0, 0, 0, 49, 253, 253, 198, 58, 0, 0, 0, 0, 0, 202, 230, 249, 253)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9303587099600966, y=-0.3546752255840794, z=0.03955077373575691, w=-0.08410642933313739)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=-0.024444444444444446, z=-0.09777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.15, y=-0.05, z=0.01)>	COMP<284>
[1740779351.927449]	Q_Header<(2621443, 16650, 257, 173, 250, 8, 58, 96, 69)>	Q_Data<(0, 0, 67, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 27, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 18, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 0, 108, 195, 241, 253, 253, 253, 253, 248, 253, 184, 222, 253, 253, 253, 233, 253, 116, 0, 39, 120, 183, 253, 253, 253, 253, 253, 168, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 164, 181, 154, 150, 0, 0, 0, 0, 0, 0, 0, 0, 80, 224, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 253)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9303587099600966, y=-0.3546752255840794, z=0.03955077373575691, w=-0.08410642933313739)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=-0.024444444444444446, z=-0.09777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.15, y=-0.05, z=0.01)>	COMP<284>
[1740779351.9376519]	Q_Header<(2621443, 16651, 257, 173, 250, 8, 58, 97, 71)>	Q_Data<(0, 0, 64, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 7, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 71, 76, 104, 168, 161, 0, 221, 253, 95, 253, 253, 253, 146, 253, 253, 253, 113, 141, 253, 203, 253, 253, 197, 253, 253, 173, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 76, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 77, 0, 0, 0, 0, 0, 0, 153, 253, 253, 253, 253)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9303587099600966, y=-0.3546752255840794, z=0.03955077373575691, w=-0.08410642933313739)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=-0.024444444444444446, z=-0.09777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.15, y=-0.05, z=0.01)>	COMP<284>
[1740779351.9475157]	Q_Header<(2621443, 16652, 257, 173, 250, 8, 58, 98, 70)>	Q_Data<(0, 0, 64, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 10, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 14, 0, 0, 22, 0, 0, 48, 0, 46, 63, 0, 0, 57, 118, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 77, 0, 101, 118, 99, 115, 196, 253, 253, 253, 253, 253, 253, 194, 168, 253, 214, 231, 171, 253, 253, 253, 116, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 165, 253, 253, 253, 253)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9308918749319284, y=-0.3532652879691845, z=0.039366985269544574, w=-0.08422703825111862)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.035555555555555556, z=-0.10111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.16, y=-0.04, z=-0.04)>	COMP<276>
[1740779351.9574702]	Q_Header<(2621443, 16653, 257, 173, 250, 8, 58, 99, 68)>	Q_Data<(0, 0, 57, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 30, 17, 35, 48, 16, 0, 57, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 58, 93, 119, 105, 136, 179, 125, 100, 215, 253, 182, 19, 0, 65, 45, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 0, 109, 171, 253, 253, 253, 253, 253, 253, 220, 253, 253, 253, 253, 107, 253, 253, 182, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 76, 253, 141, 253, 253, 253)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9308918749319284, y=-0.3532652879691845, z=0.039366985269544574, w=-0.08422703825111862)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.035555555555555556, z=-0.10111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.16, y=-0.04, z=-0.04)>	COMP<276>
[1740779351.9675531]	Q_Header<(2621443, 16654, 257, 173, 250, 8, 58, 100, 84)>	Q_Data<(0, 0, 63, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 54, 0, 58, 86, 83, 0, 132, 141, 54, 0, 38, 0, 48, 20, 35, 37, 42, 0, 0, 26, 79, 131, 102, 44, 0, 96, 207, 248, 147, 204, 253, 250, 173, 253, 253, 253, 38, 98, 112, 102, 53, 128, 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 104, 176, 253, 253, 253, 253, 253, 252, 253, 253, 253, 253, 0, 81, 139, 93, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 0, 200, 103)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9308918749319284, y=-0.3532652879691845, z=0.039366985269544574, w=-0.08422703825111862)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.035555555555555556, z=-0.10111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.16, y=-0.04, z=-0.04)>	COMP<276>
