[1740779593.0990846]	Q_Header<(2621443, 40804, 257, 173, 250, 8, 58, 0, 37)>	Q_Data<(0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 2, 9, 20, 0, 0, 0, 2, 97, 253, 253, 253, 253, 163, 232, 253, 243, 171, 86, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 23, 189, 253, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7860784804124883, y=0.6106619455335776, z=-0.06982481416196029, w=0.06555231679191027)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=0.005555555555555556, z=0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.01, z=-0.1)>	COMP<253>
[1740779593.8899786]	Q_Header<(2621443, 40884, 257, 173, 250, 8, 58, 80, 33)>	Q_Data<(0, 0, 67, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 30, 34, 20, 0, 0, 0, 0, 34, 79, 97, 186, 212, 253, 253, 247, 221, 253, 181, 219, 253, 253, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.780773104573052, y=0.6173796085644482, z=-0.0712290660597836, w=0.06451510096417418)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=0.02, z=0.01888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.01, z=-0.03)>	COMP<266>
[1740779593.8999283]	Q_Header<(2621443, 40885, 257, 173, 250, 8, 58, 81, 41)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 27, 28, 17, 0, 0, 8, 25, 17, 7, 91, 143, 160, 253, 253, 180, 253, 253, 155, 226, 253, 253, 155, 10, 16, 17, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.780773104573052, y=0.6173796085644482, z=-0.0712290660597836, w=0.06451510096417418)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=0.02, z=0.01888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.01, z=-0.03)>	COMP<266>
[1740779593.9099684]	Q_Header<(2621443, 40886, 257, 173, 250, 8, 58, 82, 42)>	Q_Data<(0, 0, 70, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 12, 18, 20, 19, 0, 0, 37, 0, 35, 59, 95, 124, 253, 253, 253, 181, 253, 155, 247, 253, 253, 218, 100, 0, 17, 24, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7805795103643735, y=0.617615455889991, z=-0.07147225010842766, w=0.06433112862022439)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0011111111111111111, y=0.014444444444444444, z=0.01888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=0.0, z=-0.12)>	COMP<266>
[1740779593.9191208]	Q_Header<(2621443, 40887, 257, 173, 250, 8, 58, 83, 38)>	Q_Data<(0, 0, 71, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 6, 0, 8, 17, 0, 11, 40, 10, 38, 27, 37, 27, 190, 253, 253, 253, 253, 216, 253, 253, 253, 253, 132, 34, 30, 55, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7805795103643735, y=0.617615455889991, z=-0.07147225010842766, w=0.06433112862022439)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0011111111111111111, y=0.014444444444444444, z=0.01888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=0.0, z=-0.12)>	COMP<266>
[1740779593.9291945]	Q_Header<(2621443, 40888, 257, 173, 250, 8, 58, 84, 40)>	Q_Data<(0, 0, 70, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 22, 11, 10, 0, 5, 0, 28, 0, 34, 12, 27, 64, 134, 253, 253, 253, 253, 253, 253, 253, 253, 234, 174, 75, 0, 27, 0, 0, 34, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7805795103643735, y=0.617615455889991, z=-0.07147225010842766, w=0.06433112862022439)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0011111111111111111, y=0.014444444444444444, z=0.01888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=0.0, z=-0.12)>	COMP<266>
[1740779593.939198]	Q_Header<(2621443, 40889, 257, 173, 250, 8, 58, 85, 33)>	Q_Data<(0, 0, 67, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 5, 21, 30, 0, 15, 0, 0, 0, 25, 0, 0, 54, 77, 253, 253, 253, 253, 253, 253, 253, 253, 176, 179, 68, 44, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7805795103643735, y=0.617615455889991, z=-0.07147225010842766, w=0.06433112862022439)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0011111111111111111, y=0.014444444444444444, z=0.01888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=0.0, z=-0.12)>	COMP<266>
[1740779593.9491527]	Q_Header<(2621443, 40890, 257, 173, 250, 8, 58, 86, 37)>	Q_Data<(0, 0, 63, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 20, 27, 0, 10, 0, 0, 6, 31, 18, 14, 34, 39, 203, 253, 253, 253, 253, 253, 253, 235, 170, 125, 37, 126, 133, 103, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7803331892310837, y=0.6179189055749309, z=-0.07159412052937515, w=0.06426991382560275)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=0.005555555555555556, z=0.021111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.03, z=-0.02)>	COMP<256>
[1740779593.959171]	Q_Header<(2621443, 40891, 257, 173, 250, 8, 58, 87, 41)>	Q_Data<(0, 0, 49, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 11, 0, 19, 0, 0, 29, 30, 22, 0, 34, 33, 125, 234, 186, 217, 183, 253, 253, 253, 216, 91, 85, 209, 231, 184, 174, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7803331892310837, y=0.6179189055749309, z=-0.07159412052937515, w=0.06426991382560275)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=0.005555555555555556, z=0.021111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.03, z=-0.02)>	COMP<256>
[1740779593.9692516]	Q_Header<(2621443, 40892, 257, 173, 250, 8, 58, 88, 46)>	Q_Data<(0, 0, 64, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 26, 15, 0, 38, 30, 24, 0, 32, 29, 64, 113, 106, 216, 253, 253, 211, 253, 253, 149, 77, 253, 253, 218, 212, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 45, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7803331892310837, y=0.6179189055749309, z=-0.07159412052937515, w=0.06426991382560275)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=0.005555555555555556, z=0.021111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.03, z=-0.02)>	COMP<256>
[1740779593.9792824]	Q_Header<(2621443, 40893, 257, 173, 250, 8, 58, 89, 43)>	Q_Data<(0, 0, 63, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 6, 0, 0, 0, 23, 19, 0, 46, 37, 28, 13, 0, 0, 28, 71, 126, 253, 253, 253, 253, 253, 253, 253, 91, 253, 253, 193, 166, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 94, 115, 112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7801468842733221, y=0.6181605103990148, z=-0.07159382688566789, w=0.06420861541664331)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=-0.0011111111111111111, z=0.023333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=0.0, z=-0.02)>	COMP<260>
[1740779593.9891632]	Q_Header<(2621443, 40894, 257, 173, 250, 8, 58, 90, 42)>	Q_Data<(0, 0, 63, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 11, 0, 0, 0, 0, 0, 31, 23, 40, 13, 4, 0, 5, 38, 87, 199, 253, 253, 253, 253, 253, 253, 162, 253, 253, 137, 167, 119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 124, 64, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7801468842733221, y=0.6181605103990148, z=-0.07159382688566789, w=0.06420861541664331)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=-0.0011111111111111111, z=0.023333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=0.0, z=-0.02)>	COMP<260>
[1740779593.9993076]	Q_Header<(2621443, 40895, 257, 173, 250, 8, 58, 91, 49)>	Q_Data<(0, 0, 64, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 20, 0, 0, 4, 0, 0, 0, 0, 0, 28, 8, 0, 0, 12, 0, 58, 98, 137, 253, 253, 253, 253, 253, 253, 253, 253, 125, 213, 207, 73, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 114, 185, 211, 114, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7801468842733221, y=0.6181605103990148, z=-0.07159382688566789, w=0.06420861541664331)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=-0.0011111111111111111, z=0.023333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=0.0, z=-0.02)>	COMP<260>
[1740779594.0099487]	Q_Header<(2621443, 40896, 257, 173, 250, 8, 58, 92, 55)>	Q_Data<(0, 0, 65, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 18, 0, 0, 0, 6, 0, 23, 20, 0, 17, 0, 0, 11, 13, 32, 32, 54, 73, 211, 253, 253, 253, 253, 253, 253, 130, 253, 253, 253, 166, 28, 49, 12, 0, 0, 0, 0, 0, 0, 0, 106, 63, 244, 107, 156, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7799170207857539, y=0.6184770051355489, z=-0.07147306552982609, w=0.0640877188781532)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.013333333333333334, y=-0.005555555555555556, z=0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=0.0, z=-0.06)>	COMP<260>
[1740779594.0291345]	Q_Header<(2621443, 40897, 257, 173, 250, 8, 58, 93, 53)>	Q_Data<(0, 0, 58, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 10, 16, 16, 0, 0, 7, 18, 0, 11, 0, 0, 0, 0, 0, 18, 0, 25, 2, 114, 183, 203, 199, 253, 253, 253, 253, 253, 253, 253, 196, 41, 38, 29, 0, 0, 0, 0, 0, 0, 0, 54, 248, 253, 253, 234, 64, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7799170207857539, y=0.6184770051355489, z=-0.07147306552982609, w=0.0640877188781532)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.013333333333333334, y=-0.005555555555555556, z=0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=0.0, z=-0.06)>	COMP<260>
[1740779594.0305288]	Q_Header<(2621443, 40898, 257, 173, 250, 8, 58, 94, 45)>	Q_Data<(0, 0, 61, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 4, 24, 29, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 48, 104, 122, 217, 253, 253, 253, 253, 253, 253, 253, 205, 61, 29, 0, 0, 22, 0, 0, 0, 0, 0, 48, 253, 253, 253, 208, 121, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7799170207857539, y=0.6184770051355489, z=-0.07147306552982609, w=0.0640877188781532)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.013333333333333334, y=-0.005555555555555556, z=0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=0.0, z=-0.06)>	COMP<260>
[1740779594.050896]	Q_Header<(2621443, 40899, 257, 173, 250, 8, 58, 95, 55)>	Q_Data<(0, 0, 71, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 34, 0, 27, 0, 0, 0, 3, 17, 0, 0, 0, 20, 0, 0, 0, 0, 15, 53, 75, 197, 253, 253, 253, 229, 253, 238, 253, 127, 100, 62, 0, 0, 0, 9, 0, 0, 0, 0, 0, 146, 252, 231, 90, 112, 160, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7797177221212783, y=0.618769335958162, z=-0.07122744279573634, w=0.0639643188088532)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.015555555555555555, y=-0.011111111111111112, z=0.02666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.02, z=-0.01)>	COMP<261>
[1740779594.0521426]	Q_Header<(2621443, 40900, 257, 173, 250, 8, 58, 96, 46)>	Q_Data<(0, 0, 70, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 16, 31, 0, 27, 10, 21, 28, 18, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 146, 248, 253, 253, 253, 253, 253, 253, 253, 73, 134, 27, 30, 46, 0, 0, 0, 0, 0, 0, 39, 96, 50, 104, 65, 180, 139, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7797177221212783, y=0.618769335958162, z=-0.07122744279573634, w=0.0639643188088532)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.015555555555555555, y=-0.011111111111111112, z=0.02666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.02, z=-0.01)>	COMP<261>
