[1740780462.9654648]	Q_Header<(2621443, 62268, 257, 173, 250, 8, 58, 0, 30)>	Q_Data<(0, 0, 41, 79, 0, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 39, 33, 14, 21, 27, 62, 128, 118, 45, 44, 0, 0, 13, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7031829453913051, y=-0.7056853758019503, z=0.07391324944613058, w=-0.04559306138419451)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01888888888888889, y=0.03222222222222222, z=-0.03222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.11, z=0.0)>	COMP<137>
[1740780463.6354964]	Q_Header<(2621443, 62335, 257, 173, 250, 8, 58, 67, 30)>	Q_Data<(0, 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 188, 253, 253, 253, 70, 252, 253, 253, 253, 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7130081559454664, y=-0.6956742819265901, z=0.07415724272160089, w=-0.04644745819846772)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.011111111111111112, y=0.044444444444444446, z=-0.035555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.16, z=0.06)>	COMP<143>
[1740780463.6456103]	Q_Header<(2621443, 62336, 257, 173, 250, 8, 58, 68, 47)>	Q_Data<(0, 0, 0, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 43, 0, 48, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 101, 146, 0, 0, 0, 0, 156, 59, 214, 253, 253, 253, 188, 253, 253, 253, 253, 253, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.713449861743014, y=-0.6951390602610306, z=0.07507428607613202, w=-0.04620425573953816)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.013333333333333334, y=0.04, z=-0.042222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.16, z=-0.08)>	COMP<143>
[1740780463.6555505]	Q_Header<(2621443, 62337, 257, 173, 250, 8, 58, 69, 55)>	Q_Data<(0, 0, 43, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 76, 16, 61, 29, 63, 105, 57, 118, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 52, 150, 0, 0, 0, 0, 0, 171, 253, 118, 0, 27, 121, 228, 214, 226, 253, 253, 253, 253, 253, 253, 253, 253, 253, 159, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.713449861743014, y=-0.6951390602610306, z=0.07507428607613202, w=-0.04620425573953816)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.013333333333333334, y=0.04, z=-0.042222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.16, z=-0.08)>	COMP<143>
[1740780463.6656337]	Q_Header<(2621443, 62338, 257, 173, 250, 8, 58, 70, 66)>	Q_Data<(0, 0, 70, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 79, 93, 123, 130, 207, 243, 190, 248, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 131, 170, 253, 208, 131, 55, 111, 131, 219, 253, 209, 42, 83, 218, 235, 253, 182, 253, 253, 253, 253, 167, 253, 253, 253, 253, 201, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.713449861743014, y=-0.6951390602610306, z=0.07507428607613202, w=-0.04620425573953816)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.013333333333333334, y=0.04, z=-0.042222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.16, z=-0.08)>	COMP<143>
[1740780463.6757202]	Q_Header<(2621443, 62339, 257, 173, 250, 8, 58, 71, 66)>	Q_Data<(0, 0, 52, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 108, 138, 161, 253, 253, 253, 253, 253, 253, 135, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 219, 253, 253, 253, 173, 132, 200, 225, 194, 253, 227, 50, 85, 253, 128, 253, 0, 147, 253, 253, 253, 231, 253, 227, 234, 253, 172, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7138728440312855, y=-0.6946466174692254, z=0.07568419345064928, w=-0.046081908109064686)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.015555555555555555, y=0.03, z=-0.04777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.15, z=0.0)>	COMP<140>
[1740780463.6856143]	Q_Header<(2621443, 62340, 257, 173, 250, 8, 58, 72, 72)>	Q_Data<(0, 0, 55, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 26, 11, 0, 0, 37, 0, 0, 54, 30, 79, 253, 253, 183, 253, 253, 253, 253, 253, 253, 152, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 252, 253, 253, 253, 166, 169, 221, 253, 196, 253, 201, 45, 67, 221, 0, 213, 0, 248, 168, 253, 253, 228, 243, 0, 48, 180, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7138728440312855, y=-0.6946466174692254, z=0.07568419345064928, w=-0.046081908109064686)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.015555555555555555, y=0.03, z=-0.04777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.15, z=0.0)>	COMP<140>
[1740780463.6956236]	Q_Header<(2621443, 62341, 257, 173, 250, 8, 58, 73, 72)>	Q_Data<(0, 0, 74, 0, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 28, 78, 56, 0, 0, 43, 0, 0, 88, 100, 154, 253, 253, 253, 253, 253, 253, 253, 253, 253, 127, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 217, 253, 253, 239, 105, 139, 173, 253, 141, 253, 130, 0, 0, 134, 0, 101, 0, 199, 150, 215, 81, 125, 98, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7138728440312855, y=-0.6946466174692254, z=0.07568419345064928, w=-0.046081908109064686)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.015555555555555555, y=0.03, z=-0.04777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.15, z=0.0)>	COMP<140>
[1740780463.705541]	Q_Header<(2621443, 62342, 257, 173, 250, 8, 58, 74, 51)>	Q_Data<(0, 0, 73, 0, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 24, 24, 73, 85, 87, 62, 59, 0, 60, 90, 50, 111, 157, 168, 253, 253, 253, 253, 253, 253, 253, 253, 221, 77, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 156, 245, 171, 186, 62, 108, 94, 174, 62, 253, 129, 0, 0, 0, 0, 0, 0, 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7138728440312855, y=-0.6946466174692254, z=0.07568419345064928, w=-0.046081908109064686)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.015555555555555555, y=0.03, z=-0.04777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.15, z=0.0)>	COMP<140>
[1740780463.7156386]	Q_Header<(2621443, 62343, 257, 173, 250, 8, 58, 75, 50)>	Q_Data<(0, 0, 64, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 22, 63, 75, 118, 108, 67, 100, 65, 0, 150, 185, 51, 208, 190, 170, 253, 253, 253, 214, 218, 252, 188, 161, 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 127, 253, 188, 232, 43, 110, 0, 52, 37, 141, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7142978782237802, y=-0.694156179529954, z=0.07617224233301527, w=-0.046081765193450745)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.011111111111111112, y=0.015555555555555555, z=-0.05333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.12, z=0.02)>	COMP<140>
[1740780463.7254944]	Q_Header<(2621443, 62344, 257, 173, 250, 8, 58, 76, 60)>	Q_Data<(0, 0, 76, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 5, 0, 7, 12, 0, 42, 19, 70, 82, 104, 87, 253, 225, 83, 51, 253, 253, 179, 253, 253, 201, 253, 253, 253, 163, 177, 121, 66, 51, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 98, 252, 253, 225, 0, 157, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7142978782237802, y=-0.694156179529954, z=0.07617224233301527, w=-0.046081765193450745)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.011111111111111112, y=0.015555555555555555, z=-0.05333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.12, z=0.02)>	COMP<140>
[1740780463.7356563]	Q_Header<(2621443, 62345, 257, 173, 250, 8, 58, 77, 46)>	Q_Data<(0, 0, 76, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 70, 80, 115, 120, 46, 246, 253, 253, 159, 161, 250, 253, 253, 253, 253, 253, 253, 253, 248, 118, 118, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 152, 253, 186, 0, 132, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7142978782237802, y=-0.694156179529954, z=0.07617224233301527, w=-0.046081765193450745)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.011111111111111112, y=0.015555555555555555, z=-0.05333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.12, z=0.02)>	COMP<140>
[1740780463.7455611]	Q_Header<(2621443, 62346, 257, 173, 250, 8, 58, 78, 45)>	Q_Data<(0, 0, 73, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 9, 46, 98, 133, 231, 253, 169, 253, 253, 253, 253, 206, 253, 253, 253, 253, 253, 253, 253, 253, 236, 93, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 158, 129, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7150849989682551, y=-0.6932955362991131, z=0.07647674152502762, w=-0.04632549626296565)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=-0.0022222222222222222, z=-0.06)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.1, z=-0.01)>	COMP<140>
[1740780463.755328]	Q_Header<(2621443, 62347, 257, 173, 250, 8, 58, 79, 42)>	Q_Data<(0, 0, 71, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 19, 73, 105, 155, 253, 253, 253, 253, 253, 253, 253, 158, 253, 253, 253, 84, 253, 253, 253, 253, 206, 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7150849989682551, y=-0.6932955362991131, z=0.07647674152502762, w=-0.04632549626296565)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=-0.0022222222222222222, z=-0.06)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.1, z=-0.01)>	COMP<140>
[1740780463.7652357]	Q_Header<(2621443, 62348, 257, 173, 250, 8, 58, 80, 39)>	Q_Data<(0, 0, 71, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 16, 19, 0, 0, 122, 203, 201, 253, 253, 253, 253, 253, 253, 253, 179, 253, 253, 163, 253, 253, 253, 232, 251, 160, 117, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7150849989682551, y=-0.6932955362991131, z=0.07647674152502762, w=-0.04632549626296565)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=-0.0022222222222222222, z=-0.06)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.1, z=-0.01)>	COMP<140>
[1740780463.7690501]	Q_Header<(2621443, 62349, 257, 173, 250, 8, 58, 81, 34)>	Q_Data<(0, 0, 73, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 15, 0, 0, 60, 221, 253, 253, 253, 253, 253, 253, 253, 250, 253, 214, 231, 253, 221, 253, 253, 243, 96, 155, 111, 93, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7150849989682551, y=-0.6932955362991131, z=0.07647674152502762, w=-0.04632549626296565)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=-0.0022222222222222222, z=-0.06)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.1, z=-0.01)>	COMP<140>
[1740780463.77776]	Q_Header<(2621443, 62350, 257, 173, 250, 8, 58, 82, 34)>	Q_Data<(0, 0, 74, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 49, 48, 253, 253, 253, 253, 253, 253, 252, 253, 157, 253, 217, 181, 171, 232, 253, 253, 182, 137, 70, 77, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7157110442121085, y=-0.6926393424628183, z=0.07641738251352208, w=-0.04657065723467839)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.008888888888888889, y=-0.01888888888888889, z=-0.06111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.1, z=0.01)>	COMP<142>
[1740780463.7886097]	Q_Header<(2621443, 62351, 257, 173, 250, 8, 58, 83, 36)>	Q_Data<(0, 0, 74, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 22, 64, 192, 253, 253, 253, 253, 253, 219, 253, 253, 181, 253, 192, 138, 161, 163, 243, 253, 103, 98, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7157110442121085, y=-0.6926393424628183, z=0.07641738251352208, w=-0.04657065723467839)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.008888888888888889, y=-0.01888888888888889, z=-0.06111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.1, z=0.01)>	COMP<142>
