[1740780113.003028]	Q_Header<(2621443, 27268, 257, 173, 250, 8, 58, 0, 58)>	Q_Data<(0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 141, 198, 253, 253, 253, 253, 150, 253, 232, 76, 40, 68, 68, 212, 250, 124, 22, 63, 141, 179, 215, 253, 253, 190, 253, 227, 71, 0, 36, 0, 26, 0, 82, 67, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 24, 70, 66, 0, 91, 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.40203385726285923, y=-0.9108779847868395, z=0.09100235026247505, w=-0.019714124168195468)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03111111111111111, y=0.025555555555555557, z=0.13777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.09, z=0.0)>	COMP<135>
[1740780113.644622]	Q_Header<(2621443, 27332, 257, 173, 250, 8, 58, 64, 40)>	Q_Data<(0, 0, 61, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 11, 0, 0, 0, 0, 55, 219, 253, 253, 253, 253, 253, 253, 253, 175, 253, 253, 156, 244, 253, 253, 202, 129, 115, 33, 128, 253, 253, 253, 136, 0, 0, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3581011032362703, y=-0.9285481649110926, z=0.09649869511105222, w=-0.015808451634258397)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.017777777777777778, y=0.011111111111111112, z=0.15777777777777777)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.04, z=0.02)>	COMP<129>
[1740780113.6537175]	Q_Header<(2621443, 27333, 257, 173, 250, 8, 58, 65, 41)>	Q_Data<(0, 0, 45, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 19, 0, 0, 10, 6, 29, 58, 146, 253, 253, 253, 253, 253, 253, 253, 253, 253, 240, 228, 91, 149, 177, 212, 100, 68, 49, 0, 43, 233, 253, 193, 47, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3581011032362703, y=-0.9285481649110926, z=0.09649869511105222, w=-0.015808451634258397)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.017777777777777778, y=0.011111111111111112, z=0.15777777777777777)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.04, z=0.02)>	COMP<129>
[1740780113.6628842]	Q_Header<(2621443, 27334, 257, 173, 250, 8, 58, 66, 35)>	Q_Data<(0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 25, 15, 0, 20, 0, 51, 112, 213, 253, 253, 253, 253, 253, 253, 253, 253, 253, 175, 162, 0, 60, 113, 130, 62, 0, 0, 0, 0, 132, 175, 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3581011032362703, y=-0.9285481649110926, z=0.09649869511105222, w=-0.015808451634258397)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.017777777777777778, y=0.011111111111111112, z=0.15777777777777777)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.04, z=0.02)>	COMP<129>
[1740780113.674303]	Q_Header<(2621443, 27335, 257, 173, 250, 8, 58, 67, 43)>	Q_Data<(0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 15, 17, 14, 0, 0, 0, 75, 162, 249, 253, 253, 253, 241, 253, 253, 205, 200, 174, 119, 101, 43, 78, 61, 82, 50, 0, 0, 0, 0, 73, 112, 35, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3559603828717148, y=-0.9293910751007546, z=0.09631438343133845, w=-0.015747218583831005)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.016666666666666666, y=0.014444444444444444, z=0.15444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.02, z=0.0)>	COMP<129>
[1740780113.6834939]	Q_Header<(2621443, 27336, 257, 173, 250, 8, 58, 68, 41)>	Q_Data<(0, 0, 23, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 14, 21, 0, 0, 16, 11, 110, 253, 253, 224, 253, 253, 227, 190, 186, 118, 131, 119, 90, 50, 0, 57, 11, 61, 0, 0, 0, 0, 0, 38, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3559603828717148, y=-0.9293910751007546, z=0.09631438343133845, w=-0.015747218583831005)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.016666666666666666, y=0.014444444444444444, z=0.15444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.02, z=0.0)>	COMP<129>
[1740780113.6928756]	Q_Header<(2621443, 27337, 257, 173, 250, 8, 58, 69, 33)>	Q_Data<(0, 0, 72, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 23, 16, 0, 8, 15, 17, 90, 253, 253, 253, 253, 253, 253, 87, 108, 105, 147, 138, 84, 49, 0, 38, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3559603828717148, y=-0.9293910751007546, z=0.09631438343133845, w=-0.015747218583831005)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.016666666666666666, y=0.014444444444444444, z=0.15444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.02, z=0.0)>	COMP<129>
[1740780113.7039025]	Q_Header<(2621443, 27338, 257, 173, 250, 8, 58, 70, 31)>	Q_Data<(0, 0, 67, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 33, 0, 11, 19, 0, 60, 158, 140, 253, 253, 253, 253, 253, 144, 123, 157, 170, 147, 58, 45, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3559603828717148, y=-0.9293910751007546, z=0.09631438343133845, w=-0.015747218583831005)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.016666666666666666, y=0.014444444444444444, z=0.15444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.02, z=0.0)>	COMP<129>
[1740780113.7136233]	Q_Header<(2621443, 27339, 257, 173, 250, 8, 58, 71, 28)>	Q_Data<(0, 0, 57, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 38, 0, 19, 25, 13, 100, 253, 253, 253, 253, 253, 253, 253, 172, 177, 175, 161, 130, 33, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.35387156013860577, y=-0.9302098047727648, z=0.09612757972030081, w=-0.015624546291045718)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.015555555555555555, y=0.02, z=0.15444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.02, z=0.0)>	COMP<131>
[1740780113.7258484]	Q_Header<(2621443, 27340, 257, 173, 250, 8, 58, 72, 27)>	Q_Data<(0, 0, 67, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 30, 16, 23, 27, 68, 198, 253, 253, 253, 253, 253, 253, 197, 87, 180, 163, 128, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.35387156013860577, y=-0.9302098047727648, z=0.09612757972030081, w=-0.015624546291045718)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.015555555555555555, y=0.02, z=0.15444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.02, z=0.0)>	COMP<131>
[1740780113.735296]	Q_Header<(2621443, 27341, 257, 173, 250, 8, 58, 73, 27)>	Q_Data<(0, 0, 74, 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 24, 18, 29, 103, 253, 253, 253, 253, 253, 253, 211, 143, 104, 162, 128, 83, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.35387156013860577, y=-0.9302098047727648, z=0.09612757972030081, w=-0.015624546291045718)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.015555555555555555, y=0.02, z=0.15444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.02, z=0.0)>	COMP<131>
[1740780113.747109]	Q_Header<(2621443, 27342, 257, 173, 250, 8, 58, 74, 26)>	Q_Data<(0, 0, 67, 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 16, 0, 0, 28, 141, 253, 253, 253, 253, 253, 253, 173, 143, 132, 129, 89, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.35107957780193344, y=-0.9312886297117351, z=0.09594873023376901, w=-0.015442130247546794)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=0.01888888888888889, z=0.15222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.0, z=0.0)>	COMP<128>
[1740780113.7530482]	Q_Header<(2621443, 27343, 257, 173, 250, 8, 58, 75, 29)>	Q_Data<(0, 0, 61, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 18, 0, 74, 230, 250, 253, 253, 211, 253, 148, 141, 72, 109, 117, 56, 70, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.35107957780193344, y=-0.9312886297117351, z=0.09594873023376901, w=-0.015442130247546794)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=0.01888888888888889, z=0.15222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.0, z=0.0)>	COMP<128>
[1740780113.7702441]	Q_Header<(2621443, 27344, 257, 173, 250, 8, 58, 76, 34)>	Q_Data<(0, 0, 73, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 61, 76, 40, 137, 253, 199, 253, 253, 253, 145, 127, 160, 164, 133, 118, 28, 42, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.35107957780193344, y=-0.9312886297117351, z=0.09594873023376901, w=-0.015442130247546794)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=0.01888888888888889, z=0.15222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.0, z=0.0)>	COMP<128>
[1740780113.7754376]	Q_Header<(2621443, 27345, 257, 173, 250, 8, 58, 77, 27)>	Q_Data<(0, 0, 74, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 99, 121, 73, 206, 253, 253, 253, 253, 253, 205, 185, 83, 178, 173, 86, 56, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.34900084817398686, y=-0.9320727443975084, z=0.09594776728392923, w=-0.015258868842864063)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=0.027777777777777776, z=0.14888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.01, z=-0.04)>	COMP<128>
[1740780113.7801056]	Q_Header<(2621443, 27346, 257, 173, 250, 8, 58, 78, 32)>	Q_Data<(0, 0, 71, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 91, 126, 71, 253, 253, 253, 199, 253, 126, 252, 215, 79, 190, 177, 90, 69, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.34900084817398686, y=-0.9320727443975084, z=0.09594776728392923, w=-0.015258868842864063)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=0.027777777777777776, z=0.14888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.01, z=-0.04)>	COMP<128>
[1740780113.7879002]	Q_Header<(2621443, 27347, 257, 173, 250, 8, 58, 79, 31)>	Q_Data<(0, 0, 70, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 110, 67, 93, 253, 253, 253, 253, 180, 194, 253, 198, 116, 180, 135, 69, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.34900084817398686, y=-0.9320727443975084, z=0.09594776728392923, w=-0.015258868842864063)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=0.027777777777777776, z=0.14888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.01, z=-0.04)>	COMP<128>
[1740780113.8048437]	Q_Header<(2621443, 27348, 257, 173, 250, 8, 58, 80, 26)>	Q_Data<(0, 0, 70, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 98, 198, 127, 147, 253, 253, 253, 253, 241, 253, 238, 223, 144, 134, 72, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.34900084817398686, y=-0.9320727443975084, z=0.09594776728392923, w=-0.015258868842864063)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=0.027777777777777776, z=0.14888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.01, z=-0.04)>	COMP<128>
