[1740780105.5029426]	Q_Header<(2621443, 26518, 257, 173, 250, 8, 58, 0, 61)>	Q_Data<(0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 134, 235, 253, 253, 253, 253, 253, 253, 119, 253, 253, 196, 149, 102, 253, 253, 185, 71, 103, 52, 52, 53, 32, 63, 83, 79, 120, 144, 79, 133, 41, 22, 77, 237, 168, 253, 173, 193, 73, 48, 0, 19, 0, 0, 0, 42, 91, 0, 0, 0, 0, 0, 0, 52, 34, 46, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4702108482033467, y=-0.8779222274866223, z=0.0861198736779494, w=-0.02716041373967929)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.013333333333333334, y=0.04555555555555556, z=-0.03777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.15, z=-0.25)>	COMP<145>
[1740780106.273612]	Q_Header<(2621443, 26595, 257, 173, 250, 8, 58, 77, 47)>	Q_Data<(0, 0, 74, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 18, 5, 0, 0, 18, 17, 61, 168, 235, 253, 253, 253, 253, 219, 253, 253, 253, 253, 58, 128, 131, 217, 184, 77, 55, 27, 43, 45, 195, 253, 205, 123, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.48224125228496734, y=-0.8712813411426286, z=0.08721968731998712, w=-0.02655042966003807)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.05, y=0.057777777777777775, z=-0.034444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.08, z=-0.05)>	COMP<152>
[1740780106.282943]	Q_Header<(2621443, 26596, 257, 173, 250, 8, 58, 78, 44)>	Q_Data<(0, 0, 71, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 25, 0, 0, 0, 80, 239, 253, 253, 253, 253, 253, 250, 246, 220, 168, 201, 84, 62, 62, 130, 101, 0, 37, 10, 0, 0, 116, 162, 140, 19, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.48224125228496734, y=-0.8712813411426286, z=0.08721968731998712, w=-0.02655042966003807)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.05, y=0.057777777777777775, z=-0.034444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.08, z=-0.05)>	COMP<152>
[1740780106.292903]	Q_Header<(2621443, 26597, 257, 173, 250, 8, 58, 79, 43)>	Q_Data<(0, 0, 69, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 27, 25, 0, 13, 13, 71, 248, 253, 253, 253, 253, 253, 156, 174, 157, 83, 145, 102, 8, 43, 91, 23, 35, 0, 0, 0, 0, 35, 79, 73, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.48224125228496734, y=-0.8712813411426286, z=0.08721968731998712, w=-0.02655042966003807)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.05, y=0.057777777777777775, z=-0.034444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.08, z=-0.05)>	COMP<152>
[1740780106.3028593]	Q_Header<(2621443, 26598, 257, 173, 250, 8, 58, 80, 40)>	Q_Data<(0, 0, 70, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 31, 21, 0, 0, 28, 90, 203, 253, 253, 253, 249, 127, 64, 127, 106, 79, 93, 56, 20, 35, 57, 28, 21, 0, 0, 0, 0, 0, 43, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.48224125228496734, y=-0.8712813411426286, z=0.08721968731998712, w=-0.02655042966003807)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.05, y=0.057777777777777775, z=-0.034444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.08, z=-0.05)>	COMP<152>
[1740780106.312929]	Q_Header<(2621443, 26599, 257, 173, 250, 8, 58, 81, 31)>	Q_Data<(0, 0, 70, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 31, 20, 13, 6, 26, 76, 183, 253, 253, 253, 253, 253, 252, 85, 145, 126, 148, 112, 0, 32, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.48262094701162184, y=-0.8709394578106529, z=0.08868701606271488, w=-0.026001836780947377)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.05, y=0.05555555555555555, z=-0.028888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.08, z=-0.04)>	COMP<152>
[1740780106.3238728]	Q_Header<(2621443, 26600, 257, 173, 250, 8, 58, 82, 26)>	Q_Data<(0, 0, 72, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 33, 17, 20, 20, 42, 161, 253, 253, 253, 253, 253, 253, 253, 124, 181, 161, 189, 146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.48262094701162184, y=-0.8709394578106529, z=0.08868701606271488, w=-0.026001836780947377)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.05, y=0.05555555555555555, z=-0.028888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.08, z=-0.04)>	COMP<152>
[1740780106.334795]	Q_Header<(2621443, 26601, 257, 173, 250, 8, 58, 83, 28)>	Q_Data<(0, 0, 72, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 22, 18, 25, 9, 44, 246, 253, 253, 253, 253, 253, 253, 204, 172, 196, 187, 187, 143, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.48262094701162184, y=-0.8709394578106529, z=0.08868701606271488, w=-0.026001836780947377)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.05, y=0.05555555555555555, z=-0.028888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.08, z=-0.04)>	COMP<152>
[1740780106.3428516]	Q_Header<(2621443, 26602, 257, 173, 250, 8, 58, 84, 29)>	Q_Data<(0, 0, 71, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 26, 37, 20, 43, 253, 253, 253, 253, 253, 253, 253, 128, 161, 175, 181, 147, 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4829194077731769, y=-0.8706831840096522, z=0.08966236223695612, w=-0.025696293057698112)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04777777777777778, y=0.043333333333333335, z=-0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.06, z=0.0)>	COMP<146>
[1740780106.3528447]	Q_Header<(2621443, 26603, 257, 173, 250, 8, 58, 85, 32)>	Q_Data<(0, 0, 69, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 32, 47, 20, 127, 222, 253, 253, 253, 253, 253, 197, 211, 112, 142, 146, 89, 54, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4829194077731769, y=-0.8706831840096522, z=0.08966236223695612, w=-0.025696293057698112)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04777777777777778, y=0.043333333333333335, z=-0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.06, z=0.0)>	COMP<146>
[1740780106.3628695]	Q_Header<(2621443, 26604, 257, 173, 250, 8, 58, 86, 29)>	Q_Data<(0, 0, 63, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 48, 48, 220, 253, 253, 253, 253, 253, 155, 103, 186, 105, 133, 109, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4829194077731769, y=-0.8706831840096522, z=0.08966236223695612, w=-0.025696293057698112)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04777777777777778, y=0.043333333333333335, z=-0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.06, z=0.0)>	COMP<146>
[1740780106.3741171]	Q_Header<(2621443, 26605, 257, 173, 250, 8, 58, 87, 29)>	Q_Data<(0, 0, 54, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 18, 13, 56, 89, 245, 253, 253, 221, 231, 207, 160, 74, 119, 91, 121, 94, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.48321845166489447, y=-0.870427982719851, z=0.09057675663391479, w=-0.025512860022221282)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.042222222222222223, y=0.03777777777777778, z=-0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=0.0, z=0.2)>	COMP<151>
[1740780106.3828108]	Q_Header<(2621443, 26606, 257, 173, 250, 8, 58, 88, 31)>	Q_Data<(0, 0, 67, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 39, 53, 71, 125, 213, 253, 253, 253, 228, 253, 157, 146, 128, 80, 80, 87, 35, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.48321845166489447, y=-0.870427982719851, z=0.09057675663391479, w=-0.025512860022221282)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.042222222222222223, y=0.03777777777777778, z=-0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=0.0, z=0.2)>	COMP<151>
[1740780106.392837]	Q_Header<(2621443, 26607, 257, 173, 250, 8, 58, 89, 31)>	Q_Data<(0, 0, 66, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 85, 91, 69, 129, 252, 253, 253, 253, 191, 214, 123, 200, 186, 116, 76, 68, 23, 18, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.48321845166489447, y=-0.870427982719851, z=0.09057675663391479, w=-0.025512860022221282)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.042222222222222223, y=0.03777777777777778, z=-0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=0.0, z=0.2)>	COMP<151>
[1740780106.402858]	Q_Header<(2621443, 26608, 257, 173, 250, 8, 58, 90, 28)>	Q_Data<(0, 0, 66, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 142, 144, 131, 229, 253, 253, 253, 238, 220, 90, 164, 198, 221, 109, 117, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.48321845166489447, y=-0.870427982719851, z=0.09057675663391479, w=-0.025512860022221282)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.042222222222222223, y=0.03777777777777778, z=-0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=0.0, z=0.2)>	COMP<151>
[1740780106.4128697]	Q_Header<(2621443, 26609, 257, 173, 250, 8, 58, 91, 26)>	Q_Data<(0, 0, 66, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 73, 174, 200, 206, 253, 253, 251, 253, 253, 253, 253, 223, 148, 208, 88, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4836415961965831, y=-0.8701154209210612, z=0.09136944340059122, w=-0.02532953841766557)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03111111111111111, y=0.021111111111111112, z=-0.03)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.01, z=0.21)>	COMP<151>
[1740780106.4228308]	Q_Header<(2621443, 26610, 257, 173, 250, 8, 58, 92, 25)>	Q_Data<(0, 0, 56, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 85, 199, 253, 253, 253, 253, 225, 253, 253, 253, 253, 243, 136, 158, 37, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4836415961965831, y=-0.8701154209210612, z=0.09136944340059122, w=-0.02532953841766557)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03111111111111111, y=0.021111111111111112, z=-0.03)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.01, z=0.21)>	COMP<151>
[1740780106.43282]	Q_Header<(2621443, 26611, 257, 173, 250, 8, 58, 93, 25)>	Q_Data<(0, 0, 33, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 148, 248, 253, 253, 253, 253, 204, 253, 253, 253, 253, 218, 148, 98, 63, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4836415961965831, y=-0.8701154209210612, z=0.09136944340059122, w=-0.02532953841766557)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03111111111111111, y=0.021111111111111112, z=-0.03)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.01, z=0.21)>	COMP<151>
