[1740780048.0025063]	Q_Header<(2621443, 20768, 257, 173, 250, 8, 58, 0, 51)>	Q_Data<(0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 172, 253, 253, 253, 253, 253, 250, 220, 112, 170, 141, 147, 142, 188, 160, 136, 93, 26, 80, 151, 154, 188, 179, 191, 253, 253, 253, 253, 171, 197, 143, 41, 0, 96, 253, 253, 191, 64, 25, 0, 0, 0, 0, 0, 0, 36, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.40027638700713436, y=-0.9116999683936514, z=0.0905169078883166, w=-0.019714741232586826)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.022222222222222223, y=-0.028888888888888888, z=0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.13, z=-0.09)>	COMP<181>
[1740780048.804511]	Q_Header<(2621443, 20848, 257, 173, 250, 8, 58, 80, 29)>	Q_Data<(0, 0, 70, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 18, 25, 43, 246, 253, 253, 250, 133, 253, 253, 44, 45, 112, 74, 69, 3, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3875841954918708, y=-0.9172622503703676, z=0.08972421533433858, w=-0.01892143316574487)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03, y=-0.015555555555555555, z=0.043333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.1, z=-0.11)>	COMP<184>
[1740780048.812602]	Q_Header<(2621443, 20849, 257, 173, 250, 8, 58, 81, 27)>	Q_Data<(0, 0, 69, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 0, 18, 78, 253, 253, 253, 253, 186, 202, 144, 83, 35, 97, 65, 40, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.387027417811136, y=-0.9175497826769922, z=0.08917316786343947, w=-0.018982104863470003)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03111111111111111, y=-0.013333333333333334, z=0.042222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.09, z=-0.16)>	COMP<184>
[1740780048.8224504]	Q_Header<(2621443, 20850, 257, 173, 250, 8, 58, 82, 31)>	Q_Data<(0, 0, 72, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 4, 56, 153, 253, 253, 253, 253, 190, 253, 201, 132, 75, 81, 65, 91, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.387027417811136, y=-0.9175497826769922, z=0.08917316786343947, w=-0.018982104863470003)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03111111111111111, y=-0.013333333333333334, z=0.042222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.09, z=-0.16)>	COMP<184>
[1740780048.832117]	Q_Header<(2621443, 20851, 257, 173, 250, 8, 58, 83, 24)>	Q_Data<(0, 0, 73, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 73, 26, 126, 253, 253, 253, 253, 253, 253, 253, 181, 182, 47, 69, 90, 111, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.387027417811136, y=-0.9175497826769922, z=0.08917316786343947, w=-0.018982104863470003)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03111111111111111, y=-0.013333333333333334, z=0.042222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.09, z=-0.16)>	COMP<184>
[1740780048.843745]	Q_Header<(2621443, 20852, 257, 173, 250, 8, 58, 84, 26)>	Q_Data<(0, 0, 71, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 142, 83, 176, 253, 253, 253, 253, 253, 223, 233, 109, 187, 54, 83, 82, 102, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.386468299912293, y=-0.9178316952117912, z=0.08868263420286825, w=-0.01904265786049201)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03111111111111111, y=-0.013333333333333334, z=0.04)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.1, z=-0.07)>	COMP<180>
[1740780048.8520963]	Q_Header<(2621443, 20853, 257, 173, 250, 8, 58, 85, 26)>	Q_Data<(0, 0, 69, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 202, 133, 181, 253, 253, 253, 253, 253, 172, 129, 205, 132, 88, 40, 37, 70, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.386468299912293, y=-0.9178316952117912, z=0.08868263420286825, w=-0.01904265786049201)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03111111111111111, y=-0.013333333333333334, z=0.04)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.1, z=-0.07)>	COMP<180>
[1740780048.8622022]	Q_Header<(2621443, 20854, 257, 173, 250, 8, 58, 86, 28)>	Q_Data<(0, 0, 67, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 221, 147, 149, 158, 173, 253, 253, 253, 253, 208, 253, 184, 70, 52, 17, 21, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.386468299912293, y=-0.9178316952117912, z=0.08868263420286825, w=-0.01904265786049201)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03111111111111111, y=-0.013333333333333334, z=0.04)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.1, z=-0.07)>	COMP<180>
[1740780048.8721926]	Q_Header<(2621443, 20855, 257, 173, 250, 8, 58, 87, 34)>	Q_Data<(0, 0, 64, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 172, 72, 169, 253, 225, 253, 249, 253, 253, 253, 245, 192, 58, 76, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.386468299912293, y=-0.9178316952117912, z=0.08868263420286825, w=-0.01904265786049201)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03111111111111111, y=-0.013333333333333334, z=0.04)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.1, z=-0.07)>	COMP<180>
[1740780048.8867137]	Q_Header<(2621443, 20856, 257, 173, 250, 8, 58, 88, 25)>	Q_Data<(0, 0, 66, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 165, 189, 253, 253, 253, 253, 253, 245, 253, 249, 193, 167, 50, 62, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.38573817258013277, y=-0.9182033335910629, z=0.08801177925008725, w=-0.01904277054509516)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03111111111111111, y=-0.008888888888888889, z=0.042222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.1, z=-0.09)>	COMP<180>
[1740780048.8921134]	Q_Header<(2621443, 20857, 257, 173, 250, 8, 58, 89, 24)>	Q_Data<(0, 0, 66, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 240, 235, 253, 253, 253, 253, 253, 194, 212, 162, 157, 99, 91, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.38573817258013277, y=-0.9182033335910629, z=0.08801177925008725, w=-0.01904277054509516)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03111111111111111, y=-0.008888888888888889, z=0.042222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.1, z=-0.09)>	COMP<180>
[1740780048.9022048]	Q_Header<(2621443, 20858, 257, 173, 250, 8, 58, 90, 26)>	Q_Data<(0, 0, 66, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 253, 181, 253, 253, 163, 253, 253, 202, 131, 106, 113, 87, 99, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.38573817258013277, y=-0.9182033335910629, z=0.08801177925008725, w=-0.01904277054509516)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03111111111111111, y=-0.008888888888888889, z=0.042222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.1, z=-0.09)>	COMP<180>
[1740780048.9081407]	Q_Header<(2621443, 20859, 257, 173, 250, 8, 58, 91, 25)>	Q_Data<(0, 0, 64, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 232, 205, 253, 253, 148, 253, 253, 185, 253, 217, 72, 108, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.38573817258013277, y=-0.9182033335910629, z=0.08801177925008725, w=-0.01904277054509516)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03111111111111111, y=-0.008888888888888889, z=0.042222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.1, z=-0.09)>	COMP<180>
[1740780048.9224281]	Q_Header<(2621443, 20860, 257, 173, 250, 8, 58, 92, 25)>	Q_Data<(0, 0, 49, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 89, 128, 253, 253, 253, 253, 185, 154, 183, 171, 253, 253, 79, 66, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.38524842970982714, y=-0.9184439750116412, z=0.0876452384447579, w=-0.019042698046493358)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.027777777777777776, y=-0.006666666666666667, z=0.04)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.1, z=-0.17)>	COMP<180>
[1740780048.9328961]	Q_Header<(2621443, 20861, 257, 173, 250, 8, 58, 93, 26)>	Q_Data<(0, 0, 33, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 149, 126, 253, 253, 201, 241, 179, 96, 113, 109, 196, 228, 65, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.38524842970982714, y=-0.9184439750116412, z=0.0876452384447579, w=-0.019042698046493358)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.027777777777777776, y=-0.006666666666666667, z=0.04)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.1, z=-0.17)>	COMP<180>
[1740780048.9427748]	Q_Header<(2621443, 20862, 257, 173, 250, 8, 58, 94, 30)>	Q_Data<(0, 0, 35, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 148, 162, 245, 188, 253, 124, 166, 117, 111, 60, 128, 153, 8, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3847053651728194, y=-0.9187030234144499, z=0.08734148462038784, w=-0.018920936570454388)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.017777777777777778, y=0.0, z=0.03777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.11, z=-0.03)>	COMP<182>
[1740780048.9523437]	Q_Header<(2621443, 20863, 257, 173, 250, 8, 58, 95, 23)>	Q_Data<(0, 0, 64, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 0, 250, 246, 253, 235, 116, 74, 113, 99, 61, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3847053651728194, y=-0.9187030234144499, z=0.08734148462038784, w=-0.018920936570454388)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.017777777777777778, y=0.0, z=0.03777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.11, z=-0.03)>	COMP<182>
[1740780048.9623969]	Q_Header<(2621443, 20864, 257, 173, 250, 8, 58, 96, 21)>	Q_Data<(0, 0, 71, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 144, 253, 253, 253, 253, 41, 35, 101, 90, 32, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3847053651728194, y=-0.9187030234144499, z=0.08734148462038784, w=-0.018920936570454388)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.017777777777777778, y=0.0, z=0.03777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.11, z=-0.03)>	COMP<182>
