[1740780395.4649339]	Q_Header<(2621443, 55518, 257, 173, 250, 8, 58, 0, 29)>	Q_Data<(0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 18, 65, 0, 0, 111, 138, 125, 45, 67, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.35253528219696495, y=-0.9307761519223884, z=0.09619037478227437, w=-0.011047244819537855)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01888888888888889, y=-0.03, z=0.034444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.04, z=0.02)>	COMP<103>
[1740780396.2048929]	Q_Header<(2621443, 55592, 257, 173, 250, 8, 58, 74, 29)>	Q_Data<(0, 0, 60, 0, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 10, 0, 0, 35, 10, 148, 253, 253, 253, 253, 253, 253, 253, 253, 113, 253, 253, 153, 79, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3425364268653271, y=-0.9347118390975799, z=0.09436231574016316, w=-0.008850281877311551)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.024444444444444446, y=0.0, z=0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=0.04, z=-0.06)>	COMP<99>
[1740780396.2150006]	Q_Header<(2621443, 55593, 257, 173, 250, 8, 58, 75, 28)>	Q_Data<(0, 0, 46, 0, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 35, 29, 160, 253, 253, 253, 253, 253, 253, 242, 184, 101, 197, 168, 67, 70, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.34258060487992786, y=-0.9347268775585418, z=0.09405250527702991, w=-0.008849846375839932)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.016666666666666666, y=-0.011111111111111112, z=0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=0.01, z=0.11)>	COMP<98>
[1740780396.2249703]	Q_Header<(2621443, 55594, 257, 173, 250, 8, 58, 76, 31)>	Q_Data<(0, 0, 75, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 20, 22, 199, 253, 253, 253, 164, 253, 253, 211, 128, 110, 158, 100, 0, 26, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.34258060487992786, y=-0.9347268775585418, z=0.09405250527702991, w=-0.008849846375839932)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.016666666666666666, y=-0.011111111111111112, z=0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=0.01, z=0.11)>	COMP<98>
[1740780396.2350092]	Q_Header<(2621443, 55595, 257, 173, 250, 8, 58, 77, 25)>	Q_Data<(0, 0, 74, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 39, 168, 253, 253, 238, 252, 253, 253, 148, 97, 89, 121, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.34258060487992786, y=-0.9347268775585418, z=0.09405250527702991, w=-0.008849846375839932)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.016666666666666666, y=-0.011111111111111112, z=0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=0.01, z=0.11)>	COMP<98>
[1740780396.2450168]	Q_Header<(2621443, 55596, 257, 173, 250, 8, 58, 78, 25)>	Q_Data<(0, 0, 72, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 31, 22, 73, 191, 253, 253, 253, 253, 253, 237, 73, 43, 60, 80, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3425859379924081, y=-0.9347414288889595, z=0.09387086631610968, w=-0.009033087265789488)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=-0.01888888888888889, z=-0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.01, z=0.06)>	COMP<102>
[1740780396.2549624]	Q_Header<(2621443, 55597, 257, 173, 250, 8, 58, 79, 24)>	Q_Data<(0, 0, 71, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 35, 18, 98, 253, 253, 253, 253, 253, 167, 182, 61, 0, 24, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3425859379924081, y=-0.9347414288889595, z=0.09387086631610968, w=-0.009033087265789488)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=-0.01888888888888889, z=-0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.01, z=0.06)>	COMP<102>
[1740780396.2649586]	Q_Header<(2621443, 55598, 257, 173, 250, 8, 58, 80, 23)>	Q_Data<(0, 0, 69, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 24, 141, 253, 253, 253, 253, 253, 229, 223, 138, 33, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3425859379924081, y=-0.9347414288889595, z=0.09387086631610968, w=-0.009033087265789488)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=-0.01888888888888889, z=-0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.01, z=0.06)>	COMP<102>
[1740780396.2759333]	Q_Header<(2621443, 55599, 257, 173, 250, 8, 58, 81, 21)>	Q_Data<(0, 0, 70, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 184, 253, 253, 253, 253, 253, 253, 253, 188, 75, 0, 9, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.34264413873370553, y=-0.934733698736498, z=0.09368698841400748, w=-0.009521283513084799)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.027777777777777776, z=-0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.05, z=0.01)>	COMP<102>
[1740780396.2849646]	Q_Header<(2621443, 55600, 257, 173, 250, 8, 58, 82, 30)>	Q_Data<(0, 0, 71, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 197, 253, 253, 253, 253, 253, 253, 253, 216, 73, 0, 19, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 16, 21, 36, 0, 48, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.34264413873370553, y=-0.934733698736498, z=0.09368698841400748, w=-0.009521283513084799)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.027777777777777776, z=-0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.05, z=0.01)>	COMP<102>
[1740780396.2949667]	Q_Header<(2621443, 55601, 257, 173, 250, 8, 58, 83, 33)>	Q_Data<(0, 0, 73, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 68, 253, 253, 253, 253, 253, 246, 253, 253, 208, 61, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 11, 68, 73, 20, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.34264413873370553, y=-0.934733698736498, z=0.09368698841400748, w=-0.009521283513084799)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.027777777777777776, z=-0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.05, z=0.01)>	COMP<102>
[1740780396.3049326]	Q_Header<(2621443, 55602, 257, 173, 250, 8, 58, 84, 32)>	Q_Data<(0, 0, 72, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 115, 253, 253, 253, 253, 253, 253, 182, 253, 173, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 83, 88, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.34264413873370553, y=-0.934733698736498, z=0.09368698841400748, w=-0.009521283513084799)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.027777777777777776, z=-0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.05, z=0.01)>	COMP<102>
[1740780396.3149977]	Q_Header<(2621443, 55603, 257, 173, 250, 8, 58, 85, 31)>	Q_Data<(0, 0, 70, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 120, 253, 253, 253, 253, 253, 253, 73, 247, 148, 103, 37, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 146, 136, 0, 135, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3427002877112465, y=-0.9347203751198112, z=0.09356358701003399, w=-0.010009411787113879)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.011111111111111112, y=-0.03222222222222222, z=-0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.06, z=0.16)>	COMP<96>
[1740780396.3249757]	Q_Header<(2621443, 55604, 257, 173, 250, 8, 58, 86, 34)>	Q_Data<(0, 0, 59, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 128, 253, 253, 253, 253, 253, 253, 136, 191, 140, 135, 61, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 96, 158, 211, 184, 105, 164, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3427002877112465, y=-0.9347203751198112, z=0.09356358701003399, w=-0.010009411787113879)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.011111111111111112, y=-0.03222222222222222, z=-0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.06, z=0.16)>	COMP<96>
[1740780396.3352602]	Q_Header<(2621443, 55605, 257, 173, 250, 8, 58, 87, 39)>	Q_Data<(0, 0, 61, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 198, 253, 253, 253, 253, 253, 253, 195, 134, 136, 147, 74, 0, 6, 0, 0, 0, 0, 0, 0, 0, 16, 114, 253, 253, 72, 185, 213, 220, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3427002877112465, y=-0.9347203751198112, z=0.09356358701003399, w=-0.010009411787113879)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.011111111111111112, y=-0.03222222222222222, z=-0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.06, z=0.16)>	COMP<96>
[1740780396.3450108]	Q_Header<(2621443, 55606, 257, 173, 250, 8, 58, 88, 35)>	Q_Data<(0, 0, 69, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 44, 253, 253, 253, 253, 253, 253, 253, 194, 89, 107, 120, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 79, 253, 253, 253, 253, 230, 253, 253, 123, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3427157237353758, y=-0.9347014413683962, z=0.09362883708104479, w=-0.01062022011219152)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.017777777777777778, y=-0.03777777777777778, z=-0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.05, z=0.15)>	COMP<96>
[1740780396.3549764]	Q_Header<(2621443, 55607, 257, 173, 250, 8, 58, 89, 36)>	Q_Data<(0, 0, 67, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 32, 153, 253, 253, 253, 253, 237, 253, 176, 187, 108, 12, 57, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 253, 253, 253, 253, 253, 253, 253, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3427157237353758, y=-0.9347014413683962, z=0.09362883708104479, w=-0.01062022011219152)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.017777777777777778, y=-0.03777777777777778, z=-0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.05, z=0.15)>	COMP<96>
[1740780396.3649776]	Q_Header<(2621443, 55608, 257, 173, 250, 8, 58, 90, 38)>	Q_Data<(0, 0, 68, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 236, 253, 251, 253, 146, 232, 213, 242, 253, 156, 79, 14, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 11, 187, 253, 253, 253, 253, 253, 223, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3427157237353758, y=-0.9347014413683962, z=0.09362883708104479, w=-0.01062022011219152)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.017777777777777778, y=-0.03777777777777778, z=-0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.05, z=0.15)>	COMP<96>
