[1740780622.957794]	Q_Header<(2621443, 12732, 257, 173, 250, 8, 58, 0, 17)>	Q_Data<(0, 0, 0, 79, 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 34, 23, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.45916062823030446, y=-0.8843251817664338, z=0.08318967649580021, w=-0.014831321634981255)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.008888888888888889, y=0.016666666666666666, z=0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=-0.11, z=0.04)>	COMP<168>
[1740780623.6267726]	Q_Header<(2621443, 12799, 257, 173, 250, 8, 58, 67, 59)>	Q_Data<(0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 7, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 20, 0, 0, 0, 0, 0, 0, 66, 88, 152, 95, 0, 41, 0, 46, 72, 102, 7, 231, 253, 253, 253, 253, 249, 247, 253, 198, 240, 154, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 253, 163, 100, 0, 113, 253, 195, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.45640826403026463, y=-0.8854735349760737, z=0.0858740876558682, w=-0.01592973481036361)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.021111111111111112, y=0.0011111111111111111, z=0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.14, z=-0.1)>	COMP<168>
[1740780623.6368394]	Q_Header<(2621443, 12800, 257, 173, 250, 8, 58, 68, 60)>	Q_Data<(0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 37, 0, 0, 0, 0, 0, 29, 117, 176, 214, 166, 126, 63, 56, 63, 82, 116, 0, 253, 253, 253, 253, 253, 220, 197, 215, 115, 168, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 89, 253, 253, 253, 253, 228, 190, 0, 0, 121, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.45640826403026463, y=-0.8854735349760737, z=0.0858740876558682, w=-0.01592973481036361)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.021111111111111112, y=0.0011111111111111111, z=0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.14, z=-0.1)>	COMP<168>
[1740780623.64683]	Q_Header<(2621443, 12801, 257, 173, 250, 8, 58, 69, 57)>	Q_Data<(0, 0, 66, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 13, 0, 0, 0, 20, 43, 53, 143, 215, 229, 249, 253, 135, 185, 0, 253, 205, 154, 253, 253, 253, 253, 210, 189, 129, 111, 56, 104, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 79, 222, 253, 0, 180, 211, 177, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4561059001094968, y=-0.8856620790163131, z=0.0855694462670299, w=-0.01574673119607255)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.017777777777777778, y=0.01, z=0.015555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.09, z=-0.06)>	COMP<173>
[1740780623.6567574]	Q_Header<(2621443, 12802, 257, 173, 250, 8, 58, 70, 54)>	Q_Data<(0, 0, 69, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 7, 0, 15, 0, 31, 48, 155, 151, 214, 253, 253, 171, 204, 252, 253, 253, 253, 253, 253, 253, 182, 177, 125, 21, 52, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 43, 145, 214, 97, 38, 165, 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4561059001094968, y=-0.8856620790163131, z=0.0855694462670299, w=-0.01574673119607255)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.017777777777777778, y=0.01, z=0.015555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.09, z=-0.06)>	COMP<173>
[1740780623.6667047]	Q_Header<(2621443, 12803, 257, 173, 250, 8, 58, 71, 51)>	Q_Data<(0, 0, 51, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 4, 0, 0, 26, 80, 78, 116, 108, 253, 244, 243, 253, 250, 253, 179, 253, 253, 253, 253, 208, 253, 252, 253, 243, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 89, 65, 0, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4561059001094968, y=-0.8856620790163131, z=0.0855694462670299, w=-0.01574673119607255)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.017777777777777778, y=0.01, z=0.015555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.09, z=-0.06)>	COMP<173>
[1740780623.676819]	Q_Header<(2621443, 12804, 257, 173, 250, 8, 58, 72, 45)>	Q_Data<(0, 0, 43, 0, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 12, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 17, 0, 24, 0, 0, 18, 101, 98, 209, 194, 253, 253, 227, 82, 253, 253, 217, 253, 253, 253, 253, 246, 150, 253, 253, 253, 88, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.45592087858696584, y=-0.8857804164568454, z=0.0853859851597276, w=-0.015441496958835656)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.021111111111111112, y=0.012222222222222223, z=0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.15, z=-0.14)>	COMP<167>
[1740780623.6866589]	Q_Header<(2621443, 12805, 257, 173, 250, 8, 58, 73, 38)>	Q_Data<(0, 0, 42, 0, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 33, 15, 41, 19, 0, 56, 162, 109, 253, 241, 253, 253, 151, 253, 253, 253, 150, 253, 253, 253, 253, 250, 125, 253, 253, 211, 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.45592087858696584, y=-0.8857804164568454, z=0.0853859851597276, w=-0.015441496958835656)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.021111111111111112, y=0.012222222222222223, z=0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.15, z=-0.14)>	COMP<167>
[1740780623.6966546]	Q_Header<(2621443, 12806, 257, 173, 250, 8, 58, 74, 39)>	Q_Data<(0, 0, 42, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 34, 0, 21, 0, 15, 119, 253, 253, 253, 246, 253, 253, 253, 253, 253, 253, 71, 253, 253, 253, 253, 245, 125, 183, 246, 122, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.45592087858696584, y=-0.8857804164568454, z=0.0853859851597276, w=-0.015441496958835656)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.021111111111111112, y=0.012222222222222223, z=0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.15, z=-0.14)>	COMP<167>
[1740780623.706793]	Q_Header<(2621443, 12807, 257, 173, 250, 8, 58, 75, 39)>	Q_Data<(0, 0, 30, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 11, 22, 0, 0, 32, 45, 202, 253, 253, 183, 157, 253, 253, 253, 253, 253, 253, 14, 253, 253, 253, 253, 209, 64, 42, 120, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.45592087858696584, y=-0.8857804164568454, z=0.0853859851597276, w=-0.015441496958835656)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.021111111111111112, y=0.012222222222222223, z=0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.15, z=-0.14)>	COMP<167>
[1740780623.7167442]	Q_Header<(2621443, 12808, 257, 173, 250, 8, 58, 76, 33)>	Q_Data<(0, 0, 70, 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 51, 110, 226, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 5, 183, 154, 222, 253, 135, 0, 14, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4556893669415506, y=-0.885927023996331, z=0.08514420933344001, w=-0.015197783601452733)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.017777777777777778, y=0.015555555555555555, z=0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=-0.12, z=-0.18)>	COMP<167>
[1740780623.7266994]	Q_Header<(2621443, 12809, 257, 173, 250, 8, 58, 77, 31)>	Q_Data<(0, 0, 75, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 42, 152, 252, 253, 253, 253, 253, 253, 253, 253, 253, 253, 213, 26, 102, 75, 158, 173, 78, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4556893669415506, y=-0.885927023996331, z=0.08514420933344001, w=-0.015197783601452733)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.017777777777777778, y=0.015555555555555555, z=0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=-0.12, z=-0.18)>	COMP<167>
[1740780623.7379334]	Q_Header<(2621443, 12810, 257, 173, 250, 8, 58, 78, 33)>	Q_Data<(0, 0, 70, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 25, 62, 116, 232, 253, 253, 253, 253, 253, 253, 253, 253, 123, 253, 151, 55, 54, 37, 91, 94, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4556893669415506, y=-0.885927023996331, z=0.08514420933344001, w=-0.015197783601452733)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.017777777777777778, y=0.015555555555555555, z=0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=-0.12, z=-0.18)>	COMP<167>
[1740780623.7467384]	Q_Header<(2621443, 12811, 257, 173, 250, 8, 58, 79, 24)>	Q_Data<(0, 0, 73, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 65, 152, 253, 253, 253, 253, 253, 253, 251, 162, 248, 133, 248, 119, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4553979705634612, y=-0.886075906536626, z=0.08520782293346628, w=-0.014893057876623044)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=0.014444444444444444, z=0.016666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.1, z=-0.08)>	COMP<168>
[1740780623.7567258]	Q_Header<(2621443, 12812, 257, 173, 250, 8, 58, 80, 30)>	Q_Data<(0, 0, 71, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 17, 0, 16, 62, 206, 253, 253, 253, 253, 253, 253, 160, 122, 168, 145, 169, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4553979705634612, y=-0.886075906536626, z=0.08520782293346628, w=-0.014893057876623044)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=0.014444444444444444, z=0.016666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.1, z=-0.08)>	COMP<168>
[1740780623.7697935]	Q_Header<(2621443, 12813, 257, 173, 250, 8, 58, 81, 31)>	Q_Data<(0, 0, 71, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 18, 0, 32, 174, 253, 253, 214, 253, 253, 253, 253, 112, 182, 171, 117, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4553979705634612, y=-0.886075906536626, z=0.08520782293346628, w=-0.014893057876623044)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=0.014444444444444444, z=0.016666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.1, z=-0.08)>	COMP<168>
[1740780623.7766907]	Q_Header<(2621443, 12814, 257, 173, 250, 8, 58, 82, 27)>	Q_Data<(0, 0, 72, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 11, 0, 253, 253, 253, 253, 253, 253, 253, 253, 148, 138, 98, 64, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4552004725683478, y=-0.8861699733467205, z=0.0853272004090306, w=-0.014648446422151176)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=0.014444444444444444, z=0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=-0.11, z=-0.02)>	COMP<167>
[1740780623.7866242]	Q_Header<(2621443, 12815, 257, 173, 250, 8, 58, 83, 22)>	Q_Data<(0, 0, 72, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 77, 253, 253, 253, 253, 253, 162, 253, 253, 113, 70, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4552004725683478, y=-0.8861699733467205, z=0.0853272004090306, w=-0.014648446422151176)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=0.014444444444444444, z=0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=-0.11, z=-0.02)>	COMP<167>
