[1740780008.0022888]	Q_Header<(2621443, 16768, 257, 173, 250, 8, 58, 0, 54)>	Q_Data<(0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 156, 172, 253, 253, 213, 253, 242, 253, 253, 48, 52, 76, 129, 87, 139, 0, 27, 58, 124, 141, 253, 233, 253, 108, 253, 253, 158, 253, 138, 47, 0, 46, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 43, 0, 0, 35, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3378363048416324, y=-0.9360537617075473, z=0.09814648205697288, w=-0.006103636943841597)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=-0.0077777777777777776, z=0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.15, y=-0.03, z=-0.15)>	COMP<196>
[1740780008.6543539]	Q_Header<(2621443, 16833, 257, 173, 250, 8, 58, 65, 60)>	Q_Data<(0, 0, 37, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 16, 24, 22, 25, 26, 31, 25, 37, 44, 62, 78, 105, 138, 155, 253, 253, 89, 183, 112, 163, 253, 216, 50, 205, 244, 145, 170, 100, 189, 253, 253, 253, 253, 231, 253, 103, 151, 89, 113, 69, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 119, 253, 253, 127, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3373964124930059, y=-0.9361407696848271, z=0.09893624903241001, w=-0.0039672154146247075)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.0011111111111111111, z=0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.19, y=-0.01, z=-0.04)>	COMP<198>
[1740780008.6623702]	Q_Header<(2621443, 16834, 257, 173, 250, 8, 58, 66, 57)>	Q_Data<(0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 16, 5, 13, 12, 25, 26, 36, 8, 39, 68, 110, 105, 159, 238, 148, 253, 253, 101, 225, 158, 203, 253, 253, 91, 253, 253, 253, 220, 111, 198, 253, 253, 253, 253, 219, 253, 97, 143, 127, 119, 29, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 222, 176, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3373964124930059, y=-0.9361407696848271, z=0.09893624903241001, w=-0.0039672154146247075)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.0011111111111111111, z=0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.19, y=-0.01, z=-0.04)>	COMP<198>
[1740780008.672206]	Q_Header<(2621443, 16835, 257, 173, 250, 8, 58, 67, 52)>	Q_Data<(0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 18, 0, 0, 0, 0, 0, 18, 2, 42, 62, 170, 129, 252, 253, 253, 253, 253, 185, 227, 81, 163, 253, 235, 132, 211, 253, 253, 248, 109, 165, 253, 253, 253, 253, 131, 233, 66, 105, 88, 88, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3373964124930059, y=-0.9361407696848271, z=0.09893624903241001, w=-0.0039672154146247075)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.0011111111111111111, z=0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.19, y=-0.01, z=-0.04)>	COMP<198>
[1740780008.6823099]	Q_Header<(2621443, 16836, 257, 173, 250, 8, 58, 68, 55)>	Q_Data<(0, 0, 13, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 5, 10, 5, 17, 79, 130, 152, 208, 251, 253, 253, 253, 253, 253, 188, 181, 186, 198, 250, 155, 157, 188, 221, 149, 253, 164, 104, 253, 253, 253, 203, 0, 141, 0, 8, 46, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 103, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3372148691649842, y=-0.9362061317867318, z=0.09893670641021529, w=-0.003967233754882168)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=-0.0044444444444444444, z=0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.17, y=0.0, z=-0.1)>	COMP<198>
[1740780008.6922312]	Q_Header<(2621443, 16837, 257, 173, 250, 8, 58, 69, 54)>	Q_Data<(0, 0, 66, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 6, 18, 25, 19, 20, 0, 41, 123, 210, 253, 241, 253, 253, 253, 253, 253, 253, 201, 234, 253, 253, 213, 184, 140, 159, 153, 238, 214, 199, 97, 220, 253, 253, 122, 0, 47, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 84, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3372148691649842, y=-0.9362061317867318, z=0.09893670641021529, w=-0.003967233754882168)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=-0.0044444444444444444, z=0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.17, y=0.0, z=-0.1)>	COMP<198>
[1740780008.702556]	Q_Header<(2621443, 16838, 257, 173, 250, 8, 58, 70, 46)>	Q_Data<(0, 0, 70, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 21, 26, 32, 20, 32, 9, 60, 122, 253, 253, 253, 253, 253, 253, 206, 253, 198, 155, 253, 253, 253, 158, 199, 127, 164, 94, 253, 219, 219, 130, 109, 134, 136, 13, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3372148691649842, y=-0.9362061317867318, z=0.09893670641021529, w=-0.003967233754882168)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=-0.0044444444444444444, z=0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.17, y=0.0, z=-0.1)>	COMP<198>
[1740780008.7122421]	Q_Header<(2621443, 16839, 257, 173, 250, 8, 58, 71, 41)>	Q_Data<(0, 0, 58, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 19, 24, 29, 16, 21, 51, 121, 184, 253, 253, 253, 253, 253, 253, 231, 239, 152, 93, 253, 253, 169, 82, 154, 91, 155, 164, 253, 151, 184, 112, 116, 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3369250194534006, y=-0.9363097460897039, z=0.09894120589383376, w=-0.004028451319551529)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=-0.0077777777777777776, z=0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.19, y=0.01, z=-0.05)>	COMP<195>
[1740780008.7221956]	Q_Header<(2621443, 16840, 257, 173, 250, 8, 58, 72, 45)>	Q_Data<(0, 0, 71, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 26, 18, 0, 17, 54, 77, 186, 253, 253, 253, 253, 253, 253, 170, 253, 189, 95, 120, 242, 235, 72, 0, 87, 0, 115, 149, 253, 199, 110, 62, 98, 84, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3369250194534006, y=-0.9363097460897039, z=0.09894120589383376, w=-0.004028451319551529)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=-0.0077777777777777776, z=0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.19, y=0.01, z=-0.05)>	COMP<195>
[1740780008.7325304]	Q_Header<(2621443, 16841, 257, 173, 250, 8, 58, 73, 40)>	Q_Data<(0, 0, 71, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 38, 23, 3, 68, 133, 202, 253, 253, 253, 253, 253, 253, 253, 238, 224, 103, 41, 110, 179, 140, 50, 0, 0, 0, 76, 130, 210, 155, 76, 0, 49, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3369250194534006, y=-0.9363097460897039, z=0.09894120589383376, w=-0.004028451319551529)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=-0.0077777777777777776, z=0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.19, y=0.01, z=-0.05)>	COMP<195>
[1740780008.7422595]	Q_Header<(2621443, 16842, 257, 173, 250, 8, 58, 74, 38)>	Q_Data<(0, 0, 74, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 40, 18, 24, 93, 193, 253, 253, 253, 253, 253, 253, 251, 253, 253, 147, 70, 0, 73, 103, 66, 44, 0, 0, 0, 33, 82, 132, 88, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3367260517268097, y=-0.9363877262267019, z=0.09887551274196694, w=-0.004150330164477625)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=-0.0077777777777777776, z=0.015555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.16, y=0.0, z=-0.13)>	COMP<198>
[1740780008.756772]	Q_Header<(2621443, 16843, 257, 173, 250, 8, 58, 75, 42)>	Q_Data<(0, 0, 67, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 34, 24, 31, 80, 212, 253, 253, 253, 253, 253, 170, 142, 253, 253, 135, 55, 30, 0, 36, 67, 36, 0, 0, 0, 0, 34, 47, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3367260517268097, y=-0.9363877262267019, z=0.09887551274196694, w=-0.004150330164477625)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=-0.0077777777777777776, z=0.015555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.16, y=0.0, z=-0.13)>	COMP<198>
[1740780008.7653294]	Q_Header<(2621443, 16844, 257, 173, 250, 8, 58, 76, 33)>	Q_Data<(0, 0, 76, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 22, 31, 53, 63, 253, 253, 253, 253, 253, 253, 129, 63, 173, 176, 93, 16, 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3367260517268097, y=-0.9363877262267019, z=0.09887551274196694, w=-0.004150330164477625)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=-0.0077777777777777776, z=0.015555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.16, y=0.0, z=-0.13)>	COMP<198>
[1740780008.772067]	Q_Header<(2621443, 16845, 257, 173, 250, 8, 58, 77, 32)>	Q_Data<(0, 0, 73, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 14, 32, 79, 91, 253, 253, 253, 206, 253, 245, 115, 66, 103, 122, 58, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3367260517268097, y=-0.9363877262267019, z=0.09887551274196694, w=-0.004150330164477625)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=-0.0077777777777777776, z=0.015555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.16, y=0.0, z=-0.13)>	COMP<198>
[1740780008.7857387]	Q_Header<(2621443, 16846, 257, 173, 250, 8, 58, 78, 26)>	Q_Data<(0, 0, 71, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 26, 83, 140, 253, 253, 253, 253, 253, 233, 160, 49, 122, 89, 43, 44, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3365523995909041, y=-0.9364750574761047, z=0.09863414540059866, w=-0.004272518674530883)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.012222222222222223, y=-0.011111111111111112, z=0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.17, y=0.01, z=-0.11)>	COMP<198>
[1740780008.7920585]	Q_Header<(2621443, 16847, 257, 173, 250, 8, 58, 79, 23)>	Q_Data<(0, 0, 70, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 39, 81, 225, 253, 253, 253, 253, 253, 253, 189, 106, 174, 122, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3365523995909041, y=-0.9364750574761047, z=0.09863414540059866, w=-0.004272518674530883)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.012222222222222223, y=-0.011111111111111112, z=0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.17, y=0.01, z=-0.11)>	COMP<198>
[1740780008.8038287]	Q_Header<(2621443, 16848, 257, 173, 250, 8, 58, 80, 27)>	Q_Data<(0, 0, 70, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 60, 172, 253, 253, 253, 253, 253, 253, 253, 226, 134, 192, 145, 51, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3365523995909041, y=-0.9364750574761047, z=0.09863414540059866, w=-0.004272518674530883)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.012222222222222223, y=-0.011111111111111112, z=0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.17, y=0.01, z=-0.11)>	COMP<198>
[1740780008.8127093]	Q_Header<(2621443, 16849, 257, 173, 250, 8, 58, 81, 27)>	Q_Data<(0, 0, 70, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 39, 102, 244, 253, 253, 253, 253, 121, 253, 226, 208, 135, 164, 129, 61, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.33641754622518866, y=-0.9365615469567344, z=0.09826419619422239, w=-0.004455457342967847)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=-0.015555555555555555, z=0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.14, y=0.0, z=-0.05)>	COMP<196>
