[1740780073.0026953]	Q_Header<(2621443, 23268, 257, 173, 250, 8, 58, 0, 51)>	Q_Data<(0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 20, 120, 253, 253, 253, 253, 253, 253, 253, 253, 253, 139, 253, 209, 227, 159, 104, 49, 0, 6, 15, 0, 79, 90, 82, 147, 253, 253, 46, 37, 14, 0, 22, 48, 139, 133, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 0, 0, 0, 54, 121, 107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2889961798888621, y=-0.952558263891335, z=0.09484689832044177, w=-0.0108640591383775)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=0.015555555555555555, z=0.05)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.02, z=0.01)>	COMP<165>
[1740780073.6526017]	Q_Header<(2621443, 23333, 257, 173, 250, 8, 58, 65, 35)>	Q_Data<(0, 0, 50, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 22, 0, 0, 154, 253, 253, 253, 253, 253, 253, 253, 253, 113, 84, 136, 124, 59, 57, 0, 15, 0, 0, 0, 22, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.27136683314245846, y=-0.9577796548968642, z=0.09454503475880975, w=-0.008911281520197692)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03111111111111111, y=0.01, z=0.03333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.02, z=0.0)>	COMP<161>
[1740780073.6644976]	Q_Header<(2621443, 23334, 257, 173, 250, 8, 58, 66, 31)>	Q_Data<(0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 20, 0, 27, 236, 253, 252, 253, 253, 253, 253, 253, 217, 117, 50, 136, 128, 17, 19, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.27136683314245846, y=-0.9577796548968642, z=0.09454503475880975, w=-0.008911281520197692)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03111111111111111, y=0.01, z=0.03333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.02, z=0.0)>	COMP<161>
[1740780073.6735091]	Q_Header<(2621443, 23335, 257, 173, 250, 8, 58, 67, 31)>	Q_Data<(0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 10, 6, 71, 253, 253, 253, 253, 253, 253, 253, 253, 142, 99, 64, 107, 97, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.27081378376849785, y=-0.957888555885239, z=0.09503201742789073, w=-0.00885012365256529)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03, y=0.01888888888888889, z=0.034444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.02, z=0.09)>	COMP<163>
[1740780073.6825962]	Q_Header<(2621443, 23336, 257, 173, 250, 8, 58, 68, 28)>	Q_Data<(0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 33, 41, 112, 253, 253, 253, 253, 253, 253, 253, 234, 82, 49, 63, 73, 50, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.27081378376849785, y=-0.957888555885239, z=0.09503201742789073, w=-0.00885012365256529)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03, y=0.01888888888888889, z=0.034444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.02, z=0.09)>	COMP<163>
[1740780073.6925137]	Q_Header<(2621443, 23337, 257, 173, 250, 8, 58, 69, 30)>	Q_Data<(0, 0, 50, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 22, 33, 54, 159, 253, 253, 253, 189, 253, 253, 253, 166, 183, 104, 34, 45, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.27081378376849785, y=-0.957888555885239, z=0.09503201742789073, w=-0.00885012365256529)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03, y=0.01888888888888889, z=0.034444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.02, z=0.09)>	COMP<163>
[1740780073.7025585]	Q_Header<(2621443, 23338, 257, 173, 250, 8, 58, 70, 27)>	Q_Data<(0, 0, 65, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 24, 36, 100, 211, 253, 253, 253, 253, 253, 198, 139, 111, 227, 150, 31, 71, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.27081378376849785, y=-0.957888555885239, z=0.09503201742789073, w=-0.00885012365256529)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03, y=0.01888888888888889, z=0.034444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.02, z=0.09)>	COMP<163>
[1740780073.7126553]	Q_Header<(2621443, 23339, 257, 173, 250, 8, 58, 71, 26)>	Q_Data<(0, 0, 58, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 101, 103, 66, 157, 253, 253, 253, 253, 253, 253, 200, 171, 163, 242, 168, 54, 91, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2700898529483139, y=-0.9580407529664938, z=0.09558434117899652, w=-0.008545215686500327)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.02, y=0.028888888888888888, z=0.03666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.02, z=0.03)>	COMP<164>
[1740780073.7226183]	Q_Header<(2621443, 23340, 257, 173, 250, 8, 58, 72, 31)>	Q_Data<(0, 0, 66, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 117, 143, 107, 233, 253, 253, 253, 253, 105, 245, 196, 216, 230, 233, 191, 64, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2700898529483139, y=-0.9580407529664938, z=0.09558434117899652, w=-0.008545215686500327)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.02, y=0.028888888888888888, z=0.03666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.02, z=0.03)>	COMP<164>
[1740780073.733629]	Q_Header<(2621443, 23341, 257, 173, 250, 8, 58, 73, 27)>	Q_Data<(0, 0, 75, 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 96, 149, 129, 253, 253, 253, 253, 217, 243, 176, 181, 211, 253, 187, 192, 93, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2700898529483139, y=-0.9580407529664938, z=0.09558434117899652, w=-0.008545215686500327)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.02, y=0.028888888888888888, z=0.03666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.02, z=0.03)>	COMP<164>
[1740780073.7426424]	Q_Header<(2621443, 23342, 257, 173, 250, 8, 58, 74, 28)>	Q_Data<(0, 0, 69, 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 120, 208, 66, 253, 236, 189, 253, 86, 253, 77, 206, 161, 244, 143, 147, 83, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.26946781616478815, y=-0.9581823886684053, z=0.09594641155403104, w=-0.008239672747960681)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.012222222222222223, y=0.034444444444444444, z=0.04111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.02, z=-0.08)>	COMP<164>
[1740780073.7525988]	Q_Header<(2621443, 23343, 257, 173, 250, 8, 58, 75, 32)>	Q_Data<(0, 0, 61, 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 176, 213, 200, 253, 253, 240, 213, 216, 253, 157, 239, 142, 155, 141, 81, 31, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.26946781616478815, y=-0.9581823886684053, z=0.09594641155403104, w=-0.008239672747960681)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.012222222222222223, y=0.034444444444444444, z=0.04111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.02, z=-0.08)>	COMP<164>
[1740780073.7657135]	Q_Header<(2621443, 23344, 257, 173, 250, 8, 58, 76, 27)>	Q_Data<(0, 0, 76, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 199, 170, 253, 239, 253, 159, 253, 253, 253, 227, 253, 175, 122, 93, 80, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.26946781616478815, y=-0.9581823886684053, z=0.09594641155403104, w=-0.008239672747960681)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.012222222222222223, y=0.034444444444444444, z=0.04111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.02, z=-0.08)>	COMP<164>
[1740780073.7682357]	Q_Header<(2621443, 23345, 257, 173, 250, 8, 58, 77, 27)>	Q_Data<(0, 0, 74, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 230, 134, 206, 195, 253, 253, 253, 253, 215, 253, 253, 168, 187, 65, 65, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.26946781616478815, y=-0.9581823886684053, z=0.09594641155403104, w=-0.008239672747960681)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.012222222222222223, y=0.034444444444444444, z=0.04111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.02, z=-0.08)>	COMP<164>
[1740780073.7769337]	Q_Header<(2621443, 23346, 257, 173, 250, 8, 58, 78, 29)>	Q_Data<(0, 0, 71, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 234, 174, 251, 208, 225, 253, 253, 247, 241, 253, 253, 154, 158, 90, 32, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2688648062199932, y=-0.9583306066878804, z=0.09619317471117123, w=-0.007812643631364162)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=0.034444444444444444, z=0.043333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.01, z=-0.02)>	COMP<158>
[1740780073.7924964]	Q_Header<(2621443, 23347, 257, 173, 250, 8, 58, 79, 27)>	Q_Data<(0, 0, 70, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 127, 203, 214, 253, 218, 253, 212, 253, 175, 222, 253, 253, 118, 96, 70, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2688648062199932, y=-0.9583306066878804, z=0.09619317471117123, w=-0.007812643631364162)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=0.034444444444444444, z=0.043333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.01, z=-0.02)>	COMP<158>
[1740780073.804164]	Q_Header<(2621443, 23348, 257, 173, 250, 8, 58, 80, 32)>	Q_Data<(0, 0, 70, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 101, 214, 253, 253, 101, 253, 132, 179, 129, 186, 253, 197, 59, 42, 31, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2688648062199932, y=-0.9583306066878804, z=0.09619317471117123, w=-0.007812643631364162)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=0.034444444444444444, z=0.043333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.01, z=-0.02)>	COMP<158>
[1740780073.8127515]	Q_Header<(2621443, 23349, 257, 173, 250, 8, 58, 81, 27)>	Q_Data<(0, 0, 71, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 250, 253, 253, 225, 133, 88, 102, 69, 149, 186, 105, 14, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2678765818834047, y=-0.9585941205424364, z=0.09637209450760902, w=-0.007201967797275405)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=0.034444444444444444, z=0.04888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.02, z=-0.09)>	COMP<159>
