[1740779748.0404346]	Q_Header<(2621443, 56304, 257, 173, 250, 8, 58, 0, 87)>	Q_Data<(0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 212, 245, 165, 81, 143, 124, 190, 253, 253, 212, 188, 253, 253, 253, 253, 253, 245, 253, 201, 198, 253, 253, 62, 64, 15, 0, 18, 159, 253, 206, 62, 106, 97, 253, 253, 253, 111, 93, 122, 120, 55, 35, 253, 253, 253, 12, 43, 0, 46, 28, 197, 253, 253, 153, 173, 57, 39, 0, 40, 134, 207, 132, 123, 253, 200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 152, 184, 0, 0, 0, 0, 0, 0, 81, 59, 221, 180, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7976025222148025, y=-0.5960046395337883, z=0.03198222540867436, w=0.08709663293545479)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.021111111111111112, y=-0.021111111111111112, z=-0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.13, y=-0.1, z=0.0)>	COMP<155>
[1740779748.7307718]	Q_Header<(2621443, 56373, 257, 173, 250, 8, 58, 69, 34)>	Q_Data<(0, 0, 52, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 0, 253, 253, 253, 117, 253, 253, 177, 195, 154, 61, 68, 44, 58, 84, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.798570762506232, y=-0.5946556816797782, z=0.03308050697633581, w=0.08703469178644808)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04888888888888889, y=-0.022222222222222223, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.05, z=0.09)>	COMP<154>
[1740779748.7403133]	Q_Header<(2621443, 56374, 257, 173, 250, 8, 58, 70, 32)>	Q_Data<(0, 0, 70, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 99, 93, 253, 226, 253, 131, 253, 253, 243, 97, 105, 53, 41, 0, 91, 75, 53, 0, 7, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.798570762506232, y=-0.5946556816797782, z=0.03308050697633581, w=0.08703469178644808)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04888888888888889, y=-0.022222222222222223, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.05, z=0.09)>	COMP<154>
[1740779748.7502773]	Q_Header<(2621443, 56375, 257, 173, 250, 8, 58, 71, 29)>	Q_Data<(0, 0, 53, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 72, 145, 150, 253, 174, 240, 111, 198, 253, 218, 102, 68, 24, 31, 0, 62, 43, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7986393563277094, y=-0.5946613105617786, z=0.03308082010925629, w=0.08636413368006947)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03, y=-0.01888888888888889, z=-0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.11, z=-0.16)>	COMP<152>
[1740779748.7599473]	Q_Header<(2621443, 56376, 257, 173, 250, 8, 58, 72, 28)>	Q_Data<(0, 0, 64, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 127, 144, 139, 253, 162, 197, 73, 164, 214, 148, 73, 52, 0, 0, 0, 12, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7986393563277094, y=-0.5946613105617786, z=0.03308082010925629, w=0.08636413368006947)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03, y=-0.01888888888888889, z=-0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.11, z=-0.16)>	COMP<152>
[1740779748.7634025]	Q_Header<(2621443, 56377, 257, 173, 250, 8, 58, 73, 29)>	Q_Data<(0, 0, 71, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 125, 148, 158, 233, 128, 213, 62, 192, 193, 104, 0, 27, 0, 0, 0, 42, 30, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7986393563277094, y=-0.5946613105617786, z=0.03308082010925629, w=0.08636413368006947)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03, y=-0.01888888888888889, z=-0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.11, z=-0.16)>	COMP<152>
[1740779748.7727115]	Q_Header<(2621443, 56378, 257, 173, 250, 8, 58, 74, 29)>	Q_Data<(0, 0, 73, 0, 68, 0, 0, 0, 0, 0, 0, 0, 62, 134, 141, 141, 150, 189, 253, 114, 165, 152, 81, 22, 15, 0, 8, 0, 44, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7986393563277094, y=-0.5946613105617786, z=0.03308082010925629, w=0.08636413368006947)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03, y=-0.01888888888888889, z=-0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.11, z=-0.16)>	COMP<152>
[1740779748.7835329]	Q_Header<(2621443, 56379, 257, 173, 250, 8, 58, 75, 33)>	Q_Data<(0, 0, 62, 0, 67, 0, 0, 0, 0, 0, 0, 0, 95, 135, 148, 138, 245, 222, 253, 152, 114, 78, 61, 28, 19, 0, 26, 0, 42, 5, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7986291161573115, y=-0.5947757536838365, z=0.03301936200543413, w=0.08569165296789188)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.027777777777777776, y=-0.02, z=-0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.12, z=-0.08)>	COMP<152>
[1740779748.8004935]	Q_Header<(2621443, 56380, 257, 173, 250, 8, 58, 76, 32)>	Q_Data<(0, 0, 76, 0, 63, 0, 0, 0, 0, 0, 0, 0, 113, 129, 118, 161, 225, 212, 237, 150, 78, 15, 49, 30, 0, 0, 7, 0, 24, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7986291161573115, y=-0.5947757536838365, z=0.03301936200543413, w=0.08569165296789188)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.027777777777777776, y=-0.02, z=-0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.12, z=-0.08)>	COMP<152>
[1740779748.8104804]	Q_Header<(2621443, 56381, 257, 173, 250, 8, 58, 77, 30)>	Q_Data<(0, 0, 73, 0, 60, 0, 0, 0, 0, 0, 0, 0, 113, 120, 146, 138, 238, 188, 161, 133, 69, 40, 43, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7985229164967242, y=-0.5949706787441771, z=0.03302001817814934, w=0.08532714494094784)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.017777777777777778, y=-0.016666666666666666, z=-0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.1, z=0.05)>	COMP<156>
[1740779748.8202503]	Q_Header<(2621443, 56382, 257, 173, 250, 8, 58, 78, 26)>	Q_Data<(0, 0, 70, 0, 63, 0, 0, 0, 0, 0, 0, 0, 16, 110, 146, 148, 231, 138, 98, 116, 68, 35, 0, 11, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7985229164967242, y=-0.5949706787441771, z=0.03302001817814934, w=0.08532714494094784)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.017777777777777778, y=-0.016666666666666666, z=-0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.1, z=0.05)>	COMP<156>
[1740779748.829989]	Q_Header<(2621443, 56383, 257, 173, 250, 8, 58, 79, 25)>	Q_Data<(0, 0, 69, 0, 64, 0, 0, 0, 0, 0, 0, 0, 81, 116, 137, 152, 236, 171, 130, 96, 65, 26, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7985229164967242, y=-0.5949706787441771, z=0.03302001817814934, w=0.08532714494094784)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.017777777777777778, y=-0.016666666666666666, z=-0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.1, z=0.05)>	COMP<156>
[1740779748.8399951]	Q_Header<(2621443, 56384, 257, 173, 250, 8, 58, 80, 33)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 0, 0, 0, 123, 118, 121, 136, 238, 253, 212, 58, 32, 23, 13, 7, 0, 0, 0, 0, 12, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7985229164967242, y=-0.5949706787441771, z=0.03302001817814934, w=0.08532714494094784)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.017777777777777778, y=-0.016666666666666666, z=-0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.1, z=0.05)>	COMP<156>
[1740779748.851176]	Q_Header<(2621443, 56385, 257, 173, 250, 8, 58, 81, 29)>	Q_Data<(0, 0, 69, 0, 64, 0, 0, 0, 0, 0, 0, 0, 109, 134, 0, 111, 213, 253, 253, 78, 62, 61, 26, 0, 0, 22, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7984025221982877, y=-0.5951550335567237, z=0.033081122775894194, w=0.08514421821470923)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=-0.011111111111111112, z=-0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.09, z=-0.03)>	COMP<163>
[1740779748.8599288]	Q_Header<(2621443, 56386, 257, 173, 250, 8, 58, 82, 21)>	Q_Data<(0, 0, 70, 0, 62, 0, 0, 0, 0, 0, 0, 0, 123, 116, 23, 119, 156, 253, 253, 95, 86, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7984025221982877, y=-0.5951550335567237, z=0.033081122775894194, w=0.08514421821470923)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=-0.011111111111111112, z=-0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.09, z=-0.03)>	COMP<163>
[1740779748.869985]	Q_Header<(2621443, 56387, 257, 173, 250, 8, 58, 83, 27)>	Q_Data<(0, 0, 71, 0, 60, 0, 0, 0, 0, 0, 0, 0, 107, 124, 136, 109, 147, 253, 222, 81, 89, 65, 6, 24, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7984025221982877, y=-0.5951550335567237, z=0.033081122775894194, w=0.08514421821470923)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=-0.011111111111111112, z=-0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.09, z=-0.03)>	COMP<163>
[1740779748.8799903]	Q_Header<(2621443, 56388, 257, 173, 250, 8, 58, 84, 23)>	Q_Data<(0, 0, 70, 0, 63, 0, 0, 0, 0, 0, 0, 0, 111, 120, 129, 109, 137, 168, 146, 95, 83, 58, 2, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.798222623411767, y=-0.5954015668589836, z=0.03314229121521559, w=0.0850835247771833)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=-0.006666666666666667, z=-0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.07, z=-0.08)>	COMP<163>
[1740779748.891121]	Q_Header<(2621443, 56389, 257, 173, 250, 8, 58, 85, 23)>	Q_Data<(0, 0, 67, 0, 63, 0, 0, 0, 0, 0, 0, 0, 112, 132, 135, 0, 111, 102, 109, 87, 83, 51, 28, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.798222623411767, y=-0.5954015668589836, z=0.03314229121521559, w=0.0850835247771833)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=-0.006666666666666667, z=-0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.07, z=-0.08)>	COMP<163>
