[1740779303.7372253]	Q_Header<(2621443, 11804, 257, 173, 250, 8, 58, 0, 43)>	Q_Data<(0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 108, 253, 253, 253, 253, 253, 191, 178, 235, 117, 56, 163, 253, 253, 126, 176, 85, 74, 77, 84, 159, 253, 253, 253, 149, 0, 0, 0, 21, 39, 0, 0, 0, 0, 0, 0, 12, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.8834088108176769, y=0.45800053311979044, z=-0.03424017844885427, w=-0.0930160997434116)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=-0.011111111111111112, z=0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=0.06, z=-0.08)>	COMP<103>
[1740779304.5498767]	Q_Header<(2621443, 11886, 257, 173, 250, 8, 58, 82, 27)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 78, 74, 253, 253, 253, 253, 253, 253, 253, 253, 253, 217, 253, 253, 253, 206, 147, 89, 10, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.8834038334496273, y=0.4584251895150028, z=-0.034423087057177684, w=-0.09087939118464108)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=0.01, z=0.03888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.14, y=-0.03, z=0.03)>	COMP<105>
[1740779304.5781412]	Q_Header<(2621443, 11887, 257, 173, 250, 8, 58, 83, 24)>	Q_Data<(0, 0, 68, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 84, 253, 253, 215, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 197, 115, 0, 0, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.883696490878501, y=0.4578399901975159, z=-0.03436394007215057, w=-0.09100645585715188)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.012222222222222223, y=0.0044444444444444444, z=0.05)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.18, y=-0.01, z=-0.14)>	COMP<105>
[1740779304.5795596]	Q_Header<(2621443, 11888, 257, 173, 250, 8, 58, 84, 28)>	Q_Data<(0, 0, 67, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 85, 237, 253, 253, 253, 253, 253, 156, 253, 253, 253, 253, 253, 253, 253, 214, 118, 0, 49, 80, 29, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.883696490878501, y=0.4578399901975159, z=-0.03436394007215057, w=-0.09100645585715188)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.012222222222222223, y=0.0044444444444444444, z=0.05)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.18, y=-0.01, z=-0.14)>	COMP<105>
[1740779304.5811367]	Q_Header<(2621443, 11889, 257, 173, 250, 8, 58, 85, 32)>	Q_Data<(0, 0, 65, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 125, 111, 253, 253, 253, 253, 164, 253, 253, 253, 253, 253, 253, 231, 188, 103, 0, 52, 58, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.883696490878501, y=0.4578399901975159, z=-0.03436394007215057, w=-0.09100645585715188)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.012222222222222223, y=0.0044444444444444444, z=0.05)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.18, y=-0.01, z=-0.14)>	COMP<105>
[1740779304.5932057]	Q_Header<(2621443, 11890, 257, 173, 250, 8, 58, 86, 37)>	Q_Data<(0, 0, 62, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 8, 22, 0, 74, 143, 213, 253, 253, 253, 204, 253, 253, 253, 253, 253, 108, 136, 118, 46, 0, 56, 33, 16, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.883696490878501, y=0.4578399901975159, z=-0.03436394007215057, w=-0.09100645585715188)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.012222222222222223, y=0.0044444444444444444, z=0.05)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.18, y=-0.01, z=-0.14)>	COMP<105>
[1740779304.5985346]	Q_Header<(2621443, 11891, 257, 173, 250, 8, 58, 87, 38)>	Q_Data<(0, 0, 55, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 53, 91, 126, 206, 253, 253, 227, 253, 253, 253, 253, 253, 247, 26, 63, 56, 100, 63, 0, 27, 17, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.883696490878501, y=0.4578399901975159, z=-0.03436394007215057, w=-0.09100645585715188)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.012222222222222223, y=0.0044444444444444444, z=0.05)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.18, y=-0.01, z=-0.14)>	COMP<105>
[1740779304.6075706]	Q_Header<(2621443, 11892, 257, 173, 250, 8, 58, 88, 38)>	Q_Data<(0, 0, 61, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 14, 78, 160, 253, 238, 121, 168, 253, 253, 157, 253, 253, 115, 96, 134, 120, 82, 0, 18, 24, 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.8840419798477416, y=0.4571578589519183, z=-0.03424106259973647, w=-0.09112639297933431)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=0.015555555555555555, z=0.05444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.2, y=0.02, z=0.1)>	COMP<90>
[1740779304.6171584]	Q_Header<(2621443, 11893, 257, 173, 250, 8, 58, 89, 35)>	Q_Data<(0, 0, 60, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 115, 207, 187, 202, 253, 253, 253, 253, 253, 253, 131, 156, 228, 170, 70, 55, 0, 62, 100, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.8840419798477416, y=0.4571578589519183, z=-0.03424106259973647, w=-0.09112639297933431)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=0.015555555555555555, z=0.05444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.2, y=0.02, z=0.1)>	COMP<90>
[1740779304.6270745]	Q_Header<(2621443, 11894, 257, 173, 250, 8, 58, 90, 42)>	Q_Data<(0, 0, 62, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 31, 27, 45, 124, 119, 243, 253, 253, 253, 207, 253, 191, 144, 249, 253, 224, 160, 112, 45, 122, 149, 99, 31, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.8840419798477416, y=0.4571578589519183, z=-0.03424106259973647, w=-0.09112639297933431)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=0.015555555555555555, z=0.05444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.2, y=0.02, z=0.1)>	COMP<90>
[1740779304.6497772]	Q_Header<(2621443, 11895, 257, 173, 250, 8, 58, 91, 47)>	Q_Data<(0, 0, 61, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 8, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 35, 71, 200, 233, 190, 253, 253, 249, 253, 253, 253, 253, 253, 188, 125, 0, 201, 253, 103, 130, 77, 104, 99, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.8845291109809775, y=0.45611965542098015, z=-0.03387480379481386, w=-0.09173663081730674)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.017777777777777778, y=0.022222222222222223, z=0.06444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=0.03, z=0.11)>	COMP<107>
[1740779304.6523283]	Q_Header<(2621443, 11896, 257, 173, 250, 8, 58, 92, 43)>	Q_Data<(0, 0, 57, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 29, 145, 167, 206, 253, 223, 253, 253, 253, 253, 253, 253, 253, 91, 136, 253, 253, 251, 179, 118, 141, 163, 83, 0, 0, 73, 101, 179, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.8845291109809775, y=0.45611965542098015, z=-0.03387480379481386, w=-0.09173663081730674)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.017777777777777778, y=0.022222222222222223, z=0.06444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=0.03, z=0.11)>	COMP<107>
[1740779304.6662598]	Q_Header<(2621443, 11897, 257, 173, 250, 8, 58, 93, 41)>	Q_Data<(0, 0, 44, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 83, 138, 129, 217, 144, 253, 253, 253, 223, 243, 253, 253, 226, 240, 253, 253, 253, 205, 121, 132, 194, 147, 54, 32, 44, 205, 253, 106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.8845291109809775, y=0.45611965542098015, z=-0.03387480379481386, w=-0.09173663081730674)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.017777777777777778, y=0.022222222222222223, z=0.06444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=0.03, z=0.11)>	COMP<107>
[1740779304.6863928]	Q_Header<(2621443, 11898, 257, 173, 250, 8, 58, 94, 41)>	Q_Data<(0, 0, 64, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 75, 0, 118, 96, 197, 253, 209, 117, 100, 253, 220, 253, 253, 253, 253, 253, 247, 84, 113, 164, 125, 86, 126, 0, 233, 253, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.8849799415612896, y=0.4551848554595929, z=-0.03369027087874702, w=-0.09209894702179214)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.014444444444444444, y=0.022222222222222223, z=0.07222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=0.05, z=0.15)>	COMP<107>
[1740779304.6878586]	Q_Header<(2621443, 11899, 257, 173, 250, 8, 58, 95, 36)>	Q_Data<(0, 0, 71, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 21, 104, 164, 170, 249, 220, 253, 253, 253, 253, 249, 253, 253, 253, 106, 118, 89, 135, 101, 148, 91, 201, 234, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.8849799415612896, y=0.4551848554595929, z=-0.03369027087874702, w=-0.09209894702179214)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.014444444444444444, y=0.022222222222222223, z=0.07222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=0.05, z=0.15)>	COMP<107>
[1740779304.6891963]	Q_Header<(2621443, 11900, 257, 173, 250, 8, 58, 96, 43)>	Q_Data<(0, 0, 68, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 34, 45, 91, 143, 253, 253, 253, 253, 180, 253, 222, 99, 228, 251, 180, 145, 153, 140, 60, 147, 139, 140, 195, 118, 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.8849799415612896, y=0.4551848554595929, z=-0.03369027087874702, w=-0.09209894702179214)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.014444444444444444, y=0.022222222222222223, z=0.07222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=0.05, z=0.15)>	COMP<107>
[1740779304.6974764]	Q_Header<(2621443, 11901, 257, 173, 250, 8, 58, 97, 39)>	Q_Data<(0, 0, 65, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 23, 91, 194, 232, 101, 202, 93, 134, 253, 219, 246, 252, 253, 166, 253, 253, 175, 204, 193, 125, 231, 238, 202, 110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.8849799415612896, y=0.4551848554595929, z=-0.03369027087874702, w=-0.09209894702179214)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.014444444444444444, y=0.022222222222222223, z=0.07222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=0.05, z=0.15)>	COMP<107>
[1740779304.710755]	Q_Header<(2621443, 11902, 257, 173, 250, 8, 58, 98, 41)>	Q_Data<(0, 0, 66, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 87, 135, 196, 253, 189, 194, 243, 253, 218, 253, 253, 151, 253, 253, 253, 210, 183, 132, 247, 253, 244, 166, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.8854819082440536, y=0.4541543203228566, z=-0.033568724120087504, w=-0.0924055423960227)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.017777777777777778, y=0.016666666666666666, z=0.07888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.15, y=0.04, z=0.05)>	COMP<104>
