[1740779575.5989716]	Q_Header<(2621443, 39054, 257, 173, 250, 8, 58, 0, 32)>	Q_Data<(0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 19, 10, 0, 13, 0, 0, 0, 10, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 115, 94, 213, 253, 253, 253, 253, 253, 74, 95, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8787447455095916, y=0.4654045068077124, z=-0.06866623870933462, w=0.08056838675228595)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=0.03666666666666667, z=0.02666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=0.18, z=-0.03)>	COMP<21>
[1740779576.42892]	Q_Header<(2621443, 39137, 257, 173, 250, 8, 58, 83, 40)>	Q_Data<(0, 0, 70, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 43, 33, 29, 78, 253, 253, 253, 253, 198, 253, 253, 253, 154, 250, 253, 253, 132, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 83, 173, 253, 253, 225, 253, 253, 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8711449812569482, y=0.479914032622671, z=-0.06774826099595127, w=0.0787344654817812)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=0.034444444444444444, z=0.03666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=0.1, z=-0.15)>	COMP<19>
[1740779576.4390578]	Q_Header<(2621443, 39138, 257, 173, 250, 8, 58, 84, 39)>	Q_Data<(0, 0, 68, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 31, 31, 33, 82, 218, 253, 253, 253, 253, 253, 253, 253, 91, 152, 221, 201, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 81, 170, 237, 253, 251, 183, 162, 63, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8711449812569482, y=0.479914032622671, z=-0.06774826099595127, w=0.0787344654817812)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=0.034444444444444444, z=0.03666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=0.1, z=-0.15)>	COMP<19>
[1740779576.4499285]	Q_Header<(2621443, 39139, 257, 173, 250, 8, 58, 85, 36)>	Q_Data<(0, 0, 63, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 21, 37, 152, 185, 253, 253, 253, 253, 253, 253, 160, 106, 126, 123, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 96, 62, 171, 173, 90, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8708616081768527, y=0.48041433403139944, z=-0.0680551368879444, w=0.07855332840787843)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=0.03111111111111111, z=0.034444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=0.11, z=-0.05)>	COMP<17>
[1740779576.4589984]	Q_Header<(2621443, 39140, 257, 173, 250, 8, 58, 86, 39)>	Q_Data<(0, 0, 60, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 20, 19, 31, 8, 104, 112, 253, 253, 250, 253, 253, 253, 154, 125, 66, 75, 8, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 0, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8708616081768527, y=0.48041433403139944, z=-0.0680551368879444, w=0.07855332840787843)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=0.03111111111111111, z=0.034444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=0.11, z=-0.05)>	COMP<17>
[1740779576.4690063]	Q_Header<(2621443, 39141, 257, 173, 250, 8, 58, 87, 36)>	Q_Data<(0, 0, 57, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 13, 29, 18, 102, 158, 253, 253, 253, 253, 253, 253, 160, 101, 41, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 24, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8708616081768527, y=0.48041433403139944, z=-0.0680551368879444, w=0.07855332840787843)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=0.03111111111111111, z=0.034444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=0.11, z=-0.05)>	COMP<17>
[1740779576.4797812]	Q_Header<(2621443, 39142, 257, 173, 250, 8, 58, 88, 36)>	Q_Data<(0, 0, 63, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 15, 0, 22, 40, 122, 217, 251, 253, 198, 253, 253, 253, 147, 120, 110, 15, 26, 19, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8705931267937254, y=0.4808891787722772, z=-0.06841944020862073, w=0.0783069953502769)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=0.03222222222222222, z=0.03333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=0.13, z=-0.05)>	COMP<19>
[1740779576.4889393]	Q_Header<(2621443, 39143, 257, 173, 250, 8, 58, 89, 36)>	Q_Data<(0, 0, 64, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 18, 0, 25, 49, 138, 214, 178, 219, 253, 253, 253, 253, 65, 209, 195, 86, 64, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8705931267937254, y=0.4808891787722772, z=-0.06841944020862073, w=0.0783069953502769)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=0.03222222222222222, z=0.03333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=0.13, z=-0.05)>	COMP<19>
[1740779576.4989188]	Q_Header<(2621443, 39144, 257, 173, 250, 8, 58, 90, 37)>	Q_Data<(0, 0, 63, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 21, 24, 31, 17, 82, 140, 101, 244, 253, 253, 253, 253, 136, 253, 223, 173, 114, 84, 44, 0, 36, 35, 0, 9, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8705931267937254, y=0.4808891787722772, z=-0.06841944020862073, w=0.0783069953502769)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=0.03222222222222222, z=0.03333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=0.13, z=-0.05)>	COMP<19>
[1740779576.5092025]	Q_Header<(2621443, 39145, 257, 173, 250, 8, 58, 91, 33)>	Q_Data<(0, 0, 62, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 43, 37, 27, 19, 41, 94, 162, 253, 253, 253, 253, 177, 253, 253, 218, 128, 192, 139, 54, 0, 64, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8702220422459984, y=0.48155785617344143, z=-0.06878526031780335, w=0.07800138658931029)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=0.03222222222222222, z=0.034444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=0.12, z=-0.04)>	COMP<19>
[1740779576.5189369]	Q_Header<(2621443, 39146, 257, 173, 250, 8, 58, 92, 32)>	Q_Data<(0, 0, 64, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 42, 31, 13, 22, 44, 73, 36, 253, 253, 253, 253, 253, 191, 173, 227, 85, 253, 195, 107, 46, 91, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8702220422459984, y=0.48155785617344143, z=-0.06878526031780335, w=0.07800138658931029)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=0.03222222222222222, z=0.034444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=0.12, z=-0.04)>	COMP<19>
[1740779576.5290105]	Q_Header<(2621443, 39147, 257, 173, 250, 8, 58, 93, 33)>	Q_Data<(0, 0, 62, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 28, 21, 16, 2, 0, 25, 37, 29, 197, 253, 253, 253, 253, 253, 253, 202, 218, 239, 189, 107, 81, 88, 70, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8702220422459984, y=0.48155785617344143, z=-0.06878526031780335, w=0.07800138658931029)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=0.03222222222222222, z=0.034444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=0.12, z=-0.04)>	COMP<19>
[1740779576.5408669]	Q_Header<(2621443, 39148, 257, 173, 250, 8, 58, 94, 36)>	Q_Data<(0, 0, 54, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 25, 18, 19, 17, 0, 0, 17, 37, 93, 220, 253, 242, 253, 253, 253, 253, 253, 204, 119, 67, 71, 111, 42, 51, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8699818796889726, y=0.4819872950683188, z=-0.06909074560179015, w=0.07775760591579564)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=0.028888888888888888, z=0.03111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=0.12, z=-0.03)>	COMP<19>
[1740779576.548938]	Q_Header<(2621443, 39149, 257, 173, 250, 8, 58, 95, 32)>	Q_Data<(0, 0, 67, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 30, 0, 0, 0, 23, 49, 127, 171, 160, 253, 253, 253, 253, 253, 237, 190, 182, 231, 253, 137, 51, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8699818796889726, y=0.4819872950683188, z=-0.06909074560179015, w=0.07775760591579564)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=0.028888888888888888, z=0.03111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=0.12, z=-0.03)>	COMP<19>
[1740779576.5589185]	Q_Header<(2621443, 39150, 257, 173, 250, 8, 58, 96, 34)>	Q_Data<(0, 0, 69, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 20, 22, 35, 25, 0, 0, 0, 0, 36, 83, 113, 127, 221, 253, 253, 253, 253, 253, 237, 237, 253, 253, 222, 40, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8699818796889726, y=0.4819872950683188, z=-0.06909074560179015, w=0.07775760591579564)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=0.028888888888888888, z=0.03111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=0.12, z=-0.03)>	COMP<19>
[1740779576.5689523]	Q_Header<(2621443, 39151, 257, 173, 250, 8, 58, 97, 36)>	Q_Data<(0, 0, 66, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 21, 19, 19, 5, 0, 0, 0, 0, 21, 57, 53, 72, 162, 253, 253, 253, 253, 233, 227, 224, 253, 253, 251, 18, 38, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8699818796889726, y=0.4819872950683188, z=-0.06909074560179015, w=0.07775760591579564)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=0.028888888888888888, z=0.03111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=0.12, z=-0.03)>	COMP<19>
[1740779576.5790977]	Q_Header<(2621443, 39152, 257, 173, 250, 8, 58, 98, 41)>	Q_Data<(0, 0, 65, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 10, 0, 0, 6, 28, 42, 26, 35, 94, 190, 253, 253, 253, 109, 242, 178, 223, 253, 253, 143, 139, 0, 24, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8697450537661282, y=0.48241858982227914, z=-0.06933546533882959, w=0.07751412058126195)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.025555555555555557, z=0.03)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=0.11, z=-0.03)>	COMP<20>
[1740779576.5889776]	Q_Header<(2621443, 39153, 257, 173, 250, 8, 58, 99, 41)>	Q_Data<(0, 0, 57, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 6, 26, 18, 0, 0, 0, 0, 17, 29, 22, 0, 0, 19, 135, 253, 253, 253, 249, 253, 247, 230, 229, 253, 247, 199, 104, 29, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8697450537661282, y=0.48241858982227914, z=-0.06933546533882959, w=0.07751412058126195)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.025555555555555557, z=0.03)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=0.11, z=-0.03)>	COMP<20>
