[1740779485.6683793]	Q_Header<(2621443, 30054, 257, 173, 250, 8, 58, 0, 58)>	Q_Data<(0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 13, 60, 182, 253, 253, 253, 253, 253, 156, 154, 161, 201, 253, 253, 253, 253, 253, 209, 253, 253, 253, 223, 253, 151, 102, 115, 45, 0, 57, 149, 117, 30, 79, 46, 147, 253, 253, 213, 111, 116, 139, 245, 253, 198, 46, 116, 185, 137, 126, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.18065813208620635, y=-0.978117305680251, z=0.10314602811678673, w=0.0031737239420549764)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.06666666666666667, y=0.04888888888888889, z=-0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=0.08, z=0.11)>	COMP<91>
[1740779486.4790883]	Q_Header<(2621443, 30135, 257, 173, 250, 8, 58, 81, 30)>	Q_Data<(0, 0, 66, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 177, 253, 253, 198, 253, 253, 212, 235, 38, 58, 0, 0, 12, 0, 0, 0, 62, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.1765173892055017, y=-0.9790855602508481, z=0.10113738378752293, w=0.002075239015555691)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.06777777777777778, y=0.05555555555555555, z=-0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=0.02, z=0.01)>	COMP<94>
[1740779486.488246]	Q_Header<(2621443, 30136, 257, 173, 250, 8, 58, 82, 30)>	Q_Data<(0, 0, 68, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 157, 253, 253, 244, 253, 253, 246, 219, 180, 60, 13, 0, 0, 19, 0, 5, 68, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.1765173892055017, y=-0.9790855602508481, z=0.10113738378752293, w=0.002075239015555691)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.06777777777777778, y=0.05555555555555555, z=-0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=0.02, z=0.01)>	COMP<94>
[1740779486.4982836]	Q_Header<(2621443, 30137, 257, 173, 250, 8, 58, 83, 32)>	Q_Data<(0, 0, 69, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 107, 220, 253, 253, 253, 199, 148, 191, 253, 26, 46, 0, 0, 27, 0, 0, 49, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.1765173892055017, y=-0.9790855602508481, z=0.10113738378752293, w=0.002075239015555691)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.06777777777777778, y=0.05555555555555555, z=-0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=0.02, z=0.01)>	COMP<94>
[1740779486.5083714]	Q_Header<(2621443, 30138, 257, 173, 250, 8, 58, 84, 30)>	Q_Data<(0, 0, 68, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 117, 187, 253, 253, 253, 252, 187, 169, 253, 68, 41, 9, 0, 14, 0, 0, 21, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.1764487697305616, y=-0.9789824512204108, z=0.10223164624652047, w=0.0028075556581133978)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.06, y=0.06333333333333334, z=-0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=0.04, z=0.09)>	COMP<91>
[1740779486.5183215]	Q_Header<(2621443, 30139, 257, 173, 250, 8, 58, 85, 25)>	Q_Data<(0, 0, 65, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 63, 175, 189, 253, 212, 253, 253, 222, 141, 253, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.1764487697305616, y=-0.9789824512204108, z=0.10223164624652047, w=0.0028075556581133978)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.06, y=0.06333333333333334, z=-0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=0.04, z=0.09)>	COMP<91>
[1740779486.529806]	Q_Header<(2621443, 30140, 257, 173, 250, 8, 58, 86, 24)>	Q_Data<(0, 0, 62, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 101, 253, 253, 218, 253, 242, 253, 180, 167, 224, 51, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.1764487697305616, y=-0.9789824512204108, z=0.10223164624652047, w=0.0028075556581133978)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.06, y=0.06333333333333334, z=-0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=0.04, z=0.09)>	COMP<91>
[1740779486.5384297]	Q_Header<(2621443, 30141, 257, 173, 250, 8, 58, 87, 25)>	Q_Data<(0, 0, 59, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 126, 253, 253, 253, 253, 249, 253, 175, 157, 140, 35, 30, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.1764487697305616, y=-0.9789824512204108, z=0.10223164624652047, w=0.0028075556581133978)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.06, y=0.06333333333333334, z=-0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=0.04, z=0.09)>	COMP<91>
[1740779486.5483248]	Q_Header<(2621443, 30142, 257, 173, 250, 8, 58, 88, 25)>	Q_Data<(0, 0, 62, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 22, 136, 253, 253, 253, 253, 253, 253, 124, 107, 106, 54, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.17632993777301292, y=-0.9788783461417727, z=0.10339318608081824, w=0.003845201135237042)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04888888888888889, y=0.06444444444444444, z=0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.13, y=0.06, z=-0.01)>	COMP<95>
[1740779486.5582576]	Q_Header<(2621443, 30143, 257, 173, 250, 8, 58, 89, 25)>	Q_Data<(0, 0, 61, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 33, 152, 253, 253, 253, 253, 253, 253, 246, 111, 88, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.17632993777301292, y=-0.9788783461417727, z=0.10339318608081824, w=0.003845201135237042)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04888888888888889, y=0.06444444444444444, z=0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.13, y=0.06, z=-0.01)>	COMP<95>
[1740779486.5682728]	Q_Header<(2621443, 30144, 257, 173, 250, 8, 58, 90, 24)>	Q_Data<(0, 0, 62, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 32, 28, 156, 253, 253, 253, 253, 183, 253, 253, 188, 93, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.17632993777301292, y=-0.9788783461417727, z=0.10339318608081824, w=0.003845201135237042)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04888888888888889, y=0.06444444444444444, z=0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.13, y=0.06, z=-0.01)>	COMP<95>
[1740779486.5782816]	Q_Header<(2621443, 30145, 257, 173, 250, 8, 58, 91, 24)>	Q_Data<(0, 0, 64, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 69, 78, 154, 253, 253, 253, 253, 143, 253, 253, 201, 118, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.17609103778099144, y=-0.9788464377448041, z=0.10406766704214572, w=0.0046387933696205716)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.028888888888888888, y=0.06555555555555556, z=0.015555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.16, y=0.05, z=-0.08)>	COMP<95>
[1740779486.5883079]	Q_Header<(2621443, 30146, 257, 173, 250, 8, 58, 92, 25)>	Q_Data<(0, 0, 63, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 117, 132, 142, 244, 253, 211, 253, 181, 211, 236, 169, 102, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.17609103778099144, y=-0.9788464377448041, z=0.10406766704214572, w=0.0046387933696205716)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.028888888888888888, y=0.06555555555555556, z=0.015555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.16, y=0.05, z=-0.08)>	COMP<95>
[1740779486.5982842]	Q_Header<(2621443, 30147, 257, 173, 250, 8, 58, 93, 26)>	Q_Data<(0, 0, 53, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 88, 169, 167, 143, 253, 239, 253, 253, 253, 143, 140, 116, 56, 18, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.17609103778099144, y=-0.9788464377448041, z=0.10406766704214572, w=0.0046387933696205716)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.028888888888888888, y=0.06555555555555556, z=0.015555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.16, y=0.05, z=-0.08)>	COMP<95>
[1740779486.6083655]	Q_Header<(2621443, 30148, 257, 173, 250, 8, 58, 94, 23)>	Q_Data<(0, 0, 51, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 172, 239, 208, 158, 253, 253, 253, 253, 253, 137, 76, 56, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.17565907694970437, y=-0.9788812634188182, z=0.10443109126509527, w=0.00543212572916042)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=0.05555555555555555, z=0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.16, y=0.08, z=0.0)>	COMP<97>
[1740779486.618249]	Q_Header<(2621443, 30149, 257, 173, 250, 8, 58, 95, 24)>	Q_Data<(0, 0, 71, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 227, 253, 228, 177, 253, 253, 253, 218, 216, 94, 64, 26, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.17565907694970437, y=-0.9788812634188182, z=0.10443109126509527, w=0.00543212572916042)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=0.05555555555555555, z=0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.16, y=0.08, z=0.0)>	COMP<97>
[1740779486.6282306]	Q_Header<(2621443, 30150, 257, 173, 250, 8, 58, 96, 28)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 177, 191, 253, 253, 253, 78, 163, 76, 40, 35, 12, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.17565907694970437, y=-0.9788812634188182, z=0.10443109126509527, w=0.00543212572916042)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=0.05555555555555555, z=0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.16, y=0.08, z=0.0)>	COMP<97>
[1740779486.640575]	Q_Header<(2621443, 30151, 257, 173, 250, 8, 58, 97, 24)>	Q_Data<(0, 0, 65, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 242, 212, 121, 171, 253, 207, 253, 181, 144, 81, 16, 54, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.17565907694970437, y=-0.9788812634188182, z=0.10443109126509527, w=0.00543212572916042)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=0.05555555555555555, z=0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.16, y=0.08, z=0.0)>	COMP<97>
