[1740780010.5022264]	Q_Header<(2621443, 17018, 257, 173, 250, 8, 58, 0, 54)>	Q_Data<(0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 114, 209, 253, 253, 253, 253, 253, 121, 97, 48, 35, 42, 123, 132, 31, 52, 0, 27, 130, 253, 253, 253, 253, 253, 152, 106, 71, 42, 0, 36, 67, 73, 54, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 72, 23, 0, 79, 119, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.32738251540205826, y=-0.9396073498535956, z=0.09972837997146965, w=-0.0036009635363015357)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.005555555555555556, y=0.012222222222222223, z=0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.14, y=0.02, z=0.02)>	COMP<197>
[1740780011.1523185]	Q_Header<(2621443, 17083, 257, 173, 250, 8, 58, 65, 57)>	Q_Data<(0, 0, 51, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 10, 11, 16, 29, 23, 27, 0, 36, 46, 105, 117, 120, 173, 253, 166, 253, 253, 253, 228, 221, 253, 253, 197, 90, 231, 253, 204, 166, 105, 168, 253, 253, 253, 191, 182, 230, 125, 98, 96, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3214679328208578, y=-0.9416379851073085, z=0.09973013142762134, w=-0.005493091694299829)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=0.016666666666666666, z=0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.13, y=0.05, z=0.1)>	COMP<193>
[1740780011.1623592]	Q_Header<(2621443, 17084, 257, 173, 250, 8, 58, 66, 54)>	Q_Data<(0, 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 27, 0, 15, 27, 0, 38, 0, 62, 73, 165, 193, 232, 146, 253, 100, 253, 253, 247, 253, 231, 252, 239, 114, 93, 141, 253, 253, 234, 182, 192, 186, 187, 201, 75, 81, 132, 34, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 87, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3214679328208578, y=-0.9416379851073085, z=0.09973013142762134, w=-0.005493091694299829)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=0.016666666666666666, z=0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.13, y=0.05, z=0.1)>	COMP<193>
[1740780011.1722627]	Q_Header<(2621443, 17085, 257, 173, 250, 8, 58, 67, 56)>	Q_Data<(0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 37, 0, 21, 44, 0, 24, 59, 101, 91, 198, 241, 253, 253, 253, 209, 253, 253, 253, 253, 251, 221, 225, 84, 95, 93, 253, 253, 183, 196, 149, 125, 139, 130, 38, 21, 11, 18, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 144, 129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3214679328208578, y=-0.9416379851073085, z=0.09973013142762134, w=-0.005493091694299829)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=0.016666666666666666, z=0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.13, y=0.05, z=0.1)>	COMP<193>
[1740780011.1822753]	Q_Header<(2621443, 17086, 257, 173, 250, 8, 58, 68, 47)>	Q_Data<(0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 32, 7, 31, 51, 6, 26, 85, 139, 201, 140, 245, 253, 253, 253, 253, 253, 253, 216, 253, 253, 211, 195, 162, 79, 132, 253, 239, 206, 148, 79, 70, 91, 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 131, 35, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.32104436215523435, y=-0.9417708190219137, z=0.0998533415372554, w=-0.005249014286188242)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.013333333333333334, z=0.021111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.12, y=0.04, z=0.05)>	COMP<193>
[1740780011.1922126]	Q_Header<(2621443, 17087, 257, 173, 250, 8, 58, 69, 49)>	Q_Data<(0, 0, 58, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 21, 2, 21, 42, 43, 72, 126, 174, 253, 253, 244, 223, 251, 236, 253, 253, 253, 203, 253, 234, 208, 170, 157, 54, 102, 253, 253, 144, 57, 36, 61, 46, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.32104436215523435, y=-0.9417708190219137, z=0.0998533415372554, w=-0.005249014286188242)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.013333333333333334, z=0.021111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.12, y=0.04, z=0.05)>	COMP<193>
[1740780011.2022278]	Q_Header<(2621443, 17088, 257, 173, 250, 8, 58, 70, 45)>	Q_Data<(0, 0, 72, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 7, 7, 11, 44, 84, 120, 199, 220, 253, 253, 209, 178, 57, 236, 253, 253, 162, 211, 248, 175, 164, 134, 90, 39, 64, 253, 253, 253, 108, 47, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.32104436215523435, y=-0.9417708190219137, z=0.0998533415372554, w=-0.005249014286188242)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.013333333333333334, z=0.021111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.12, y=0.04, z=0.05)>	COMP<193>
[1740780011.2144988]	Q_Header<(2621443, 17089, 257, 173, 250, 8, 58, 71, 44)>	Q_Data<(0, 0, 43, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 14, 0, 25, 54, 134, 178, 253, 253, 225, 253, 93, 240, 117, 253, 253, 253, 52, 178, 208, 107, 109, 82, 18, 0, 37, 225, 253, 234, 93, 24, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3207337212391223, y=-0.9418768384704349, z=0.09985163995189421, w=-0.0052489248385470064)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.006666666666666667, z=0.02)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.16, y=0.03, z=0.09)>	COMP<198>
[1740780011.222165]	Q_Header<(2621443, 17090, 257, 173, 250, 8, 58, 72, 42)>	Q_Data<(0, 0, 57, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 16, 5, 19, 71, 121, 193, 253, 253, 253, 253, 149, 201, 142, 253, 229, 186, 26, 111, 152, 86, 15, 38, 24, 0, 30, 154, 238, 163, 39, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3207337212391223, y=-0.9418768384704349, z=0.09985163995189421, w=-0.0052489248385470064)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.006666666666666667, z=0.02)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.16, y=0.03, z=0.09)>	COMP<198>
[1740780011.232144]	Q_Header<(2621443, 17091, 257, 173, 250, 8, 58, 73, 37)>	Q_Data<(0, 0, 76, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 17, 0, 27, 85, 219, 253, 253, 253, 253, 253, 159, 120, 121, 178, 88, 88, 22, 63, 99, 70, 7, 0, 0, 0, 0, 64, 133, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3207337212391223, y=-0.9418768384704349, z=0.09985163995189421, w=-0.0052489248385470064)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.006666666666666667, z=0.02)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.16, y=0.03, z=0.09)>	COMP<198>
[1740780011.242194]	Q_Header<(2621443, 17092, 257, 173, 250, 8, 58, 74, 36)>	Q_Data<(0, 0, 73, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 20, 0, 18, 105, 253, 253, 253, 253, 253, 198, 101, 15, 67, 63, 104, 72, 0, 15, 36, 35, 0, 0, 0, 0, 0, 18, 68, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3207337212391223, y=-0.9418768384704349, z=0.09985163995189421, w=-0.0052489248385470064)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.006666666666666667, z=0.02)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.16, y=0.03, z=0.09)>	COMP<198>
[1740780011.2521715]	Q_Header<(2621443, 17093, 257, 173, 250, 8, 58, 75, 30)>	Q_Data<(0, 0, 70, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 26, 10, 0, 126, 253, 253, 253, 253, 253, 146, 117, 52, 44, 72, 63, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3204961433397, y=-0.9419571472408284, z=0.09985368320391338, w=-0.005310067505342582)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.005555555555555556, z=0.017777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.16, y=0.01, z=0.0)>	COMP<194>
[1740780011.262687]	Q_Header<(2621443, 17094, 257, 173, 250, 8, 58, 76, 27)>	Q_Data<(0, 0, 75, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 10, 71, 179, 239, 237, 253, 253, 253, 225, 99, 98, 109, 113, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3204961433397, y=-0.9419571472408284, z=0.09985368320391338, w=-0.005310067505342582)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.005555555555555556, z=0.017777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.16, y=0.01, z=0.0)>	COMP<194>
[1740780011.2721894]	Q_Header<(2621443, 17095, 257, 173, 250, 8, 58, 77, 26)>	Q_Data<(0, 0, 74, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 36, 113, 195, 219, 253, 253, 253, 253, 253, 98, 144, 168, 140, 58, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3204961433397, y=-0.9419571472408284, z=0.09985368320391338, w=-0.005310067505342582)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.005555555555555556, z=0.017777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.16, y=0.01, z=0.0)>	COMP<194>
[1740780011.2821913]	Q_Header<(2621443, 17096, 257, 173, 250, 8, 58, 78, 26)>	Q_Data<(0, 0, 71, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 16, 56, 114, 253, 219, 253, 253, 253, 253, 253, 127, 167, 198, 141, 66, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.32018544985406916, y=-0.9420629848451311, z=0.09985196263081532, w=-0.00530997600787343)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=0.005555555555555556, z=0.015555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.17, y=0.01, z=-0.03)>	COMP<194>
[1740780011.292136]	Q_Header<(2621443, 17097, 257, 173, 250, 8, 58, 79, 27)>	Q_Data<(0, 0, 70, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 21, 70, 195, 253, 253, 253, 253, 253, 253, 253, 132, 155, 190, 111, 56, 24, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.32018544985406916, y=-0.9420629848451311, z=0.09985196263081532, w=-0.00530997600787343)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=0.005555555555555556, z=0.015555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.17, y=0.01, z=-0.03)>	COMP<194>
[1740780011.302141]	Q_Header<(2621443, 17098, 257, 173, 250, 8, 58, 80, 27)>	Q_Data<(0, 0, 70, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 24, 91, 132, 253, 253, 253, 244, 253, 253, 230, 117, 108, 153, 78, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.32018544985406916, y=-0.9420629848451311, z=0.09985196263081532, w=-0.00530997600787343)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=0.005555555555555556, z=0.015555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.17, y=0.01, z=-0.03)>	COMP<194>
[1740780011.312243]	Q_Header<(2621443, 17099, 257, 173, 250, 8, 58, 81, 27)>	Q_Data<(0, 0, 70, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 33, 169, 253, 253, 253, 202, 253, 252, 219, 116, 111, 38, 98, 57, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3199479166045462, y=-0.9421434644616129, z=0.09985402357211705, w=-0.005310085605607692)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.0033333333333333335, z=0.017777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.16, y=0.02, z=0.01)>	COMP<192>
