[1740780058.002571]	Q_Header<(2621443, 21768, 257, 173, 250, 8, 58, 0, 53)>	Q_Data<(0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 128, 230, 220, 220, 253, 253, 253, 253, 227, 253, 206, 189, 139, 180, 253, 99, 41, 25, 0, 28, 56, 119, 135, 112, 223, 253, 253, 72, 0, 0, 36, 40, 0, 52, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 61, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.29321765427506535, y=-0.951492508845544, z=0.09283598088101049, w=-0.00817884381200224)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0011111111111111111, y=-0.014444444444444444, z=0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.08, z=0.08)>	COMP<165>
[1740780058.7335942]	Q_Header<(2621443, 21841, 257, 173, 250, 8, 58, 73, 29)>	Q_Data<(0, 0, 76, 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 43, 26, 136, 253, 253, 253, 253, 253, 253, 188, 104, 100, 108, 83, 54, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2977896720338336, y=-0.950253618342848, z=0.09094212160902072, w=-0.008300757408608602)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.025555555555555557, y=-0.03, z=-0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.08, z=0.0)>	COMP<166>
[1740780058.7425568]	Q_Header<(2621443, 21842, 257, 173, 250, 8, 58, 74, 31)>	Q_Data<(0, 0, 76, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 39, 48, 176, 253, 253, 253, 253, 204, 246, 187, 178, 146, 115, 97, 60, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2977896720338336, y=-0.950253618342848, z=0.09094212160902072, w=-0.008300757408608602)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.025555555555555557, y=-0.03, z=-0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.08, z=0.0)>	COMP<166>
[1740780058.7525575]	Q_Header<(2621443, 21843, 257, 173, 250, 8, 58, 75, 31)>	Q_Data<(0, 0, 69, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 109, 56, 97, 212, 253, 253, 253, 253, 190, 167, 152, 253, 199, 121, 105, 55, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2979641191300197, y=-0.9501649747267814, z=0.09124464524772213, w=-0.008849815090916193)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.023333333333333334, y=-0.03333333333333333, z=-0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.09, z=0.05)>	COMP<166>
[1740780058.765671]	Q_Header<(2621443, 21844, 257, 173, 250, 8, 58, 76, 27)>	Q_Data<(0, 0, 76, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 130, 66, 163, 248, 253, 253, 253, 253, 210, 62, 147, 253, 185, 139, 93, 11, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2979641191300197, y=-0.9501649747267814, z=0.09124464524772213, w=-0.008849815090916193)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.023333333333333334, y=-0.03333333333333333, z=-0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.09, z=0.05)>	COMP<166>
[1740780058.7681391]	Q_Header<(2621443, 21845, 257, 173, 250, 8, 58, 77, 26)>	Q_Data<(0, 0, 73, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 115, 207, 253, 253, 253, 253, 253, 212, 173, 237, 195, 120, 160, 69, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2979641191300197, y=-0.9501649747267814, z=0.09124464524772213, w=-0.008849815090916193)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.023333333333333334, y=-0.03333333333333333, z=-0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.09, z=0.05)>	COMP<166>
[1740780058.7771044]	Q_Header<(2621443, 21846, 257, 173, 250, 8, 58, 78, 23)>	Q_Data<(0, 0, 71, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 169, 133, 187, 253, 253, 253, 253, 253, 253, 227, 253, 183, 106, 147, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2980318551505286, y=-0.9501253100815644, z=0.09136876656980163, w=-0.009521394512283936)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01888888888888889, y=-0.03888888888888889, z=-0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.07, z=0.11)>	COMP<168>
[1740780058.7924488]	Q_Header<(2621443, 21847, 257, 173, 250, 8, 58, 79, 27)>	Q_Data<(0, 0, 70, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 222, 101, 135, 227, 253, 253, 253, 253, 247, 203, 247, 132, 150, 112, 44, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2980318551505286, y=-0.9501253100815644, z=0.09136876656980163, w=-0.009521394512283936)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01888888888888889, y=-0.03888888888888889, z=-0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.07, z=0.11)>	COMP<168>
[1740780058.8044033]	Q_Header<(2621443, 21848, 257, 173, 250, 8, 58, 80, 25)>	Q_Data<(0, 0, 70, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 134, 228, 165, 226, 229, 253, 253, 253, 253, 227, 131, 111, 94, 158, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2980318551505286, y=-0.9501253100815644, z=0.09136876656980163, w=-0.009521394512283936)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01888888888888889, y=-0.03888888888888889, z=-0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.07, z=0.11)>	COMP<168>
[1740780058.812763]	Q_Header<(2621443, 21849, 257, 173, 250, 8, 58, 81, 24)>	Q_Data<(0, 0, 71, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 121, 252, 253, 253, 253, 253, 253, 212, 253, 253, 176, 121, 154, 112, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2981007443359915, y=-0.9500893092412047, z=0.09143221028159608, w=-0.010315115846188076)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.012222222222222223, y=-0.04111111111111111, z=-0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.1, z=0.08)>	COMP<167>
[1740780058.8224428]	Q_Header<(2621443, 21850, 257, 173, 250, 8, 58, 82, 24)>	Q_Data<(0, 0, 72, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 120, 253, 253, 253, 253, 253, 194, 221, 253, 253, 215, 114, 136, 46, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2981007443359915, y=-0.9500893092412047, z=0.09143221028159608, w=-0.010315115846188076)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.012222222222222223, y=-0.04111111111111111, z=-0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.1, z=0.08)>	COMP<167>
[1740780058.8322775]	Q_Header<(2621443, 21851, 257, 173, 250, 8, 58, 83, 25)>	Q_Data<(0, 0, 72, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 119, 253, 253, 253, 253, 118, 141, 202, 253, 253, 199, 85, 96, 46, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2981007443359915, y=-0.9500893092412047, z=0.09143221028159608, w=-0.010315115846188076)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.012222222222222223, y=-0.04111111111111111, z=-0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.1, z=0.08)>	COMP<167>
[1740780058.8441687]	Q_Header<(2621443, 21852, 257, 173, 250, 8, 58, 84, 33)>	Q_Data<(0, 0, 70, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 141, 253, 253, 253, 212, 142, 95, 121, 231, 235, 162, 80, 61, 28, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2981577479312262, y=-0.9500764594262983, z=0.09130890294884635, w=-0.010925329965136026)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=-0.043333333333333335, z=-0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.1, z=0.0)>	COMP<167>
[1740780058.852111]	Q_Header<(2621443, 21853, 257, 173, 250, 8, 58, 85, 28)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 139, 253, 253, 253, 253, 193, 81, 32, 149, 150, 155, 44, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2981577479312262, y=-0.9500764594262983, z=0.09130890294884635, w=-0.010925329965136026)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=-0.043333333333333335, z=-0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.1, z=0.0)>	COMP<167>
[1740780058.8634243]	Q_Header<(2621443, 21854, 257, 173, 250, 8, 58, 86, 33)>	Q_Data<(0, 0, 65, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 116, 161, 249, 253, 253, 243, 181, 85, 50, 93, 115, 109, 36, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2981577479312262, y=-0.9500764594262983, z=0.09130890294884635, w=-0.010925329965136026)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=-0.043333333333333335, z=-0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.1, z=0.0)>	COMP<167>
[1740780058.872318]	Q_Header<(2621443, 21855, 257, 173, 250, 8, 58, 87, 34)>	Q_Data<(0, 0, 61, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 67, 132, 141, 253, 253, 247, 175, 150, 69, 0, 73, 61, 51, 39, 20, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2981577479312262, y=-0.9500764594262983, z=0.09130890294884635, w=-0.010925329965136026)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=-0.043333333333333335, z=-0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.1, z=0.0)>	COMP<167>
[1740780058.8834357]	Q_Header<(2621443, 21856, 257, 173, 250, 8, 58, 88, 26)>	Q_Data<(0, 0, 67, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 116, 145, 156, 245, 253, 160, 123, 120, 20, 29, 52, 0, 35, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.29821484280046145, y=-0.9500639056553383, z=0.09118562733194625, w=-0.011474496612052139)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0011111111111111111, y=-0.035555555555555556, z=-0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.08, z=0.17)>	COMP<167>
[1740780058.8922923]	Q_Header<(2621443, 21857, 257, 173, 250, 8, 58, 89, 22)>	Q_Data<(0, 0, 66, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 135, 126, 160, 213, 229, 82, 135, 91, 0, 17, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.29821484280046145, y=-0.9500639056553383, z=0.09118562733194625, w=-0.011474496612052139)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0011111111111111111, y=-0.035555555555555556, z=-0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.08, z=0.17)>	COMP<167>
