[1740780095.5028567]	Q_Header<(2621443, 25518, 257, 173, 250, 8, 58, 0, 54)>	Q_Data<(0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 94, 224, 168, 253, 253, 253, 253, 205, 253, 253, 253, 177, 189, 137, 157, 144, 121, 93, 38, 0, 36, 32, 0, 48, 71, 221, 253, 153, 71, 0, 0, 0, 19, 58, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 56, 0, 10, 78, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2722782159498982, y=-0.9570325994383331, z=0.09930433924018928, w=-0.009582533042845554)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.012222222222222223, y=0.01888888888888889, z=0.02)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=0.06, z=-0.02)>	COMP<124>
[1740780096.2428684]	Q_Header<(2621443, 25592, 257, 173, 250, 8, 58, 74, 30)>	Q_Data<(0, 0, 71, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 112, 232, 206, 253, 253, 253, 253, 253, 253, 253, 253, 212, 142, 246, 160, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.27056897969746957, y=-0.957581033718385, z=0.09899907175034868, w=-0.005493166743237596)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=0.0, z=-0.02666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=0.07, z=-0.06)>	COMP<118>
[1740780096.2527506]	Q_Header<(2621443, 25593, 257, 173, 250, 8, 58, 75, 26)>	Q_Data<(0, 0, 64, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 215, 228, 249, 253, 234, 253, 253, 253, 253, 179, 253, 174, 170, 225, 137, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.27056897969746957, y=-0.957581033718385, z=0.09899907175034868, w=-0.005493166743237596)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=0.0, z=-0.02666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=0.07, z=-0.06)>	COMP<118>
[1740780096.2627206]	Q_Header<(2621443, 25594, 257, 173, 250, 8, 58, 76, 26)>	Q_Data<(0, 0, 76, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 253, 170, 253, 253, 172, 241, 96, 253, 147, 138, 173, 119, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.27056897969746957, y=-0.957581033718385, z=0.09899907175034868, w=-0.005493166743237596)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=0.0, z=-0.02666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=0.07, z=-0.06)>	COMP<118>
[1740780096.2727401]	Q_Header<(2621443, 25595, 257, 173, 250, 8, 58, 77, 28)>	Q_Data<(0, 0, 74, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 250, 253, 253, 122, 106, 253, 253, 159, 203, 101, 252, 170, 100, 112, 90, 13, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.27056897969746957, y=-0.957581033718385, z=0.09899907175034868, w=-0.005493166743237596)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=0.0, z=-0.02666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=0.07, z=-0.06)>	COMP<118>
[1740780096.2828257]	Q_Header<(2621443, 25596, 257, 173, 250, 8, 58, 78, 29)>	Q_Data<(0, 0, 71, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 253, 132, 247, 238, 223, 172, 178, 195, 129, 78, 60, 50, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2711179181293282, y=-0.9574576275764907, z=0.09869375813037454, w=-0.005432123978728097)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.012222222222222223, y=-0.0077777777777777776, z=-0.03111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.05, z=-0.15)>	COMP<118>
[1740780096.2953691]	Q_Header<(2621443, 25597, 257, 173, 250, 8, 58, 79, 25)>	Q_Data<(0, 0, 69, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 250, 253, 253, 253, 116, 222, 188, 200, 135, 190, 168, 38, 46, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2711179181293282, y=-0.9574576275764907, z=0.09869375813037454, w=-0.005432123978728097)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.012222222222222223, y=-0.0077777777777777776, z=-0.03111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.05, z=-0.15)>	COMP<118>
[1740780096.3027127]	Q_Header<(2621443, 25598, 257, 173, 250, 8, 58, 80, 24)>	Q_Data<(0, 0, 71, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 236, 253, 253, 253, 156, 236, 143, 133, 81, 146, 131, 35, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2711179181293282, y=-0.9574576275764907, z=0.09869375813037454, w=-0.005432123978728097)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.012222222222222223, y=-0.0077777777777777776, z=-0.03111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.05, z=-0.15)>	COMP<118>
[1740780096.3127897]	Q_Header<(2621443, 25599, 257, 173, 250, 8, 58, 81, 28)>	Q_Data<(0, 0, 71, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 83, 181, 253, 253, 253, 182, 194, 104, 46, 56, 83, 49, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2715374447768641, y=-0.9573693771116858, z=0.09838578579013371, w=-0.005615069660479095)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=-0.024444444444444446, z=-0.03)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.04, z=-0.01)>	COMP<124>
[1740780096.3228037]	Q_Header<(2621443, 25600, 257, 173, 250, 8, 58, 82, 30)>	Q_Data<(0, 0, 72, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 138, 200, 253, 232, 253, 158, 107, 58, 36, 68, 65, 39, 33, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2715374447768641, y=-0.9573693771116858, z=0.09838578579013371, w=-0.005615069660479095)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=-0.024444444444444446, z=-0.03)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.04, z=-0.01)>	COMP<124>
[1740780096.3335528]	Q_Header<(2621443, 25601, 257, 173, 250, 8, 58, 83, 30)>	Q_Data<(0, 0, 73, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 156, 188, 211, 225, 197, 114, 32, 42, 29, 48, 53, 41, 13, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2715374447768641, y=-0.9573693771116858, z=0.09838578579013371, w=-0.005615069660479095)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=-0.024444444444444446, z=-0.03)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.04, z=-0.01)>	COMP<124>
[1740780096.3427856]	Q_Header<(2621443, 25602, 257, 173, 250, 8, 58, 84, 25)>	Q_Data<(0, 0, 71, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 137, 203, 201, 253, 188, 68, 79, 61, 0, 23, 33, 37, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2719725579718748, y=-0.9572750447107011, z=0.09808346065098805, w=-0.005920408016892247)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=-0.03111111111111111, z=-0.02666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.01, z=-0.02)>	COMP<129>
[1740780096.3527129]	Q_Header<(2621443, 25603, 257, 173, 250, 8, 58, 85, 24)>	Q_Data<(0, 0, 69, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 143, 241, 240, 250, 204, 44, 89, 49, 26, 7, 0, 35, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2719725579718748, y=-0.9572750447107011, z=0.09808346065098805, w=-0.005920408016892247)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=-0.03111111111111111, z=-0.02666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.01, z=-0.02)>	COMP<129>
[1740780096.3627505]	Q_Header<(2621443, 25604, 257, 173, 250, 8, 58, 86, 26)>	Q_Data<(0, 0, 67, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 7, 94, 84, 246, 253, 253, 194, 75, 85, 33, 28, 0, 6, 25, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2719725579718748, y=-0.9572750447107011, z=0.09808346065098805, w=-0.005920408016892247)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=-0.03111111111111111, z=-0.02666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.01, z=-0.02)>	COMP<129>
[1740780096.3727102]	Q_Header<(2621443, 25605, 257, 173, 250, 8, 58, 87, 25)>	Q_Data<(0, 0, 63, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 124, 139, 91, 219, 253, 236, 160, 96, 75, 22, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2719725579718748, y=-0.9572750447107011, z=0.09808346065098805, w=-0.005920408016892247)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=-0.03111111111111111, z=-0.02666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.01, z=-0.02)>	COMP<129>
[1740780096.3828516]	Q_Header<(2621443, 25606, 257, 173, 250, 8, 58, 88, 27)>	Q_Data<(0, 0, 65, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 119, 148, 0, 253, 253, 208, 126, 77, 47, 13, 0, 21, 0, 11, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.27247006429588644, y=-0.9571853826810239, z=0.09753744685143963, w=-0.006530980483794769)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=-0.043333333333333335, z=-0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.01, z=-0.06)>	COMP<129>
[1740780096.3927553]	Q_Header<(2621443, 25607, 257, 173, 250, 8, 58, 89, 25)>	Q_Data<(0, 0, 66, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 126, 129, 0, 249, 200, 159, 132, 53, 26, 0, 0, 0, 15, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.27247006429588644, y=-0.9571853826810239, z=0.09753744685143963, w=-0.006530980483794769)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=-0.043333333333333335, z=-0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.01, z=-0.06)>	COMP<129>
[1740780096.4027736]	Q_Header<(2621443, 25608, 257, 173, 250, 8, 58, 90, 28)>	Q_Data<(0, 0, 66, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 97, 148, 0, 250, 216, 95, 131, 67, 19, 0, 0, 0, 0, 15, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.27247006429588644, y=-0.9571853826810239, z=0.09753744685143963, w=-0.006530980483794769)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=-0.043333333333333335, z=-0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.01, z=-0.06)>	COMP<129>
