[1740780457.965485]	Q_Header<(2621443, 61768, 257, 173, 250, 8, 58, 0, 20)>	Q_Data<(0, 0, 0, 79, 0, 50, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 43, 37, 26, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5686642679696496, y=-0.8176875816238486, z=0.08178706870015355, w=-0.036315899907904)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=-0.005555555555555556, z=-0.07555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.24, z=-0.21)>	COMP<122>
[1740780458.7454443]	Q_Header<(2621443, 61846, 257, 173, 250, 8, 58, 78, 27)>	Q_Data<(0, 0, 71, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 109, 145, 253, 253, 253, 146, 161, 141, 127, 117, 152, 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5999893657003199, y=-0.7950011686924382, z=0.08081240286746934, w=-0.03814784878562563)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.017777777777777778, y=-0.0022222222222222222, z=-0.10333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.17, y=0.0, z=-0.27)>	COMP<126>
[1740780458.7554338]	Q_Header<(2621443, 61847, 257, 173, 250, 8, 58, 79, 26)>	Q_Data<(0, 0, 69, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 20, 0, 0, 213, 253, 253, 253, 253, 222, 173, 87, 91, 150, 134, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5999893657003199, y=-0.7950011686924382, z=0.08081240286746934, w=-0.03814784878562563)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.017777777777777778, y=-0.0022222222222222222, z=-0.10333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.17, y=0.0, z=-0.27)>	COMP<126>
[1740780458.7651227]	Q_Header<(2621443, 61848, 257, 173, 250, 8, 58, 80, 24)>	Q_Data<(0, 0, 69, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 31, 32, 0, 19, 253, 253, 253, 253, 253, 253, 182, 106, 61, 178, 136, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5999893657003199, y=-0.7950011686924382, z=0.08081240286746934, w=-0.03814784878562563)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.017777777777777778, y=-0.0022222222222222222, z=-0.10333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.17, y=0.0, z=-0.27)>	COMP<126>
[1740780458.7695045]	Q_Header<(2621443, 61849, 257, 173, 250, 8, 58, 81, 23)>	Q_Data<(0, 0, 71, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 41, 12, 59, 253, 253, 253, 253, 253, 253, 191, 124, 104, 202, 149, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5999893657003199, y=-0.7950011686924382, z=0.08081240286746934, w=-0.03814784878562563)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.017777777777777778, y=-0.0022222222222222222, z=-0.10333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.17, y=0.0, z=-0.27)>	COMP<126>
[1740780458.777813]	Q_Header<(2621443, 61850, 257, 173, 250, 8, 58, 82, 25)>	Q_Data<(0, 0, 72, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 22, 42, 29, 89, 253, 253, 253, 253, 253, 253, 202, 215, 158, 204, 166, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6016856271588146, y=-0.7937636012579005, z=0.08056654776320098, w=-0.03771979281640773)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.021111111111111112, y=-0.0077777777777777776, z=-0.10777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.06, z=-0.33)>	COMP<126>
[1740780458.7886112]	Q_Header<(2621443, 61851, 257, 173, 250, 8, 58, 83, 29)>	Q_Data<(0, 0, 72, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 33, 35, 87, 253, 253, 158, 253, 253, 239, 233, 253, 249, 177, 162, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6016856271588146, y=-0.7937636012579005, z=0.08056654776320098, w=-0.03771979281640773)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.021111111111111112, y=-0.0077777777777777776, z=-0.10777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.06, z=-0.33)>	COMP<126>
[1740780458.805711]	Q_Header<(2621443, 61852, 257, 173, 250, 8, 58, 84, 24)>	Q_Data<(0, 0, 71, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 8, 0, 0, 10, 5, 97, 253, 253, 253, 253, 253, 253, 253, 253, 253, 170, 124, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6016856271588146, y=-0.7937636012579005, z=0.08056654776320098, w=-0.03771979281640773)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.021111111111111112, y=-0.0077777777777777776, z=-0.10777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.06, z=-0.33)>	COMP<126>
[1740780458.8156254]	Q_Header<(2621443, 61853, 257, 173, 250, 8, 58, 85, 22)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 9, 0, 0, 0, 0, 129, 253, 253, 253, 253, 253, 253, 253, 253, 253, 164, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6029585480377927, y=-0.7928364752516376, z=0.08032123182687875, w=-0.037414069232429084)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.024444444444444446, y=-0.011111111111111112, z=-0.1111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=-0.07, z=-0.2)>	COMP<126>
[1740780458.8253934]	Q_Header<(2621443, 61854, 257, 173, 250, 8, 58, 86, 29)>	Q_Data<(0, 0, 67, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 16, 6, 137, 253, 253, 253, 253, 253, 228, 253, 253, 235, 117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6029585480377927, y=-0.7928364752516376, z=0.08032123182687875, w=-0.037414069232429084)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.024444444444444446, y=-0.011111111111111112, z=-0.1111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=-0.07, z=-0.2)>	COMP<126>
[1740780458.835815]	Q_Header<(2621443, 61855, 257, 173, 250, 8, 58, 87, 31)>	Q_Data<(0, 0, 49, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 30, 59, 220, 245, 253, 253, 253, 253, 228, 253, 253, 171, 77, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6029585480377927, y=-0.7928364752516376, z=0.08032123182687875, w=-0.037414069232429084)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.024444444444444446, y=-0.011111111111111112, z=-0.1111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=-0.07, z=-0.2)>	COMP<126>
[1740780458.8451927]	Q_Header<(2621443, 61856, 257, 173, 250, 8, 58, 88, 25)>	Q_Data<(0, 0, 64, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 5, 0, 20, 41, 108, 253, 253, 253, 253, 253, 253, 253, 253, 253, 97, 106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6042563037099881, y=-0.7918809378114531, z=0.08007921923914185, w=-0.037231954066979066)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02, y=-0.016666666666666666, z=-0.11)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=-0.13, z=-0.24)>	COMP<126>
[1740780458.848819]	Q_Header<(2621443, 61857, 257, 173, 250, 8, 58, 89, 24)>	Q_Data<(0, 0, 67, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 25, 25, 52, 171, 253, 253, 253, 253, 253, 253, 240, 219, 206, 122, 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6042563037099881, y=-0.7918809378114531, z=0.08007921923914185, w=-0.037231954066979066)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02, y=-0.016666666666666666, z=-0.11)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=-0.13, z=-0.24)>	COMP<126>
[1740780458.8651261]	Q_Header<(2621443, 61858, 257, 173, 250, 8, 58, 90, 27)>	Q_Data<(0, 0, 67, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 64, 78, 236, 253, 253, 253, 253, 253, 253, 106, 190, 129, 157, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6042563037099881, y=-0.7918809378114531, z=0.08007921923914185, w=-0.037231954066979066)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02, y=-0.016666666666666666, z=-0.11)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=-0.13, z=-0.24)>	COMP<126>
[1740780458.867199]	Q_Header<(2621443, 61859, 257, 173, 250, 8, 58, 91, 32)>	Q_Data<(0, 0, 66, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 74, 104, 125, 253, 253, 253, 253, 236, 253, 253, 253, 140, 221, 149, 100, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6042563037099881, y=-0.7918809378114531, z=0.08007921923914185, w=-0.037231954066979066)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02, y=-0.016666666666666666, z=-0.11)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=-0.13, z=-0.24)>	COMP<126>
[1740780458.8852048]	Q_Header<(2621443, 61860, 257, 173, 250, 8, 58, 92, 29)>	Q_Data<(0, 0, 58, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 90, 117, 163, 253, 253, 253, 253, 253, 245, 253, 253, 96, 241, 108, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6060077867170695, y=-0.7905749684103334, z=0.0798326301768483, w=-0.03704771140469948)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01888888888888889, y=-0.016666666666666666, z=-0.10888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.17, z=-0.11)>	COMP<124>
[1740780458.8885417]	Q_Header<(2621443, 61861, 257, 173, 250, 8, 58, 93, 26)>	Q_Data<(0, 0, 43, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 23, 75, 91, 177, 253, 253, 253, 253, 253, 158, 178, 253, 131, 200, 61, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6060077867170695, y=-0.7905749684103334, z=0.0798326301768483, w=-0.03704771140469948)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01888888888888889, y=-0.016666666666666666, z=-0.10888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.17, z=-0.11)>	COMP<124>
[1740780458.9070756]	Q_Header<(2621443, 61862, 257, 173, 250, 8, 58, 94, 26)>	Q_Data<(0, 0, 56, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 22, 46, 107, 84, 253, 253, 253, 253, 253, 145, 78, 211, 128, 139, 57, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6072223990810421, y=-0.7896515629018518, z=0.07977079863292011, w=-0.03698630755283059)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.012222222222222223, y=-0.015555555555555555, z=-0.10222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.16, z=0.06)>	COMP<124>
