[1740779573.0989096]	Q_Header<(2621443, 38804, 257, 173, 250, 8, 58, 0, 34)>	Q_Data<(0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 14, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 0, 0, 76, 245, 253, 253, 94, 67, 107, 190, 253, 253, 108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.9020142243882541, y=0.4184457353275505, z=-0.06432931812065902, w=0.08447037597627333)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=0.005555555555555556, z=0.051111111111111114)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=0.17, z=-0.04)>	COMP<25>
[1740779573.9077914]	Q_Header<(2621443, 38885, 257, 173, 250, 8, 58, 81, 38)>	Q_Data<(0, 0, 68, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 100, 215, 253, 253, 253, 253, 144, 186, 229, 205, 253, 234, 37, 16, 0, 22, 58, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 132, 170, 153, 116, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8938706023618933, y=0.43628453845563764, z=-0.06341628923550749, w=0.08142187665078632)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.0, z=0.044444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=0.11, z=0.01)>	COMP<24>
[1740779573.9190247]	Q_Header<(2621443, 38886, 257, 173, 250, 8, 58, 82, 37)>	Q_Data<(0, 0, 70, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 30, 136, 253, 253, 253, 253, 225, 253, 202, 253, 253, 253, 168, 85, 48, 35, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 121, 112, 122, 253, 192, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8935744809087736, y=0.4368993261164618, z=-0.06335589557263026, w=0.08142270201723388)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0011111111111111111, y=0.0044444444444444444, z=0.042222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=0.12, z=0.0)>	COMP<23>
[1740779573.929056]	Q_Header<(2621443, 38887, 257, 173, 250, 8, 58, 83, 39)>	Q_Data<(0, 0, 71, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 4, 86, 182, 230, 244, 253, 253, 253, 175, 253, 253, 225, 242, 133, 78, 88, 85, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 228, 253, 253, 253, 253, 253, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8935744809087736, y=0.4368993261164618, z=-0.06335589557263026, w=0.08142270201723388)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0011111111111111111, y=0.0044444444444444444, z=0.042222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=0.12, z=0.0)>	COMP<23>
[1740779573.9391212]	Q_Header<(2621443, 38888, 257, 173, 250, 8, 58, 84, 41)>	Q_Data<(0, 0, 69, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 34, 61, 66, 99, 253, 208, 253, 253, 253, 187, 128, 110, 234, 133, 94, 98, 170, 34, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 155, 253, 253, 253, 253, 253, 97, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8935744809087736, y=0.4368993261164618, z=-0.06335589557263026, w=0.08142270201723388)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0011111111111111111, y=0.0044444444444444444, z=0.042222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=0.12, z=0.0)>	COMP<23>
[1740779573.9489837]	Q_Header<(2621443, 38889, 257, 173, 250, 8, 58, 85, 39)>	Q_Data<(0, 0, 66, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 43, 34, 124, 237, 125, 253, 250, 253, 253, 253, 248, 203, 179, 96, 145, 231, 78, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 215, 253, 253, 253, 253, 204, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8932176947761946, y=0.43766751549300253, z=-0.06316913659674489, w=0.0813569652980299)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=0.006666666666666667, z=0.044444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=0.13, z=-0.08)>	COMP<23>
[1740779573.959064]	Q_Header<(2621443, 38890, 257, 173, 250, 8, 58, 86, 45)>	Q_Data<(0, 0, 62, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 13, 13, 35, 75, 152, 253, 227, 201, 253, 253, 253, 253, 223, 181, 97, 167, 237, 91, 73, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 38, 222, 253, 253, 253, 199, 129, 83, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8932176947761946, y=0.43766751549300253, z=-0.06316913659674489, w=0.0813569652980299)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=0.006666666666666667, z=0.044444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=0.13, z=-0.08)>	COMP<23>
[1740779573.9689891]	Q_Header<(2621443, 38891, 257, 173, 250, 8, 58, 87, 36)>	Q_Data<(0, 0, 47, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 48, 49, 17, 115, 253, 253, 253, 253, 253, 253, 253, 253, 98, 95, 149, 182, 55, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 201, 253, 224, 148, 27, 132, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8932176947761946, y=0.43766751549300253, z=-0.06316913659674489, w=0.0813569652980299)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=0.006666666666666667, z=0.044444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=0.13, z=-0.08)>	COMP<23>
[1740779573.9800053]	Q_Header<(2621443, 38892, 257, 173, 250, 8, 58, 88, 34)>	Q_Data<(0, 0, 62, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 43, 49, 45, 114, 253, 253, 253, 253, 253, 253, 253, 253, 144, 37, 82, 111, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 130, 162, 160, 127, 49, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8929489531232092, y=0.43823468786224484, z=-0.06311067788991102, w=0.0812992485003496)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.008888888888888889, y=0.011111111111111112, z=0.04111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.13, z=0.04)>	COMP<16>
[1740779573.9889476]	Q_Header<(2621443, 38893, 257, 173, 250, 8, 58, 89, 32)>	Q_Data<(0, 0, 61, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 18, 40, 42, 93, 242, 253, 253, 253, 253, 253, 253, 253, 119, 91, 32, 73, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 73, 115, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8929489531232092, y=0.43823468786224484, z=-0.06311067788991102, w=0.0812992485003496)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.008888888888888889, y=0.011111111111111112, z=0.04111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.13, z=0.04)>	COMP<16>
[1740779573.9989188]	Q_Header<(2621443, 38894, 257, 173, 250, 8, 58, 90, 36)>	Q_Data<(0, 0, 61, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 35, 26, 90, 143, 253, 253, 253, 253, 253, 253, 194, 167, 154, 48, 32, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 56, 101, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8929489531232092, y=0.43823468786224484, z=-0.06311067788991102, w=0.0812992485003496)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.008888888888888889, y=0.011111111111111112, z=0.04111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.13, z=0.04)>	COMP<16>
[1740779574.0112767]	Q_Header<(2621443, 38895, 257, 173, 250, 8, 58, 91, 39)>	Q_Data<(0, 0, 64, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 17, 36, 28, 123, 196, 157, 241, 253, 253, 253, 253, 103, 205, 173, 46, 89, 21, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8926774808915003, y=0.43877057364481037, z=-0.06323081294978766, w=0.08129675950686985)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.011111111111111112, y=0.014444444444444444, z=0.03888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=0.12, z=-0.02)>	COMP<24>
[1740779574.0223231]	Q_Header<(2621443, 38896, 257, 173, 250, 8, 58, 92, 30)>	Q_Data<(0, 0, 65, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 3, 27, 40, 41, 121, 234, 190, 185, 253, 253, 253, 253, 83, 139, 187, 100, 102, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8926774808915003, y=0.43877057364481037, z=-0.06323081294978766, w=0.08129675950686985)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.011111111111111112, y=0.014444444444444444, z=0.03888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=0.12, z=-0.02)>	COMP<24>
[1740779574.0288744]	Q_Header<(2621443, 38897, 257, 173, 250, 8, 58, 93, 36)>	Q_Data<(0, 0, 54, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 23, 38, 32, 34, 98, 206, 190, 214, 253, 253, 200, 253, 186, 253, 253, 135, 143, 65, 69, 43, 23, 26, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8926774808915003, y=0.43877057364481037, z=-0.06323081294978766, w=0.08129675950686985)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.011111111111111112, y=0.014444444444444444, z=0.03888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=0.12, z=-0.02)>	COMP<24>
[1740779574.0389063]	Q_Header<(2621443, 38898, 257, 173, 250, 8, 58, 94, 40)>	Q_Data<(0, 0, 50, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 32, 40, 9, 22, 59, 138, 130, 151, 242, 253, 253, 253, 135, 253, 253, 80, 191, 78, 91, 81, 68, 82, 54, 17, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8926774808915003, y=0.43877057364481037, z=-0.06323081294978766, w=0.08129675950686985)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.011111111111111112, y=0.014444444444444444, z=0.03888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=0.12, z=-0.02)>	COMP<24>
[1740779574.0490108]	Q_Header<(2621443, 38899, 257, 173, 250, 8, 58, 95, 35)>	Q_Data<(0, 0, 68, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 26, 0, 30, 27, 52, 47, 77, 202, 253, 253, 253, 206, 253, 253, 138, 224, 171, 88, 132, 84, 122, 88, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8923181715610188, y=0.43944533756767, z=-0.06353647172332562, w=0.08135842152468113)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.013333333333333334, y=0.022222222222222223, z=0.03777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=0.14, z=-0.17)>	COMP<24>
[1740779574.058929]	Q_Header<(2621443, 38900, 257, 173, 250, 8, 58, 96, 33)>	Q_Data<(0, 0, 69, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 18, 0, 0, 13, 31, 32, 24, 42, 156, 253, 253, 253, 253, 253, 253, 253, 228, 231, 151, 145, 97, 58, 73, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8923181715610188, y=0.43944533756767, z=-0.06353647172332562, w=0.08135842152468113)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.013333333333333334, y=0.022222222222222223, z=0.03777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=0.14, z=-0.17)>	COMP<24>
[1740779574.0689669]	Q_Header<(2621443, 38901, 257, 173, 250, 8, 58, 97, 41)>	Q_Data<(0, 0, 66, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 11, 0, 3, 9, 26, 0, 0, 20, 82, 150, 192, 253, 253, 231, 253, 193, 253, 221, 150, 110, 206, 175, 76, 0, 15, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8923181715610188, y=0.43944533756767, z=-0.06353647172332562, w=0.08135842152468113)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.013333333333333334, y=0.022222222222222223, z=0.03777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=0.14, z=-0.17)>	COMP<24>
