[1740779403.297673]	Q_Header<(2621443, 21804, 257, 173, 250, 8, 58, 0, 27)>	Q_Data<(0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 15, 90, 253, 253, 253, 253, 200, 84, 134, 156, 102, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9794824323309858, y=-0.1649763842591385, z=0.056945233634397414, w=-0.10076803936804944)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.025555555555555557, y=-0.043333333333333335, z=0.056666666666666664)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.65, y=0.13, z=-0.67)>	COMP<246>
[1740779404.07775]	Q_Header<(2621443, 21882, 257, 173, 250, 8, 58, 78, 21)>	Q_Data<(0, 0, 67, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 209, 253, 253, 253, 253, 253, 253, 253, 253, 253, 236, 148, 132, 200, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9780800295590552, y=-0.17443698748703773, z=0.053161167285237884, w=-0.10052404422363581)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=0.025555555555555557, z=0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.3, y=-0.04, z=-0.23)>	COMP<249>
[1740779404.087675]	Q_Header<(2621443, 21883, 257, 173, 250, 8, 58, 79, 27)>	Q_Data<(0, 0, 66, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 30, 147, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 137, 124, 194, 127, 30, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9780800295590552, y=-0.17443698748703773, z=0.053161167285237884, w=-0.10052404422363581)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=0.025555555555555557, z=0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.3, y=-0.04, z=-0.23)>	COMP<249>
[1740779404.0976677]	Q_Header<(2621443, 21884, 257, 173, 250, 8, 58, 80, 25)>	Q_Data<(0, 0, 66, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 89, 192, 228, 238, 253, 253, 253, 253, 253, 253, 241, 201, 238, 143, 152, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9780800295590552, y=-0.17443698748703773, z=0.053161167285237884, w=-0.10052404422363581)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=0.025555555555555557, z=0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.3, y=-0.04, z=-0.23)>	COMP<249>
[1740779404.109613]	Q_Header<(2621443, 21885, 257, 173, 250, 8, 58, 81, 28)>	Q_Data<(0, 0, 65, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 14, 56, 109, 142, 139, 253, 253, 253, 253, 253, 253, 243, 235, 253, 108, 120, 15, 33, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9780156503525937, y=-0.1748636319433463, z=0.05340512319386667, w=-0.10027956275145479)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.015555555555555555, y=0.015555555555555555, z=0.028888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.03, z=0.14)>	COMP<255>
[1740779404.1177099]	Q_Header<(2621443, 21886, 257, 173, 250, 8, 58, 82, 31)>	Q_Data<(0, 0, 67, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 31, 82, 109, 76, 192, 253, 253, 253, 253, 253, 196, 244, 189, 102, 54, 26, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9780156503525937, y=-0.1748636319433463, z=0.05340512319386667, w=-0.10027956275145479)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.015555555555555555, y=0.015555555555555555, z=0.028888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.03, z=0.14)>	COMP<255>
[1740779404.127681]	Q_Header<(2621443, 21887, 257, 173, 250, 8, 58, 83, 29)>	Q_Data<(0, 0, 68, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 7, 28, 60, 68, 60, 123, 246, 253, 253, 253, 253, 250, 253, 111, 86, 42, 6, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9780156503525937, y=-0.1748636319433463, z=0.05340512319386667, w=-0.10027956275145479)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.015555555555555555, y=0.015555555555555555, z=0.028888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.03, z=0.14)>	COMP<255>
[1740779404.137887]	Q_Header<(2621443, 21888, 257, 173, 250, 8, 58, 84, 28)>	Q_Data<(0, 0, 66, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 14, 0, 20, 61, 172, 253, 253, 253, 253, 253, 253, 134, 123, 73, 34, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9780156503525937, y=-0.1748636319433463, z=0.05340512319386667, w=-0.10027956275145479)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.015555555555555555, y=0.015555555555555555, z=0.028888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.03, z=0.14)>	COMP<255>
[1740779404.1477315]	Q_Header<(2621443, 21889, 257, 173, 250, 8, 58, 85, 31)>	Q_Data<(0, 0, 64, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 21, 0, 0, 13, 95, 253, 253, 253, 154, 253, 253, 209, 159, 86, 37, 40, 63, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9779656254928905, y=-0.17535388142302155, z=0.0532836541880605, w=-0.09997551610543311)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.025555555555555557, y=-0.0044444444444444444, z=0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.27, y=0.0, z=0.0)>	COMP<255>
[1740779404.1577492]	Q_Header<(2621443, 21890, 257, 173, 250, 8, 58, 86, 34)>	Q_Data<(0, 0, 63, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 19, 0, 8, 18, 60, 211, 253, 253, 253, 253, 213, 253, 249, 179, 31, 104, 100, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9779656254928905, y=-0.17535388142302155, z=0.0532836541880605, w=-0.09997551610543311)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.025555555555555557, y=-0.0044444444444444444, z=0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.27, y=0.0, z=0.0)>	COMP<255>
[1740779404.1678429]	Q_Header<(2621443, 21891, 257, 173, 250, 8, 58, 87, 47)>	Q_Data<(0, 0, 62, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 24, 16, 0, 0, 41, 100, 154, 143, 253, 253, 253, 253, 253, 238, 172, 184, 145, 68, 77, 61, 6, 42, 0, 0, 33, 8, 21, 22, 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9779656254928905, y=-0.17535388142302155, z=0.0532836541880605, w=-0.09997551610543311)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.025555555555555557, y=-0.0044444444444444444, z=0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.27, y=0.0, z=0.0)>	COMP<255>
[1740779404.1777806]	Q_Header<(2621443, 21892, 257, 173, 250, 8, 58, 88, 36)>	Q_Data<(0, 0, 61, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 139, 204, 253, 253, 253, 253, 253, 253, 236, 253, 216, 179, 101, 159, 107, 91, 86, 48, 26, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9779293143558108, y=-0.1759076447368273, z=0.0529187813972343, w=-0.09955078714981447)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03111111111111111, y=-0.023333333333333334, z=0.03222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.01, z=-0.06)>	COMP<263>
[1740779404.1877902]	Q_Header<(2621443, 21893, 257, 173, 250, 8, 58, 89, 43)>	Q_Data<(0, 0, 61, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 21, 0, 0, 0, 0, 16, 74, 158, 253, 253, 253, 253, 253, 253, 168, 242, 253, 117, 215, 103, 171, 141, 127, 153, 67, 73, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 108, 182, 45, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9779293143558108, y=-0.1759076447368273, z=0.0529187813972343, w=-0.09955078714981447)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03111111111111111, y=-0.023333333333333334, z=0.03222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.01, z=-0.06)>	COMP<263>
[1740779404.199594]	Q_Header<(2621443, 21894, 257, 173, 250, 8, 58, 90, 49)>	Q_Data<(0, 0, 62, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 101, 128, 253, 253, 253, 253, 253, 253, 146, 253, 253, 253, 253, 71, 172, 107, 152, 181, 101, 105, 0, 29, 0, 0, 0, 0, 35, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 124, 253, 253, 218, 157, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9779293143558108, y=-0.1759076447368273, z=0.0529187813972343, w=-0.09955078714981447)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03111111111111111, y=-0.023333333333333334, z=0.03222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.01, z=-0.06)>	COMP<263>
[1740779404.2080626]	Q_Header<(2621443, 21895, 257, 173, 250, 8, 58, 91, 57)>	Q_Data<(0, 0, 63, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 8, 36, 137, 148, 244, 253, 196, 253, 253, 253, 253, 253, 243, 253, 253, 190, 212, 93, 146, 138, 57, 54, 51, 49, 60, 99, 76, 53, 76, 70, 35, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 194, 253, 253, 253, 253, 168, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.977910544873671, y=-0.17633151692298313, z=0.05242948184037469, w=-0.09924369903661147)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03111111111111111, y=-0.035555555555555556, z=0.03)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.15, y=0.06, z=0.14)>	COMP<259>
[1740779404.2178335]	Q_Header<(2621443, 21896, 257, 173, 250, 8, 58, 92, 60)>	Q_Data<(0, 0, 65, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 31, 138, 233, 169, 215, 100, 197, 253, 253, 253, 168, 150, 253, 253, 249, 202, 160, 144, 110, 121, 121, 140, 108, 104, 160, 143, 156, 146, 131, 58, 118, 39, 73, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 198, 253, 253, 253, 253, 253, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.977910544873671, y=-0.17633151692298313, z=0.05242948184037469, w=-0.09924369903661147)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03111111111111111, y=-0.035555555555555556, z=0.03)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.15, y=0.06, z=0.14)>	COMP<259>
[1740779404.2282643]	Q_Header<(2621443, 21897, 257, 173, 250, 8, 58, 93, 57)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 6, 0, 0, 0, 0, 0, 116, 222, 163, 161, 59, 158, 253, 253, 253, 222, 222, 229, 179, 249, 179, 147, 123, 253, 253, 196, 176, 154, 209, 174, 189, 211, 170, 166, 100, 145, 51, 100, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 146, 253, 253, 253, 253, 253, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.977910544873671, y=-0.17633151692298313, z=0.05242948184037469, w=-0.09924369903661147)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03111111111111111, y=-0.035555555555555556, z=0.03)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.15, y=0.06, z=0.14)>	COMP<259>
[1740779404.2378438]	Q_Header<(2621443, 21898, 257, 173, 250, 8, 58, 94, 57)>	Q_Data<(0, 0, 67, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 80, 163, 98, 107, 40, 112, 253, 253, 253, 253, 253, 221, 180, 253, 226, 202, 250, 253, 253, 253, 231, 223, 253, 148, 148, 209, 180, 158, 108, 126, 144, 94, 122, 67, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 107, 191, 253, 253, 253, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.977910544873671, y=-0.17633151692298313, z=0.05242948184037469, w=-0.09924369903661147)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03111111111111111, y=-0.035555555555555556, z=0.03)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.15, y=0.06, z=0.14)>	COMP<259>
