[1740780332.9746637]	Q_Header<(2621443, 49268, 257, 173, 250, 8, 58, 0, 43)>	Q_Data<(0, 0, 0, 0, 64, 0, 0, 55, 84, 94, 100, 72, 0, 0, 0, 108, 181, 124, 59, 46, 64, 156, 135, 175, 150, 93, 90, 71, 29, 14, 22, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3206811993626132, y=-0.9430004815668773, z=0.0880744139094501, w=-0.012512304124350154)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.05, y=-0.023333333333333334, z=-0.042222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.12, z=0.26)>	COMP<92>
[1740780333.8147168]	Q_Header<(2621443, 49352, 257, 173, 250, 8, 58, 84, 30)>	Q_Data<(0, 0, 72, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 9, 0, 25, 196, 253, 253, 253, 253, 126, 197, 253, 163, 80, 71, 53, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3331350008372102, y=-0.9382468363630625, z=0.09253071844434053, w=-0.012329290980050651)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.07555555555555556, y=0.023333333333333334, z=-0.03888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.02, z=0.19)>	COMP<94>
[1740780333.8244793]	Q_Header<(2621443, 49353, 257, 173, 250, 8, 58, 85, 30)>	Q_Data<(0, 0, 69, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 14, 8, 0, 0, 0, 0, 40, 230, 253, 253, 253, 253, 223, 245, 253, 213, 104, 53, 56, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3331350008372102, y=-0.9382468363630625, z=0.09253071844434053, w=-0.012329290980050651)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.07555555555555556, y=0.023333333333333334, z=-0.03888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.02, z=0.19)>	COMP<94>
[1740780333.8446243]	Q_Header<(2621443, 49354, 257, 173, 250, 8, 58, 86, 39)>	Q_Data<(0, 0, 67, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 8, 0, 0, 0, 0, 0, 40, 175, 253, 253, 253, 253, 253, 230, 253, 212, 90, 41, 43, 31, 0, 0, 31, 0, 0, 0, 0, 0, 0, 28, 31, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3337481580758862, y=-0.9378884778701659, z=0.09393533563986628, w=-0.012390430886869952)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.06111111111111111, y=0.014444444444444444, z=-0.034444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=0.0, z=-0.04)>	COMP<94>
[1740780333.8524656]	Q_Header<(2621443, 49355, 257, 173, 250, 8, 58, 87, 41)>	Q_Data<(0, 0, 66, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 17, 0, 0, 0, 0, 11, 90, 150, 151, 253, 253, 253, 253, 171, 149, 178, 67, 44, 34, 0, 7, 0, 4, 0, 0, 0, 0, 0, 0, 32, 0, 24, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3337481580758862, y=-0.9378884778701659, z=0.09393533563986628, w=-0.012390430886869952)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.06111111111111111, y=0.014444444444444444, z=-0.034444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=0.0, z=-0.04)>	COMP<94>
[1740780333.8558688]	Q_Header<(2621443, 49356, 257, 173, 250, 8, 58, 88, 34)>	Q_Data<(0, 0, 65, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 21, 118, 253, 253, 253, 253, 253, 253, 85, 84, 118, 46, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 75, 64, 22, 65, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3337481580758862, y=-0.9378884778701659, z=0.09393533563986628, w=-0.012390430886869952)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.06111111111111111, y=0.014444444444444444, z=-0.034444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=0.0, z=-0.04)>	COMP<94>
[1740780333.867173]	Q_Header<(2621443, 49357, 257, 173, 250, 8, 58, 89, 41)>	Q_Data<(0, 0, 67, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 10, 0, 5, 26, 78, 253, 253, 253, 253, 253, 253, 114, 175, 43, 40, 30, 17, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 51, 41, 39, 142, 172, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3337481580758862, y=-0.9378884778701659, z=0.09393533563986628, w=-0.012390430886869952)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.06111111111111111, y=0.014444444444444444, z=-0.034444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=0.0, z=-0.04)>	COMP<94>
[1740780333.8767114]	Q_Header<(2621443, 49358, 257, 173, 250, 8, 58, 90, 44)>	Q_Data<(0, 0, 67, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 9, 0, 12, 0, 0, 45, 159, 253, 253, 253, 141, 253, 253, 180, 189, 121, 30, 63, 42, 24, 9, 0, 0, 0, 0, 0, 0, 29, 91, 138, 146, 156, 253, 253, 127, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3341579184035761, y=-0.9376562740518978, z=0.09478488534808288, w=-0.012450815589831878)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.052222222222222225, y=0.011111111111111112, z=-0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.02, z=0.0)>	COMP<92>
[1740780333.8855426]	Q_Header<(2621443, 49359, 257, 173, 250, 8, 58, 91, 44)>	Q_Data<(0, 0, 60, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 21, 87, 253, 253, 253, 253, 237, 253, 253, 220, 154, 123, 47, 61, 44, 26, 0, 0, 0, 0, 0, 0, 0, 68, 195, 228, 122, 130, 253, 253, 159, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3341579184035761, y=-0.9376562740518978, z=0.09478488534808288, w=-0.012450815589831878)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.052222222222222225, y=0.011111111111111112, z=-0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.02, z=0.0)>	COMP<92>
[1740780333.8953295]	Q_Header<(2621443, 49360, 257, 173, 250, 8, 58, 92, 40)>	Q_Data<(0, 0, 52, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 135, 253, 253, 253, 253, 133, 253, 253, 148, 94, 93, 50, 30, 37, 16, 0, 0, 0, 0, 0, 0, 0, 75, 229, 253, 253, 253, 226, 253, 146, 49, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3341579184035761, y=-0.9376562740518978, z=0.09478488534808288, w=-0.012450815589831878)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.052222222222222225, y=0.011111111111111112, z=-0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.02, z=0.0)>	COMP<92>
[1740780333.9055874]	Q_Header<(2621443, 49361, 257, 173, 250, 8, 58, 93, 39)>	Q_Data<(0, 0, 44, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 146, 253, 253, 253, 253, 145, 181, 134, 198, 96, 52, 0, 43, 0, 0, 0, 0, 0, 0, 5, 0, 0, 61, 248, 253, 253, 253, 253, 230, 146, 48, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3341579184035761, y=-0.9376562740518978, z=0.09478488534808288, w=-0.012450815589831878)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.052222222222222225, y=0.011111111111111112, z=-0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.02, z=0.0)>	COMP<92>
[1740780333.9145687]	Q_Header<(2621443, 49362, 257, 173, 250, 8, 58, 94, 35)>	Q_Data<(0, 0, 42, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 109, 253, 253, 253, 253, 178, 99, 196, 253, 159, 62, 33, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 221, 253, 253, 253, 253, 170, 151, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3344180862584497, y=-0.9375181246449694, z=0.0952166845342547, w=-0.012573485265420814)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.023333333333333334, y=0.0, z=-0.016666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.04, z=-0.15)>	COMP<94>
[1740780333.9245663]	Q_Header<(2621443, 49363, 257, 173, 250, 8, 58, 95, 41)>	Q_Data<(0, 0, 57, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 8, 0, 0, 49, 191, 251, 253, 253, 253, 133, 94, 168, 253, 185, 67, 37, 5, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 157, 253, 253, 253, 253, 218, 118, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3344180862584497, y=-0.9375181246449694, z=0.0952166845342547, w=-0.012573485265420814)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.023333333333333334, y=0.0, z=-0.016666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.04, z=-0.15)>	COMP<94>
[1740780333.9347637]	Q_Header<(2621443, 49364, 257, 173, 250, 8, 58, 96, 36)>	Q_Data<(0, 0, 69, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 53, 253, 253, 253, 253, 253, 179, 202, 145, 203, 157, 58, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 138, 209, 220, 253, 176, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3344180862584497, y=-0.9375181246449694, z=0.0952166845342547, w=-0.012573485265420814)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.023333333333333334, y=0.0, z=-0.016666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.04, z=-0.15)>	COMP<94>
[1740780333.9445744]	Q_Header<(2621443, 49365, 257, 173, 250, 8, 58, 97, 38)>	Q_Data<(0, 0, 70, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 8, 0, 0, 72, 205, 253, 251, 253, 180, 132, 253, 253, 104, 104, 39, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 81, 0, 103, 174, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3345937499634157, y=-0.9374362286917369, z=0.09539767077577868, w=-0.012634240467425584)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.0077777777777777776, z=-0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.06, z=-0.2)>	COMP<94>
[1740780333.954514]	Q_Header<(2621443, 49366, 257, 173, 250, 8, 58, 98, 31)>	Q_Data<(0, 0, 55, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 120, 198, 253, 253, 253, 253, 163, 253, 253, 67, 72, 31, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 73, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3345937499634157, y=-0.9374362286917369, z=0.09539767077577868, w=-0.012634240467425584)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.0077777777777777776, z=-0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.06, z=-0.2)>	COMP<94>
[1740780333.964457]	Q_Header<(2621443, 49367, 257, 173, 250, 8, 58, 99, 28)>	Q_Data<(0, 0, 49, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 126, 253, 253, 253, 253, 253, 241, 214, 253, 75, 49, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3345937499634157, y=-0.9374362286917369, z=0.09539767077577868, w=-0.012634240467425584)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.0077777777777777776, z=-0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.06, z=-0.2)>	COMP<94>
[1740780333.9746723]	Q_Header<(2621443, 49368, 257, 173, 250, 8, 58, 100, 36)>	Q_Data<(0, 0, 64, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 14, 96, 253, 253, 253, 253, 253, 236, 225, 179, 61, 0, 0, 0, 24, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3345937499634157, y=-0.9374362286917369, z=0.09539767077577868, w=-0.012634240467425584)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.0077777777777777776, z=-0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.06, z=-0.2)>	COMP<94>
