[1740780098.0028605]	Q_Header<(2621443, 25768, 257, 173, 250, 8, 58, 0, 58)>	Q_Data<(0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 77, 183, 220, 253, 253, 253, 253, 253, 253, 253, 118, 253, 250, 178, 136, 142, 69, 15, 0, 0, 0, 20, 57, 98, 244, 231, 253, 179, 63, 0, 0, 0, 0, 17, 31, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 105, 49, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.29571420066839776, y=-0.9508630613442661, z=0.09081996503500019, w=-0.012817333775100833)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0011111111111111111, y=-0.07111111111111111, z=-0.035555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.2, y=-0.04, z=0.0)>	COMP<130>
[1740780098.82279]	Q_Header<(2621443, 25850, 257, 173, 250, 8, 58, 82, 26)>	Q_Data<(0, 0, 71, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 229, 249, 178, 253, 253, 236, 157, 238, 253, 253, 223, 100, 73, 71, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.31634297163519437, y=-0.9443902759234734, z=0.0885613837242267, w=-0.014526264180817337)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04111111111111111, y=0.0033333333333333335, z=-0.06222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.12, z=0.26)>	COMP<130>
[1740780098.8325408]	Q_Header<(2621443, 25851, 257, 173, 250, 8, 58, 83, 27)>	Q_Data<(0, 0, 72, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 90, 235, 253, 245, 253, 253, 253, 109, 172, 214, 253, 204, 79, 47, 47, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.31634297163519437, y=-0.9443902759234734, z=0.0885613837242267, w=-0.014526264180817337)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04111111111111111, y=0.0033333333333333335, z=-0.06222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.12, z=0.26)>	COMP<130>
[1740780098.8442643]	Q_Header<(2621443, 25852, 257, 173, 250, 8, 58, 84, 30)>	Q_Data<(0, 0, 71, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 132, 253, 174, 247, 253, 253, 253, 105, 101, 152, 202, 159, 87, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 71, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3174451685957278, y=-0.943912619175722, z=0.08972205303513167, w=-0.014404356813803454)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.052222222222222225, y=0.015555555555555555, z=-0.06222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.09, z=0.2)>	COMP<131>
[1740780098.8554451]	Q_Header<(2621443, 25853, 257, 173, 250, 8, 58, 85, 28)>	Q_Data<(0, 0, 69, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 149, 253, 189, 253, 253, 253, 253, 91, 48, 97, 124, 114, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 86, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3174451685957278, y=-0.943912619175722, z=0.08972205303513167, w=-0.014404356813803454)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.052222222222222225, y=0.015555555555555555, z=-0.06222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.09, z=0.2)>	COMP<131>
[1740780098.8624935]	Q_Header<(2621443, 25854, 257, 173, 250, 8, 58, 86, 29)>	Q_Data<(0, 0, 67, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 160, 253, 253, 253, 253, 253, 186, 29, 0, 51, 50, 73, 11, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3174451685957278, y=-0.943912619175722, z=0.08972205303513167, w=-0.014404356813803454)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.052222222222222225, y=0.015555555555555555, z=-0.06222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.09, z=0.2)>	COMP<131>
[1740780098.8724778]	Q_Header<(2621443, 25855, 257, 173, 250, 8, 58, 87, 30)>	Q_Data<(0, 0, 64, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 103, 129, 179, 253, 253, 211, 210, 67, 41, 20, 30, 18, 0, 18, 0, 4, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3174451685957278, y=-0.943912619175722, z=0.08972205303513167, w=-0.014404356813803454)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.052222222222222225, y=0.015555555555555555, z=-0.06222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.09, z=0.2)>	COMP<131>
[1740780098.882735]	Q_Header<(2621443, 25856, 257, 173, 250, 8, 58, 88, 25)>	Q_Data<(0, 0, 67, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 129, 143, 238, 253, 236, 250, 182, 91, 45, 18, 46, 49, 32, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3183508564397402, y=-0.9435172334551273, z=0.0906958153123953, w=-0.01422081088007275)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.05555555555555555, y=0.02666666666666667, z=-0.07)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.08, z=0.01)>	COMP<131>
[1740780098.8925493]	Q_Header<(2621443, 25857, 257, 173, 250, 8, 58, 89, 28)>	Q_Data<(0, 0, 65, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 78, 160, 253, 253, 217, 253, 184, 61, 38, 26, 40, 41, 23, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3183508564397402, y=-0.9435172334551273, z=0.0906958153123953, w=-0.01422081088007275)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.05555555555555555, y=0.02666666666666667, z=-0.07)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.08, z=0.01)>	COMP<131>
[1740780098.9038723]	Q_Header<(2621443, 25858, 257, 173, 250, 8, 58, 90, 21)>	Q_Data<(0, 0, 65, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 142, 253, 250, 167, 253, 157, 60, 27, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3183508564397402, y=-0.9435172334551273, z=0.0906958153123953, w=-0.01422081088007275)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.05555555555555555, y=0.02666666666666667, z=-0.07)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.08, z=0.01)>	COMP<131>
[1740780098.9114873]	Q_Header<(2621443, 25859, 257, 173, 250, 8, 58, 91, 30)>	Q_Data<(0, 0, 64, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 71, 116, 45, 228, 217, 157, 176, 85, 65, 22, 38, 23, 0, 0, 14, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.31927451341337604, y=-0.9431140855024827, z=0.09167469301221388, w=-0.013977033754858174)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.06, y=0.03111111111111111, z=-0.07555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.07, z=0.08)>	COMP<130>
[1740780098.9229937]	Q_Header<(2621443, 25860, 257, 173, 250, 8, 58, 92, 25)>	Q_Data<(0, 0, 59, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 38, 139, 87, 231, 215, 204, 78, 72, 52, 0, 32, 30, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.31927451341337604, y=-0.9431140855024827, z=0.09167469301221388, w=-0.013977033754858174)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.06, y=0.03111111111111111, z=-0.07555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.07, z=0.08)>	COMP<130>
[1740780098.933519]	Q_Header<(2621443, 25861, 257, 173, 250, 8, 58, 93, 24)>	Q_Data<(0, 0, 43, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 115, 253, 245, 234, 96, 102, 35, 25, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.31927451341337604, y=-0.9431140855024827, z=0.09167469301221388, w=-0.013977033754858174)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.06, y=0.03111111111111111, z=-0.07555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.07, z=0.08)>	COMP<130>
[1740780098.9432085]	Q_Header<(2621443, 25862, 257, 173, 250, 8, 58, 94, 24)>	Q_Data<(0, 0, 55, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 105, 253, 244, 238, 119, 100, 37, 36, 32, 23, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.31927451341337604, y=-0.9431140855024827, z=0.09167469301221388, w=-0.013977033754858174)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.06, y=0.03111111111111111, z=-0.07555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.07, z=0.08)>	COMP<130>
[1740780098.9527993]	Q_Header<(2621443, 25863, 257, 173, 250, 8, 58, 95, 34)>	Q_Data<(0, 0, 66, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 85, 126, 68, 242, 229, 208, 139, 123, 41, 24, 41, 0, 0, 22, 4, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3205560692178368, y=-0.9425642378010385, z=0.09289534222192453, w=-0.013671850629245134)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.052222222222222225, y=0.025555555555555557, z=-0.07444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.05, z=-0.03)>	COMP<129>
[1740780098.9628122]	Q_Header<(2621443, 25864, 257, 173, 250, 8, 58, 96, 27)>	Q_Data<(0, 0, 72, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 126, 140, 0, 242, 220, 132, 229, 180, 55, 25, 40, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3205560692178368, y=-0.9425642378010385, z=0.09289534222192453, w=-0.013671850629245134)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.052222222222222225, y=0.025555555555555557, z=-0.07444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.05, z=-0.03)>	COMP<129>
[1740780098.972839]	Q_Header<(2621443, 25865, 257, 173, 250, 8, 58, 97, 33)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 124, 130, 0, 253, 240, 33, 253, 202, 68, 39, 42, 26, 21, 31, 0, 0, 0, 3, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3205560692178368, y=-0.9425642378010385, z=0.09289534222192453, w=-0.013671850629245134)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.052222222222222225, y=0.025555555555555557, z=-0.07444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.05, z=-0.03)>	COMP<129>
[1740780098.982804]	Q_Header<(2621443, 25866, 257, 173, 250, 8, 58, 98, 27)>	Q_Data<(0, 0, 61, 0, 64, 0, 0, 0, 0, 0, 0, 0, 100, 119, 133, 57, 253, 253, 86, 213, 173, 60, 36, 36, 15, 23, 29, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3215398487505169, y=-0.9421581445165107, z=0.09362986484117176, w=-0.013550084742333855)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04, y=0.012222222222222223, z=-0.07222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.03, z=-0.16)>	COMP<129>
