[1740779570.5990846]	Q_Header<(2621443, 38554, 257, 173, 250, 8, 58, 0, 50)>	Q_Data<(0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 13, 14, 27, 0, 15, 0, 0, 23, 10, 0, 0, 0, 0, 0, 0, 0, 24, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 139, 162, 221, 253, 251, 221, 253, 253, 253, 253, 237, 253, 190, 253, 253, 253, 253, 194, 226, 253, 253, 244, 145, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.9302159623171689, y=0.35161565244466964, z=-0.05560178083268426, w=0.08929243178728548)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=0.0, z=0.06222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=0.14, z=-0.02)>	COMP<40>
[1740779571.4289203]	Q_Header<(2621443, 38637, 257, 173, 250, 8, 58, 83, 36)>	Q_Data<(0, 0, 70, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 168, 253, 253, 253, 253, 253, 100, 179, 131, 63, 76, 75, 34, 53, 0, 30, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 85, 46, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.9218438217042974, y=0.37311999484065217, z=-0.05719179374540996, w=0.08783243457806289)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.006666666666666667, z=0.06777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=0.12, z=-0.07)>	COMP<36>
[1740779571.438996]	Q_Header<(2621443, 38638, 257, 173, 250, 8, 58, 84, 39)>	Q_Data<(0, 0, 69, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 189, 253, 253, 253, 253, 253, 218, 162, 149, 89, 129, 154, 64, 59, 40, 26, 9, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 16, 42, 11, 81, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.9218438217042974, y=0.37311999484065217, z=-0.05719179374540996, w=0.08783243457806289)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.006666666666666667, z=0.06777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=0.12, z=-0.07)>	COMP<36>
[1740779571.4490244]	Q_Header<(2621443, 38639, 257, 173, 250, 8, 58, 85, 35)>	Q_Data<(0, 0, 67, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 158, 253, 253, 253, 253, 253, 253, 218, 195, 192, 168, 197, 107, 37, 22, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 127, 149, 139, 59, 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.9213302312998821, y=0.3743914964420985, z=-0.0570681527833978, w=0.08789105883218484)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.0044444444444444444, z=0.07)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=0.12, z=-0.07)>	COMP<36>
[1740779571.45895]	Q_Header<(2621443, 38640, 257, 173, 250, 8, 58, 86, 37)>	Q_Data<(0, 0, 62, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 106, 245, 253, 253, 253, 253, 253, 245, 253, 231, 150, 150, 124, 100, 0, 53, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 240, 253, 253, 188, 144, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.9213302312998821, y=0.3743914964420985, z=-0.0570681527833978, w=0.08789105883218484)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.0044444444444444444, z=0.07)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=0.12, z=-0.07)>	COMP<36>
[1740779571.4689262]	Q_Header<(2621443, 38641, 257, 173, 250, 8, 58, 87, 39)>	Q_Data<(0, 0, 47, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 72, 184, 253, 253, 253, 253, 253, 193, 240, 170, 122, 122, 224, 214, 49, 114, 58, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 181, 229, 253, 253, 253, 215, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.9213302312998821, y=0.3743914964420985, z=-0.0570681527833978, w=0.08789105883218484)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.0044444444444444444, z=0.07)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=0.12, z=-0.07)>	COMP<36>
[1740779571.4797325]	Q_Header<(2621443, 38642, 257, 173, 250, 8, 58, 88, 47)>	Q_Data<(0, 0, 65, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 55, 115, 191, 187, 253, 253, 251, 253, 253, 158, 95, 220, 253, 253, 55, 195, 73, 70, 44, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 59, 253, 195, 253, 253, 253, 204, 93, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.9209568943897732, y=0.3753041250979333, z=-0.05700667634436001, w=0.08795141393171603)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=0.0, z=0.07111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.13, z=-0.05)>	COMP<36>
[1740779571.4889581]	Q_Header<(2621443, 38643, 257, 173, 250, 8, 58, 89, 40)>	Q_Data<(0, 0, 63, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 47, 58, 100, 108, 235, 253, 253, 253, 253, 152, 253, 253, 253, 196, 162, 253, 190, 120, 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 253, 253, 253, 253, 253, 209, 117, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.9209568943897732, y=0.3753041250979333, z=-0.05700667634436001, w=0.08795141393171603)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=0.0, z=0.07111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.13, z=-0.05)>	COMP<36>
[1740779571.498983]	Q_Header<(2621443, 38644, 257, 173, 250, 8, 58, 90, 43)>	Q_Data<(0, 0, 63, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 48, 52, 30, 72, 200, 253, 253, 253, 253, 138, 253, 253, 253, 95, 201, 253, 238, 146, 108, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 172, 253, 253, 253, 253, 219, 129, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.9209568943897732, y=0.3753041250979333, z=-0.05700667634436001, w=0.08795141393171603)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=0.0, z=0.07111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.13, z=-0.05)>	COMP<36>
[1740779571.5090225]	Q_Header<(2621443, 38645, 257, 173, 250, 8, 58, 91, 45)>	Q_Data<(0, 0, 65, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 50, 54, 11, 42, 177, 253, 253, 253, 253, 195, 253, 253, 216, 169, 179, 253, 213, 140, 98, 13, 0, 0, 0, 0, 0, 0, 27, 0, 0, 41, 189, 253, 252, 253, 253, 106, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.9205647195079032, y=0.37627007198609186, z=-0.05688300196123886, w=0.08800996655376228)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.0, z=0.07)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=0.12, z=-0.05)>	COMP<33>
[1740779571.518943]	Q_Header<(2621443, 38646, 257, 173, 250, 8, 58, 92, 43)>	Q_Data<(0, 0, 65, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 48, 45, 3, 123, 253, 253, 226, 252, 253, 253, 253, 193, 145, 123, 171, 129, 100, 60, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 25, 144, 158, 145, 142, 130, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.9205647195079032, y=0.37627007198609186, z=-0.05688300196123886, w=0.08800996655376228)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.0, z=0.07)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=0.12, z=-0.05)>	COMP<33>
[1740779571.530835]	Q_Header<(2621443, 38647, 257, 173, 250, 8, 58, 93, 40)>	Q_Data<(0, 0, 48, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 29, 36, 38, 0, 68, 221, 253, 251, 253, 253, 253, 253, 253, 161, 83, 83, 60, 57, 22, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 30, 0, 73, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.9205647195079032, y=0.37627007198609186, z=-0.05688300196123886, w=0.08800996655376228)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.0, z=0.07)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=0.12, z=-0.05)>	COMP<33>
[1740779571.5390725]	Q_Header<(2621443, 38648, 257, 173, 250, 8, 58, 94, 32)>	Q_Data<(0, 0, 57, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 10, 0, 18, 51, 170, 190, 253, 253, 253, 253, 253, 253, 181, 116, 69, 39, 28, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.9205647195079032, y=0.37627007198609186, z=-0.05688300196123886, w=0.08800996655376228)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.0, z=0.07)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=0.12, z=-0.05)>	COMP<33>
[1740779571.5489993]	Q_Header<(2621443, 38649, 257, 173, 250, 8, 58, 95, 39)>	Q_Data<(0, 0, 71, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 17, 7, 3, 0, 55, 170, 160, 253, 253, 253, 253, 253, 197, 198, 189, 91, 90, 60, 52, 0, 0, 11, 33, 0, 0, 0, 0, 0, 0, 0, 8, 6, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.9200537462074316, y=0.377506462803036, z=-0.05676329998493508, w=0.08813570449273792)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.005555555555555556, z=0.07111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=0.14, z=-0.03)>	COMP<33>
[1740779571.5589466]	Q_Header<(2621443, 38650, 257, 173, 250, 8, 58, 96, 32)>	Q_Data<(0, 0, 70, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 8, 25, 18, 23, 42, 160, 190, 221, 253, 253, 253, 253, 253, 207, 247, 106, 119, 67, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.9200537462074316, y=0.377506462803036, z=-0.05676329998493508, w=0.08813570449273792)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.005555555555555556, z=0.07111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=0.14, z=-0.03)>	COMP<33>
[1740779571.5689266]	Q_Header<(2621443, 38651, 257, 173, 250, 8, 58, 97, 30)>	Q_Data<(0, 0, 67, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 18, 30, 29, 23, 26, 144, 204, 224, 253, 253, 253, 253, 253, 253, 253, 213, 97, 81, 96, 0, 28, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.9200537462074316, y=0.377506462803036, z=-0.05676329998493508, w=0.08813570449273792)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.005555555555555556, z=0.07111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=0.14, z=-0.03)>	COMP<33>
[1740779571.5790288]	Q_Header<(2621443, 38652, 257, 173, 250, 8, 58, 98, 39)>	Q_Data<(0, 0, 66, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 20, 9, 40, 31, 23, 115, 178, 166, 253, 253, 253, 253, 253, 253, 253, 253, 115, 161, 178, 0, 62, 71, 50, 0, 0, 0, 0, 9, 0, 0, 0, 0, 19, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.919807264315092, y=0.37811585948453846, z=-0.05670212000986864, w=0.08813548040285288)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.0077777777777777776, z=0.07111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=0.13, z=-0.02)>	COMP<29>
[1740779571.5888996]	Q_Header<(2621443, 38653, 257, 173, 250, 8, 58, 99, 36)>	Q_Data<(0, 0, 57, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 14, 12, 29, 30, 27, 87, 128, 83, 167, 253, 253, 253, 253, 253, 253, 253, 253, 229, 232, 61, 68, 64, 81, 9, 36, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.919807264315092, y=0.37811585948453846, z=-0.05670212000986864, w=0.08813548040285288)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.0077777777777777776, z=0.07111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=0.13, z=-0.02)>	COMP<29>
