[1740779483.16843]	Q_Header<(2621443, 29804, 257, 173, 250, 8, 58, 0, 62)>	Q_Data<(0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 15, 15, 50, 24, 63, 119, 248, 234, 116, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 219, 94, 56, 27, 0, 103, 184, 227, 81, 149, 251, 188, 161, 87, 66, 0, 0, 33, 45, 0, 0, 75, 253, 253, 136, 253, 198, 194, 68, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 73, 0, 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.21033242688392495, y=-0.9726196234461242, z=0.09881839788887826, w=0.00250250420842743)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.025555555555555557, y=0.016666666666666666, z=0.021111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.14, y=0.0, z=-0.01)>	COMP<89>
[1740779483.9689283]	Q_Header<(2621443, 29884, 257, 173, 250, 8, 58, 80, 22)>	Q_Data<(0, 0, 67, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 119, 246, 253, 253, 253, 253, 167, 253, 253, 111, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.19781564185060735, y=-0.9751621443527163, z=0.09960972770755668, w=0.0023803795224232294)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.025555555555555557, y=0.024444444444444446, z=0.022222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=0.03, z=-0.11)>	COMP<90>
[1740779483.978304]	Q_Header<(2621443, 29885, 257, 173, 250, 8, 58, 81, 23)>	Q_Data<(0, 0, 67, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 142, 253, 253, 253, 185, 123, 108, 253, 253, 105, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.197382359264718, y=-0.9751933631204899, z=0.10015598378274652, w=0.0026244407694443026)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.027777777777777776, y=0.02666666666666667, z=0.01888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=0.06, z=-0.16)>	COMP<90>
[1740779483.988248]	Q_Header<(2621443, 29886, 257, 173, 250, 8, 58, 82, 27)>	Q_Data<(0, 0, 69, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 183, 253, 243, 118, 207, 110, 163, 253, 253, 73, 60, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.197382359264718, y=-0.9751933631204899, z=0.10015598378274652, w=0.0026244407694443026)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.027777777777777776, y=0.02666666666666667, z=0.01888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=0.06, z=-0.16)>	COMP<90>
[1740779483.998249]	Q_Header<(2621443, 29887, 257, 173, 250, 8, 58, 83, 28)>	Q_Data<(0, 0, 69, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 241, 253, 134, 253, 253, 232, 251, 162, 160, 46, 46, 34, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.197382359264718, y=-0.9751933631204899, z=0.10015598378274652, w=0.0026244407694443026)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.027777777777777776, y=0.02666666666666667, z=0.01888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=0.06, z=-0.16)>	COMP<90>
[1740779484.0083745]	Q_Header<(2621443, 29888, 257, 173, 250, 8, 58, 84, 30)>	Q_Data<(0, 0, 68, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 188, 253, 153, 253, 253, 253, 253, 123, 57, 35, 0, 33, 0, 0, 17, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.197020595552761, y=-0.9752153270576256, z=0.10064651860796248, w=0.002868639402410089)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03, y=0.025555555555555557, z=0.02)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=0.05, z=-0.09)>	COMP<87>
[1740779484.0182428]	Q_Header<(2621443, 29889, 257, 173, 250, 8, 58, 85, 24)>	Q_Data<(0, 0, 64, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 14, 83, 202, 217, 253, 219, 253, 201, 200, 133, 91, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.197020595552761, y=-0.9752153270576256, z=0.10064651860796248, w=0.002868639402410089)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03, y=0.025555555555555557, z=0.02)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=0.05, z=-0.09)>	COMP<87>
[1740779484.0282576]	Q_Header<(2621443, 29890, 257, 173, 250, 8, 58, 86, 22)>	Q_Data<(0, 0, 63, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 40, 97, 228, 253, 253, 253, 253, 221, 106, 82, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.197020595552761, y=-0.9752153270576256, z=0.10064651860796248, w=0.002868639402410089)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03, y=0.025555555555555557, z=0.02)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=0.05, z=-0.09)>	COMP<87>
[1740779484.0383232]	Q_Header<(2621443, 29891, 257, 173, 250, 8, 58, 87, 23)>	Q_Data<(0, 0, 61, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 11, 54, 143, 244, 253, 253, 253, 253, 252, 231, 181, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.197020595552761, y=-0.9752153270576256, z=0.10064651860796248, w=0.002868639402410089)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03, y=0.025555555555555557, z=0.02)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=0.05, z=-0.09)>	COMP<87>
[1740779484.0483036]	Q_Header<(2621443, 29892, 257, 173, 250, 8, 58, 88, 28)>	Q_Data<(0, 0, 62, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 42, 33, 202, 253, 253, 253, 193, 180, 241, 222, 218, 64, 31, 22, 5, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.196718656241803, y=-0.9752313650113337, z=0.10107542498803158, w=0.003051794232730422)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03, y=0.027777777777777776, z=0.017777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=0.09, z=-0.04)>	COMP<90>
[1740779484.0581937]	Q_Header<(2621443, 29893, 257, 173, 250, 8, 58, 89, 23)>	Q_Data<(0, 0, 61, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 104, 115, 250, 253, 253, 253, 253, 253, 253, 149, 214, 58, 52, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.196718656241803, y=-0.9752313650113337, z=0.10107542498803158, w=0.003051794232730422)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03, y=0.027777777777777776, z=0.017777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=0.09, z=-0.04)>	COMP<90>
[1740779484.0682595]	Q_Header<(2621443, 29894, 257, 173, 250, 8, 58, 90, 24)>	Q_Data<(0, 0, 62, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 173, 228, 253, 253, 253, 253, 253, 253, 248, 70, 165, 53, 42, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.196718656241803, y=-0.9752313650113337, z=0.10107542498803158, w=0.003051794232730422)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03, y=0.027777777777777776, z=0.017777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=0.09, z=-0.04)>	COMP<90>
[1740779484.0805273]	Q_Header<(2621443, 29895, 257, 173, 250, 8, 58, 91, 23)>	Q_Data<(0, 0, 64, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 196, 253, 253, 253, 253, 253, 253, 253, 179, 42, 98, 52, 0, 15, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.1962850401068399, y=-0.9752607760781077, z=0.10162145266725385, w=0.0034178987083280576)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.027777777777777776, y=0.027777777777777776, z=0.021111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=0.09, z=-0.04)>	COMP<90>
[1740779484.0882337]	Q_Header<(2621443, 29896, 257, 173, 250, 8, 58, 92, 26)>	Q_Data<(0, 0, 65, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 159, 189, 253, 253, 253, 253, 253, 190, 219, 134, 64, 53, 32, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.1962850401068399, y=-0.9752607760781077, z=0.10162145266725385, w=0.0034178987083280576)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.027777777777777776, y=0.027777777777777776, z=0.021111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=0.09, z=-0.04)>	COMP<90>
[1740779484.0993462]	Q_Header<(2621443, 29897, 257, 173, 250, 8, 58, 93, 25)>	Q_Data<(0, 0, 57, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 233, 253, 247, 244, 253, 253, 253, 130, 206, 91, 63, 35, 13, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.1962850401068399, y=-0.9752607760781077, z=0.10162145266725385, w=0.0034178987083280576)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.027777777777777776, y=0.027777777777777776, z=0.021111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=0.09, z=-0.04)>	COMP<90>
[1740779484.108317]	Q_Header<(2621443, 29898, 257, 173, 250, 8, 58, 94, 25)>	Q_Data<(0, 0, 62, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 251, 253, 219, 202, 253, 253, 253, 138, 211, 125, 50, 0, 26, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.19592665246851532, y=-0.9752996821789427, z=0.10193068835589426, w=0.003662180419972249)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.021111111111111112, y=0.025555555555555557, z=0.021111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.12, y=0.11, z=0.07)>	COMP<91>
[1740779484.118246]	Q_Header<(2621443, 29899, 257, 173, 250, 8, 58, 95, 28)>	Q_Data<(0, 0, 71, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 231, 150, 253, 253, 141, 187, 248, 163, 2, 35, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.19592665246851532, y=-0.9752996821789427, z=0.10193068835589426, w=0.003662180419972249)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.021111111111111112, y=0.025555555555555557, z=0.021111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.12, y=0.11, z=0.07)>	COMP<91>
[1740779484.1282794]	Q_Header<(2621443, 29900, 257, 173, 250, 8, 58, 96, 22)>	Q_Data<(0, 0, 68, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 233, 253, 253, 82, 95, 253, 253, 253, 253, 216, 43, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.19592665246851532, y=-0.9752996821789427, z=0.10193068835589426, w=0.003662180419972249)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.021111111111111112, y=0.025555555555555557, z=0.021111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.12, y=0.11, z=0.07)>	COMP<91>
