[1740780093.0028908]	Q_Header<(2621443, 25268, 257, 173, 250, 8, 58, 0, 56)>	Q_Data<(0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 129, 173, 77, 253, 253, 253, 158, 248, 138, 110, 100, 98, 59, 111, 145, 91, 32, 0, 0, 34, 123, 253, 253, 149, 65, 186, 248, 148, 0, 0, 96, 164, 111, 45, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 133, 160, 46, 58, 36, 108, 139, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.33714788859828665, y=-0.9361285871326068, z=0.09917909467274, w=-0.012572857540051963)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=0.03222222222222222, z=0.10666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=0.04, z=-0.15)>	COMP<136>
[1740780093.7352514]	Q_Header<(2621443, 25341, 257, 173, 250, 8, 58, 73, 27)>	Q_Data<(0, 0, 71, 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 95, 150, 113, 100, 216, 253, 253, 253, 253, 253, 233, 149, 199, 156, 173, 104, 57, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.309752921783739, y=-0.9453720207898194, z=0.10113509190062178, w=-0.009826644415208271)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.021111111111111112, y=0.0011111111111111111, z=0.06)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=0.05, z=-0.24)>	COMP<132>
[1740780093.7427802]	Q_Header<(2621443, 25342, 257, 173, 250, 8, 58, 74, 31)>	Q_Data<(0, 0, 66, 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 136, 213, 154, 170, 245, 253, 253, 253, 160, 253, 199, 136, 253, 168, 168, 63, 23, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3090129668360874, y=-0.9456541394742916, z=0.10076642469808025, w=-0.009765371260867862)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.027777777777777776, y=-0.005555555555555556, z=0.05555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=0.06, z=-0.16)>	COMP<131>
[1740780093.75272]	Q_Header<(2621443, 25343, 257, 173, 250, 8, 58, 75, 26)>	Q_Data<(0, 0, 66, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 244, 185, 219, 253, 253, 253, 253, 235, 253, 245, 57, 253, 163, 180, 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3090129668360874, y=-0.9456541394742916, z=0.10076642469808025, w=-0.009765371260867862)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.027777777777777776, y=-0.005555555555555556, z=0.05555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=0.06, z=-0.16)>	COMP<131>
[1740780093.7625332]	Q_Header<(2621443, 25344, 257, 173, 250, 8, 58, 76, 27)>	Q_Data<(0, 0, 70, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 171, 253, 217, 207, 253, 253, 253, 202, 253, 253, 253, 184, 205, 130, 169, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3090129668360874, y=-0.9456541394742916, z=0.10076642469808025, w=-0.009765371260867862)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.027777777777777776, y=-0.005555555555555556, z=0.05555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=0.06, z=-0.16)>	COMP<131>
[1740780093.7684627]	Q_Header<(2621443, 25345, 257, 173, 250, 8, 58, 77, 27)>	Q_Data<(0, 0, 75, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 232, 253, 198, 226, 253, 253, 253, 253, 253, 253, 253, 245, 117, 170, 145, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3090129668360874, y=-0.9456541394742916, z=0.10076642469808025, w=-0.009765371260867862)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.027777777777777776, y=-0.005555555555555556, z=0.05555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=0.06, z=-0.16)>	COMP<131>
[1740780093.778856]	Q_Header<(2621443, 25346, 257, 173, 250, 8, 58, 78, 30)>	Q_Data<(0, 0, 72, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 241, 253, 160, 253, 177, 253, 253, 253, 253, 253, 219, 251, 189, 219, 144, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3080429435044724, y=-0.9460403456150827, z=0.1000971720521765, w=-0.0098876474832028)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.035555555555555556, y=-0.015555555555555555, z=0.05333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=0.05, z=-0.1)>	COMP<130>
[1740780093.7927163]	Q_Header<(2621443, 25347, 257, 173, 250, 8, 58, 79, 35)>	Q_Data<(0, 0, 70, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 246, 245, 213, 253, 169, 253, 239, 253, 206, 233, 253, 239, 188, 216, 127, 25, 12, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3080429435044724, y=-0.9460403456150827, z=0.1000971720521765, w=-0.0098876474832028)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.035555555555555556, y=-0.015555555555555555, z=0.05333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=0.05, z=-0.1)>	COMP<130>
[1740780093.8046558]	Q_Header<(2621443, 25348, 257, 173, 250, 8, 58, 80, 28)>	Q_Data<(0, 0, 70, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 242, 201, 253, 253, 211, 253, 253, 253, 173, 253, 253, 225, 136, 161, 85, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3080429435044724, y=-0.9460403456150827, z=0.1000971720521765, w=-0.0098876474832028)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.035555555555555556, y=-0.015555555555555555, z=0.05333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=0.05, z=-0.1)>	COMP<130>
[1740780093.812904]	Q_Header<(2621443, 25349, 257, 173, 250, 8, 58, 81, 25)>	Q_Data<(0, 0, 70, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 253, 248, 188, 226, 180, 162, 253, 253, 186, 44, 80, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.30743935332355776, y=-0.9463052876570259, z=0.09942797430297312, w=-0.010070973456102248)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03777777777777778, y=-0.01888888888888889, z=0.04888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.06, z=-0.16)>	COMP<130>
[1740780093.822769]	Q_Header<(2621443, 25350, 257, 173, 250, 8, 58, 82, 27)>	Q_Data<(0, 0, 72, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 253, 253, 193, 127, 96, 128, 253, 253, 119, 31, 26, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.30743935332355776, y=-0.9463052876570259, z=0.09942797430297312, w=-0.010070973456102248)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03777777777777778, y=-0.01888888888888889, z=0.04888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.06, z=-0.16)>	COMP<130>
[1740780093.832509]	Q_Header<(2621443, 25351, 257, 173, 250, 8, 58, 83, 28)>	Q_Data<(0, 0, 72, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 129, 247, 253, 253, 253, 253, 253, 110, 67, 82, 175, 198, 42, 20, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.30743935332355776, y=-0.9463052876570259, z=0.09942797430297312, w=-0.010070973456102248)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03777777777777778, y=-0.01888888888888889, z=0.04888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.06, z=-0.16)>	COMP<130>
[1740780093.8439987]	Q_Header<(2621443, 25352, 257, 173, 250, 8, 58, 84, 30)>	Q_Data<(0, 0, 71, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 156, 248, 253, 253, 241, 253, 253, 113, 50, 66, 88, 79, 30, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 101, 145, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.30675873851298563, y=-0.9465820285710095, z=0.09887567775388713, w=-0.010253773989291998)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03333333333333333, y=-0.01888888888888889, z=0.05)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.04, z=-0.03)>	COMP<132>
[1740780093.8524601]	Q_Header<(2621443, 25353, 257, 173, 250, 8, 58, 85, 29)>	Q_Data<(0, 0, 69, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 138, 253, 253, 253, 183, 244, 192, 73, 42, 66, 21, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 127, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.30675873851298563, y=-0.9465820285710095, z=0.09887567775388713, w=-0.010253773989291998)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03333333333333333, y=-0.01888888888888889, z=0.05)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.04, z=-0.03)>	COMP<132>
[1740780093.8625093]	Q_Header<(2621443, 25354, 257, 173, 250, 8, 58, 86, 28)>	Q_Data<(0, 0, 67, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 137, 253, 253, 238, 244, 86, 89, 34, 34, 56, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.30675873851298563, y=-0.9465820285710095, z=0.09887567775388713, w=-0.010253773989291998)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03333333333333333, y=-0.01888888888888889, z=0.05)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.04, z=-0.03)>	COMP<132>
[1740780093.8752694]	Q_Header<(2621443, 25355, 257, 173, 250, 8, 58, 87, 25)>	Q_Data<(0, 0, 61, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 141, 253, 253, 253, 225, 145, 55, 53, 29, 30, 15, 0, 10, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.30675873851298563, y=-0.9465820285710095, z=0.09887567775388713, w=-0.010253773989291998)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03333333333333333, y=-0.01888888888888889, z=0.05)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.04, z=-0.03)>	COMP<132>
[1740780093.8866138]	Q_Header<(2621443, 25356, 257, 173, 250, 8, 58, 88, 30)>	Q_Data<(0, 0, 65, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 10, 149, 155, 253, 253, 209, 128, 136, 68, 46, 0, 23, 10, 19, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3057872770871764, y=-0.9469639928158766, z=0.09820593389885565, w=-0.01043705077483177)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03111111111111111, y=-0.012222222222222223, z=0.05555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=0.04, z=-0.02)>	COMP<130>
[1740780093.8958576]	Q_Header<(2621443, 25357, 257, 173, 250, 8, 58, 89, 23)>	Q_Data<(0, 0, 65, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 94, 127, 57, 253, 253, 194, 123, 110, 43, 37, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3057872770871764, y=-0.9469639928158766, z=0.09820593389885565, w=-0.01043705077483177)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03111111111111111, y=-0.012222222222222223, z=0.05555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=0.04, z=-0.02)>	COMP<130>
