[1740780405.4649935]	Q_Header<(2621443, 56518, 257, 173, 250, 8, 58, 0, 24)>	Q_Data<(0, 0, 0, 76, 63, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 22, 0, 0, 14, 10, 14, 36, 24, 0, 10, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4651565408228, y=-0.8803855064726502, z=0.08868553389522746, w=-0.026184510695837975)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.044444444444444446, y=0.04666666666666667, z=-0.022222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.05, z=-0.19)>	COMP<115>
[1740780406.3049936]	Q_Header<(2621443, 56602, 257, 173, 250, 8, 58, 84, 28)>	Q_Data<(0, 0, 73, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 11, 104, 136, 214, 253, 253, 253, 253, 253, 253, 201, 241, 152, 116, 83, 67, 72, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4813785980752593, y=-0.8718769206929224, z=0.0863026927448227, w=-0.025634463191531495)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03, y=-0.052222222222222225, z=-0.08)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.24, y=-0.09, z=0.09)>	COMP<115>
[1740780406.3151064]	Q_Header<(2621443, 56603, 257, 173, 250, 8, 58, 85, 25)>	Q_Data<(0, 0, 69, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 28, 157, 253, 253, 253, 253, 253, 253, 253, 253, 244, 221, 161, 98, 64, 55, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4827904222394374, y=-0.8711590008373565, z=0.08557170315798877, w=-0.025940066934483048)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.027777777777777776, y=-0.043333333333333335, z=-0.08)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.18, y=-0.29, z=0.0)>	COMP<115>
[1740780406.3249745]	Q_Header<(2621443, 56604, 257, 173, 250, 8, 58, 86, 25)>	Q_Data<(0, 0, 67, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 25, 221, 253, 253, 253, 253, 253, 253, 253, 231, 202, 163, 128, 114, 43, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4827904222394374, y=-0.8711590008373565, z=0.08557170315798877, w=-0.025940066934483048)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.027777777777777776, y=-0.043333333333333335, z=-0.08)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.18, y=-0.29, z=0.0)>	COMP<115>
[1740780406.3352647]	Q_Header<(2621443, 56605, 257, 173, 250, 8, 58, 87, 28)>	Q_Data<(0, 0, 65, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 251, 253, 253, 253, 253, 253, 253, 226, 140, 154, 98, 75, 91, 67, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4827904222394374, y=-0.8711590008373565, z=0.08557170315798877, w=-0.025940066934483048)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.027777777777777776, y=-0.043333333333333335, z=-0.08)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.18, y=-0.29, z=0.0)>	COMP<115>
[1740780406.3450701]	Q_Header<(2621443, 56606, 257, 173, 250, 8, 58, 88, 32)>	Q_Data<(0, 0, 67, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 0, 19, 213, 253, 253, 253, 253, 253, 253, 155, 44, 136, 91, 39, 50, 50, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.48376604151609737, y=-0.8706079757993456, z=0.08563257081088627, w=-0.026062086768530605)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.017777777777777778, y=-0.028888888888888888, z=-0.07111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.23, y=-0.19, z=0.17)>	COMP<120>
[1740780406.3550413]	Q_Header<(2621443, 56607, 257, 173, 250, 8, 58, 89, 29)>	Q_Data<(0, 0, 66, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 5, 29, 59, 218, 253, 253, 253, 253, 253, 253, 85, 81, 98, 58, 10, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.48376604151609737, y=-0.8706079757993456, z=0.08563257081088627, w=-0.026062086768530605)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.017777777777777778, y=-0.028888888888888888, z=-0.07111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.23, y=-0.19, z=0.17)>	COMP<120>
[1740780406.3649466]	Q_Header<(2621443, 56608, 257, 173, 250, 8, 58, 90, 23)>	Q_Data<(0, 0, 66, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 42, 108, 253, 253, 253, 253, 253, 241, 193, 85, 57, 37, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.48376604151609737, y=-0.8706079757993456, z=0.08563257081088627, w=-0.026062086768530605)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.017777777777777778, y=-0.028888888888888888, z=-0.07111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.23, y=-0.19, z=0.17)>	COMP<120>
[1740780406.375131]	Q_Header<(2621443, 56609, 257, 173, 250, 8, 58, 91, 23)>	Q_Data<(0, 0, 65, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 28, 129, 253, 253, 253, 253, 253, 177, 181, 70, 31, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.48376604151609737, y=-0.8706079757993456, z=0.08563257081088627, w=-0.026062086768530605)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.017777777777777778, y=-0.028888888888888888, z=-0.07111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.23, y=-0.19, z=0.17)>	COMP<120>
[1740780406.385054]	Q_Header<(2621443, 56610, 257, 173, 250, 8, 58, 92, 24)>	Q_Data<(0, 0, 58, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 145, 253, 253, 253, 253, 253, 253, 196, 6, 47, 44, 0, 16, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4846259848403999, y=-0.8701294760560128, z=0.08563353359333514, w=-0.026062379789275916)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=-0.02666666666666667, z=-0.05555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.3, y=-0.06, z=0.05)>	COMP<117>
[1740780406.394987]	Q_Header<(2621443, 56611, 257, 173, 250, 8, 58, 93, 27)>	Q_Data<(0, 0, 33, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 13, 19, 182, 253, 253, 253, 238, 253, 253, 218, 74, 76, 55, 44, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4846259848403999, y=-0.8701294760560128, z=0.08563353359333514, w=-0.026062379789275916)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=-0.02666666666666667, z=-0.05555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.3, y=-0.06, z=0.05)>	COMP<117>
[1740780406.4066856]	Q_Header<(2621443, 56612, 257, 173, 250, 8, 58, 94, 28)>	Q_Data<(0, 0, 35, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 230, 253, 253, 207, 253, 253, 253, 224, 104, 71, 51, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4846259848403999, y=-0.8701294760560128, z=0.08563353359333514, w=-0.026062379789275916)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=-0.02666666666666667, z=-0.05555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.3, y=-0.06, z=0.05)>	COMP<117>
[1740780406.4151444]	Q_Header<(2621443, 56613, 257, 173, 250, 8, 58, 95, 33)>	Q_Data<(0, 0, 56, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 98, 253, 253, 253, 253, 253, 253, 253, 200, 94, 56, 67, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 31, 54, 0, 23, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4855262737424753, y=-0.8696138715628897, z=0.08575291195577345, w=-0.02612259524346693)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=-0.02, z=-0.04888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.24, z=-0.1)>	COMP<117>
[1740780406.4249978]	Q_Header<(2621443, 56614, 257, 173, 250, 8, 58, 96, 34)>	Q_Data<(0, 0, 66, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 128, 253, 253, 253, 253, 253, 253, 240, 144, 15, 62, 66, 13, 0, 0, 11, 0, 0, 0, 0, 0, 0, 43, 46, 70, 34, 43, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4855262737424753, y=-0.8696138715628897, z=0.08575291195577345, w=-0.02612259524346693)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=-0.02, z=-0.04888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.24, z=-0.1)>	COMP<117>
[1740780406.435087]	Q_Header<(2621443, 56615, 257, 173, 250, 8, 58, 97, 34)>	Q_Data<(0, 0, 70, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 28, 34, 128, 253, 253, 253, 253, 253, 253, 208, 48, 66, 89, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 55, 78, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4855262737424753, y=-0.8696138715628897, z=0.08575291195577345, w=-0.02612259524346693)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=-0.02, z=-0.04888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.24, z=-0.1)>	COMP<117>
[1740780406.445127]	Q_Header<(2621443, 56616, 257, 173, 250, 8, 58, 98, 38)>	Q_Data<(0, 0, 57, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 31, 40, 75, 253, 253, 253, 253, 253, 253, 196, 59, 80, 109, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 29, 94, 47, 180, 27, 191, 113, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.48608399071281394, y=-0.8692627066463958, z=0.08605957143458912, w=-0.026428223000834812)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.014444444444444444, y=-0.015555555555555555, z=-0.03888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.25, z=-0.09)>	COMP<115>
[1740780406.4550223]	Q_Header<(2621443, 56617, 257, 173, 250, 8, 58, 99, 36)>	Q_Data<(0, 0, 34, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 47, 93, 230, 253, 253, 253, 253, 246, 184, 76, 107, 122, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 89, 218, 183, 248, 100, 253, 245, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.48608399071281394, y=-0.8692627066463958, z=0.08605957143458912, w=-0.026428223000834812)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.014444444444444444, y=-0.015555555555555555, z=-0.03888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.25, z=-0.09)>	COMP<115>
[1740780406.465009]	Q_Header<(2621443, 56618, 257, 173, 250, 8, 58, 100, 39)>	Q_Data<(0, 0, 49, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 40, 51, 147, 253, 253, 253, 253, 253, 191, 187, 131, 105, 106, 26, 37, 0, 0, 0, 0, 0, 0, 0, 0, 121, 253, 247, 253, 253, 253, 253, 186, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.48608399071281394, y=-0.8692627066463958, z=0.08605957143458912, w=-0.026428223000834812)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.014444444444444444, y=-0.015555555555555555, z=-0.03888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.25, z=-0.09)>	COMP<115>
