[1740780003.0024607]	Q_Header<(2621443, 16268, 257, 173, 250, 8, 58, 0, 61)>	Q_Data<(0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 115, 245, 253, 253, 253, 249, 204, 52, 94, 71, 5, 40, 105, 176, 121, 39, 29, 42, 166, 209, 188, 253, 253, 172, 179, 151, 192, 81, 50, 0, 39, 51, 100, 81, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 84, 0, 67, 0, 81, 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.31377579678865175, y=-0.9445621923947043, z=0.09649475485758771, w=-0.005981332053158505)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=0.012222222222222223, z=-0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.02, z=0.14)>	COMP<172>
[1740780003.702394]	Q_Header<(2621443, 16338, 257, 173, 250, 8, 58, 70, 44)>	Q_Data<(0, 0, 71, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 10, 24, 50, 61, 96, 179, 253, 253, 253, 253, 253, 206, 240, 139, 249, 253, 253, 207, 163, 191, 112, 117, 136, 253, 253, 253, 253, 79, 79, 63, 31, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.31572901888573696, y=-0.9438912192282858, z=0.09679996596806087, w=-0.003784109640617764)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=-0.0011111111111111111, z=-0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.13, y=-0.04, z=0.08)>	COMP<174>
[1740780003.7122068]	Q_Header<(2621443, 16339, 257, 173, 250, 8, 58, 71, 41)>	Q_Data<(0, 0, 62, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 16, 0, 11, 33, 73, 89, 141, 204, 253, 253, 253, 253, 253, 253, 186, 176, 216, 253, 253, 174, 85, 113, 94, 84, 200, 253, 253, 253, 221, 93, 81, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3159726600439982, y=-0.9438287067646104, z=0.09661671254580821, w=-0.0037230697822452944)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=0.0, z=-0.016666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.15, y=-0.06, z=0.04)>	COMP<174>
[1740780003.724525]	Q_Header<(2621443, 16340, 257, 173, 250, 8, 58, 72, 41)>	Q_Data<(0, 0, 72, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 13, 0, 25, 59, 108, 171, 253, 178, 253, 253, 253, 253, 253, 253, 188, 188, 137, 230, 200, 93, 27, 33, 59, 47, 180, 253, 253, 191, 128, 57, 43, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3159726600439982, y=-0.9438287067646104, z=0.09661671254580821, w=-0.0037230697822452944)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=0.0, z=-0.016666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.15, y=-0.06, z=0.04)>	COMP<174>
[1740780003.7340546]	Q_Header<(2621443, 16341, 257, 173, 250, 8, 58, 73, 38)>	Q_Data<(0, 0, 74, 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 18, 0, 12, 54, 127, 253, 253, 253, 253, 253, 253, 253, 253, 210, 96, 152, 61, 48, 97, 23, 49, 0, 28, 0, 119, 206, 159, 34, 11, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3159726600439982, y=-0.9438287067646104, z=0.09661671254580821, w=-0.0037230697822452944)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=0.0, z=-0.016666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.15, y=-0.06, z=0.04)>	COMP<174>
[1740780003.7421231]	Q_Header<(2621443, 16342, 257, 173, 250, 8, 58, 74, 38)>	Q_Data<(0, 0, 68, 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 6, 17, 0, 93, 182, 253, 253, 253, 253, 253, 232, 253, 209, 106, 95, 68, 57, 91, 102, 67, 0, 0, 0, 0, 65, 107, 72, 38, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.31622702913371226, y=-0.9437371790128275, z=0.09668087514916045, w=-0.0036621543617106228)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=0.01, z=-0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.16, y=-0.06, z=0.04)>	COMP<176>
[1740780003.7521446]	Q_Header<(2621443, 16343, 257, 173, 250, 8, 58, 75, 41)>	Q_Data<(0, 0, 63, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 15, 22, 0, 124, 226, 253, 253, 235, 253, 253, 103, 191, 159, 87, 82, 54, 42, 74, 65, 53, 15, 0, 0, 0, 0, 60, 0, 56, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.31622702913371226, y=-0.9437371790128275, z=0.09668087514916045, w=-0.0036621543617106228)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=0.01, z=-0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.16, y=-0.06, z=0.04)>	COMP<176>
[1740780003.7656772]	Q_Header<(2621443, 16344, 257, 173, 250, 8, 58, 76, 32)>	Q_Data<(0, 0, 75, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 10, 0, 25, 157, 253, 253, 194, 183, 253, 207, 121, 119, 146, 97, 53, 75, 0, 30, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.31622702913371226, y=-0.9437371790128275, z=0.09668087514916045, w=-0.0036621543617106228)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=0.01, z=-0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.16, y=-0.06, z=0.04)>	COMP<176>
[1740780003.7735589]	Q_Header<(2621443, 16345, 257, 173, 250, 8, 58, 77, 31)>	Q_Data<(0, 0, 73, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 17, 18, 54, 158, 253, 253, 253, 187, 249, 203, 85, 48, 120, 83, 40, 41, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3164084412356057, y=-0.9436710860230902, z=0.0967413926231549, w=-0.0034179924207549998)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=0.016666666666666666, z=-0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.18, y=-0.06, z=0.0)>	COMP<170>
[1740780003.7856803]	Q_Header<(2621443, 16346, 257, 173, 250, 8, 58, 78, 31)>	Q_Data<(0, 0, 71, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 24, 46, 120, 120, 253, 253, 253, 242, 253, 253, 103, 123, 158, 113, 36, 0, 0, 14, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3164084412356057, y=-0.9436710860230902, z=0.0967413926231549, w=-0.0034179924207549998)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=0.016666666666666666, z=-0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.18, y=-0.06, z=0.0)>	COMP<170>
[1740780003.791989]	Q_Header<(2621443, 16347, 257, 173, 250, 8, 58, 79, 26)>	Q_Data<(0, 0, 70, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 31, 61, 154, 253, 253, 253, 253, 253, 253, 253, 145, 193, 209, 135, 55, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3164084412356057, y=-0.9436710860230902, z=0.0967413926231549, w=-0.0034179924207549998)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=0.016666666666666666, z=-0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.18, y=-0.06, z=0.0)>	COMP<170>
[1740780003.8039181]	Q_Header<(2621443, 16348, 257, 173, 250, 8, 58, 80, 26)>	Q_Data<(0, 0, 70, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 30, 49, 164, 240, 206, 253, 253, 253, 253, 253, 190, 211, 203, 126, 47, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3164084412356057, y=-0.9436710860230902, z=0.0967413926231549, w=-0.0034179924207549998)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=0.016666666666666666, z=-0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.18, y=-0.06, z=0.0)>	COMP<170>
[1740780003.8123333]	Q_Header<(2621443, 16349, 257, 173, 250, 8, 58, 81, 27)>	Q_Data<(0, 0, 70, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 24, 101, 179, 178, 253, 253, 214, 253, 253, 169, 207, 179, 145, 90, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.31653477523113377, y=-0.9436227584021073, z=0.09680373187747363, w=-0.0032959656503049025)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.008888888888888889, y=0.017777777777777778, z=-0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.2, y=-0.06, z=-0.07)>	COMP<170>
[1740780003.8221602]	Q_Header<(2621443, 16350, 257, 173, 250, 8, 58, 82, 27)>	Q_Data<(0, 0, 72, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 31, 137, 155, 253, 253, 253, 209, 253, 253, 48, 184, 145, 56, 63, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.31653477523113377, y=-0.9436227584021073, z=0.09680373187747363, w=-0.0032959656503049025)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.008888888888888889, y=0.017777777777777778, z=-0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.2, y=-0.06, z=-0.07)>	COMP<170>
[1740780003.8330498]	Q_Header<(2621443, 16351, 257, 173, 250, 8, 58, 83, 28)>	Q_Data<(0, 0, 73, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 45, 130, 222, 253, 253, 253, 209, 253, 230, 105, 139, 118, 72, 48, 18, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.31653477523113377, y=-0.9436227584021073, z=0.09680373187747363, w=-0.0032959656503049025)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.008888888888888889, y=0.017777777777777778, z=-0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.2, y=-0.06, z=-0.07)>	COMP<170>
[1740780003.8434367]	Q_Header<(2621443, 16352, 257, 173, 250, 8, 58, 84, 26)>	Q_Data<(0, 0, 71, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 68, 104, 253, 253, 253, 253, 178, 194, 168, 136, 62, 82, 54, 32, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.31665354083287395, y=-0.9435518673352733, z=0.09710789966559415, w=-0.003234895463404456)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.011111111111111112, y=0.023333333333333334, z=-0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.18, y=-0.07, z=-0.03)>	COMP<173>
[1740780003.8529105]	Q_Header<(2621443, 16353, 257, 173, 250, 8, 58, 85, 25)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 143, 244, 253, 253, 253, 253, 123, 142, 108, 130, 91, 53, 40, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.31665354083287395, y=-0.9435518673352733, z=0.09710789966559415, w=-0.003234895463404456)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.011111111111111112, y=0.023333333333333334, z=-0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.18, y=-0.07, z=-0.03)>	COMP<173>
[1740780003.862877]	Q_Header<(2621443, 16354, 257, 173, 250, 8, 58, 86, 25)>	Q_Data<(0, 0, 66, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 75, 214, 253, 253, 252, 253, 253, 129, 162, 169, 78, 114, 45, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.31665354083287395, y=-0.9435518673352733, z=0.09710789966559415, w=-0.003234895463404456)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.011111111111111112, y=0.023333333333333334, z=-0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.18, y=-0.07, z=-0.03)>	COMP<173>
