[1740779388.3376856]	Q_Header<(2621443, 20304, 257, 173, 250, 8, 58, 0, 33)>	Q_Data<(0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 55, 63, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 153, 253, 253, 253, 245, 77, 94, 0, 96, 127, 94, 10, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9923680010350819, y=-0.0686033355780449, z=0.030639568025069876, w=-0.09777806369753375)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=0.012222222222222223, z=-0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.3, y=0.36, z=0.17)>	COMP<353>
[1740779389.0975137]	Q_Header<(2621443, 20380, 257, 173, 250, 8, 58, 76, 28)>	Q_Data<(0, 0, 61, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 35, 161, 253, 253, 245, 250, 253, 253, 253, 253, 166, 253, 253, 168, 95, 33, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9936397121326437, y=-0.06371989308762162, z=0.011718601027608574, w=-0.09210087995136114)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.0033333333333333335, z=-0.02)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.14, y=-0.01, z=0.05)>	COMP<349>
[1740779389.1076458]	Q_Header<(2621443, 20381, 257, 173, 250, 8, 58, 77, 36)>	Q_Data<(0, 0, 68, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 19, 135, 253, 253, 253, 253, 253, 253, 253, 253, 245, 253, 253, 156, 117, 91, 62, 16, 0, 0, 0, 0, 6, 0, 0, 4, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9936631434707912, y=-0.06341621658882998, z=0.011840949006961516, w=-0.09204201599225756)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=0.006666666666666667, z=-0.01888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.15, y=0.03, z=0.01)>	COMP<352>
[1740779389.1175513]	Q_Header<(2621443, 20382, 257, 173, 250, 8, 58, 78, 27)>	Q_Data<(0, 0, 68, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 94, 253, 253, 253, 253, 253, 253, 253, 253, 253, 201, 195, 131, 147, 196, 105, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9936631434707912, y=-0.06341621658882998, z=0.011840949006961516, w=-0.09204201599225756)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=0.006666666666666667, z=-0.01888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.15, y=0.03, z=0.01)>	COMP<352>
[1740779389.127671]	Q_Header<(2621443, 20383, 257, 173, 250, 8, 58, 79, 34)>	Q_Data<(0, 0, 65, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 139, 157, 241, 253, 253, 253, 253, 253, 253, 188, 253, 253, 194, 253, 143, 55, 6, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9936631434707912, y=-0.06341621658882998, z=0.011840949006961516, w=-0.09204201599225756)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=0.006666666666666667, z=-0.01888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.15, y=0.03, z=0.01)>	COMP<352>
[1740779389.1377454]	Q_Header<(2621443, 20384, 257, 173, 250, 8, 58, 80, 28)>	Q_Data<(0, 0, 65, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 107, 189, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 157, 85, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9936631434707912, y=-0.06341621658882998, z=0.011840949006961516, w=-0.09204201599225756)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=0.006666666666666667, z=-0.01888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.15, y=0.03, z=0.01)>	COMP<352>
[1740779389.1475613]	Q_Header<(2621443, 20385, 257, 173, 250, 8, 58, 81, 24)>	Q_Data<(0, 0, 65, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 120, 172, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 188, 166, 93, 48, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9936948811743219, y=-0.06298710873852344, z=0.011962667938711816, w=-0.09197826828387096)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.012222222222222223, y=0.0011111111111111111, z=-0.02)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.02, z=0.0)>	COMP<352>
[1740779389.1591613]	Q_Header<(2621443, 20386, 257, 173, 250, 8, 58, 82, 26)>	Q_Data<(0, 0, 67, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 37, 100, 109, 197, 212, 152, 220, 253, 253, 253, 253, 253, 253, 71, 225, 79, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9936948811743219, y=-0.06298710873852344, z=0.011962667938711816, w=-0.09197826828387096)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.012222222222222223, y=0.0011111111111111111, z=-0.02)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.02, z=0.0)>	COMP<352>
[1740779389.1676164]	Q_Header<(2621443, 20387, 257, 173, 250, 8, 58, 83, 31)>	Q_Data<(0, 0, 68, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 63, 32, 125, 142, 100, 165, 253, 253, 253, 253, 253, 250, 149, 221, 91, 109, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9936948811743219, y=-0.06298710873852344, z=0.011962667938711816, w=-0.09197826828387096)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.012222222222222223, y=0.0011111111111111111, z=-0.02)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.02, z=0.0)>	COMP<352>
[1740779389.1776853]	Q_Header<(2621443, 20388, 257, 173, 250, 8, 58, 84, 29)>	Q_Data<(0, 0, 66, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 14, 0, 24, 46, 60, 75, 31, 210, 253, 253, 253, 253, 253, 170, 108, 148, 76, 94, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9937261246926685, y=-0.06274494540777982, z=0.012024080005187378, w=-0.09179805242538992)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.013333333333333334, y=-0.0011111111111111111, z=-0.015555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.01, z=0.09)>	COMP<354>
[1740779389.1876197]	Q_Header<(2621443, 20389, 257, 173, 250, 8, 58, 85, 39)>	Q_Data<(0, 0, 64, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 22, 34, 46, 70, 185, 222, 253, 253, 253, 244, 149, 117, 53, 23, 46, 0, 41, 0, 0, 0, 16, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9937261246926685, y=-0.06274494540777982, z=0.012024080005187378, w=-0.09179805242538992)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.013333333333333334, y=-0.0011111111111111111, z=-0.015555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.01, z=0.09)>	COMP<354>
[1740779389.1975589]	Q_Header<(2621443, 20390, 257, 173, 250, 8, 58, 86, 36)>	Q_Data<(0, 0, 60, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 6, 39, 44, 48, 149, 253, 253, 253, 253, 253, 253, 186, 60, 30, 5, 87, 64, 17, 0, 0, 0, 53, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9937261246926685, y=-0.06274494540777982, z=0.012024080005187378, w=-0.09179805242538992)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.013333333333333334, y=-0.0011111111111111111, z=-0.015555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.01, z=0.09)>	COMP<354>
[1740779389.2076757]	Q_Header<(2621443, 20391, 257, 173, 250, 8, 58, 87, 38)>	Q_Data<(0, 0, 48, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 23, 30, 23, 36, 19, 107, 253, 253, 253, 253, 253, 253, 188, 153, 134, 83, 129, 136, 46, 0, 0, 0, 0, 0, 0, 9, 0, 22, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9937643204455836, y=-0.062499365196921605, z=0.012023803656048396, w=-0.09155180448767813)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=-0.01, z=-0.015555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.02, z=0.05)>	COMP<353>
[1740779389.2176023]	Q_Header<(2621443, 20392, 257, 173, 250, 8, 58, 88, 39)>	Q_Data<(0, 0, 60, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 30, 0, 21, 0, 54, 243, 253, 253, 253, 253, 253, 175, 216, 222, 131, 140, 134, 63, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9937643204455836, y=-0.062499365196921605, z=0.012023803656048396, w=-0.09155180448767813)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=-0.01, z=-0.015555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.02, z=0.05)>	COMP<353>
[1740779389.227583]	Q_Header<(2621443, 20393, 257, 173, 250, 8, 58, 89, 41)>	Q_Data<(0, 0, 59, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 18, 52, 156, 211, 247, 253, 253, 253, 253, 186, 248, 171, 147, 120, 70, 32, 85, 106, 113, 91, 89, 0, 54, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 108, 158, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9937643204455836, y=-0.062499365196921605, z=0.012023803656048396, w=-0.09155180448767813)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=-0.01, z=-0.015555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.02, z=0.05)>	COMP<353>
[1740779389.2376645]	Q_Header<(2621443, 20394, 257, 173, 250, 8, 58, 90, 46)>	Q_Data<(0, 0, 60, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 217, 253, 230, 253, 253, 253, 253, 143, 198, 186, 183, 184, 198, 126, 121, 184, 228, 140, 183, 55, 97, 49, 24, 9, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 199, 141, 253, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9937643204455836, y=-0.062499365196921605, z=0.012023803656048396, w=-0.09155180448767813)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=-0.01, z=-0.015555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.02, z=0.05)>	COMP<353>
[1740779389.2492027]	Q_Header<(2621443, 20395, 257, 173, 250, 8, 58, 91, 52)>	Q_Data<(0, 0, 63, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 76, 216, 253, 173, 208, 253, 253, 253, 247, 91, 213, 205, 205, 253, 184, 130, 222, 253, 175, 207, 107, 99, 44, 58, 0, 23, 17, 0, 0, 20, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 152, 253, 253, 253, 210, 86, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9938138746191112, y=-0.06219347406724033, z=0.011840563266972153, w=-0.09124557775321325)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.015555555555555555, y=-0.011111111111111112, z=-0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.03, z=0.04)>	COMP<353>
[1740779389.2577264]	Q_Header<(2621443, 20396, 257, 173, 250, 8, 58, 92, 60)>	Q_Data<(0, 0, 63, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 51, 167, 253, 252, 198, 253, 253, 253, 185, 69, 247, 216, 197, 253, 213, 130, 207, 253, 177, 216, 133, 82, 134, 80, 89, 142, 115, 59, 55, 109, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 134, 253, 253, 253, 178, 176, 111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9938138746191112, y=-0.06219347406724033, z=0.011840563266972153, w=-0.09124557775321325)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.015555555555555555, y=-0.011111111111111112, z=-0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.03, z=0.04)>	COMP<353>
