[1740780108.003056]	Q_Header<(2621443, 26768, 257, 173, 250, 8, 58, 0, 62)>	Q_Data<(0, 0, 0, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 196, 253, 223, 253, 253, 251, 191, 253, 253, 253, 253, 253, 204, 113, 109, 70, 183, 220, 143, 143, 127, 253, 225, 164, 32, 48, 0, 0, 0, 0, 0, 67, 106, 80, 135, 79, 113, 126, 191, 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 108, 188, 170, 63, 131, 0, 74, 96, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5142222277615427, y=-0.852540780697119, z=0.08941668411521186, w=-0.02746587566678863)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.03666666666666667, z=-0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.05, z=-0.1)>	COMP<152>
[1740780108.752978]	Q_Header<(2621443, 26843, 257, 173, 250, 8, 58, 75, 51)>	Q_Data<(0, 0, 65, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 6, 23, 17, 22, 29, 48, 73, 74, 30, 115, 249, 253, 253, 253, 253, 253, 177, 128, 199, 253, 253, 161, 110, 253, 253, 253, 253, 159, 184, 243, 214, 253, 253, 253, 201, 191, 70, 68, 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.52214292593741, y=-0.8476964463290108, z=0.08862086831807356, w=-0.030394760621488038)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.008888888888888889, y=0.016666666666666666, z=-0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=0.0, z=-0.03)>	COMP<152>
[1740780108.7627583]	Q_Header<(2621443, 26844, 257, 173, 250, 8, 58, 76, 47)>	Q_Data<(0, 0, 76, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 22, 15, 0, 0, 9, 22, 14, 17, 37, 70, 96, 70, 132, 130, 253, 253, 253, 253, 253, 253, 253, 179, 166, 253, 253, 245, 140, 253, 253, 253, 253, 174, 230, 130, 243, 253, 213, 167, 87, 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.52214292593741, y=-0.8476964463290108, z=0.08862086831807356, w=-0.030394760621488038)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.008888888888888889, y=0.016666666666666666, z=-0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=0.0, z=-0.03)>	COMP<152>
[1740780108.7669318]	Q_Header<(2621443, 26845, 257, 173, 250, 8, 58, 77, 52)>	Q_Data<(0, 0, 73, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 26, 19, 0, 14, 17, 0, 25, 7, 55, 101, 77, 146, 220, 253, 253, 174, 253, 253, 96, 175, 253, 219, 163, 244, 225, 206, 89, 251, 250, 198, 253, 253, 253, 99, 187, 224, 91, 82, 39, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.52214292593741, y=-0.8476964463290108, z=0.08862086831807356, w=-0.030394760621488038)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.008888888888888889, y=0.016666666666666666, z=-0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=0.0, z=-0.03)>	COMP<152>
[1740780108.7763915]	Q_Header<(2621443, 26846, 257, 173, 250, 8, 58, 78, 47)>	Q_Data<(0, 0, 71, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 24, 0, 0, 12, 6, 0, 31, 40, 72, 124, 168, 253, 253, 253, 253, 171, 253, 182, 253, 180, 205, 253, 241, 163, 138, 112, 89, 141, 253, 253, 253, 253, 253, 67, 123, 103, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.52214292593741, y=-0.8476964463290108, z=0.08862086831807356, w=-0.030394760621488038)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.008888888888888889, y=0.016666666666666666, z=-0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=0.0, z=-0.03)>	COMP<152>
[1740780108.7880452]	Q_Header<(2621443, 26847, 257, 173, 250, 8, 58, 79, 47)>	Q_Data<(0, 0, 72, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 29, 0, 21, 11, 0, 0, 7, 60, 90, 122, 253, 253, 253, 253, 253, 146, 171, 209, 253, 195, 187, 253, 253, 148, 104, 54, 104, 106, 253, 253, 243, 253, 212, 38, 48, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.522143893596677, y=-0.8476980173190236, z=0.08862103255433958, w=-0.03033378318147849)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=0.008888888888888889, z=0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=0.0, z=-0.04)>	COMP<150>
[1740780108.8032959]	Q_Header<(2621443, 26848, 257, 173, 250, 8, 58, 80, 44)>	Q_Data<(0, 0, 69, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 32, 0, 26, 0, 0, 0, 27, 86, 150, 227, 253, 253, 253, 253, 253, 193, 205, 253, 253, 180, 195, 253, 232, 125, 98, 53, 67, 76, 253, 253, 253, 184, 119, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.522143893596677, y=-0.8476980173190236, z=0.08862103255433958, w=-0.03033378318147849)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=0.008888888888888889, z=0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=0.0, z=-0.04)>	COMP<150>
[1740780108.8131309]	Q_Header<(2621443, 26849, 257, 173, 250, 8, 58, 81, 42)>	Q_Data<(0, 0, 71, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 16, 0, 7, 0, 50, 124, 253, 253, 253, 253, 253, 225, 253, 211, 198, 239, 253, 137, 154, 253, 149, 89, 60, 0, 0, 25, 152, 233, 199, 126, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5221476825936829, y=-0.8477041687368395, z=0.08856064143114366, w=-0.030272969090177293)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.013333333333333334, y=-0.0011111111111111111, z=0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=0.01, z=-0.07)>	COMP<150>
[1740780108.8229036]	Q_Header<(2621443, 26850, 257, 173, 250, 8, 58, 82, 42)>	Q_Data<(0, 0, 72, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 20, 11, 10, 9, 15, 72, 134, 253, 253, 253, 253, 253, 118, 253, 157, 166, 136, 152, 71, 94, 161, 73, 54, 16, 0, 0, 0, 49, 107, 116, 86, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5221476825936829, y=-0.8477041687368395, z=0.08856064143114366, w=-0.030272969090177293)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.013333333333333334, y=-0.0011111111111111111, z=0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=0.01, z=-0.07)>	COMP<150>
[1740780108.8325849]	Q_Header<(2621443, 26851, 257, 173, 250, 8, 58, 83, 40)>	Q_Data<(0, 0, 73, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 28, 33, 36, 12, 16, 0, 95, 243, 253, 253, 253, 253, 253, 120, 152, 107, 144, 75, 27, 0, 48, 83, 40, 8, 0, 0, 0, 0, 0, 39, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5221476825936829, y=-0.8477041687368395, z=0.08856064143114366, w=-0.030272969090177293)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.013333333333333334, y=-0.0011111111111111111, z=0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=0.01, z=-0.07)>	COMP<150>
[1740780108.8428545]	Q_Header<(2621443, 26852, 257, 173, 250, 8, 58, 84, 39)>	Q_Data<(0, 0, 71, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 34, 38, 41, 0, 23, 45, 152, 253, 253, 253, 253, 253, 199, 114, 44, 113, 163, 83, 20, 0, 0, 45, 0, 21, 0, 0, 0, 0, 0, 23, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5221636962961401, y=-0.847730166903225, z=0.088258177071212, w=-0.030151825361811015)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02666666666666667, y=-0.011111111111111112, z=0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=0.0, z=0.0)>	COMP<156>
[1740780108.8525915]	Q_Header<(2621443, 26853, 257, 173, 250, 8, 58, 85, 35)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 33, 39, 44, 24, 19, 73, 188, 253, 253, 253, 253, 253, 253, 187, 143, 177, 221, 136, 41, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5221636962961401, y=-0.847730166903225, z=0.088258177071212, w=-0.030151825361811015)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02666666666666667, y=-0.011111111111111112, z=0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=0.0, z=0.0)>	COMP<156>
[1740780108.8626187]	Q_Header<(2621443, 26854, 257, 173, 250, 8, 58, 86, 27)>	Q_Data<(0, 0, 66, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 31, 39, 45, 24, 12, 128, 253, 253, 253, 253, 253, 253, 253, 194, 190, 228, 253, 158, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5221636962961401, y=-0.847730166903225, z=0.088258177071212, w=-0.030151825361811015)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02666666666666667, y=-0.011111111111111112, z=0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=0.0, z=0.0)>	COMP<156>
[1740780108.8726912]	Q_Header<(2621443, 26855, 257, 173, 250, 8, 58, 87, 26)>	Q_Data<(0, 0, 63, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 32, 37, 41, 23, 46, 191, 253, 253, 253, 253, 253, 253, 253, 160, 201, 232, 244, 148, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5221636962961401, y=-0.847730166903225, z=0.088258177071212, w=-0.030151825361811015)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02666666666666667, y=-0.011111111111111112, z=0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=0.0, z=0.0)>	COMP<156>
[1740780108.8829167]	Q_Header<(2621443, 26856, 257, 173, 250, 8, 58, 88, 36)>	Q_Data<(0, 0, 66, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 37, 34, 33, 25, 36, 198, 253, 253, 192, 253, 253, 253, 114, 87, 182, 187, 184, 109, 0, 13, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5222100610260854, y=-0.8477673851861063, z=0.08764535386085304, w=-0.030089943909053306)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03222222222222222, y=-0.016666666666666666, z=0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.03, z=0.07)>	COMP<150>
[1740780108.8925736]	Q_Header<(2621443, 26857, 257, 173, 250, 8, 58, 89, 27)>	Q_Data<(0, 0, 65, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 28, 0, 18, 30, 122, 155, 253, 253, 253, 253, 253, 253, 196, 98, 140, 126, 111, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5222100610260854, y=-0.8477673851861063, z=0.08764535386085304, w=-0.030089943909053306)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03222222222222222, y=-0.016666666666666666, z=0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.03, z=0.07)>	COMP<150>
[1740780108.9034657]	Q_Header<(2621443, 26858, 257, 173, 250, 8, 58, 90, 29)>	Q_Data<(0, 0, 66, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 22, 30, 82, 205, 253, 187, 253, 253, 253, 253, 219, 194, 104, 103, 91, 54, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5222100610260854, y=-0.8477673851861063, z=0.08764535386085304, w=-0.030089943909053306)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03222222222222222, y=-0.016666666666666666, z=0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.03, z=0.07)>	COMP<150>
[1740780108.908201]	Q_Header<(2621443, 26859, 257, 173, 250, 8, 58, 91, 30)>	Q_Data<(0, 0, 67, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 19, 0, 60, 124, 237, 253, 253, 191, 253, 253, 201, 134, 173, 41, 68, 103, 52, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5222108770955648, y=-0.8478297444757469, z=0.08703514618259413, w=-0.030089990931289556)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03777777777777778, y=-0.025555555555555557, z=0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.03, z=-0.02)>	COMP<150>
