[1740779708.069918]	Q_Header<(2621443, 52304, 257, 173, 250, 8, 58, 0, 34)>	Q_Data<(0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 253, 253, 253, 251, 182, 82, 52, 95, 130, 81, 129, 190, 183, 110, 89, 73, 41, 0, 0, 0, 0, 0, 0, 65, 152, 197, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7317382053111499, y=-0.6755868041195361, z=0.044615950294640966, w=0.07842885927306928)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.058888888888888886, y=0.02666666666666667, z=-0.04666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.1, z=-0.02)>	COMP<193>
[1740779708.8696933]	Q_Header<(2621443, 52384, 257, 173, 250, 8, 58, 80, 40)>	Q_Data<(0, 0, 69, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 119, 253, 253, 253, 99, 45, 52, 111, 154, 240, 237, 253, 253, 253, 253, 253, 75, 153, 194, 100, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 81, 0, 0, 0, 0, 0, 108, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7209027039546922, y=-0.68672223539025, z=0.050599300785576146, w=0.07843196804519342)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.05444444444444444, y=0.03, z=-0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.15, z=0.07)>	COMP<194>
[1740779708.87973]	Q_Header<(2621443, 52385, 257, 173, 250, 8, 58, 81, 34)>	Q_Data<(0, 0, 69, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 108, 241, 253, 253, 215, 81, 67, 156, 170, 253, 253, 253, 253, 253, 253, 253, 73, 49, 123, 47, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7208158869589175, y=-0.6869418126776136, z=0.04931576940413254, w=0.07812399113525947)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.06222222222222222, y=0.04, z=-0.016666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.16, z=0.0)>	COMP<195>
[1740779708.8909094]	Q_Header<(2621443, 52386, 257, 173, 250, 8, 58, 82, 34)>	Q_Data<(0, 0, 70, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 80, 187, 253, 253, 253, 55, 147, 239, 253, 253, 253, 253, 253, 253, 253, 253, 80, 58, 63, 41, 17, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7208158869589175, y=-0.6869418126776136, z=0.04931576940413254, w=0.07812399113525947)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.06222222222222222, y=0.04, z=-0.016666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.16, z=0.0)>	COMP<195>
[1740779708.899765]	Q_Header<(2621443, 52387, 257, 173, 250, 8, 58, 83, 33)>	Q_Data<(0, 0, 71, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 114, 193, 253, 253, 253, 192, 220, 253, 253, 253, 245, 253, 253, 253, 129, 88, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7208158869589175, y=-0.6869418126776136, z=0.04931576940413254, w=0.07812399113525947)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.06222222222222222, y=0.04, z=-0.016666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.16, z=0.0)>	COMP<195>
[1740779708.9078827]	Q_Header<(2621443, 52388, 257, 173, 250, 8, 58, 84, 34)>	Q_Data<(0, 0, 70, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 85, 143, 228, 253, 253, 210, 253, 219, 253, 253, 253, 189, 236, 253, 253, 154, 61, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7208158869589175, y=-0.6869418126776136, z=0.04931576940413254, w=0.07812399113525947)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.06222222222222222, y=0.04, z=-0.016666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.16, z=0.0)>	COMP<195>
[1740779708.9199915]	Q_Header<(2621443, 52389, 257, 173, 250, 8, 58, 85, 37)>	Q_Data<(0, 0, 67, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 210, 222, 253, 253, 253, 177, 250, 181, 253, 253, 253, 201, 186, 170, 199, 186, 114, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.720753775927618, y=-0.6871238893549939, z=0.048156044475136814, w=0.07781870304917546)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.06777777777777778, y=0.04, z=-0.016666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.15, z=-0.08)>	COMP<195>
[1740779708.9300127]	Q_Header<(2621443, 52390, 257, 173, 250, 8, 58, 86, 29)>	Q_Data<(0, 0, 64, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 252, 253, 253, 247, 138, 169, 88, 253, 230, 253, 195, 253, 197, 159, 200, 137, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.720753775927618, y=-0.6871238893549939, z=0.048156044475136814, w=0.07781870304917546)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.06777777777777778, y=0.04, z=-0.016666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.15, z=-0.08)>	COMP<195>
[1740779708.940909]	Q_Header<(2621443, 52391, 257, 173, 250, 8, 58, 87, 29)>	Q_Data<(0, 0, 52, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 242, 253, 244, 211, 165, 97, 148, 203, 253, 236, 253, 220, 121, 185, 129, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7206612667140336, y=-0.6873351845910675, z=0.046998320942644695, w=0.07751671116514125)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.06777777777777778, y=0.04666666666666667, z=-0.02)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.16, z=0.0)>	COMP<197>
[1740779708.949953]	Q_Header<(2621443, 52392, 257, 173, 250, 8, 58, 88, 35)>	Q_Data<(0, 0, 63, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 141, 231, 253, 166, 253, 253, 230, 147, 74, 19, 235, 253, 253, 253, 183, 52, 141, 94, 35, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7206612667140336, y=-0.6873351845910675, z=0.046998320942644695, w=0.07751671116514125)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.06777777777777778, y=0.04666666666666667, z=-0.02)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.16, z=0.0)>	COMP<197>
[1740779708.9599288]	Q_Header<(2621443, 52393, 257, 173, 250, 8, 58, 89, 35)>	Q_Data<(0, 0, 64, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 140, 142, 199, 253, 253, 205, 237, 159, 137, 175, 91, 197, 253, 252, 117, 151, 73, 73, 59, 15, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7206612667140336, y=-0.6873351845910675, z=0.046998320942644695, w=0.07751671116514125)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.06777777777777778, y=0.04666666666666667, z=-0.02)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.16, z=0.0)>	COMP<197>
[1740779708.9699373]	Q_Header<(2621443, 52394, 257, 173, 250, 8, 58, 90, 38)>	Q_Data<(0, 0, 65, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 125, 161, 253, 253, 253, 184, 154, 139, 253, 208, 130, 110, 253, 253, 210, 127, 68, 0, 32, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7206612667140336, y=-0.6873351845910675, z=0.046998320942644695, w=0.07751671116514125)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.06777777777777778, y=0.04666666666666667, z=-0.02)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.16, z=0.0)>	COMP<197>
[1740779708.979979]	Q_Header<(2621443, 52395, 257, 173, 250, 8, 58, 91, 28)>	Q_Data<(0, 0, 64, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 144, 151, 229, 253, 253, 131, 26, 233, 253, 195, 122, 64, 222, 253, 211, 73, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7204944007218208, y=-0.6876586542086196, z=0.045408541646508656, w=0.0771456944101975)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.07222222222222222, y=0.04111111111111111, z=-0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.17, z=-0.06)>	COMP<194>
[1740779708.9899192]	Q_Header<(2621443, 52396, 257, 173, 250, 8, 58, 92, 28)>	Q_Data<(0, 0, 55, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 114, 150, 239, 230, 124, 86, 215, 253, 159, 91, 10, 107, 169, 135, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7204944007218208, y=-0.6876586542086196, z=0.045408541646508656, w=0.0771456944101975)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.07222222222222222, y=0.04111111111111111, z=-0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.17, z=-0.06)>	COMP<194>
[1740779708.9999285]	Q_Header<(2621443, 52397, 257, 173, 250, 8, 58, 93, 25)>	Q_Data<(0, 0, 30, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 176, 181, 220, 200, 181, 140, 162, 108, 54, 25, 47, 31, 46, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7204944007218208, y=-0.6876586542086196, z=0.045408541646508656, w=0.0771456944101975)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.07222222222222222, y=0.04111111111111111, z=-0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.17, z=-0.06)>	COMP<194>
[1740779709.0102046]	Q_Header<(2621443, 52398, 257, 173, 250, 8, 58, 94, 27)>	Q_Data<(0, 0, 48, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 112, 93, 107, 117, 191, 217, 253, 253, 154, 55, 53, 8, 31, 60, 44, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7203397384250947, y=-0.687929943381566, z=0.04425066178259563, w=0.0768435630128109)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.06555555555555556, y=0.04111111111111111, z=-0.02666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.19, z=-0.18)>	COMP<194>
[1740779709.0202587]	Q_Header<(2621443, 52399, 257, 173, 250, 8, 58, 95, 27)>	Q_Data<(0, 0, 68, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 129, 129, 141, 181, 198, 192, 253, 253, 164, 71, 0, 12, 22, 47, 27, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7203397384250947, y=-0.687929943381566, z=0.04425066178259563, w=0.0768435630128109)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.06555555555555556, y=0.04111111111111111, z=-0.02666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.19, z=-0.18)>	COMP<194>
[1740779709.0298817]	Q_Header<(2621443, 52400, 257, 173, 250, 8, 58, 96, 28)>	Q_Data<(0, 0, 71, 0, 64, 0, 0, 0, 0, 0, 0, 0, 95, 120, 130, 140, 197, 154, 171, 253, 253, 120, 96, 2, 20, 0, 14, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7203397384250947, y=-0.687929943381566, z=0.04425066178259563, w=0.0768435630128109)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.06555555555555556, y=0.04111111111111111, z=-0.02666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.19, z=-0.18)>	COMP<194>
