[1740779318.6371622]	Q_Header<(2621443, 13304, 257, 173, 250, 8, 58, 0, 39)>	Q_Data<(0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 6, 0, 0, 0, 20, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 33, 38, 52, 73, 234, 184, 253, 253, 253, 253, 247, 238, 167, 253, 253, 152, 125, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9543826990673312, y=-0.2826466892230486, z=0.03924461696618878, w=-0.08788841124620815)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=-0.04777777777777778, z=-0.16666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.03, z=-0.13)>	COMP<7>
[1740779319.4170756]	Q_Header<(2621443, 13383, 257, 173, 250, 8, 58, 79, 33)>	Q_Data<(0, 0, 66, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 28, 8, 18, 47, 101, 89, 253, 253, 253, 253, 253, 253, 253, 253, 253, 212, 242, 253, 253, 200, 207, 106, 80, 100, 72, 56, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9682387714755918, y=-0.2311956925333801, z=0.03283613584555398, w=-0.0893533510741469)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=-0.03333333333333333, z=-0.09777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.19, y=-0.05, z=0.12)>	COMP<12>
[1740779319.4282494]	Q_Header<(2621443, 13384, 257, 173, 250, 8, 58, 80, 35)>	Q_Data<(0, 0, 65, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 67, 93, 197, 253, 253, 253, 253, 253, 253, 253, 253, 253, 241, 198, 204, 218, 157, 85, 177, 159, 138, 72, 20, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9682387714755918, y=-0.2311956925333801, z=0.03283613584555398, w=-0.0893533510741469)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=-0.03333333333333333, z=-0.09777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.19, y=-0.05, z=0.12)>	COMP<12>
[1740779319.4371061]	Q_Header<(2621443, 13385, 257, 173, 250, 8, 58, 81, 47)>	Q_Data<(0, 0, 65, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 8, 40, 67, 130, 236, 253, 253, 253, 253, 253, 241, 253, 253, 166, 253, 253, 184, 183, 211, 253, 179, 172, 70, 24, 0, 9, 49, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9682387714755918, y=-0.2311956925333801, z=0.03283613584555398, w=-0.0893533510741469)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=-0.03333333333333333, z=-0.09777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.19, y=-0.05, z=0.12)>	COMP<12>
[1740779319.4471264]	Q_Header<(2621443, 13386, 257, 173, 250, 8, 58, 82, 32)>	Q_Data<(0, 0, 67, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 30, 44, 167, 253, 234, 253, 253, 253, 235, 253, 253, 253, 253, 253, 253, 253, 253, 253, 179, 152, 75, 0, 24, 0, 69, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9685716212984917, y=-0.22979848473053258, z=0.03265396794975695, w=-0.08941694027363353)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=-0.03222222222222222, z=-0.09888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.19, y=-0.04, z=0.04)>	COMP<13>
[1740779319.4571788]	Q_Header<(2621443, 13387, 257, 173, 250, 8, 58, 83, 50)>	Q_Data<(0, 0, 67, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 43, 109, 208, 186, 253, 253, 253, 190, 253, 240, 253, 253, 253, 253, 219, 241, 253, 177, 131, 61, 0, 65, 0, 63, 71, 60, 0, 0, 0, 0, 31, 0, 36, 55, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9685716212984917, y=-0.22979848473053258, z=0.03265396794975695, w=-0.08941694027363353)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=-0.03222222222222222, z=-0.09888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.19, y=-0.04, z=0.04)>	COMP<13>
[1740779319.46716]	Q_Header<(2621443, 13388, 257, 173, 250, 8, 58, 84, 51)>	Q_Data<(0, 0, 66, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 35, 42, 131, 180, 253, 251, 234, 67, 153, 191, 253, 253, 253, 253, 253, 97, 230, 166, 196, 91, 0, 66, 73, 0, 0, 34, 0, 0, 20, 47, 12, 0, 106, 108, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 173, 143, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9685716212984917, y=-0.22979848473053258, z=0.03265396794975695, w=-0.08941694027363353)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=-0.03222222222222222, z=-0.09888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.19, y=-0.04, z=0.04)>	COMP<13>
[1740779319.4772632]	Q_Header<(2621443, 13389, 257, 173, 250, 8, 58, 85, 53)>	Q_Data<(0, 0, 63, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 33, 88, 124, 148, 150, 164, 88, 97, 138, 253, 155, 253, 253, 253, 238, 151, 195, 253, 130, 11, 64, 74, 120, 126, 34, 0, 0, 57, 106, 0, 47, 41, 73, 34, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 74, 211, 151, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9690260490859659, y=-0.22785174107066708, z=0.032471772367960054, w=-0.08954152267631091)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=-0.03111111111111111, z=-0.09666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.16, y=-0.07, z=0.05)>	COMP<13>
[1740779319.4931705]	Q_Header<(2621443, 13390, 257, 173, 250, 8, 58, 86, 55)>	Q_Data<(0, 0, 62, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 43, 64, 79, 60, 65, 54, 58, 61, 126, 253, 253, 253, 253, 253, 186, 253, 253, 150, 73, 87, 0, 195, 251, 136, 38, 0, 0, 60, 25, 69, 100, 112, 110, 29, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 107, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9690260490859659, y=-0.22785174107066708, z=0.032471772367960054, w=-0.08954152267631091)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=-0.03111111111111111, z=-0.09666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.16, y=-0.07, z=0.05)>	COMP<13>
[1740779319.4972606]	Q_Header<(2621443, 13391, 257, 173, 250, 8, 58, 87, 68)>	Q_Data<(0, 0, 55, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 21, 0, 53, 47, 36, 0, 22, 19, 124, 253, 253, 172, 253, 253, 206, 253, 253, 154, 177, 116, 85, 230, 253, 248, 103, 54, 43, 0, 124, 191, 196, 253, 223, 75, 32, 11, 0, 0, 0, 0, 0, 0, 85, 0, 64, 0, 0, 0, 63, 40, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9690260490859659, y=-0.22785174107066708, z=0.032471772367960054, w=-0.08954152267631091)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=-0.03111111111111111, z=-0.09666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.16, y=-0.07, z=0.05)>	COMP<13>
[1740779319.5072768]	Q_Header<(2621443, 13392, 257, 173, 250, 8, 58, 88, 58)>	Q_Data<(0, 0, 60, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 8, 31, 34, 9, 0, 12, 0, 58, 144, 147, 123, 253, 253, 253, 253, 253, 145, 253, 209, 108, 214, 253, 253, 131, 106, 68, 79, 248, 253, 253, 253, 253, 149, 81, 0, 0, 0, 0, 0, 0, 0, 59, 45, 23, 0, 48, 106, 116, 103, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9693424533996188, y=-0.22649728274562306, z=0.032348035530902784, w=-0.08959795501767034)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=-0.021111111111111112, z=-0.09444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.15, y=-0.07, z=0.01)>	COMP<15>
[1740779319.519526]	Q_Header<(2621443, 13393, 257, 173, 250, 8, 58, 89, 52)>	Q_Data<(0, 0, 60, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 71, 104, 165, 253, 253, 238, 253, 253, 253, 253, 253, 100, 193, 253, 253, 132, 178, 79, 253, 253, 253, 253, 253, 253, 164, 210, 48, 60, 0, 0, 0, 45, 49, 106, 113, 81, 56, 0, 97, 49, 57, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9693424533996188, y=-0.22649728274562306, z=0.032348035530902784, w=-0.08959795501767034)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=-0.021111111111111112, z=-0.09444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.15, y=-0.07, z=0.01)>	COMP<15>
[1740779319.5272741]	Q_Header<(2621443, 13394, 257, 173, 250, 8, 58, 90, 57)>	Q_Data<(0, 0, 61, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 65, 155, 253, 253, 235, 158, 213, 239, 253, 253, 253, 160, 237, 253, 253, 98, 208, 84, 253, 253, 253, 253, 253, 253, 173, 253, 139, 69, 26, 0, 89, 74, 226, 253, 253, 232, 196, 73, 156, 155, 129, 145, 12, 7, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9693424533996188, y=-0.22649728274562306, z=0.032348035530902784, w=-0.08959795501767034)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=-0.021111111111111112, z=-0.09444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.15, y=-0.07, z=0.01)>	COMP<15>
[1740779319.537442]	Q_Header<(2621443, 13395, 257, 173, 250, 8, 58, 91, 64)>	Q_Data<(0, 0, 64, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 11, 0, 0, 0, 0, 0, 143, 253, 253, 210, 110, 104, 176, 253, 253, 253, 159, 230, 253, 188, 76, 196, 252, 253, 253, 253, 253, 253, 253, 245, 253, 185, 68, 20, 0, 105, 194, 253, 253, 253, 253, 253, 235, 253, 253, 253, 253, 200, 0, 19, 45, 0, 61, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9693424533996188, y=-0.22649728274562306, z=0.032348035530902784, w=-0.08959795501767034)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=-0.021111111111111112, z=-0.09444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.15, y=-0.07, z=0.01)>	COMP<15>
[1740779319.547639]	Q_Header<(2621443, 13396, 257, 173, 250, 8, 58, 92, 67)>	Q_Data<(0, 0, 65, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 10, 0, 0, 15, 0, 0, 0, 0, 0, 123, 253, 253, 194, 81, 106, 162, 142, 253, 149, 131, 162, 169, 78, 83, 188, 244, 253, 253, 253, 253, 233, 133, 253, 253, 193, 44, 8, 50, 150, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 152, 96, 101, 0, 0, 0, 86, 0, 0, 0, 13, 0, 21, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9696532837336679, y=-0.22515584841024114, z=0.032226155587044544, w=-0.0896595124192584)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=-0.02666666666666667, z=-0.09)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.15, y=-0.04, z=0.03)>	COMP<13>
[1740779319.5600588]	Q_Header<(2621443, 13397, 257, 173, 250, 8, 58, 93, 74)>	Q_Data<(0, 0, 51, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 8, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 77, 199, 246, 137, 40, 82, 122, 22, 151, 0, 108, 89, 25, 0, 69, 162, 128, 220, 253, 253, 253, 234, 126, 174, 253, 150, 0, 0, 69, 181, 253, 253, 253, 253, 253, 253, 253, 253, 188, 253, 253, 253, 253, 253, 148, 157, 173, 224, 226, 150, 122, 34, 35, 97, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 94, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9696532837336679, y=-0.22515584841024114, z=0.032226155587044544, w=-0.0896595124192584)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=-0.02666666666666667, z=-0.09)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.15, y=-0.04, z=0.03)>	COMP<13>
[1740779319.5701764]	Q_Header<(2621443, 13398, 257, 173, 250, 8, 58, 94, 72)>	Q_Data<(0, 0, 64, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 16, 23, 110, 145, 71, 0, 38, 65, 40, 72, 31, 63, 33, 0, 0, 30, 108, 42, 108, 174, 209, 186, 161, 38, 80, 130, 95, 0, 0, 56, 164, 182, 253, 231, 253, 253, 253, 253, 240, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 216, 199, 28, 37, 149, 47, 191, 107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 185, 253, 253, 169, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9696532837336679, y=-0.22515584841024114, z=0.032226155587044544, w=-0.0896595124192584)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=-0.02666666666666667, z=-0.09)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.15, y=-0.04, z=0.03)>	COMP<13>
[1740779319.5773392]	Q_Header<(2621443, 13399, 257, 173, 250, 8, 58, 95, 72)>	Q_Data<(0, 0, 70, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 54, 74, 0, 0, 0, 18, 0, 54, 0, 27, 0, 0, 0, 0, 44, 0, 63, 62, 122, 99, 86, 0, 0, 35, 50, 0, 0, 0, 105, 14, 141, 145, 218, 223, 156, 200, 194, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 189, 157, 108, 0, 48, 253, 253, 170, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 129, 253, 253, 253, 146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9700604355479139, y=-0.22339528057039984, z=0.032044404999852436, w=-0.08972433399958682)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.02666666666666667, z=-0.08777777777777777)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.05, z=-0.05)>	COMP<13>
