[1740779585.5991354]	Q_Header<(2621443, 40054, 257, 173, 250, 8, 58, 0, 58)>	Q_Data<(0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 5, 0, 0, 0, 17, 22, 2, 0, 27, 23, 30, 0, 31, 64, 40, 153, 219, 109, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 134, 161, 33, 0, 0, 0, 22, 0, 30, 0, 29, 118, 170, 253, 239, 253, 253, 253, 253, 253, 253, 253, 180, 91, 0, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8156763486734653, y=0.5713518632095411, z=-0.05834978968361514, w=0.06945822244765067)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=0.0, z=0.03)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.2, y=-0.07, z=-0.05)>	COMP<240>
[1740779586.428943]	Q_Header<(2621443, 40137, 257, 173, 250, 8, 58, 83, 32)>	Q_Data<(0, 0, 69, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 20, 35, 39, 48, 99, 96, 72, 210, 253, 253, 240, 253, 253, 253, 253, 253, 241, 156, 114, 142, 130, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8083486728508338, y=0.5813591897390662, z=-0.06353752404392314, w=0.06750480460382227)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0011111111111111111, y=0.0022222222222222222, z=0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.14, y=-0.06, z=0.0)>	COMP<246>
[1740779586.439082]	Q_Header<(2621443, 40138, 257, 173, 250, 8, 58, 84, 33)>	Q_Data<(0, 0, 68, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 26, 41, 33, 37, 67, 64, 47, 161, 234, 253, 253, 253, 253, 253, 253, 253, 253, 202, 158, 166, 156, 94, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8083486728508338, y=0.5813591897390662, z=-0.06353752404392314, w=0.06750480460382227)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0011111111111111111, y=0.0022222222222222222, z=0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.14, y=-0.06, z=0.0)>	COMP<246>
[1740779586.449102]	Q_Header<(2621443, 40139, 257, 173, 250, 8, 58, 85, 37)>	Q_Data<(0, 0, 66, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 34, 38, 26, 34, 27, 11, 29, 86, 141, 235, 253, 192, 253, 253, 253, 253, 230, 195, 140, 109, 112, 93, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8080388813369122, y=0.5817831117836276, z=-0.06359819581184852, w=0.06750441897111752)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.0, z=0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.06, z=-0.02)>	COMP<246>
[1740779586.459043]	Q_Header<(2621443, 40140, 257, 173, 250, 8, 58, 86, 37)>	Q_Data<(0, 0, 62, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 17, 20, 26, 0, 0, 24, 46, 77, 142, 113, 253, 253, 253, 253, 253, 228, 187, 50, 200, 183, 50, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8080388813369122, y=0.5817831117836276, z=-0.06359819581184852, w=0.06750441897111752)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.0, z=0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.06, z=-0.02)>	COMP<246>
[1740779586.4690483]	Q_Header<(2621443, 40141, 257, 173, 250, 8, 58, 87, 33)>	Q_Data<(0, 0, 44, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 20, 12, 0, 0, 16, 34, 30, 77, 160, 253, 253, 253, 253, 253, 253, 177, 147, 253, 253, 31, 32, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8080388813369122, y=0.5817831117836276, z=-0.06359819581184852, w=0.06750441897111752)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.0, z=0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.06, z=-0.02)>	COMP<246>
[1740779586.482683]	Q_Header<(2621443, 40142, 257, 173, 250, 8, 58, 88, 37)>	Q_Data<(0, 0, 64, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 10, 0, 4, 0, 0, 14, 21, 27, 7, 36, 141, 253, 115, 253, 253, 253, 253, 185, 180, 253, 253, 114, 72, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8078074807552689, y=0.5820974645986399, z=-0.06366023441086101, w=0.06750548346923517)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=-0.0022222222222222222, z=0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=-0.07, z=-0.03)>	COMP<244>
[1740779586.4890413]	Q_Header<(2621443, 40143, 257, 173, 250, 8, 58, 89, 38)>	Q_Data<(0, 0, 62, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 26, 4, 19, 12, 33, 0, 31, 99, 187, 189, 253, 253, 253, 253, 175, 165, 240, 176, 181, 100, 29, 26, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8078074807552689, y=0.5820974645986399, z=-0.06366023441086101, w=0.06750548346923517)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=-0.0022222222222222222, z=0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=-0.07, z=-0.03)>	COMP<244>
[1740779586.4989827]	Q_Header<(2621443, 40144, 257, 173, 250, 8, 58, 90, 37)>	Q_Data<(0, 0, 64, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 11, 17, 5, 0, 0, 28, 12, 44, 57, 112, 161, 253, 253, 253, 253, 253, 231, 196, 203, 253, 217, 105, 61, 21, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8078074807552689, y=0.5820974645986399, z=-0.06366023441086101, w=0.06750548346923517)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=-0.0022222222222222222, z=0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=-0.07, z=-0.03)>	COMP<244>
[1740779586.5091012]	Q_Header<(2621443, 40145, 257, 173, 250, 8, 58, 91, 35)>	Q_Data<(0, 0, 60, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 29, 23, 26, 0, 0, 0, 0, 19, 0, 31, 21, 60, 83, 155, 253, 253, 253, 253, 253, 253, 192, 253, 253, 168, 74, 36, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8075472386581354, y=0.5824520670028407, z=-0.06371999978528406, w=0.06750413770356721)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=-0.0044444444444444444, z=0.03)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.06, z=-0.01)>	COMP<244>
[1740779586.5191026]	Q_Header<(2621443, 40146, 257, 173, 250, 8, 58, 92, 37)>	Q_Data<(0, 0, 56, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 32, 28, 18, 0, 0, 0, 0, 0, 16, 49, 15, 23, 40, 171, 253, 253, 253, 253, 204, 253, 85, 253, 253, 190, 40, 0, 31, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8075472386581354, y=0.5824520670028407, z=-0.06371999978528406, w=0.06750413770356721)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=-0.0044444444444444444, z=0.03)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.06, z=-0.01)>	COMP<244>
[1740779586.5291193]	Q_Header<(2621443, 40147, 257, 173, 250, 8, 58, 93, 37)>	Q_Data<(0, 0, 45, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 15, 22, 0, 17, 0, 0, 0, 0, 30, 41, 11, 0, 23, 110, 253, 253, 253, 253, 247, 253, 126, 253, 253, 140, 0, 88, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8075472386581354, y=0.5824520670028407, z=-0.06371999978528406, w=0.06750413770356721)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=-0.0044444444444444444, z=0.03)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.06, z=-0.01)>	COMP<244>
[1740779586.5469806]	Q_Header<(2621443, 40148, 257, 173, 250, 8, 58, 94, 45)>	Q_Data<(0, 0, 45, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 7, 18, 7, 2, 0, 0, 0, 0, 28, 0, 0, 0, 21, 49, 141, 209, 137, 147, 217, 253, 225, 253, 253, 196, 94, 176, 104, 121, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8072335441323817, y=0.5828731548816154, z=-0.06378036092683645, w=0.0675644588957014)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=-0.0077777777777777776, z=0.03)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.04, z=-0.03)>	COMP<244>
[1740779586.5491872]	Q_Header<(2621443, 40149, 257, 173, 250, 8, 58, 95, 42)>	Q_Data<(0, 0, 62, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 9, 10, 6, 0, 0, 0, 0, 0, 21, 0, 0, 0, 17, 0, 79, 46, 199, 136, 253, 253, 253, 253, 253, 253, 145, 250, 109, 208, 125, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 79, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8072335441323817, y=0.5828731548816154, z=-0.06378036092683645, w=0.0675644588957014)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=-0.0077777777777777776, z=0.03)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.04, z=-0.03)>	COMP<244>
[1740779586.5590591]	Q_Header<(2621443, 40150, 257, 173, 250, 8, 58, 96, 43)>	Q_Data<(0, 0, 69, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 6, 0, 0, 0, 0, 0, 6, 8, 0, 0, 27, 0, 48, 78, 153, 166, 253, 253, 253, 253, 253, 253, 218, 253, 103, 238, 174, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 70, 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8072335441323817, y=0.5828731548816154, z=-0.06378036092683645, w=0.0675644588957014)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=-0.0077777777777777776, z=0.03)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.04, z=-0.03)>	COMP<244>
[1740779586.5707307]	Q_Header<(2621443, 40151, 257, 173, 250, 8, 58, 97, 39)>	Q_Data<(0, 0, 65, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 16, 0, 0, 0, 0, 0, 0, 30, 0, 0, 5, 27, 0, 43, 67, 218, 253, 253, 253, 253, 253, 253, 253, 253, 98, 192, 121, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 121, 154, 162, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8072335441323817, y=0.5828731548816154, z=-0.06378036092683645, w=0.0675644588957014)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=-0.0077777777777777776, z=0.03)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.04, z=-0.03)>	COMP<244>
[1740779586.5791714]	Q_Header<(2621443, 40152, 257, 173, 250, 8, 58, 98, 45)>	Q_Data<(0, 0, 65, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 22, 0, 16, 0, 0, 10, 11, 34, 0, 0, 0, 36, 18, 0, 41, 167, 253, 253, 253, 253, 253, 253, 253, 253, 204, 146, 164, 148, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 237, 253, 253, 84, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8069757311903935, y=0.5832294726407049, z=-0.06365721431187267, w=0.06768537935941206)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=-0.011111111111111112, z=0.03)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.05, z=0.02)>	COMP<244>
[1740779586.5938942]	Q_Header<(2621443, 40153, 257, 173, 250, 8, 58, 99, 49)>	Q_Data<(0, 0, 56, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 6, 0, 20, 18, 17, 0, 17, 31, 15, 0, 0, 0, 0, 18, 0, 0, 30, 100, 186, 155, 253, 253, 253, 253, 253, 241, 253, 218, 253, 227, 99, 35, 0, 0, 0, 0, 0, 0, 0, 0, 54, 253, 253, 253, 253, 163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8069757311903935, y=0.5832294726407049, z=-0.06365721431187267, w=0.06768537935941206)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=-0.011111111111111112, z=0.03)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.05, z=0.02)>	COMP<244>
