[1740779690.5697346]	Q_Header<(2621443, 50554, 257, 173, 250, 8, 58, 0, 39)>	Q_Data<(0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 231, 253, 192, 253, 253, 230, 147, 210, 73, 38, 57, 9, 89, 253, 253, 142, 108, 138, 134, 145, 56, 0, 22, 0, 11, 65, 107, 137, 117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7513476884769513, y=-0.6533245863084718, z=0.044433884420082906, w=0.08166557328855897)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.015555555555555555, y=0.03222222222222222, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.09, z=0.09)>	COMP<169>
[1740779691.2598364]	Q_Header<(2621443, 50623, 257, 173, 250, 8, 58, 69, 41)>	Q_Data<(0, 0, 57, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 11, 8, 0, 27, 24, 0, 11, 0, 0, 0, 0, 0, 0, 12, 39, 41, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 94, 253, 253, 253, 253, 198, 99, 134, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7539172076782644, y=-0.6506442223000565, z=0.04242005014057592, w=0.08044550515867491)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.024444444444444446, y=0.03111111111111111, z=0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.16, z=0.15)>	COMP<170>
[1740779691.2698317]	Q_Header<(2621443, 50624, 257, 173, 250, 8, 58, 70, 43)>	Q_Data<(0, 0, 70, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 6, 7, 0, 0, 15, 13, 0, 17, 0, 0, 0, 0, 13, 0, 0, 34, 34, 18, 57, 34, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 192, 253, 253, 253, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7539172076782644, y=-0.6506442223000565, z=0.04242005014057592, w=0.08044550515867491)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.024444444444444446, y=0.03111111111111111, z=0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.16, z=0.15)>	COMP<170>
[1740779691.279896]	Q_Header<(2621443, 50625, 257, 173, 250, 8, 58, 71, 42)>	Q_Data<(0, 0, 51, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 6, 16, 0, 0, 0, 12, 0, 0, 14, 0, 0, 0, 24, 21, 25, 28, 46, 57, 69, 96, 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 126, 253, 253, 253, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7539158314474025, y=-0.6505819986559152, z=0.04223686490945616, w=0.08105571762970779)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.024444444444444446, y=0.04111111111111111, z=0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.14, z=0.05)>	COMP<167>
[1740779691.2898316]	Q_Header<(2621443, 50626, 257, 173, 250, 8, 58, 72, 42)>	Q_Data<(0, 0, 65, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 29, 5, 0, 0, 0, 0, 0, 14, 0, 16, 27, 8, 14, 34, 69, 85, 95, 105, 191, 241, 108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 165, 213, 177, 253, 253, 120, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7539158314474025, y=-0.6505819986559152, z=0.04223686490945616, w=0.08105571762970779)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.024444444444444446, y=0.04111111111111111, z=0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.14, z=0.05)>	COMP<167>
[1740779691.2998393]	Q_Header<(2621443, 50627, 257, 173, 250, 8, 58, 73, 48)>	Q_Data<(0, 0, 74, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 8, 0, 21, 0, 0, 0, 0, 18, 0, 0, 0, 31, 43, 44, 87, 65, 153, 155, 162, 156, 245, 253, 214, 40, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 189, 253, 220, 253, 253, 182, 91, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7539158314474025, y=-0.6505819986559152, z=0.04223686490945616, w=0.08105571762970779)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.024444444444444446, y=0.04111111111111111, z=0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.14, z=0.05)>	COMP<167>
[1740779691.3099604]	Q_Header<(2621443, 50628, 257, 173, 250, 8, 58, 74, 52)>	Q_Data<(0, 0, 73, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 20, 23, 17, 0, 0, 0, 3, 19, 0, 0, 0, 18, 32, 109, 159, 83, 240, 214, 202, 184, 247, 253, 253, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 233, 253, 253, 236, 253, 152, 127, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.754019267151099, y=-0.6503828161536434, z=0.041930648901797395, w=0.081847161830146)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.02, y=0.03888888888888889, z=0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.15, z=-0.03)>	COMP<167>
[1740779691.319912]	Q_Header<(2621443, 50629, 257, 173, 250, 8, 58, 75, 55)>	Q_Data<(0, 0, 74, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 18, 35, 24, 17, 0, 0, 10, 9, 3, 0, 23, 39, 46, 168, 201, 122, 253, 193, 216, 240, 213, 253, 253, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 220, 253, 253, 137, 190, 31, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.754019267151099, y=-0.6503828161536434, z=0.041930648901797395, w=0.081847161830146)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.02, y=0.03888888888888889, z=0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.15, z=-0.03)>	COMP<167>
[1740779691.3299484]	Q_Header<(2621443, 50630, 257, 173, 250, 8, 58, 76, 55)>	Q_Data<(0, 0, 74, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 42, 35, 17, 31, 0, 0, 0, 0, 27, 36, 52, 138, 172, 188, 224, 164, 212, 123, 226, 253, 158, 209, 182, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 151, 196, 18, 0, 0, 0, 0, 8, 0, 113, 0, 0, 0, 0, 0, 0, 0, 0, 142, 253, 215, 96, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.754019267151099, y=-0.6503828161536434, z=0.041930648901797395, w=0.081847161830146)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.02, y=0.03888888888888889, z=0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.15, z=-0.03)>	COMP<167>
[1740779691.3407414]	Q_Header<(2621443, 50631, 257, 173, 250, 8, 58, 77, 53)>	Q_Data<(0, 0, 72, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 90, 68, 49, 42, 25, 0, 0, 2, 43, 51, 117, 239, 253, 122, 253, 218, 200, 253, 232, 234, 115, 67, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 170, 225, 0, 0, 0, 0, 0, 110, 108, 181, 81, 0, 0, 0, 0, 0, 0, 0, 38, 131, 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.754135391530336, y=-0.6501945877284453, z=0.041686182616965, w=0.0823958221565194)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.013333333333333334, y=0.03777777777777778, z=0.016666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=-0.16, z=-0.07)>	COMP<169>
[1740779691.3498912]	Q_Header<(2621443, 50632, 257, 173, 250, 8, 58, 78, 53)>	Q_Data<(0, 0, 70, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 138, 117, 87, 39, 26, 0, 8, 0, 52, 62, 172, 253, 253, 158, 253, 253, 247, 253, 204, 171, 85, 32, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 159, 193, 0, 0, 0, 0, 0, 181, 253, 138, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.754135391530336, y=-0.6501945877284453, z=0.041686182616965, w=0.0823958221565194)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.013333333333333334, y=0.03777777777777778, z=0.016666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=-0.16, z=-0.07)>	COMP<169>
[1740779691.3598442]	Q_Header<(2621443, 50633, 257, 173, 250, 8, 58, 79, 47)>	Q_Data<(0, 0, 69, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 78, 175, 156, 131, 69, 0, 35, 63, 73, 54, 86, 205, 253, 253, 253, 236, 253, 237, 253, 148, 94, 46, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 101, 123, 55, 0, 0, 0, 0, 198, 253, 208, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.754135391530336, y=-0.6501945877284453, z=0.041686182616965, w=0.0823958221565194)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.013333333333333334, y=0.03777777777777778, z=0.016666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=-0.16, z=-0.07)>	COMP<169>
[1740779691.3698459]	Q_Header<(2621443, 50634, 257, 173, 250, 8, 58, 80, 45)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 85, 207, 203, 158, 169, 74, 55, 71, 74, 72, 122, 252, 253, 253, 253, 214, 238, 175, 235, 97, 40, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 71, 38, 0, 0, 24, 0, 143, 230, 144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.754135391530336, y=-0.6501945877284453, z=0.041686182616965, w=0.0823958221565194)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.013333333333333334, y=0.03777777777777778, z=0.016666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=-0.16, z=-0.07)>	COMP<169>
[1740779691.3798878]	Q_Header<(2621443, 50635, 257, 173, 250, 8, 58, 81, 41)>	Q_Data<(0, 0, 69, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 101, 225, 253, 187, 232, 125, 32, 93, 136, 196, 154, 253, 253, 253, 253, 253, 130, 128, 135, 52, 45, 32, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 77, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7543488018305262, y=-0.6499155305357588, z=0.041321639197286694, w=0.08282638757860863)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=0.03777777777777778, z=0.017777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=-0.15, z=-0.11)>	COMP<175>
[1740779691.3898134]	Q_Header<(2621443, 50636, 257, 173, 250, 8, 58, 82, 41)>	Q_Data<(0, 0, 70, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 109, 149, 219, 207, 214, 110, 117, 219, 190, 253, 240, 253, 253, 212, 253, 253, 83, 93, 68, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 29, 0, 0, 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7543488018305262, y=-0.6499155305357588, z=0.041321639197286694, w=0.08282638757860863)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=0.03777777777777778, z=0.017777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=-0.15, z=-0.11)>	COMP<175>
[1740779691.3998396]	Q_Header<(2621443, 50637, 257, 173, 250, 8, 58, 83, 39)>	Q_Data<(0, 0, 71, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 159, 253, 253, 173, 191, 115, 202, 253, 253, 253, 253, 253, 253, 213, 126, 212, 119, 75, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7543488018305262, y=-0.6499155305357588, z=0.041321639197286694, w=0.08282638757860863)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=0.03777777777777778, z=0.017777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=-0.15, z=-0.11)>	COMP<175>
[1740779691.4098825]	Q_Header<(2621443, 50638, 257, 173, 250, 8, 58, 84, 34)>	Q_Data<(0, 0, 70, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 154, 253, 196, 253, 253, 183, 235, 253, 253, 117, 253, 215, 253, 232, 218, 93, 77, 49, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7546443084906386, y=-0.6495409843867176, z=0.04083282452120974, w=0.0833136105701813)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0011111111111111111, y=0.035555555555555556, z=0.021111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.13, y=-0.11, z=-0.17)>	COMP<175>
[1740779691.4198253]	Q_Header<(2621443, 50639, 257, 173, 250, 8, 58, 85, 33)>	Q_Data<(0, 0, 67, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 129, 178, 90, 253, 253, 173, 230, 253, 253, 253, 140, 162, 202, 215, 193, 98, 47, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7546443084906386, y=-0.6495409843867176, z=0.04083282452120974, w=0.0833136105701813)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0011111111111111111, y=0.035555555555555556, z=0.021111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.13, y=-0.11, z=-0.17)>	COMP<175>
