[1740779685.5698097]	Q_Header<(2621443, 50054, 257, 173, 250, 8, 58, 0, 43)>	Q_Data<(0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 0, 203, 253, 253, 253, 253, 249, 253, 204, 230, 149, 156, 149, 253, 253, 253, 253, 253, 177, 109, 58, 54, 63, 162, 182, 134, 125, 40, 29, 0, 29, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8127908146650461, y=-0.575917558547674, z=0.03332460650350042, w=0.08111428945632246)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.043333333333333335, y=-0.01, z=-0.07)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.16, z=-0.18)>	COMP<170>
[1740779686.2397933]	Q_Header<(2621443, 50121, 257, 173, 250, 8, 58, 67, 43)>	Q_Data<(0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 7, 23, 12, 0, 20, 0, 0, 12, 0, 0, 0, 17, 32, 37, 58, 19, 14, 33, 29, 101, 103, 126, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 95, 131, 191, 253, 185, 185, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7994991558040385, y=-0.5936276654210305, z=0.03802488541613223, w=0.08343502145080699)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.051111111111111114, y=-0.04, z=-0.05444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.17, z=-0.17)>	COMP<165>
[1740779686.2498727]	Q_Header<(2621443, 50122, 257, 173, 250, 8, 58, 68, 47)>	Q_Data<(0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 13, 25, 15, 0, 23, 0, 0, 17, 0, 0, 0, 17, 43, 23, 13, 65, 30, 70, 54, 181, 182, 235, 143, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 126, 218, 139, 73, 253, 238, 207, 54, 129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7990578509765036, y=-0.5943496297593334, z=0.03802421640378565, w=0.08251804266118491)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.056666666666666664, y=-0.03888888888888889, z=-0.056666666666666664)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.16, z=-0.21)>	COMP<165>
[1740779686.259873]	Q_Header<(2621443, 50123, 257, 173, 250, 8, 58, 69, 53)>	Q_Data<(0, 0, 41, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 29, 27, 10, 21, 0, 0, 21, 0, 17, 0, 31, 49, 90, 128, 152, 141, 182, 66, 222, 198, 253, 201, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 192, 253, 104, 233, 253, 253, 141, 100, 174, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7990578509765036, y=-0.5943496297593334, z=0.03802421640378565, w=0.08251804266118491)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.056666666666666664, y=-0.03888888888888889, z=-0.056666666666666664)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.16, z=-0.21)>	COMP<165>
[1740779686.2698812]	Q_Header<(2621443, 50124, 257, 173, 250, 8, 58, 70, 50)>	Q_Data<(0, 0, 66, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 10, 28, 21, 20, 0, 0, 0, 0, 0, 14, 0, 64, 153, 208, 253, 253, 237, 253, 169, 247, 160, 253, 218, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 224, 253, 182, 253, 253, 253, 0, 94, 176, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7990578509765036, y=-0.5943496297593334, z=0.03802421640378565, w=0.08251804266118491)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.056666666666666664, y=-0.03888888888888889, z=-0.056666666666666664)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.16, z=-0.21)>	COMP<165>
[1740779686.2799604]	Q_Header<(2621443, 50125, 257, 173, 250, 8, 58, 71, 49)>	Q_Data<(0, 0, 68, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 25, 34, 19, 12, 0, 0, 0, 0, 0, 0, 57, 152, 253, 253, 253, 253, 253, 253, 220, 253, 209, 211, 190, 71, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 122, 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 201, 253, 191, 253, 226, 201, 33, 0, 131, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7984013845334885, y=-0.5953983262842428, z=0.03790285603511172, w=0.08135991480644754)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.056666666666666664, y=-0.034444444444444444, z=-0.06222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.17, z=-0.18)>	COMP<165>
[1740779686.2898636]	Q_Header<(2621443, 50126, 257, 173, 250, 8, 58, 72, 60)>	Q_Data<(0, 0, 73, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 78, 86, 24, 0, 0, 0, 0, 18, 0, 21, 113, 200, 253, 253, 253, 253, 253, 253, 213, 253, 217, 110, 128, 32, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 166, 160, 54, 0, 0, 0, 105, 119, 107, 66, 0, 0, 0, 0, 0, 0, 0, 104, 241, 158, 211, 95, 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7984013845334885, y=-0.5953983262842428, z=0.03790285603511172, w=0.08135991480644754)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.056666666666666664, y=-0.034444444444444444, z=-0.06222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.17, z=-0.18)>	COMP<165>
[1740779686.299832]	Q_Header<(2621443, 50127, 257, 173, 250, 8, 58, 73, 58)>	Q_Data<(0, 0, 74, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 140, 167, 81, 0, 9, 0, 11, 25, 43, 36, 158, 211, 253, 253, 253, 253, 253, 253, 186, 198, 156, 74, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 163, 195, 109, 0, 0, 48, 218, 243, 187, 144, 0, 0, 0, 0, 0, 0, 0, 0, 132, 72, 113, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7984013845334885, y=-0.5953983262842428, z=0.03790285603511172, w=0.08135991480644754)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.056666666666666664, y=-0.034444444444444444, z=-0.06222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.17, z=-0.18)>	COMP<165>
[1740779686.3099236]	Q_Header<(2621443, 50128, 257, 173, 250, 8, 58, 74, 49)>	Q_Data<(0, 0, 74, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 86, 180, 208, 106, 27, 0, 0, 0, 20, 48, 42, 149, 229, 253, 253, 253, 253, 253, 209, 152, 126, 84, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 124, 193, 131, 0, 0, 107, 253, 253, 228, 177, 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7978542702141163, y=-0.5962544649419906, z=0.03765881921068771, w=0.08056667967278408)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.056666666666666664, y=-0.024444444444444446, z=-0.07)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.16, z=-0.21)>	COMP<168>
[1740779686.3199065]	Q_Header<(2621443, 50129, 257, 173, 250, 8, 58, 75, 43)>	Q_Data<(0, 0, 72, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 89, 168, 179, 112, 63, 45, 31, 41, 42, 43, 85, 212, 253, 253, 253, 253, 253, 253, 204, 84, 99, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 146, 103, 0, 0, 96, 253, 253, 225, 170, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7978542702141163, y=-0.5962544649419906, z=0.03765881921068771, w=0.08056667967278408)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.056666666666666664, y=-0.024444444444444446, z=-0.07)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.16, z=-0.21)>	COMP<168>
[1740779686.3298793]	Q_Header<(2621443, 50130, 257, 173, 250, 8, 58, 76, 42)>	Q_Data<(0, 0, 74, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 94, 103, 148, 128, 101, 74, 53, 76, 52, 78, 114, 253, 253, 253, 253, 253, 253, 209, 179, 65, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 71, 77, 65, 0, 0, 0, 161, 213, 162, 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7978542702141163, y=-0.5962544649419906, z=0.03765881921068771, w=0.08056667967278408)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.056666666666666664, y=-0.024444444444444446, z=-0.07)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.16, z=-0.21)>	COMP<168>
[1740779686.33991]	Q_Header<(2621443, 50131, 257, 173, 250, 8, 58, 77, 40)>	Q_Data<(0, 0, 72, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 108, 149, 227, 110, 130, 85, 66, 51, 127, 128, 120, 253, 253, 253, 253, 253, 253, 115, 132, 39, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 78, 27, 0, 0, 0, 0, 54, 93, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7978542702141163, y=-0.5962544649419906, z=0.03765881921068771, w=0.08056667967278408)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.056666666666666664, y=-0.024444444444444446, z=-0.07)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.16, z=-0.21)>	COMP<168>
[1740779686.3498192]	Q_Header<(2621443, 50132, 257, 173, 250, 8, 58, 78, 35)>	Q_Data<(0, 0, 70, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 106, 182, 236, 178, 168, 46, 86, 59, 213, 198, 130, 239, 253, 253, 253, 213, 176, 36, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 95, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7970499356401775, y=-0.5974670204442681, z=0.03729209822162098, w=0.07971109701708184)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.052222222222222225, y=-0.017777777777777778, z=-0.07555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.14, z=-0.24)>	COMP<168>
[1740779686.3598206]	Q_Header<(2621443, 50133, 257, 173, 250, 8, 58, 79, 37)>	Q_Data<(0, 0, 69, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 102, 168, 193, 222, 183, 124, 105, 158, 195, 213, 147, 197, 253, 253, 253, 141, 36, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 52, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7970499356401775, y=-0.5974670204442681, z=0.03729209822162098, w=0.07971109701708184)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.052222222222222225, y=-0.017777777777777778, z=-0.07555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.14, z=-0.24)>	COMP<168>
[1740779686.36982]	Q_Header<(2621443, 50134, 257, 173, 250, 8, 58, 80, 33)>	Q_Data<(0, 0, 68, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 101, 157, 197, 244, 203, 190, 231, 253, 243, 239, 164, 156, 242, 176, 250, 122, 81, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7970499356401775, y=-0.5974670204442681, z=0.03729209822162098, w=0.07971109701708184)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.052222222222222225, y=-0.017777777777777778, z=-0.07555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.14, z=-0.24)>	COMP<168>
[1740779686.3797903]	Q_Header<(2621443, 50135, 257, 173, 250, 8, 58, 81, 28)>	Q_Data<(0, 0, 69, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 78, 169, 253, 253, 220, 230, 253, 253, 253, 253, 152, 163, 182, 84, 144, 127, 56, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7965822967201631, y=-0.5981538968552294, z=0.037048919937869816, w=0.0793469455012039)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04777777777777778, y=-0.014444444444444444, z=-0.08)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.15, z=-0.15)>	COMP<167>
[1740779686.389751]	Q_Header<(2621443, 50136, 257, 173, 250, 8, 58, 82, 33)>	Q_Data<(0, 0, 70, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 137, 225, 253, 253, 238, 253, 253, 253, 135, 253, 150, 244, 158, 97, 97, 115, 38, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7965822967201631, y=-0.5981538968552294, z=0.037048919937869816, w=0.0793469455012039)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04777777777777778, y=-0.014444444444444444, z=-0.08)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.15, z=-0.15)>	COMP<167>
[1740779686.3997548]	Q_Header<(2621443, 50137, 257, 173, 250, 8, 58, 83, 26)>	Q_Data<(0, 0, 71, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 243, 253, 253, 240, 253, 253, 239, 253, 253, 253, 253, 253, 148, 99, 153, 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7965822967201631, y=-0.5981538968552294, z=0.037048919937869816, w=0.0793469455012039)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04777777777777778, y=-0.014444444444444444, z=-0.08)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.15, z=-0.15)>	COMP<167>
