[1740780450.4652903]	Q_Header<(2621443, 61018, 257, 173, 250, 8, 58, 0, 20)>	Q_Data<(0, 0, 0, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 26, 23, 6, 34, 52, 76, 158, 129, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6779371974344055, y=-0.7287809613187001, z=0.0834985222013385, w=-0.04803606503834313)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=0.03666666666666667, z=0.19111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.04, z=0.03)>	COMP<152>
[1740780451.1355948]	Q_Header<(2621443, 61085, 257, 173, 250, 8, 58, 67, 51)>	Q_Data<(0, 0, 0, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 17, 53, 64, 253, 253, 253, 253, 139, 88, 102, 193, 252, 253, 253, 253, 247, 253, 253, 253, 253, 205, 152, 180, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 98, 174, 253, 253, 101, 79, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6332984715771932, y=-0.7673922208114929, z=0.09020963193823164, w=-0.04363997756145847)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.008888888888888889, y=0.03111111111111111, z=0.18666666666666668)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.12, y=0.03, z=-0.16)>	COMP<148>
[1740780451.1456745]	Q_Header<(2621443, 61086, 257, 173, 250, 8, 58, 68, 46)>	Q_Data<(0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 17, 0, 17, 52, 61, 108, 253, 253, 253, 253, 237, 149, 219, 253, 253, 253, 253, 253, 253, 253, 253, 253, 236, 15, 33, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 99, 210, 253, 253, 109, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6311772680157609, y=-0.7691195004609422, z=0.09039488772182012, w=-0.04357997963091125)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=0.025555555555555557, z=0.18444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=0.05, z=-0.01)>	COMP<143>
[1740780451.1556268]	Q_Header<(2621443, 61087, 257, 173, 250, 8, 58, 69, 48)>	Q_Data<(0, 0, 62, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 5, 0, 0, 0, 0, 14, 18, 51, 11, 101, 180, 253, 253, 253, 253, 253, 213, 253, 253, 253, 253, 253, 253, 253, 253, 253, 204, 147, 54, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 152, 181, 190, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6311772680157609, y=-0.7691195004609422, z=0.09039488772182012, w=-0.04357997963091125)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=0.025555555555555557, z=0.18444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=0.05, z=-0.01)>	COMP<143>
[1740780451.1653495]	Q_Header<(2621443, 61088, 257, 173, 250, 8, 58, 70, 33)>	Q_Data<(0, 0, 65, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 35, 28, 0, 0, 0, 136, 241, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 59, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6311772680157609, y=-0.7691195004609422, z=0.09039488772182012, w=-0.04357997963091125)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=0.025555555555555557, z=0.18444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=0.05, z=-0.01)>	COMP<143>
[1740780451.1754737]	Q_Header<(2621443, 61089, 257, 173, 250, 8, 58, 71, 40)>	Q_Data<(0, 0, 34, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 23, 0, 38, 0, 0, 93, 132, 253, 253, 253, 245, 253, 253, 253, 253, 246, 240, 253, 253, 253, 253, 253, 124, 184, 143, 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6284193008056325, y=-0.7713639397418011, z=0.09051532858340647, w=-0.0435181586513613)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=0.021111111111111112, z=0.18222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=0.05, z=0.0)>	COMP<147>
[1740780451.185473]	Q_Header<(2621443, 61090, 257, 173, 250, 8, 58, 72, 45)>	Q_Data<(0, 0, 32, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 9, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 22, 72, 203, 253, 253, 253, 253, 170, 253, 253, 187, 253, 140, 121, 162, 253, 253, 135, 188, 143, 232, 215, 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6284193008056325, y=-0.7713639397418011, z=0.09051532858340647, w=-0.0435181586513613)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=0.021111111111111112, z=0.18222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=0.05, z=0.0)>	COMP<147>
[1740780451.1953835]	Q_Header<(2621443, 61091, 257, 173, 250, 8, 58, 73, 33)>	Q_Data<(0, 0, 69, 0, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 111, 253, 253, 253, 253, 253, 253, 253, 253, 181, 182, 199, 172, 253, 228, 253, 253, 175, 68, 158, 135, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6284193008056325, y=-0.7713639397418011, z=0.09051532858340647, w=-0.0435181586513613)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=0.021111111111111112, z=0.18222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=0.05, z=0.0)>	COMP<147>
[1740780451.205387]	Q_Header<(2621443, 61092, 257, 173, 250, 8, 58, 74, 37)>	Q_Data<(0, 0, 67, 0, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 26, 86, 180, 253, 253, 253, 253, 253, 253, 253, 253, 159, 131, 131, 148, 199, 163, 253, 252, 122, 0, 33, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6284193008056325, y=-0.7713639397418011, z=0.09051532858340647, w=-0.0435181586513613)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=0.021111111111111112, z=0.18222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=0.05, z=0.0)>	COMP<147>
[1740780451.2154582]	Q_Header<(2621443, 61093, 257, 173, 250, 8, 58, 75, 33)>	Q_Data<(0, 0, 68, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 10, 0, 46, 91, 170, 253, 253, 253, 253, 253, 253, 253, 253, 253, 137, 99, 16, 62, 91, 77, 141, 134, 47, 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6263329714379308, y=-0.7730591908237021, z=0.09051372019513267, w=-0.04351738536691139)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=0.015555555555555555, z=0.17888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=0.04, z=-0.07)>	COMP<147>
[1740780451.225377]	Q_Header<(2621443, 61094, 257, 173, 250, 8, 58, 76, 31)>	Q_Data<(0, 0, 76, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 17, 14, 0, 54, 90, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 190, 106, 61, 0, 0, 0, 0, 51, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6263329714379308, y=-0.7730591908237021, z=0.09051372019513267, w=-0.04351738536691139)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=0.015555555555555555, z=0.17888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=0.04, z=-0.07)>	COMP<147>
[1740780451.2354543]	Q_Header<(2621443, 61095, 257, 173, 250, 8, 58, 77, 41)>	Q_Data<(0, 0, 74, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 10, 17, 0, 6, 24, 0, 0, 0, 0, 0, 0, 0, 0, 13, 13, 0, 62, 146, 253, 253, 253, 253, 253, 253, 248, 185, 253, 238, 166, 86, 61, 16, 18, 0, 33, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6263329714379308, y=-0.7730591908237021, z=0.09051372019513267, w=-0.04351738536691139)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=0.015555555555555555, z=0.17888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=0.04, z=-0.07)>	COMP<147>
[1740780451.2454686]	Q_Header<(2621443, 61096, 257, 173, 250, 8, 58, 78, 35)>	Q_Data<(0, 0, 72, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 17, 9, 36, 64, 35, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 95, 253, 253, 253, 253, 253, 253, 253, 164, 182, 233, 141, 97, 62, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6242540611421797, y=-0.7747634974715321, z=0.09039110916616819, w=-0.043334022625239305)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01888888888888889, y=0.022222222222222223, z=0.1811111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=0.07, z=0.02)>	COMP<141>
[1740780451.2553756]	Q_Header<(2621443, 61097, 257, 173, 250, 8, 58, 79, 36)>	Q_Data<(0, 0, 71, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 12, 25, 48, 20, 0, 0, 0, 0, 0, 0, 21, 5, 0, 59, 66, 253, 253, 253, 253, 198, 253, 253, 178, 161, 175, 40, 11, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6242540611421797, y=-0.7747634974715321, z=0.09039110916616819, w=-0.043334022625239305)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01888888888888889, y=0.022222222222222223, z=0.1811111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=0.07, z=0.02)>	COMP<141>
[1740780451.2653391]	Q_Header<(2621443, 61098, 257, 173, 250, 8, 58, 80, 39)>	Q_Data<(0, 0, 70, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 8, 22, 0, 0, 0, 4, 0, 0, 0, 8, 0, 23, 116, 249, 253, 253, 253, 253, 141, 181, 230, 180, 127, 101, 30, 34, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6242540611421797, y=-0.7747634974715321, z=0.09039110916616819, w=-0.043334022625239305)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01888888888888889, y=0.022222222222222223, z=0.1811111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=0.07, z=0.02)>	COMP<141>
[1740780451.2753499]	Q_Header<(2621443, 61099, 257, 173, 250, 8, 58, 81, 36)>	Q_Data<(0, 0, 71, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 17, 0, 6, 0, 0, 0, 22, 164, 253, 253, 161, 253, 253, 170, 129, 152, 135, 73, 0, 31, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6215331670682183, y=-0.7769927542746164, z=0.09015069112832745, w=-0.04303062778975684)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02666666666666667, y=0.021111111111111112, z=0.1811111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=0.07, z=-0.02)>	COMP<142>
[1740780451.285382]	Q_Header<(2621443, 61100, 257, 173, 250, 8, 58, 82, 31)>	Q_Data<(0, 0, 72, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 3, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 216, 253, 253, 253, 253, 253, 174, 100, 127, 67, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6215331670682183, y=-0.7769927542746164, z=0.09015069112832745, w=-0.04303062778975684)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02666666666666667, y=0.021111111111111112, z=0.1811111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=0.07, z=-0.02)>	COMP<142>
[1740780451.2955148]	Q_Header<(2621443, 61101, 257, 173, 250, 8, 58, 83, 28)>	Q_Data<(0, 0, 74, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 253, 253, 253, 253, 174, 253, 188, 172, 109, 79, 121, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6215331670682183, y=-0.7769927542746164, z=0.09015069112832745, w=-0.04303062778975684)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02666666666666667, y=0.021111111111111112, z=0.1811111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=0.07, z=-0.02)>	COMP<142>
