[1740780442.965258]	Q_Header<(2621443, 60268, 257, 173, 250, 8, 58, 0, 17)>	Q_Data<(0, 0, 0, 79, 81, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7909781233994637, y=-0.6057919495902212, z=0.06445504269695453, w=-0.056703347221089724)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01888888888888889, y=0.013333333333333334, z=0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.2, z=-0.08)>	COMP<172>
[1740780443.6554544]	Q_Header<(2621443, 60337, 257, 173, 250, 8, 58, 69, 61)>	Q_Data<(0, 0, 47, 0, 44, 0, 0, 89, 40, 0, 0, 0, 0, 0, 0, 0, 24, 49, 96, 94, 28, 46, 77, 52, 22, 65, 79, 82, 132, 132, 60, 41, 46, 101, 45, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 90, 97, 100, 147, 156, 224, 204, 201, 235, 155, 253, 199, 253, 253, 253, 253, 253, 253, 253, 156, 151, 0, 140, 230, 125, 54, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7887649375938492, y=-0.6082212027487973, z=0.06738346290362993, w=-0.058106029605304074)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03222222222222222, y=0.0022222222222222222, z=0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.12, z=0.0)>	COMP<177>
[1740780443.6653688]	Q_Header<(2621443, 60338, 257, 173, 250, 8, 58, 70, 54)>	Q_Data<(0, 0, 63, 0, 63, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 48, 45, 0, 29, 38, 0, 0, 35, 49, 90, 106, 86, 51, 35, 22, 61, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 109, 104, 115, 124, 146, 0, 178, 110, 253, 253, 248, 253, 253, 253, 253, 253, 253, 84, 226, 209, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7887649375938492, y=-0.6082212027487973, z=0.06738346290362993, w=-0.058106029605304074)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03222222222222222, y=0.0022222222222222222, z=0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.12, z=0.0)>	COMP<177>
[1740780443.6760247]	Q_Header<(2621443, 60339, 257, 173, 250, 8, 58, 71, 45)>	Q_Data<(0, 0, 52, 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 14, 33, 13, 0, 28, 0, 0, 0, 28, 67, 64, 39, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 54, 0, 58, 0, 151, 205, 143, 253, 253, 253, 253, 253, 253, 214, 253, 253, 253, 226, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7886243310386042, y=-0.6083289766629338, z=0.06768705077949168, w=-0.05853190414565602)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.02666666666666667, y=0.005555555555555556, z=0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.13, z=0.0)>	COMP<171>
[1740780443.6853633]	Q_Header<(2621443, 60340, 257, 173, 250, 8, 58, 72, 44)>	Q_Data<(0, 0, 66, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 20, 7, 0, 14, 0, 0, 0, 9, 24, 18, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 79, 0, 179, 253, 253, 253, 234, 253, 167, 253, 253, 253, 253, 253, 102, 133, 162, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7886243310386042, y=-0.6083289766629338, z=0.06768705077949168, w=-0.05853190414565602)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.02666666666666667, y=0.005555555555555556, z=0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.13, z=0.0)>	COMP<171>
[1740780443.6953018]	Q_Header<(2621443, 60341, 257, 173, 250, 8, 58, 73, 24)>	Q_Data<(0, 0, 73, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 122, 244, 186, 161, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7886243310386042, y=-0.6083289766629338, z=0.06768705077949168, w=-0.05853190414565602)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.02666666666666667, y=0.005555555555555556, z=0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.13, z=0.0)>	COMP<171>
[1740780443.7052937]	Q_Header<(2621443, 60342, 257, 173, 250, 8, 58, 74, 27)>	Q_Data<(0, 0, 76, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 117, 0, 144, 250, 253, 253, 253, 253, 253, 253, 253, 253, 253, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7886243310386042, y=-0.6083289766629338, z=0.06768705077949168, w=-0.05853190414565602)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.02666666666666667, y=0.005555555555555556, z=0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.13, z=0.0)>	COMP<171>
[1740780443.7153482]	Q_Header<(2621443, 60343, 257, 173, 250, 8, 58, 75, 21)>	Q_Data<(0, 0, 70, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 96, 161, 253, 253, 253, 253, 253, 253, 253, 253, 253, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7885156069933452, y=-0.6084003073387774, z=0.06799337303123977, w=-0.05889910679995187)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.023333333333333334, y=0.008888888888888889, z=0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.09, z=0.16)>	COMP<174>
[1740780443.7255576]	Q_Header<(2621443, 60344, 257, 173, 250, 8, 58, 76, 32)>	Q_Data<(0, 0, 76, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 15, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 171, 253, 253, 253, 253, 253, 228, 235, 224, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7885156069933452, y=-0.6084003073387774, z=0.06799337303123977, w=-0.05889910679995187)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.023333333333333334, y=0.008888888888888889, z=0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.09, z=0.16)>	COMP<174>
[1740780443.7354312]	Q_Header<(2621443, 60345, 257, 173, 250, 8, 58, 77, 29)>	Q_Data<(0, 0, 76, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 253, 253, 207, 247, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7885156069933452, y=-0.6084003073387774, z=0.06799337303123977, w=-0.05889910679995187)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.023333333333333334, y=0.008888888888888889, z=0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.09, z=0.16)>	COMP<174>
[1740780443.7454553]	Q_Header<(2621443, 60346, 257, 173, 250, 8, 58, 78, 50)>	Q_Data<(0, 0, 74, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 3, 19, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 89, 253, 253, 253, 245, 192, 253, 253, 253, 169, 0, 0, 93, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.788409095591816, y=-0.6084733509293809, z=0.06836093420011101, w=-0.05914441539277462)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.011111111111111112, y=0.011111111111111112, z=0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.11, z=-0.05)>	COMP<174>
[1740780443.755424]	Q_Header<(2621443, 60347, 257, 173, 250, 8, 58, 79, 48)>	Q_Data<(0, 0, 70, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 9, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 30, 59, 0, 30, 0, 0, 36, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 232, 253, 141, 253, 253, 0, 253, 253, 253, 253, 0, 0, 77, 189, 122, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.788409095591816, y=-0.6084733509293809, z=0.06836093420011101, w=-0.05914441539277462)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.011111111111111112, y=0.011111111111111112, z=0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.11, z=-0.05)>	COMP<174>
[1740780443.7683668]	Q_Header<(2621443, 60348, 257, 173, 250, 8, 58, 80, 59)>	Q_Data<(0, 0, 71, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 0, 30, 43, 0, 32, 54, 8, 72, 163, 189, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 79, 232, 184, 204, 0, 0, 70, 167, 151, 138, 71, 0, 0, 113, 113, 253, 253, 253, 253, 253, 154, 253, 253, 253, 253, 125, 59, 153, 240, 170, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.788409095591816, y=-0.6084733509293809, z=0.06836093420011101, w=-0.05914441539277462)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.011111111111111112, y=0.011111111111111112, z=0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.11, z=-0.05)>	COMP<174>
[1740780443.7709215]	Q_Header<(2621443, 60349, 257, 173, 250, 8, 58, 81, 60)>	Q_Data<(0, 0, 71, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 28, 14, 144, 150, 110, 140, 168, 181, 253, 253, 78, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 96, 180, 253, 253, 253, 113, 91, 31, 183, 142, 180, 129, 0, 0, 163, 221, 253, 253, 253, 253, 253, 210, 253, 253, 253, 253, 188, 61, 134, 188, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.788409095591816, y=-0.6084733509293809, z=0.06836093420011101, w=-0.05914441539277462)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.011111111111111112, y=0.011111111111111112, z=0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.11, z=-0.05)>	COMP<174>
[1740780443.7797537]	Q_Header<(2621443, 60350, 257, 173, 250, 8, 58, 82, 62)>	Q_Data<(0, 0, 73, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 11, 0, 0, 0, 25, 0, 33, 68, 90, 172, 253, 253, 253, 253, 253, 253, 253, 253, 109, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 163, 252, 253, 253, 253, 190, 131, 20, 173, 47, 186, 114, 0, 0, 188, 242, 253, 253, 253, 253, 253, 245, 226, 231, 113, 229, 143, 0, 120, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7883208480554802, y=-0.6085744174637033, z=0.06848064350559374, w=-0.05914237393664914)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=0.012222222222222223, z=0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.1, z=0.05)>	COMP<172>
[1740780443.7954862]	Q_Header<(2621443, 60351, 257, 173, 250, 8, 58, 83, 70)>	Q_Data<(0, 0, 74, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 16, 5, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 43, 71, 37, 0, 26, 10, 72, 65, 103, 198, 101, 253, 253, 253, 253, 253, 253, 253, 253, 253, 94, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 166, 253, 253, 253, 253, 204, 98, 172, 253, 253, 117, 52, 0, 0, 163, 186, 182, 216, 223, 253, 253, 158, 86, 129, 0, 95, 14, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7883208480554802, y=-0.6085744174637033, z=0.06848064350559374, w=-0.05914237393664914)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=0.012222222222222223, z=0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.1, z=0.05)>	COMP<172>
[1740780443.807492]	Q_Header<(2621443, 60352, 257, 173, 250, 8, 58, 84, 62)>	Q_Data<(0, 0, 73, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 67, 13, 0, 0, 30, 67, 42, 48, 167, 253, 218, 253, 253, 253, 253, 253, 253, 253, 161, 226, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 81, 243, 253, 253, 253, 116, 31, 158, 253, 253, 111, 0, 0, 0, 111, 51, 32, 0, 142, 218, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7883208480554802, y=-0.6085744174637033, z=0.06848064350559374, w=-0.05914237393664914)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=0.012222222222222223, z=0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.1, z=0.05)>	COMP<172>
[1740780443.8157775]	Q_Header<(2621443, 60353, 257, 173, 250, 8, 58, 85, 65)>	Q_Data<(0, 0, 70, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 17, 9, 0, 26, 0, 0, 0, 11, 0, 0, 72, 138, 165, 137, 73, 37, 27, 43, 64, 109, 175, 253, 253, 111, 253, 253, 253, 253, 253, 253, 0, 111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 97, 253, 253, 253, 169, 112, 91, 141, 253, 253, 109, 0, 0, 0, 0, 0, 0, 0, 0, 123, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7881594468724302, y=-0.6087742835209184, z=0.06866563755374305, w=-0.05902193023508403)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=0.014444444444444444, z=0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.09, z=0.09)>	COMP<171>
