[1740780617.9665525]	Q_Header<(2621443, 12232, 257, 173, 250, 8, 58, 0, 17)>	Q_Data<(0, 0, 0, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 79, 0, 166, 193, 76, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.30811042614145606, y=-0.947097758010494, z=0.08984519557849115, w=-0.0012817589043127135)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04, y=0.014444444444444444, z=-0.04666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=-0.15, z=-0.26)>	COMP<184>
[1740780618.6167617]	Q_Header<(2621443, 12298, 257, 173, 250, 8, 58, 66, 42)>	Q_Data<(0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 22, 25, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 32, 29, 41, 0, 253, 253, 253, 250, 203, 253, 253, 253, 253, 213, 206, 125, 110, 0, 16, 84, 117, 52, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3270153278005052, y=-0.941008272494996, z=0.08691112855317644, w=-0.003295787178280567)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04888888888888889, y=-0.008888888888888889, z=-0.07111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.22, z=-0.21)>	COMP<182>
[1740780618.626722]	Q_Header<(2621443, 12299, 257, 173, 250, 8, 58, 67, 46)>	Q_Data<(0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 23, 35, 18, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 18, 0, 16, 22, 140, 253, 253, 253, 230, 253, 253, 236, 175, 205, 204, 178, 76, 61, 0, 0, 50, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3270153278005052, y=-0.941008272494996, z=0.08691112855317644, w=-0.003295787178280567)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04888888888888889, y=-0.008888888888888889, z=-0.07111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.22, z=-0.21)>	COMP<182>
[1740780618.6388524]	Q_Header<(2621443, 12300, 257, 173, 250, 8, 58, 68, 41)>	Q_Data<(0, 0, 36, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 19, 33, 18, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 15, 0, 16, 106, 253, 253, 253, 253, 217, 253, 253, 195, 112, 117, 174, 138, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3270153278005052, y=-0.941008272494996, z=0.08691112855317644, w=-0.003295787178280567)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04888888888888889, y=-0.008888888888888889, z=-0.07111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.22, z=-0.21)>	COMP<182>
[1740780618.647204]	Q_Header<(2621443, 12301, 257, 173, 250, 8, 58, 69, 34)>	Q_Data<(0, 0, 72, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 23, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 19, 52, 178, 253, 253, 253, 253, 198, 253, 253, 109, 200, 141, 105, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3279425860036141, y=-0.9407368468404437, z=0.08636492819562887, w=-0.0029907289622514593)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03666666666666667, y=-0.0044444444444444444, z=-0.06666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.23, z=-0.1)>	COMP<182>
[1740780618.6565216]	Q_Header<(2621443, 12302, 257, 173, 250, 8, 58, 70, 27)>	Q_Data<(0, 0, 71, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 28, 63, 239, 253, 253, 253, 253, 213, 253, 253, 97, 229, 186, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3279425860036141, y=-0.9407368468404437, z=0.08636492819562887, w=-0.0029907289622514593)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03666666666666667, y=-0.0044444444444444444, z=-0.06666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.23, z=-0.1)>	COMP<182>
[1740780618.6666043]	Q_Header<(2621443, 12303, 257, 173, 250, 8, 58, 71, 33)>	Q_Data<(0, 0, 36, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 22, 29, 20, 253, 253, 253, 242, 253, 206, 244, 253, 124, 204, 167, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3279425860036141, y=-0.9407368468404437, z=0.08636492819562887, w=-0.0029907289622514593)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03666666666666667, y=-0.0044444444444444444, z=-0.06666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.23, z=-0.1)>	COMP<182>
[1740780618.6767373]	Q_Header<(2621443, 12304, 257, 173, 250, 8, 58, 72, 31)>	Q_Data<(0, 0, 40, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 152, 253, 253, 253, 253, 253, 202, 76, 171, 87, 142, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.32891868065178254, y=-0.9404303268663324, z=0.08599859362374497, w=-0.002746583898558214)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.021111111111111112, y=-0.008888888888888889, z=-0.07111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.27, z=-0.2)>	COMP<182>
[1740780618.6865723]	Q_Header<(2621443, 12305, 257, 173, 250, 8, 58, 73, 27)>	Q_Data<(0, 0, 51, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 253, 253, 253, 253, 156, 234, 193, 202, 61, 110, 119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.32891868065178254, y=-0.9404303268663324, z=0.08599859362374497, w=-0.002746583898558214)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.021111111111111112, y=-0.008888888888888889, z=-0.07111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.27, z=-0.2)>	COMP<182>
[1740780618.6965687]	Q_Header<(2621443, 12306, 257, 173, 250, 8, 58, 74, 25)>	Q_Data<(0, 0, 55, 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 26, 28, 253, 253, 253, 253, 253, 250, 182, 253, 168, 152, 154, 21, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.32891868065178254, y=-0.9404303268663324, z=0.08599859362374497, w=-0.002746583898558214)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.021111111111111112, y=-0.008888888888888889, z=-0.07111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.27, z=-0.2)>	COMP<182>
[1740780618.707541]	Q_Header<(2621443, 12307, 257, 173, 250, 8, 58, 75, 28)>	Q_Data<(0, 0, 49, 0, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 13, 17, 49, 253, 253, 253, 253, 212, 253, 209, 253, 192, 179, 174, 55, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3301988852727591, y=-0.9399987120306401, z=0.08581508922245829, w=-0.002624501306234499)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=-0.0033333333333333335, z=-0.06888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.19, z=-0.18)>	COMP<180>
[1740780618.7166207]	Q_Header<(2621443, 12308, 257, 173, 250, 8, 58, 76, 28)>	Q_Data<(0, 0, 70, 0, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 76, 253, 253, 253, 253, 124, 253, 246, 253, 159, 181, 165, 39, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3301988852727591, y=-0.9399987120306401, z=0.08581508922245829, w=-0.002624501306234499)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=-0.0033333333333333335, z=-0.06888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.19, z=-0.18)>	COMP<180>
[1740780618.7266123]	Q_Header<(2621443, 12309, 257, 173, 250, 8, 58, 77, 33)>	Q_Data<(0, 0, 76, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 7, 0, 18, 95, 253, 253, 253, 253, 251, 253, 238, 174, 114, 170, 138, 20, 33, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3301988852727591, y=-0.9399987120306401, z=0.08581508922245829, w=-0.002624501306234499)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=-0.0033333333333333335, z=-0.06888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.19, z=-0.18)>	COMP<180>
[1740780618.7367568]	Q_Header<(2621443, 12310, 257, 173, 250, 8, 58, 78, 25)>	Q_Data<(0, 0, 73, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 24, 30, 136, 253, 253, 253, 253, 253, 253, 172, 186, 121, 151, 106, 28, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3301988852727591, y=-0.9399987120306401, z=0.08581508922245829, w=-0.002624501306234499)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=-0.0033333333333333335, z=-0.06888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.19, z=-0.18)>	COMP<180>
[1740780618.7466424]	Q_Header<(2621443, 12311, 257, 173, 250, 8, 58, 79, 30)>	Q_Data<(0, 0, 73, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 37, 26, 170, 253, 253, 253, 253, 253, 179, 75, 212, 109, 128, 86, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3311790568914812, y=-0.9396427535651222, z=0.085938096591081, w=-0.002563494358540768)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.014444444444444444, y=-0.0022222222222222222, z=-0.07)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=-0.14, z=-0.1)>	COMP<180>
[1740780618.756652]	Q_Header<(2621443, 12312, 257, 173, 250, 8, 58, 80, 26)>	Q_Data<(0, 0, 71, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 40, 21, 192, 253, 253, 146, 253, 185, 192, 170, 221, 152, 94, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3311790568914812, y=-0.9396427535651222, z=0.085938096591081, w=-0.002563494358540768)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.014444444444444444, y=-0.0022222222222222222, z=-0.07)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=-0.14, z=-0.1)>	COMP<180>
[1740780618.769588]	Q_Header<(2621443, 12313, 257, 173, 250, 8, 58, 81, 27)>	Q_Data<(0, 0, 71, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 30, 53, 225, 253, 253, 253, 253, 253, 253, 216, 182, 153, 53, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3311790568914812, y=-0.9396427535651222, z=0.085938096591081, w=-0.002563494358540768)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.014444444444444444, y=-0.0022222222222222222, z=-0.07)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=-0.14, z=-0.1)>	COMP<180>
[1740780618.7768817]	Q_Header<(2621443, 12314, 257, 173, 250, 8, 58, 82, 20)>	Q_Data<(0, 0, 73, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 71, 253, 253, 253, 253, 253, 253, 253, 253, 150, 163, 17, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.33215359129632327, y=-0.9392707858249024, z=0.08624274614143786, w=-0.0025634786538856263)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.025555555555555557, y=-0.0044444444444444444, z=-0.07)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=-0.16, z=-0.1)>	COMP<184>
