[1740779850.5312393]	Q_Header<(2621443, 1018, 257, 173, 250, 8, 58, 0, 45)>	Q_Data<(0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 225, 253, 253, 253, 253, 253, 253, 232, 129, 19, 77, 87, 38, 42, 45, 0, 24, 69, 200, 253, 253, 253, 112, 103, 197, 189, 185, 82, 36, 17, 35, 0, 0, 18, 42, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.19708608595402743, y=-0.976580171961734, z=0.08117822679431913, w=0.029297405158852017)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=-0.0022222222222222222, z=-0.058888888888888886)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.16, y=-0.17, z=-0.16)>	COMP<181>
[1740779851.2310154]	Q_Header<(2621443, 1088, 257, 173, 250, 8, 58, 70, 47)>	Q_Data<(0, 0, 68, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 34, 26, 23, 0, 0, 0, 14, 24, 0, 0, 12, 39, 18, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 47, 50, 20, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 129, 253, 253, 253, 253, 253, 253, 253, 149, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.1922600549713036, y=-0.9774745334493419, z=0.08209199172584233, w=0.02899159559091086)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03222222222222222, y=-0.07444444444444444, z=-0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.14, y=-0.22, z=-0.08)>	COMP<186>
[1740779851.2411385]	Q_Header<(2621443, 1089, 257, 173, 250, 8, 58, 71, 48)>	Q_Data<(0, 0, 36, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 34, 24, 0, 0, 0, 0, 29, 24, 0, 0, 53, 73, 33, 22, 9, 0, 0, 0, 0, 0, 0, 0, 18, 50, 34, 41, 20, 0, 0, 0, 43, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 169, 253, 253, 253, 253, 253, 253, 248, 132, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.19176863825412166, y=-0.9775806107308296, z=0.08221271665445636, w=0.028319747978966407)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.015555555555555555, y=-0.05333333333333334, z=-0.03)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.22, z=-0.01)>	COMP<180>
[1740779851.2510443]	Q_Header<(2621443, 1090, 257, 173, 250, 8, 58, 72, 51)>	Q_Data<(0, 0, 29, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 28, 30, 0, 0, 21, 12, 0, 0, 10, 26, 109, 162, 91, 31, 0, 0, 0, 0, 0, 0, 0, 0, 30, 77, 72, 61, 109, 71, 0, 75, 156, 134, 71, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 118, 253, 253, 253, 253, 253, 242, 127, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.19176863825412166, y=-0.9775806107308296, z=0.08221271665445636, w=0.028319747978966407)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.015555555555555555, y=-0.05333333333333334, z=-0.03)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.22, z=-0.01)>	COMP<180>
[1740779851.2611217]	Q_Header<(2621443, 1091, 257, 173, 250, 8, 58, 73, 54)>	Q_Data<(0, 0, 73, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 22, 0, 6, 0, 5, 0, 14, 8, 33, 173, 253, 187, 9, 0, 0, 0, 14, 33, 0, 0, 12, 62, 140, 167, 187, 237, 196, 66, 179, 253, 208, 166, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 253, 253, 253, 253, 202, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.19176863825412166, y=-0.9775806107308296, z=0.08221271665445636, w=0.028319747978966407)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.015555555555555555, y=-0.05333333333333334, z=-0.03)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.22, z=-0.01)>	COMP<180>
[1740779851.271078]	Q_Header<(2621443, 1092, 257, 173, 250, 8, 58, 74, 52)>	Q_Data<(0, 0, 76, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 22, 14, 0, 32, 34, 15, 50, 208, 253, 253, 101, 35, 0, 0, 68, 78, 0, 0, 75, 147, 242, 253, 253, 253, 253, 153, 253, 253, 248, 231, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 160, 253, 158, 206, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.19176863825412166, y=-0.9775806107308296, z=0.08221271665445636, w=0.028319747978966407)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.015555555555555555, y=-0.05333333333333334, z=-0.03)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.22, z=-0.01)>	COMP<180>
[1740779851.2811594]	Q_Header<(2621443, 1093, 257, 173, 250, 8, 58, 75, 50)>	Q_Data<(0, 0, 74, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 29, 24, 0, 0, 22, 66, 48, 48, 66, 200, 253, 253, 167, 58, 44, 43, 16, 52, 29, 0, 138, 239, 253, 253, 253, 253, 253, 208, 253, 253, 253, 234, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 201, 62, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.19128400439082266, y=-0.9776602368641344, z=0.08251945562743848, w=0.02795407594479795)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=-0.03333333333333333, z=-0.03111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.18, y=-0.24, z=0.0)>	COMP<181>
[1740779851.2910213]	Q_Header<(2621443, 1094, 257, 173, 250, 8, 58, 76, 43)>	Q_Data<(0, 0, 75, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 35, 34, 16, 0, 0, 43, 86, 68, 54, 98, 176, 253, 253, 217, 89, 55, 86, 94, 40, 41, 77, 186, 253, 253, 253, 253, 253, 253, 222, 253, 253, 250, 183, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.19128400439082266, y=-0.9776602368641344, z=0.08251945562743848, w=0.02795407594479795)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=-0.03333333333333333, z=-0.03111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.18, y=-0.24, z=0.0)>	COMP<181>
[1740779851.3009992]	Q_Header<(2621443, 1095, 257, 173, 250, 8, 58, 77, 45)>	Q_Data<(0, 0, 73, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 21, 30, 0, 4, 22, 42, 74, 118, 107, 124, 238, 253, 253, 248, 114, 39, 75, 132, 154, 53, 128, 169, 253, 253, 248, 253, 253, 253, 178, 253, 253, 200, 118, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.19128400439082266, y=-0.9776602368641344, z=0.08251945562743848, w=0.02795407594479795)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=-0.03333333333333333, z=-0.03111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.18, y=-0.24, z=0.0)>	COMP<181>
[1740779851.3111107]	Q_Header<(2621443, 1096, 257, 173, 250, 8, 58, 78, 45)>	Q_Data<(0, 0, 70, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 12, 20, 0, 14, 32, 77, 108, 185, 212, 195, 251, 253, 253, 253, 111, 91, 120, 182, 253, 83, 152, 78, 253, 253, 127, 253, 239, 238, 110, 187, 183, 127, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.19055688534267679, y=-0.97774847735565, z=0.0830710829440689, w=0.028199000969992526)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.017777777777777778, y=-0.0044444444444444444, z=-0.034444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.2, y=-0.21, z=-0.05)>	COMP<181>
[1740779851.3210094]	Q_Header<(2621443, 1097, 257, 173, 250, 8, 58, 79, 41)>	Q_Data<(0, 0, 69, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 10, 14, 11, 41, 19, 138, 253, 253, 253, 253, 253, 253, 253, 217, 104, 176, 170, 253, 253, 113, 139, 187, 172, 206, 242, 253, 184, 157, 78, 101, 102, 72, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.19055688534267679, y=-0.97774847735565, z=0.0830710829440689, w=0.028199000969992526)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.017777777777777778, y=-0.0044444444444444444, z=-0.034444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.2, y=-0.21, z=-0.05)>	COMP<181>
[1740779851.3311248]	Q_Header<(2621443, 1098, 257, 173, 250, 8, 58, 80, 40)>	Q_Data<(0, 0, 69, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 14, 10, 38, 44, 67, 207, 253, 253, 253, 253, 253, 253, 253, 124, 172, 212, 195, 253, 253, 106, 173, 203, 199, 94, 216, 175, 130, 99, 45, 50, 63, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.19055688534267679, y=-0.97774847735565, z=0.0830710829440689, w=0.028199000969992526)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.017777777777777778, y=-0.0044444444444444444, z=-0.034444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.2, y=-0.21, z=-0.05)>	COMP<181>
[1740779851.3410423]	Q_Header<(2621443, 1099, 257, 173, 250, 8, 58, 81, 38)>	Q_Data<(0, 0, 70, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 41, 39, 63, 89, 179, 243, 253, 253, 253, 253, 253, 253, 253, 166, 202, 210, 253, 253, 253, 253, 190, 179, 198, 122, 137, 90, 64, 44, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.1899442674421894, y=-0.977797932012813, z=0.08368045972469206, w=0.02880902770974081)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03, y=0.02, z=-0.03777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.19, y=-0.2, z=0.09)>	COMP<181>
[1740779851.350903]	Q_Header<(2621443, 1100, 257, 173, 250, 8, 58, 82, 38)>	Q_Data<(0, 0, 71, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 39, 42, 67, 91, 234, 204, 253, 253, 209, 253, 253, 253, 253, 186, 174, 188, 253, 253, 253, 253, 172, 161, 165, 128, 29, 20, 21, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.1899442674421894, y=-0.977797932012813, z=0.08368045972469206, w=0.02880902770974081)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03, y=0.02, z=-0.03777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.19, y=-0.2, z=0.09)>	COMP<181>
[1740779851.3609903]	Q_Header<(2621443, 1101, 257, 173, 250, 8, 58, 83, 39)>	Q_Data<(0, 0, 71, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 26, 53, 72, 139, 192, 163, 244, 253, 253, 177, 159, 253, 253, 205, 76, 139, 219, 253, 253, 253, 173, 144, 151, 141, 27, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.1899442674421894, y=-0.977797932012813, z=0.08368045972469206, w=0.02880902770974081)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03, y=0.02, z=-0.03777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.19, y=-0.2, z=0.09)>	COMP<181>
[1740779851.3710008]	Q_Header<(2621443, 1102, 257, 173, 250, 8, 58, 84, 37)>	Q_Data<(0, 0, 69, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 52, 119, 207, 192, 149, 253, 175, 253, 253, 249, 242, 253, 253, 237, 102, 109, 183, 253, 253, 253, 207, 94, 161, 136, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.1899442674421894, y=-0.977797932012813, z=0.08368045972469206, w=0.02880902770974081)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03, y=0.02, z=-0.03777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.19, y=-0.2, z=0.09)>	COMP<181>
[1740779851.3810883]	Q_Header<(2621443, 1103, 257, 173, 250, 8, 58, 85, 36)>	Q_Data<(0, 0, 67, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 21, 173, 253, 200, 253, 253, 174, 253, 253, 233, 253, 253, 253, 217, 125, 105, 120, 253, 253, 202, 192, 56, 123, 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.18938824511779115, y=-0.977824387699688, z=0.08428783967375753, w=0.02978455160086435)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03666666666666667, y=0.044444444444444446, z=-0.03777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.15, y=-0.13, z=0.11)>	COMP<182>
[1740779851.3910491]	Q_Header<(2621443, 1104, 257, 173, 250, 8, 58, 86, 39)>	Q_Data<(0, 0, 64, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 123, 222, 253, 225, 253, 250, 158, 146, 138, 232, 253, 253, 232, 161, 90, 71, 91, 238, 243, 123, 135, 44, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.18938824511779115, y=-0.977824387699688, z=0.08428783967375753, w=0.02978455160086435)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03666666666666667, y=0.044444444444444446, z=-0.03777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.15, y=-0.13, z=0.11)>	COMP<182>
