[1740779488.1685197]	Q_Header<(2621443, 30304, 257, 173, 250, 8, 58, 0, 60)>	Q_Data<(0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 100, 227, 253, 253, 253, 195, 237, 199, 122, 77, 94, 253, 253, 253, 253, 169, 224, 253, 253, 130, 0, 59, 0, 80, 77, 78, 144, 159, 118, 87, 0, 84, 28, 0, 0, 0, 29, 0, 0, 0, 0, 46, 0, 17, 0, 0, 105, 163, 137, 162, 146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.17565947350550282, y=-0.9791886495652472, z=0.10131852884612046, w=0.008239759876039917)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04666666666666667, y=0.04888888888888889, z=-0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.15, y=0.06, z=0.04)>	COMP<98>
[1740779488.8395607]	Q_Header<(2621443, 30372, 257, 173, 250, 8, 58, 68, 33)>	Q_Data<(0, 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 91, 194, 253, 253, 243, 210, 78, 33, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 155, 253, 253, 253, 208, 253, 253, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.17706564327537044, y=-0.9793848024807288, z=0.09716942574780757, w=0.0033569839297295325)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03111111111111111, y=0.0, z=-0.02666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.01, z=0.04)>	COMP<103>
[1740779488.849552]	Q_Header<(2621443, 30373, 257, 173, 250, 8, 58, 69, 32)>	Q_Data<(0, 0, 54, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 125, 214, 253, 253, 242, 242, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 90, 134, 253, 253, 119, 253, 162, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.1775470279325187, y=-0.9792246531967447, z=0.09789805184041252, w=0.003478920794827627)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03666666666666667, y=0.01, z=-0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.01, z=0.0)>	COMP<103>
[1740779488.8594084]	Q_Header<(2621443, 30374, 257, 173, 250, 8, 58, 70, 34)>	Q_Data<(0, 0, 57, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 27, 136, 245, 133, 253, 253, 197, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 31, 86, 153, 248, 253, 58, 133, 84, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.1775470279325187, y=-0.9792246531967447, z=0.09789805184041252, w=0.003478920794827627)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03666666666666667, y=0.01, z=-0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.01, z=0.0)>	COMP<103>
[1740779488.8694804]	Q_Header<(2621443, 30375, 257, 173, 250, 8, 58, 71, 32)>	Q_Data<(0, 0, 39, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 102, 205, 253, 244, 253, 246, 88, 87, 40, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 83, 130, 197, 139, 32, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.1775470279325187, y=-0.9792246531967447, z=0.09789805184041252, w=0.003478920794827627)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03666666666666667, y=0.01, z=-0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.01, z=0.0)>	COMP<103>
[1740779488.879449]	Q_Header<(2621443, 30376, 257, 173, 250, 8, 58, 72, 38)>	Q_Data<(0, 0, 53, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 187, 253, 253, 253, 253, 215, 203, 104, 45, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 115, 107, 150, 44, 68, 128, 39, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.17785303319120851, y=-0.9791071923312858, z=0.09850885228915941, w=0.003662039118556112)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04111111111111111, y=0.021111111111111112, z=-0.022222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=0.02, z=0.08)>	COMP<101>
[1740779488.8893714]	Q_Header<(2621443, 30377, 257, 173, 250, 8, 58, 73, 37)>	Q_Data<(0, 0, 71, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 49, 248, 253, 253, 253, 253, 211, 213, 89, 40, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 93, 71, 75, 107, 172, 201, 107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.17785303319120851, y=-0.9791071923312858, z=0.09850885228915941, w=0.003662039118556112)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04111111111111111, y=0.021111111111111112, z=-0.022222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=0.02, z=0.08)>	COMP<101>
[1740779488.9007056]	Q_Header<(2621443, 30378, 257, 173, 250, 8, 58, 74, 29)>	Q_Data<(0, 0, 71, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 253, 253, 253, 253, 191, 177, 145, 37, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 23, 146, 253, 253, 151, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.17785303319120851, y=-0.9791071923312858, z=0.09850885228915941, w=0.003662039118556112)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04111111111111111, y=0.021111111111111112, z=-0.022222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=0.02, z=0.08)>	COMP<101>
[1740779488.9180984]	Q_Header<(2621443, 30379, 257, 173, 250, 8, 58, 75, 30)>	Q_Data<(0, 0, 60, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 82, 253, 253, 253, 253, 253, 146, 61, 27, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 159, 253, 253, 154, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.1780987318816942, y=-0.9789937146615405, z=0.09918109640430195, w=0.003906209335307892)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04111111111111111, y=0.02666666666666667, z=-0.021111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=0.03, z=0.05)>	COMP<102>
[1740779488.9194498]	Q_Header<(2621443, 30380, 257, 173, 250, 8, 58, 76, 26)>	Q_Data<(0, 0, 70, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 161, 253, 253, 253, 253, 253, 102, 149, 55, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 157, 253, 253, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.1780987318816942, y=-0.9789937146615405, z=0.09918109640430195, w=0.003906209335307892)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04111111111111111, y=0.02666666666666667, z=-0.021111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=0.03, z=0.05)>	COMP<102>
[1740779488.9284785]	Q_Header<(2621443, 30381, 257, 173, 250, 8, 58, 77, 31)>	Q_Data<(0, 0, 70, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 23, 240, 253, 253, 253, 253, 186, 164, 179, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 113, 189, 180, 91, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.1780987318816942, y=-0.9789937146615405, z=0.09918109640430195, w=0.003906209335307892)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04111111111111111, y=0.02666666666666667, z=-0.021111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=0.03, z=0.05)>	COMP<102>
[1740779488.9384754]	Q_Header<(2621443, 30382, 257, 173, 250, 8, 58, 78, 29)>	Q_Data<(0, 0, 67, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 253, 253, 253, 247, 220, 202, 238, 176, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 72, 106, 100, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.1780987318816942, y=-0.9789937146615405, z=0.09918109640430195, w=0.003906209335307892)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04111111111111111, y=0.02666666666666667, z=-0.021111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=0.03, z=0.05)>	COMP<102>
[1740779488.948374]	Q_Header<(2621443, 30383, 257, 173, 250, 8, 58, 79, 29)>	Q_Data<(0, 0, 67, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 97, 253, 253, 253, 253, 253, 253, 249, 148, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 47, 78, 54, 0, 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.17847090805907131, y=-0.9788433490230256, z=0.09997788898794761, w=0.0042725593584593)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.035555555555555556, y=0.024444444444444446, z=-0.017777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=0.04, z=0.0)>	COMP<102>
[1740779488.9585223]	Q_Header<(2621443, 30384, 257, 173, 250, 8, 58, 80, 25)>	Q_Data<(0, 0, 67, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 134, 253, 253, 253, 253, 253, 253, 222, 115, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.17847090805907131, y=-0.9788433490230256, z=0.09997788898794761, w=0.0042725593584593)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.035555555555555556, y=0.024444444444444446, z=-0.017777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=0.04, z=0.0)>	COMP<102>
[1740779488.9714773]	Q_Header<(2621443, 30385, 257, 173, 250, 8, 58, 81, 28)>	Q_Data<(0, 0, 67, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 158, 253, 253, 253, 253, 253, 217, 180, 77, 48, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.17847090805907131, y=-0.9788433490230256, z=0.09997788898794761, w=0.0042725593584593)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.035555555555555556, y=0.024444444444444446, z=-0.017777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=0.04, z=0.0)>	COMP<102>
[1740779488.9806175]	Q_Header<(2621443, 30386, 257, 173, 250, 8, 58, 82, 24)>	Q_Data<(0, 0, 69, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 166, 253, 253, 253, 253, 253, 186, 130, 57, 63, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.17864986574001013, y=-0.9787595650860275, z=0.1004638466033675, w=0.004577635780833878)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03222222222222222, y=0.02666666666666667, z=-0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=0.04, z=-0.04)>	COMP<101>
[1740779488.9894052]	Q_Header<(2621443, 30387, 257, 173, 250, 8, 58, 83, 24)>	Q_Data<(0, 0, 69, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 14, 0, 156, 253, 253, 253, 253, 253, 186, 150, 115, 100, 15, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.17864986574001013, y=-0.9787595650860275, z=0.1004638466033675, w=0.004577635780833878)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03222222222222222, y=0.02666666666666667, z=-0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=0.04, z=-0.04)>	COMP<101>
[1740779488.9989426]	Q_Header<(2621443, 30388, 257, 173, 250, 8, 58, 84, 30)>	Q_Data<(0, 0, 67, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 10, 0, 133, 253, 211, 227, 253, 253, 214, 196, 151, 99, 20, 0, 0, 0, 0, 0, 25, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.17864986574001013, y=-0.9787595650860275, z=0.1004638466033675, w=0.004577635780833878)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03222222222222222, y=0.02666666666666667, z=-0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=0.04, z=-0.04)>	COMP<101>
