[1740780392.9648924]	Q_Header<(2621443, 55268, 257, 173, 250, 8, 58, 0, 26)>	Q_Data<(0, 0, 0, 79, 66, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 115, 143, 118, 100, 47, 40, 0, 37, 33, 0, 0, 0, 0, 0, 2, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.39178040188595703, y=-0.9153953057307344, z=0.09057518560504133, w=-0.01885965791910901)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.07333333333333333, y=-0.03111111111111111, z=0.03333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.1, z=-0.15)>	COMP<107>
[1740780393.7680292]	Q_Header<(2621443, 55348, 257, 173, 250, 8, 58, 80, 27)>	Q_Data<(0, 0, 71, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 6, 15, 0, 145, 225, 202, 253, 253, 253, 253, 118, 108, 91, 97, 66, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3810925934692709, y=-0.9194682768441009, z=0.09527314836731772, w=-0.01641798648994777)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=0.0, z=-0.057777777777777775)>	LIN_ACC<geometry_msgs.msg.Vector3(x=1.35, y=-0.78, z=-0.14)>	COMP<103>
[1740780393.7748764]	Q_Header<(2621443, 55349, 257, 173, 250, 8, 58, 81, 22)>	Q_Data<(0, 0, 71, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 28, 46, 253, 253, 253, 253, 253, 253, 253, 60, 47, 57, 72, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3810925934692709, y=-0.9194682768441009, z=0.09527314836731772, w=-0.01641798648994777)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=0.0, z=-0.057777777777777775)>	LIN_ACC<geometry_msgs.msg.Vector3(x=1.35, y=-0.78, z=-0.14)>	COMP<103>
[1740780393.7884147]	Q_Header<(2621443, 55350, 257, 173, 250, 8, 58, 82, 21)>	Q_Data<(0, 0, 73, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 85, 253, 253, 253, 229, 253, 253, 242, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3822524325352871, y=-0.9189805008276893, z=0.09539526617478106, w=-0.016051794628258106)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=0.023333333333333334, z=-0.10333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=1.33, y=-0.98, z=0.04)>	COMP<103>
[1740780393.794852]	Q_Header<(2621443, 55351, 257, 173, 250, 8, 58, 83, 21)>	Q_Data<(0, 0, 73, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 26, 91, 253, 253, 253, 253, 253, 253, 210, 40, 15, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3822524325352871, y=-0.9189805008276893, z=0.09539526617478106, w=-0.016051794628258106)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=0.023333333333333334, z=-0.10333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=1.33, y=-0.98, z=0.04)>	COMP<103>
[1740780393.807254]	Q_Header<(2621443, 55352, 257, 173, 250, 8, 58, 84, 26)>	Q_Data<(0, 0, 71, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 93, 204, 223, 253, 253, 136, 100, 233, 75, 68, 26, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3839077740778645, y=-0.9180827881842987, z=0.09765539563188923, w=-0.014221066988893869)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=0.04111111111111111, z=-0.13555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.99, y=-0.92, z=0.11)>	COMP<103>
[1740780393.8151288]	Q_Header<(2621443, 55353, 257, 173, 250, 8, 58, 85, 20)>	Q_Data<(0, 0, 66, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 139, 253, 253, 253, 253, 253, 253, 253, 149, 100, 52, 36, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3839077740778645, y=-0.9180827881842987, z=0.09765539563188923, w=-0.014221066988893869)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=0.04111111111111111, z=-0.13555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.99, y=-0.92, z=0.11)>	COMP<103>
[1740780393.8248684]	Q_Header<(2621443, 55354, 257, 173, 250, 8, 58, 86, 26)>	Q_Data<(0, 0, 56, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 186, 253, 253, 253, 253, 253, 253, 253, 168, 111, 64, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3839077740778645, y=-0.9180827881842987, z=0.09765539563188923, w=-0.014221066988893869)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=0.04111111111111111, z=-0.13555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.99, y=-0.92, z=0.11)>	COMP<103>
[1740780393.8359392]	Q_Header<(2621443, 55355, 257, 173, 250, 8, 58, 87, 27)>	Q_Data<(0, 0, 45, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 183, 253, 253, 253, 253, 253, 253, 253, 138, 89, 63, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 31, 101, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3839077740778645, y=-0.9180827881842987, z=0.09765539563188923, w=-0.014221066988893869)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=0.04111111111111111, z=-0.13555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.99, y=-0.92, z=0.11)>	COMP<103>
[1740780393.8460002]	Q_Header<(2621443, 55356, 257, 173, 250, 8, 58, 88, 29)>	Q_Data<(0, 0, 62, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 83, 166, 253, 253, 253, 253, 253, 182, 213, 57, 49, 36, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 84, 78, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.38628718251764566, y=-0.9168598602907367, z=0.10003550199817052, w=-0.011962756797828811)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=0.056666666666666664, z=-0.12444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.28, y=-0.89, z=0.19)>	COMP<106>
[1740780393.8558564]	Q_Header<(2621443, 55357, 257, 173, 250, 8, 58, 89, 40)>	Q_Data<(0, 0, 66, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 17, 61, 233, 253, 253, 253, 253, 246, 169, 131, 87, 78, 0, 11, 0, 0, 21, 8, 0, 0, 0, 0, 0, 0, 66, 108, 135, 77, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.38628718251764566, y=-0.9168598602907367, z=0.10003550199817052, w=-0.011962756797828811)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=0.056666666666666664, z=-0.12444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.28, y=-0.89, z=0.19)>	COMP<106>
[1740780393.86577]	Q_Header<(2621443, 55358, 257, 173, 250, 8, 58, 90, 35)>	Q_Data<(0, 0, 67, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 128, 253, 253, 253, 253, 253, 253, 181, 119, 108, 131, 51, 9, 0, 0, 20, 0, 0, 0, 0, 0, 0, 65, 138, 215, 186, 228, 232, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.38628718251764566, y=-0.9168598602907367, z=0.10003550199817052, w=-0.011962756797828811)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=0.056666666666666664, z=-0.12444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.28, y=-0.89, z=0.19)>	COMP<106>
[1740780393.876111]	Q_Header<(2621443, 55359, 257, 173, 250, 8, 58, 91, 33)>	Q_Data<(0, 0, 66, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 82, 227, 253, 253, 253, 253, 253, 253, 128, 82, 121, 149, 62, 20, 0, 0, 0, 0, 0, 0, 0, 0, 73, 229, 253, 253, 253, 253, 253, 191, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.38628718251764566, y=-0.9168598602907367, z=0.10003550199817052, w=-0.011962756797828811)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=0.056666666666666664, z=-0.12444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.28, y=-0.89, z=0.19)>	COMP<106>
[1740780393.8861613]	Q_Header<(2621443, 55360, 257, 173, 250, 8, 58, 92, 33)>	Q_Data<(0, 0, 58, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 121, 253, 253, 252, 240, 253, 253, 94, 114, 99, 115, 124, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 93, 253, 253, 253, 253, 253, 253, 249, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3875709486952782, y=-0.9162543435926798, z=0.1007074118657022, w=-0.011169367497832426)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.028888888888888888, y=0.07333333333333333, z=-0.08777777777777777)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.26, z=0.47)>	COMP<106>
[1740780393.8958044]	Q_Header<(2621443, 55361, 257, 173, 250, 8, 58, 93, 35)>	Q_Data<(0, 0, 41, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 159, 253, 253, 253, 177, 253, 197, 103, 186, 147, 80, 72, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 103, 253, 253, 253, 253, 253, 253, 218, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3875709486952782, y=-0.9162543435926798, z=0.1007074118657022, w=-0.011169367497832426)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.028888888888888888, y=0.07333333333333333, z=-0.08777777777777777)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.26, z=0.47)>	COMP<106>
[1740780393.907114]	Q_Header<(2621443, 55362, 257, 173, 250, 8, 58, 94, 37)>	Q_Data<(0, 0, 36, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 20, 207, 253, 253, 253, 126, 166, 187, 95, 253, 178, 66, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 76, 253, 253, 253, 253, 253, 253, 144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3883605368115668, y=-0.9158179875620871, z=0.10168295683295149, w=-0.010680982860604147)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.035555555555555556, y=0.04111111111111111, z=-0.05555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=0.32, z=0.79)>	COMP<108>
[1740780393.9149592]	Q_Header<(2621443, 55363, 257, 173, 250, 8, 58, 95, 34)>	Q_Data<(0, 0, 65, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 223, 253, 253, 192, 100, 162, 230, 205, 253, 187, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 212, 253, 253, 253, 253, 251, 76, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3883605368115668, y=-0.9158179875620871, z=0.10168295683295149, w=-0.010680982860604147)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.035555555555555556, y=0.04111111111111111, z=-0.05555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=0.32, z=0.79)>	COMP<108>
[1740780393.9249272]	Q_Header<(2621443, 55364, 257, 173, 250, 8, 58, 96, 34)>	Q_Data<(0, 0, 72, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 79, 231, 253, 253, 220, 93, 184, 253, 253, 218, 175, 71, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 112, 169, 253, 253, 253, 135, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3883605368115668, y=-0.9158179875620871, z=0.10168295683295149, w=-0.010680982860604147)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.035555555555555556, y=0.04111111111111111, z=-0.05555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=0.32, z=0.79)>	COMP<108>
