[1740780078.003519]	Q_Header<(2621443, 23768, 257, 173, 250, 8, 58, 0, 51)>	Q_Data<(0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 85, 191, 100, 253, 253, 199, 253, 253, 253, 253, 231, 217, 253, 253, 253, 251, 124, 79, 55, 17, 23, 0, 0, 60, 101, 181, 171, 13, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 37, 0, 43, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.24658291126359447, y=-0.9649692641280764, z=0.08935578764601541, w=-0.00683596189641648)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=-0.03333333333333333, z=-0.043333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.15, y=-0.09, z=0.19)>	COMP<155>
[1740780078.7338588]	Q_Header<(2621443, 23841, 257, 173, 250, 8, 58, 73, 31)>	Q_Data<(0, 0, 63, 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 172, 216, 253, 252, 237, 207, 253, 192, 253, 87, 179, 249, 238, 169, 148, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2636780344412721, y=-0.9605326916671989, z=0.08819786105732365, w=-0.008484084904476117)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0011111111111111111, y=-0.016666666666666666, z=-0.04888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.11, z=0.16)>	COMP<158>
[1740780078.7427034]	Q_Header<(2621443, 23842, 257, 173, 250, 8, 58, 74, 32)>	Q_Data<(0, 0, 66, 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 181, 227, 249, 253, 219, 235, 253, 240, 253, 136, 159, 179, 166, 184, 127, 29, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2643486534194552, y=-0.9603467358350745, z=0.088197599674697, w=-0.0086671689645723)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=-0.017777777777777778, z=-0.051111111111111114)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.16, y=-0.1, z=0.2)>	COMP<161>
[1740780078.752572]	Q_Header<(2621443, 23843, 257, 173, 250, 8, 58, 75, 27)>	Q_Data<(0, 0, 59, 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 130, 192, 110, 253, 121, 253, 253, 157, 253, 188, 221, 71, 76, 118, 105, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2643486534194552, y=-0.9603467358350745, z=0.088197599674697, w=-0.0086671689645723)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=-0.017777777777777778, z=-0.051111111111111114)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.16, y=-0.1, z=0.2)>	COMP<161>
[1740780078.7623572]	Q_Header<(2621443, 23844, 257, 173, 250, 8, 58, 76, 27)>	Q_Data<(0, 0, 71, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 145, 186, 246, 164, 253, 253, 253, 195, 175, 159, 245, 135, 183, 108, 84, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2643486534194552, y=-0.9603467358350745, z=0.088197599674697, w=-0.0086671689645723)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=-0.017777777777777778, z=-0.051111111111111114)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.16, y=-0.1, z=0.2)>	COMP<161>
[1740780078.7660677]	Q_Header<(2621443, 23845, 257, 173, 250, 8, 58, 77, 27)>	Q_Data<(0, 0, 74, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 200, 234, 253, 113, 253, 253, 253, 228, 157, 114, 230, 126, 198, 140, 60, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2643486534194552, y=-0.9603467358350745, z=0.088197599674697, w=-0.0086671689645723)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=-0.017777777777777778, z=-0.051111111111111114)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.16, y=-0.1, z=0.2)>	COMP<161>
[1740780078.7760935]	Q_Header<(2621443, 23846, 257, 173, 250, 8, 58, 78, 26)>	Q_Data<(0, 0, 71, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 207, 253, 253, 210, 253, 253, 215, 193, 177, 158, 208, 73, 153, 105, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2654435488896115, y=-0.9600279559633709, z=0.08837945706878765, w=-0.008667046204259562)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.008888888888888889, y=-0.015555555555555555, z=-0.05555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.18, y=-0.06, z=0.12)>	COMP<158>
[1740780078.7862425]	Q_Header<(2621443, 23847, 257, 173, 250, 8, 58, 79, 24)>	Q_Data<(0, 0, 70, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 247, 253, 253, 253, 253, 198, 165, 143, 106, 185, 172, 0, 91, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2654435488896115, y=-0.9600279559633709, z=0.08837945706878765, w=-0.008667046204259562)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.008888888888888889, y=-0.015555555555555555, z=-0.05555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.18, y=-0.06, z=0.12)>	COMP<158>
[1740780078.8028862]	Q_Header<(2621443, 23848, 257, 173, 250, 8, 58, 80, 27)>	Q_Data<(0, 0, 70, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 118, 253, 253, 253, 165, 252, 135, 141, 99, 129, 187, 123, 52, 29, 20, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2654435488896115, y=-0.9600279559633709, z=0.08837945706878765, w=-0.008667046204259562)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.008888888888888889, y=-0.015555555555555555, z=-0.05555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.18, y=-0.06, z=0.12)>	COMP<158>
[1740780078.8128297]	Q_Header<(2621443, 23849, 257, 173, 250, 8, 58, 81, 28)>	Q_Data<(0, 0, 70, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 147, 253, 253, 213, 200, 137, 93, 104, 84, 129, 157, 88, 52, 0, 30, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.26623763373278403, y=-0.959786059249892, z=0.0886238065520409, w=-0.008606030801541162)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.013333333333333334, y=-0.0044444444444444444, z=-0.056666666666666664)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.16, y=-0.08, z=0.07)>	COMP<158>
[1740780078.8226228]	Q_Header<(2621443, 23850, 257, 173, 250, 8, 58, 82, 27)>	Q_Data<(0, 0, 72, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 121, 141, 249, 253, 253, 247, 120, 35, 71, 65, 82, 109, 67, 30, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.26623763373278403, y=-0.959786059249892, z=0.0886238065520409, w=-0.008606030801541162)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.013333333333333334, y=-0.0044444444444444444, z=-0.056666666666666664)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.16, y=-0.08, z=0.07)>	COMP<158>
[1740780078.832378]	Q_Header<(2621443, 23851, 257, 173, 250, 8, 58, 83, 29)>	Q_Data<(0, 0, 73, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 21, 133, 142, 216, 253, 253, 208, 143, 64, 44, 39, 0, 64, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.26623763373278403, y=-0.959786059249892, z=0.0886238065520409, w=-0.008606030801541162)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.013333333333333334, y=-0.0044444444444444444, z=-0.056666666666666664)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.16, y=-0.08, z=0.07)>	COMP<158>
[1740780078.8425846]	Q_Header<(2621443, 23852, 257, 173, 250, 8, 58, 84, 24)>	Q_Data<(0, 0, 71, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 54, 145, 126, 217, 241, 253, 157, 130, 57, 0, 29, 10, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.26708848013048025, y=-0.9595287925345704, z=0.08886673379112871, w=-0.008422808559873462)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.012222222222222223, y=-0.0011111111111111111, z=-0.06111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.16, y=-0.08, z=0.06)>	COMP<156>
[1740780078.855187]	Q_Header<(2621443, 23853, 257, 173, 250, 8, 58, 85, 22)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 55, 146, 162, 253, 201, 245, 127, 123, 41, 24, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.26708848013048025, y=-0.9595287925345704, z=0.08886673379112871, w=-0.008422808559873462)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.012222222222222223, y=-0.0011111111111111111, z=-0.06111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.16, y=-0.08, z=0.06)>	COMP<156>
[1740780078.862298]	Q_Header<(2621443, 23854, 257, 173, 250, 8, 58, 86, 24)>	Q_Data<(0, 0, 66, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 100, 123, 58, 215, 160, 218, 145, 103, 30, 35, 0, 17, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.26708848013048025, y=-0.9595287925345704, z=0.08886673379112871, w=-0.008422808559873462)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.012222222222222223, y=-0.0011111111111111111, z=-0.06111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.16, y=-0.08, z=0.06)>	COMP<156>
[1740780078.872405]	Q_Header<(2621443, 23855, 257, 173, 250, 8, 58, 87, 30)>	Q_Data<(0, 0, 64, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 72, 128, 30, 139, 179, 144, 167, 86, 41, 30, 0, 27, 30, 9, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.26708848013048025, y=-0.9595287925345704, z=0.08886673379112871, w=-0.008422808559873462)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.012222222222222223, y=-0.0011111111111111111, z=-0.06111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.16, y=-0.08, z=0.06)>	COMP<156>
[1740780078.8826807]	Q_Header<(2621443, 23856, 257, 173, 250, 8, 58, 88, 26)>	Q_Data<(0, 0, 67, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 45, 129, 150, 253, 227, 51, 164, 78, 49, 5, 0, 24, 37, 20, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.26825237428034115, y=-0.95917771599899, z=0.08917331486315777, w=-0.00817879821469072)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=-0.0022222222222222222, z=-0.06444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=-0.04, z=-0.02)>	COMP<155>
[1740780078.8924127]	Q_Header<(2621443, 23857, 257, 173, 250, 8, 58, 89, 25)>	Q_Data<(0, 0, 65, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 148, 145, 251, 253, 113, 117, 71, 53, 0, 19, 17, 30, 17, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.26825237428034115, y=-0.95917771599899, z=0.08917331486315777, w=-0.00817879821469072)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=-0.0022222222222222222, z=-0.06444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=-0.04, z=-0.02)>	COMP<155>
