[1740780075.5027883]	Q_Header<(2621443, 23518, 257, 173, 250, 8, 58, 0, 44)>	Q_Data<(0, 0, 0, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 94, 226, 253, 253, 253, 253, 253, 163, 253, 253, 112, 253, 253, 253, 178, 253, 78, 119, 99, 47, 0, 0, 0, 0, 61, 56, 0, 69, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 110, 97, 60, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.23894746901642164, y=-0.9664707974138025, z=0.09393107402714505, w=-0.0039061655215966756)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02, y=-0.012222222222222223, z=0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.04, z=-0.16)>	COMP<159>
[1740780076.2026312]	Q_Header<(2621443, 23588, 257, 173, 250, 8, 58, 70, 29)>	Q_Data<(0, 0, 71, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 130, 157, 206, 253, 253, 253, 253, 253, 253, 159, 204, 253, 253, 162, 129, 83, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.23498699993667316, y=-0.9674750483107029, z=0.0935675508838753, w=-0.004272490907939512)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01888888888888889, y=0.012222222222222223, z=0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.07, z=-0.18)>	COMP<160>
[1740780076.2126455]	Q_Header<(2621443, 23589, 257, 173, 250, 8, 58, 71, 28)>	Q_Data<(0, 0, 41, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 163, 227, 251, 253, 253, 248, 245, 253, 253, 246, 163, 253, 253, 170, 127, 69, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.23473674160217847, y=-0.9675719096774142, z=0.09319890910726118, w=-0.0041503116039906755)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.023333333333333334, y=0.0044444444444444444, z=0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.05, z=-0.21)>	COMP<160>
[1740780076.2226353]	Q_Header<(2621443, 23590, 257, 173, 250, 8, 58, 72, 28)>	Q_Data<(0, 0, 47, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 237, 233, 241, 253, 253, 185, 250, 185, 253, 253, 195, 244, 253, 161, 90, 39, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.23473674160217847, y=-0.9675719096774142, z=0.09319890910726118, w=-0.0041503116039906755)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.023333333333333334, y=0.0044444444444444444, z=0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.05, z=-0.21)>	COMP<160>
[1740780076.232691]	Q_Header<(2621443, 23591, 257, 173, 250, 8, 58, 73, 33)>	Q_Data<(0, 0, 70, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 243, 164, 253, 246, 253, 208, 253, 93, 218, 170, 206, 211, 241, 115, 30, 0, 4, 0, 13, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.23473674160217847, y=-0.9675719096774142, z=0.09319890910726118, w=-0.0041503116039906755)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.023333333333333334, y=0.0044444444444444444, z=0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.05, z=-0.21)>	COMP<160>
[1740780076.2429175]	Q_Header<(2621443, 23592, 257, 173, 250, 8, 58, 74, 25)>	Q_Data<(0, 0, 74, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 87, 230, 240, 253, 253, 253, 253, 253, 205, 213, 151, 186, 176, 177, 50, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2345552538841292, y=-0.967639603195156, z=0.09295541287159219, w=-0.004089305753379302)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.016666666666666666, y=0.0033333333333333335, z=0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.06, z=-0.12)>	COMP<155>
[1740780076.2526143]	Q_Header<(2621443, 23593, 257, 173, 250, 8, 58, 75, 27)>	Q_Data<(0, 0, 67, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 130, 250, 253, 253, 253, 90, 253, 253, 205, 217, 219, 166, 124, 114, 28, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2345552538841292, y=-0.967639603195156, z=0.09295541287159219, w=-0.004089305753379302)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.016666666666666666, y=0.0033333333333333335, z=0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.06, z=-0.12)>	COMP<155>
[1740780076.2625806]	Q_Header<(2621443, 23594, 257, 173, 250, 8, 58, 76, 27)>	Q_Data<(0, 0, 75, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 117, 252, 253, 253, 253, 186, 196, 174, 137, 168, 179, 120, 74, 76, 19, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2345552538841292, y=-0.967639603195156, z=0.09295541287159219, w=-0.004089305753379302)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.016666666666666666, y=0.0033333333333333335, z=0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.06, z=-0.12)>	COMP<155>
[1740780076.2725492]	Q_Header<(2621443, 23595, 257, 173, 250, 8, 58, 77, 24)>	Q_Data<(0, 0, 73, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 253, 124, 78, 118, 57, 110, 147, 94, 55, 46, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2345552538841292, y=-0.967639603195156, z=0.09295541287159219, w=-0.004089305753379302)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.016666666666666666, y=0.0033333333333333335, z=0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.06, z=-0.12)>	COMP<155>
[1740780076.2826793]	Q_Header<(2621443, 23596, 257, 173, 250, 8, 58, 78, 31)>	Q_Data<(0, 0, 71, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 249, 253, 253, 253, 152, 158, 109, 47, 61, 133, 101, 50, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.23443274709171408, y=-0.9676988297680622, z=0.092650067712893, w=-0.004028263813604043)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01888888888888889, y=-0.0044444444444444444, z=0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.05, z=-0.07)>	COMP<165>
[1740780076.2926388]	Q_Header<(2621443, 23597, 257, 173, 250, 8, 58, 79, 31)>	Q_Data<(0, 0, 71, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 95, 253, 253, 253, 253, 206, 127, 86, 46, 0, 80, 81, 52, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.23443274709171408, y=-0.9676988297680622, z=0.092650067712893, w=-0.004028263813604043)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01888888888888889, y=-0.0044444444444444444, z=0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.05, z=-0.07)>	COMP<165>
[1740780076.3026178]	Q_Header<(2621443, 23598, 257, 173, 250, 8, 58, 80, 25)>	Q_Data<(0, 0, 70, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 81, 252, 253, 253, 253, 200, 63, 54, 35, 28, 6, 47, 34, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.23443274709171408, y=-0.9676988297680622, z=0.092650067712893, w=-0.004028263813604043)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01888888888888889, y=-0.0044444444444444444, z=0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.05, z=-0.07)>	COMP<165>
[1740780076.3126154]	Q_Header<(2621443, 23599, 257, 173, 250, 8, 58, 81, 26)>	Q_Data<(0, 0, 70, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 122, 0, 253, 253, 253, 250, 174, 23, 36, 20, 19, 16, 30, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.23431267909098663, y=-0.9677681270296129, z=0.09222361503164386, w=-0.004150367850530631)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.017777777777777778, y=-0.014444444444444444, z=0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.06, z=0.0)>	COMP<165>
[1740780076.322678]	Q_Header<(2621443, 23600, 257, 173, 250, 8, 58, 82, 25)>	Q_Data<(0, 0, 72, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 127, 145, 224, 253, 253, 192, 127, 8, 23, 8, 14, 0, 17, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.23431267909098663, y=-0.9677681270296129, z=0.09222361503164386, w=-0.004150367850530631)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.017777777777777778, y=-0.014444444444444444, z=0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.06, z=0.0)>	COMP<165>
[1740780076.333917]	Q_Header<(2621443, 23601, 257, 173, 250, 8, 58, 83, 19)>	Q_Data<(0, 0, 72, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 141, 205, 253, 224, 158, 84, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.23431267909098663, y=-0.9677681270296129, z=0.09222361503164386, w=-0.004150367850530631)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.017777777777777778, y=-0.014444444444444444, z=0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.06, z=0.0)>	COMP<165>
[1740780076.3426416]	Q_Header<(2621443, 23602, 257, 173, 250, 8, 58, 84, 22)>	Q_Data<(0, 0, 71, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 105, 195, 171, 172, 135, 75, 0, 25, 10, 6, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.23431267909098663, y=-0.9677681270296129, z=0.09222361503164386, w=-0.004150367850530631)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.017777777777777778, y=-0.014444444444444444, z=0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.06, z=0.0)>	COMP<165>
[1740780076.352646]	Q_Header<(2621443, 23603, 257, 173, 250, 8, 58, 85, 27)>	Q_Data<(0, 0, 69, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 106, 143, 217, 126, 108, 94, 78, 25, 32, 30, 21, 5, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.23437538722742388, y=-0.967775036426571, z=0.09198013243534577, w=-0.004394538510514198)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.012222222222222223, y=-0.02, z=0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.08, z=0.11)>	COMP<156>
[1740780076.3626149]	Q_Header<(2621443, 23604, 257, 173, 250, 8, 58, 86, 32)>	Q_Data<(0, 0, 64, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 96, 130, 125, 228, 149, 80, 79, 75, 0, 22, 31, 19, 0, 0, 18, 0, 0, 0, 5, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.23437538722742388, y=-0.967775036426571, z=0.09198013243534577, w=-0.004394538510514198)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.012222222222222223, y=-0.02, z=0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.08, z=0.11)>	COMP<156>
