[1740780597.9663956]	Q_Header<(2621443, 10232, 257, 173, 250, 8, 58, 0, 16)>	Q_Data<(0, 0, 0, 0, 81, 83, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 41, 33, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.47349561162120657, y=-0.8764368371849093, z=0.08593475395239222, w=-0.016601032013530314)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=0.02, z=-0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.14, z=0.09)>	COMP<148>
[1740780598.6366339]	Q_Header<(2621443, 10300, 257, 173, 250, 8, 58, 68, 57)>	Q_Data<(0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 12, 0, 56, 52, 156, 250, 152, 235, 221, 143, 169, 253, 238, 197, 226, 193, 253, 253, 253, 253, 141, 132, 195, 95, 154, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 101, 253, 253, 253, 253, 249, 187, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4734448277266076, y=-0.876333741974814, z=0.08691316677616208, w=-0.01831035816913527)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=0.014444444444444444, z=0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=-0.13, z=0.02)>	COMP<141>
[1740780598.6466382]	Q_Header<(2621443, 10301, 257, 173, 250, 8, 58, 69, 58)>	Q_Data<(0, 0, 68, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 12, 13, 33, 0, 0, 0, 35, 87, 105, 155, 223, 224, 253, 253, 190, 253, 253, 253, 253, 253, 216, 253, 253, 253, 186, 159, 48, 99, 0, 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 130, 197, 253, 253, 222, 210, 165, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.47339957427184226, y=-0.8763629560849808, z=0.08691606417781116, w=-0.018066822329095577)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.012222222222222223, y=0.02, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.12, z=0.0)>	COMP<146>
[1740780598.6565616]	Q_Header<(2621443, 10302, 257, 173, 250, 8, 58, 70, 53)>	Q_Data<(0, 0, 64, 0, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 28, 44, 29, 21, 61, 87, 124, 147, 166, 183, 253, 253, 253, 188, 253, 253, 253, 253, 253, 253, 253, 253, 253, 186, 135, 69, 27, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 98, 70, 215, 197, 76, 117, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.47339957427184226, y=-0.8763629560849808, z=0.08691606417781116, w=-0.018066822329095577)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.012222222222222223, y=0.02, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.12, z=0.0)>	COMP<146>
[1740780598.666487]	Q_Header<(2621443, 10303, 257, 173, 250, 8, 58, 71, 42)>	Q_Data<(0, 0, 56, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 9, 0, 0, 0, 0, 0, 39, 94, 120, 199, 227, 253, 253, 253, 253, 253, 146, 253, 253, 253, 253, 253, 253, 253, 253, 253, 193, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 75, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.47339957427184226, y=-0.8763629560849808, z=0.08691606417781116, w=-0.018066822329095577)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.012222222222222223, y=0.02, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.12, z=0.0)>	COMP<146>
[1740780598.676588]	Q_Header<(2621443, 10304, 257, 173, 250, 8, 58, 72, 40)>	Q_Data<(0, 0, 48, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 7, 0, 0, 15, 58, 143, 115, 253, 219, 253, 253, 253, 230, 238, 151, 253, 253, 253, 253, 253, 253, 253, 117, 253, 160, 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4733768409284228, y=-0.876381905478497, z=0.08691189034064906, w=-0.017760786579444434)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=0.02, z=-0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.14, z=-0.09)>	COMP<146>
[1740780598.6865206]	Q_Header<(2621443, 10305, 257, 173, 250, 8, 58, 73, 38)>	Q_Data<(0, 0, 57, 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 20, 10, 0, 0, 0, 86, 241, 172, 253, 120, 253, 253, 253, 162, 253, 253, 205, 253, 253, 253, 253, 226, 223, 140, 248, 91, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4733768409284228, y=-0.876381905478497, z=0.08691189034064906, w=-0.017760786579444434)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=0.02, z=-0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.14, z=-0.09)>	COMP<146>
[1740780598.6964393]	Q_Header<(2621443, 10306, 257, 173, 250, 8, 58, 74, 29)>	Q_Data<(0, 0, 56, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 9, 0, 0, 0, 0, 161, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 94, 238, 250, 253, 253, 226, 129, 36, 156, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4733768409284228, y=-0.876381905478497, z=0.08691189034064906, w=-0.017760786579444434)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=0.02, z=-0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.14, z=-0.09)>	COMP<146>
[1740780598.7064953]	Q_Header<(2621443, 10307, 257, 173, 250, 8, 58, 75, 40)>	Q_Data<(0, 0, 67, 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 5, 23, 59, 219, 253, 253, 243, 253, 250, 253, 253, 253, 253, 253, 120, 191, 150, 253, 253, 173, 75, 0, 59, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4733768409284228, y=-0.876381905478497, z=0.08691189034064906, w=-0.017760786579444434)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=0.02, z=-0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.14, z=-0.09)>	COMP<146>
[1740780598.7165813]	Q_Header<(2621443, 10308, 257, 173, 250, 8, 58, 76, 39)>	Q_Data<(0, 0, 75, 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 41, 58, 117, 226, 253, 253, 197, 253, 210, 187, 253, 253, 253, 228, 61, 125, 56, 191, 220, 106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.47333503915381503, y=-0.8764175147916996, z=0.0868543856500166, w=-0.017395291574318156)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.016666666666666666, y=0.017777777777777778, z=-0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.16, z=-0.06)>	COMP<139>
[1740780598.7264624]	Q_Header<(2621443, 10309, 257, 173, 250, 8, 58, 77, 34)>	Q_Data<(0, 0, 76, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 66, 77, 95, 253, 253, 253, 222, 253, 253, 206, 253, 253, 253, 153, 55, 54, 56, 123, 141, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.47333503915381503, y=-0.8764175147916996, z=0.0868543856500166, w=-0.017395291574318156)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.016666666666666666, y=0.017777777777777778, z=-0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.16, z=-0.06)>	COMP<139>
[1740780598.7366412]	Q_Header<(2621443, 10310, 257, 173, 250, 8, 58, 78, 39)>	Q_Data<(0, 0, 73, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 9, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 99, 106, 188, 253, 253, 253, 217, 253, 253, 195, 253, 249, 253, 176, 61, 0, 40, 68, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.47333503915381503, y=-0.8764175147916996, z=0.0868543856500166, w=-0.017395291574318156)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.016666666666666666, y=0.017777777777777778, z=-0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.16, z=-0.06)>	COMP<139>
[1740780598.7465606]	Q_Header<(2621443, 10311, 257, 173, 250, 8, 58, 79, 38)>	Q_Data<(0, 0, 72, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 6, 86, 46, 253, 253, 253, 253, 253, 213, 253, 126, 232, 166, 211, 149, 41, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.47331171595952576, y=-0.8764353631436221, z=0.08685010597168345, w=-0.017150302022517955)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.015555555555555555, y=0.013333333333333334, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.13, z=-0.05)>	COMP<145>
[1740780598.75641]	Q_Header<(2621443, 10312, 257, 173, 250, 8, 58, 80, 32)>	Q_Data<(0, 0, 71, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 4, 12, 75, 242, 253, 253, 253, 253, 253, 253, 157, 192, 202, 80, 113, 80, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.47331171595952576, y=-0.8764353631436221, z=0.08685010597168345, w=-0.017150302022517955)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.015555555555555555, y=0.013333333333333334, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.13, z=-0.05)>	COMP<145>
[1740780598.7663975]	Q_Header<(2621443, 10313, 257, 173, 250, 8, 58, 81, 27)>	Q_Data<(0, 0, 71, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 28, 15, 28, 39, 225, 253, 253, 253, 253, 253, 253, 253, 162, 221, 201, 43, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.47331171595952576, y=-0.8764353631436221, z=0.08685010597168345, w=-0.017150302022517955)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.015555555555555555, y=0.013333333333333334, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.13, z=-0.05)>	COMP<145>
[1740780598.7791598]	Q_Header<(2621443, 10314, 257, 173, 250, 8, 58, 82, 30)>	Q_Data<(0, 0, 73, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 30, 0, 17, 107, 253, 253, 253, 253, 253, 240, 239, 200, 162, 213, 193, 0, 48, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4732683399447806, y=-0.8764680631425135, z=0.08679231098806785, w=-0.01696783576278682)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.015555555555555555, y=0.013333333333333334, z=0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.13, z=-0.1)>	COMP<145>
[1740780598.790094]	Q_Header<(2621443, 10315, 257, 173, 250, 8, 58, 83, 26)>	Q_Data<(0, 0, 73, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 27, 169, 253, 253, 253, 253, 253, 114, 121, 132, 134, 166, 148, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4732683399447806, y=-0.8764680631425135, z=0.08679231098806785, w=-0.01696783576278682)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.015555555555555555, y=0.013333333333333334, z=0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.13, z=-0.1)>	COMP<145>
[1740780598.8066669]	Q_Header<(2621443, 10316, 257, 173, 250, 8, 58, 84, 27)>	Q_Data<(0, 0, 72, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 34, 0, 34, 188, 253, 253, 253, 253, 228, 66, 161, 112, 157, 107, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4732683399447806, y=-0.8764680631425135, z=0.08679231098806785, w=-0.01696783576278682)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.015555555555555555, y=0.013333333333333334, z=0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.13, z=-0.1)>	COMP<145>
