[1740780447.965278]	Q_Header<(2621443, 60768, 257, 173, 250, 8, 58, 0, 22)>	Q_Data<(0, 0, 63, 62, 0, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 18, 0, 0, 0, 0, 14, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7663610747506174, y=-0.6358672886868376, z=0.07116733140802962, w=-0.05743435579327262)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.042222222222222223, y=0.0022222222222222222, z=0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.12, z=0.04)>	COMP<169>
[1740780448.7710087]	Q_Header<(2621443, 60849, 257, 173, 250, 8, 58, 81, 61)>	Q_Data<(0, 0, 71, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 24, 0, 0, 0, 18, 0, 51, 157, 253, 253, 234, 79, 18, 86, 136, 167, 108, 163, 243, 231, 253, 253, 253, 206, 253, 192, 166, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 253, 253, 253, 166, 153, 64, 34, 0, 141, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7559183009638729, y=-0.648252585751901, z=0.07250956330602189, w=-0.05566390718442084)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04111111111111111, y=0.0, z=0.07666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.11, z=-0.2)>	COMP<166>
[1740780448.7798028]	Q_Header<(2621443, 60850, 257, 173, 250, 8, 58, 82, 54)>	Q_Data<(0, 0, 73, 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 15, 25, 78, 216, 253, 253, 253, 209, 96, 87, 253, 253, 123, 253, 253, 253, 246, 253, 253, 82, 191, 106, 80, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 253, 253, 253, 88, 164, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.755199812835689, y=-0.6491800864236958, z=0.07202261207032354, w=-0.05523768129122271)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.052222222222222225, y=-0.0077777777777777776, z=0.08222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.12, z=-0.12)>	COMP<166>
[1740780448.7954197]	Q_Header<(2621443, 60851, 257, 173, 250, 8, 58, 83, 50)>	Q_Data<(0, 0, 75, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 24, 0, 24, 0, 0, 33, 56, 65, 20, 82, 235, 253, 253, 253, 253, 93, 172, 253, 253, 253, 253, 253, 253, 253, 198, 173, 67, 68, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 128, 202, 118, 0, 150, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.755199812835689, y=-0.6491800864236958, z=0.07202261207032354, w=-0.05523768129122271)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.052222222222222225, y=-0.0077777777777777776, z=0.08222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.12, z=-0.12)>	COMP<166>
[1740780448.8077211]	Q_Header<(2621443, 60852, 257, 173, 250, 8, 58, 84, 42)>	Q_Data<(0, 0, 73, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 15, 0, 20, 26, 65, 108, 225, 246, 253, 253, 253, 253, 189, 208, 253, 253, 253, 253, 253, 253, 253, 253, 0, 0, 55, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 87, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7542728135781743, y=-0.6503909290733958, z=0.0712280606445808, w=-0.054687525567732986)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.052222222222222225, y=-0.013333333333333334, z=0.07888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.11, z=-0.16)>	COMP<166>
[1740780448.8156123]	Q_Header<(2621443, 60853, 257, 173, 250, 8, 58, 85, 39)>	Q_Data<(0, 0, 70, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 44, 30, 62, 141, 166, 168, 253, 253, 216, 253, 253, 253, 253, 213, 253, 253, 253, 253, 253, 253, 253, 243, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7542728135781743, y=-0.6503909290733958, z=0.0712280606445808, w=-0.054687525567732986)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.052222222222222225, y=-0.013333333333333334, z=0.07888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.11, z=-0.16)>	COMP<166>
[1740780448.8253787]	Q_Header<(2621443, 60854, 257, 173, 250, 8, 58, 86, 45)>	Q_Data<(0, 0, 55, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 13, 34, 27, 59, 160, 253, 253, 253, 253, 253, 118, 179, 253, 253, 253, 121, 176, 253, 253, 253, 234, 162, 228, 175, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7542728135781743, y=-0.6503909290733958, z=0.0712280606445808, w=-0.054687525567732986)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.052222222222222225, y=-0.013333333333333334, z=0.07888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.11, z=-0.16)>	COMP<166>
[1740780448.8362956]	Q_Header<(2621443, 60855, 257, 173, 250, 8, 58, 87, 41)>	Q_Data<(0, 0, 57, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 14, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 19, 0, 0, 117, 253, 253, 253, 253, 253, 253, 222, 239, 253, 253, 247, 112, 192, 241, 253, 242, 157, 103, 187, 133, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7542728135781743, y=-0.6503909290733958, z=0.0712280606445808, w=-0.054687525567732986)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.052222222222222225, y=-0.013333333333333334, z=0.07888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.11, z=-0.16)>	COMP<166>
[1740780448.8468554]	Q_Header<(2621443, 60856, 257, 173, 250, 8, 58, 88, 38)>	Q_Data<(0, 0, 66, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 16, 22, 0, 24, 9, 30, 170, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 190, 147, 173, 174, 207, 123, 57, 39, 108, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7535284177080046, y=-0.6513571418904767, z=0.07055555247614234, w=-0.05432045130083623)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04888888888888889, y=-0.013333333333333334, z=0.0811111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.13, z=-0.15)>	COMP<170>
[1740780448.8551867]	Q_Header<(2621443, 60857, 257, 173, 250, 8, 58, 89, 43)>	Q_Data<(0, 0, 65, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 30, 22, 0, 33, 64, 127, 234, 253, 253, 253, 164, 235, 253, 253, 253, 253, 160, 106, 93, 100, 61, 0, 140, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7535284177080046, y=-0.6513571418904767, z=0.07055555247614234, w=-0.05432045130083623)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04888888888888889, y=-0.013333333333333334, z=0.0811111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.13, z=-0.15)>	COMP<170>
[1740780448.8651204]	Q_Header<(2621443, 60858, 257, 173, 250, 8, 58, 90, 36)>	Q_Data<(0, 0, 67, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 36, 24, 0, 7, 80, 214, 253, 253, 253, 253, 253, 225, 191, 253, 253, 246, 44, 0, 47, 30, 33, 55, 97, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7535284177080046, y=-0.6513571418904767, z=0.07055555247614234, w=-0.05432045130083623)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04888888888888889, y=-0.013333333333333334, z=0.0811111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.13, z=-0.15)>	COMP<170>
[1740780448.8764813]	Q_Header<(2621443, 60859, 257, 173, 250, 8, 58, 91, 37)>	Q_Data<(0, 0, 61, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 38, 9, 0, 44, 68, 225, 253, 253, 253, 253, 253, 253, 98, 232, 240, 218, 121, 28, 28, 0, 11, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7528003285878058, y=-0.6522763995149895, z=0.07006768098093084, w=-0.054015590303243724)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.044444444444444446, y=-0.01, z=0.08222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.13, z=-0.14)>	COMP<166>
[1740780448.886382]	Q_Header<(2621443, 60860, 257, 173, 250, 8, 58, 92, 33)>	Q_Data<(0, 0, 65, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 10, 31, 0, 0, 88, 163, 239, 253, 253, 253, 253, 253, 253, 149, 246, 163, 147, 112, 34, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7528003285878058, y=-0.6522763995149895, z=0.07006768098093084, w=-0.054015590303243724)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.044444444444444446, y=-0.01, z=0.08222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.13, z=-0.14)>	COMP<166>
[1740780448.8951666]	Q_Header<(2621443, 60861, 257, 173, 250, 8, 58, 93, 35)>	Q_Data<(0, 0, 64, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 24, 0, 0, 7, 109, 253, 253, 253, 253, 193, 253, 253, 205, 197, 253, 140, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7528003285878058, y=-0.6522763995149895, z=0.07006768098093084, w=-0.054015590303243724)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.044444444444444446, y=-0.01, z=0.08222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.13, z=-0.14)>	COMP<166>
[1740780448.905292]	Q_Header<(2621443, 60862, 257, 173, 250, 8, 58, 94, 31)>	Q_Data<(0, 0, 56, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 8, 76, 103, 253, 253, 253, 253, 179, 253, 253, 234, 202, 229, 98, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7528003285878058, y=-0.6522763995149895, z=0.07006768098093084, w=-0.054015590303243724)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.044444444444444446, y=-0.01, z=0.08222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.13, z=-0.14)>	COMP<166>
[1740780448.915431]	Q_Header<(2621443, 60863, 257, 173, 250, 8, 58, 95, 37)>	Q_Data<(0, 0, 72, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 9, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 24, 8, 34, 117, 220, 253, 253, 253, 253, 191, 166, 145, 227, 174, 159, 54, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7517869214902574, y=-0.6535181106110405, z=0.06970371554289793, w=-0.053590072019846224)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03111111111111111, y=0.0, z=0.08333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=-0.14, z=-0.12)>	COMP<166>
[1740780448.925351]	Q_Header<(2621443, 60864, 257, 173, 250, 8, 58, 96, 40)>	Q_Data<(0, 0, 71, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 6, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 15, 0, 32, 32, 43, 134, 209, 253, 253, 253, 253, 214, 142, 99, 164, 114, 79, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7517869214902574, y=-0.6535181106110405, z=0.06970371554289793, w=-0.053590072019846224)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03111111111111111, y=0.0, z=0.08333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=-0.14, z=-0.12)>	COMP<166>
[1740780448.9354954]	Q_Header<(2621443, 60865, 257, 173, 250, 8, 58, 97, 29)>	Q_Data<(0, 0, 67, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 12, 37, 69, 144, 250, 253, 253, 253, 253, 253, 180, 55, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7517869214902574, y=-0.6535181106110405, z=0.06970371554289793, w=-0.053590072019846224)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03111111111111111, y=0.0, z=0.08333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=-0.14, z=-0.12)>	COMP<166>
