[1740779698.0711517]	Q_Header<(2621443, 51304, 257, 173, 250, 8, 58, 0, 40)>	Q_Data<(0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 164, 172, 253, 246, 253, 203, 249, 253, 98, 0, 38, 28, 110, 184, 253, 253, 126, 126, 232, 136, 25, 0, 0, 114, 175, 181, 180, 210, 231, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7579991958970584, y=-0.6463653663378572, z=0.03625505454246338, w=0.07959022074641792)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.042222222222222223, y=-0.016666666666666666, z=-0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.13, z=0.12)>	COMP<169>
[1740779698.8296394]	Q_Header<(2621443, 51380, 257, 173, 250, 8, 58, 76, 49)>	Q_Data<(0, 0, 72, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 144, 218, 158, 84, 28, 0, 0, 0, 35, 38, 80, 187, 242, 206, 253, 253, 253, 155, 90, 218, 143, 133, 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 182, 149, 0, 0, 0, 91, 116, 108, 243, 151, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7542897971137675, y=-0.6505276466773373, z=0.04016205587480653, w=0.07904234400892773)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=-0.0022222222222222222, z=-0.022222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.05, z=0.16)>	COMP<165>
[1740779698.8408854]	Q_Header<(2621443, 51381, 257, 173, 250, 8, 58, 77, 52)>	Q_Data<(0, 0, 72, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 119, 196, 147, 105, 37, 17, 28, 54, 11, 32, 122, 251, 253, 253, 253, 253, 152, 151, 112, 163, 103, 51, 51, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 132, 72, 0, 0, 0, 61, 115, 129, 238, 123, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7542897971137675, y=-0.6505276466773373, z=0.04016205587480653, w=0.07904234400892773)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=-0.0022222222222222222, z=-0.022222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.05, z=0.16)>	COMP<165>
[1740779698.8509288]	Q_Header<(2621443, 51382, 257, 173, 250, 8, 58, 78, 44)>	Q_Data<(0, 0, 70, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 80, 121, 91, 115, 67, 33, 46, 65, 66, 64, 138, 252, 253, 253, 253, 253, 138, 114, 119, 106, 49, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 73, 108, 173, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7540274748126318, y=-0.6508171413248416, z=0.040161087779400334, w=0.07916250889039853)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.0, z=-0.021111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.1, z=0.23)>	COMP<168>
[1740779698.859614]	Q_Header<(2621443, 51383, 257, 173, 250, 8, 58, 79, 36)>	Q_Data<(0, 0, 69, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 81, 186, 237, 200, 164, 101, 53, 42, 87, 158, 148, 192, 253, 253, 253, 253, 212, 154, 28, 90, 48, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7540274748126318, y=-0.6508171413248416, z=0.040161087779400334, w=0.07916250889039853)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.0, z=-0.021111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.1, z=0.23)>	COMP<168>
[1740779698.8697119]	Q_Header<(2621443, 51384, 257, 173, 250, 8, 58, 80, 41)>	Q_Data<(0, 0, 69, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 88, 216, 253, 253, 248, 129, 57, 109, 152, 191, 189, 229, 253, 253, 253, 253, 157, 137, 24, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 15, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7540274748126318, y=-0.6508171413248416, z=0.040161087779400334, w=0.07916250889039853)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.0, z=-0.021111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.1, z=0.23)>	COMP<168>
[1740779698.8809204]	Q_Header<(2621443, 51385, 257, 173, 250, 8, 58, 81, 33)>	Q_Data<(0, 0, 69, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 83, 196, 253, 253, 253, 132, 66, 172, 237, 248, 242, 211, 253, 229, 253, 165, 207, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7537894954105696, y=-0.6510666030400442, z=0.040222451617454684, w=0.0793462626747968)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.013333333333333334, y=0.0, z=-0.01888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.12, z=0.19)>	COMP<168>
[1740779698.8908534]	Q_Header<(2621443, 51386, 257, 173, 250, 8, 58, 82, 32)>	Q_Data<(0, 0, 71, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 74, 127, 176, 253, 253, 93, 100, 253, 253, 253, 253, 200, 150, 151, 184, 201, 184, 37, 28, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7537894954105696, y=-0.6510666030400442, z=0.040222451617454684, w=0.0793462626747968)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.013333333333333334, y=0.0, z=-0.01888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.12, z=0.19)>	COMP<168>
[1740779698.8996701]	Q_Header<(2621443, 51387, 257, 173, 250, 8, 58, 83, 36)>	Q_Data<(0, 0, 71, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 73, 31, 189, 253, 253, 253, 146, 253, 253, 253, 229, 130, 181, 93, 123, 158, 122, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7537894954105696, y=-0.6510666030400442, z=0.040222451617454684, w=0.0793462626747968)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.013333333333333334, y=0.0, z=-0.01888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.12, z=0.19)>	COMP<168>
[1740779698.907853]	Q_Header<(2621443, 51388, 257, 173, 250, 8, 58, 84, 30)>	Q_Data<(0, 0, 70, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 115, 105, 229, 253, 253, 253, 253, 253, 253, 253, 182, 250, 162, 77, 70, 113, 34, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7535911671603172, y=-0.6512365557301841, z=0.040465776611913036, w=0.07971086614654363)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.024444444444444446, y=0.0, z=-0.015555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.14, z=0.28)>	COMP<166>
[1740779698.9198194]	Q_Header<(2621443, 51389, 257, 173, 250, 8, 58, 85, 25)>	Q_Data<(0, 0, 67, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 203, 170, 218, 253, 253, 253, 253, 253, 253, 253, 252, 253, 212, 93, 134, 157, 69, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7535911671603172, y=-0.6512365557301841, z=0.040465776611913036, w=0.07971086614654363)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.024444444444444446, y=0.0, z=-0.015555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.14, z=0.28)>	COMP<166>
[1740779698.9299417]	Q_Header<(2621443, 51390, 257, 173, 250, 8, 58, 86, 30)>	Q_Data<(0, 0, 66, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 115, 253, 240, 139, 170, 206, 253, 253, 237, 253, 253, 156, 253, 253, 149, 201, 208, 115, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7535911671603172, y=-0.6512365557301841, z=0.040465776611913036, w=0.07971086614654363)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.024444444444444446, y=0.0, z=-0.015555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.14, z=0.28)>	COMP<166>
[1740779698.939964]	Q_Header<(2621443, 51391, 257, 173, 250, 8, 58, 87, 30)>	Q_Data<(0, 0, 61, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 157, 253, 253, 171, 185, 253, 253, 251, 130, 91, 164, 154, 229, 253, 172, 198, 199, 106, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7535911671603172, y=-0.6512365557301841, z=0.040465776611913036, w=0.07971086614654363)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.024444444444444446, y=0.0, z=-0.015555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.14, z=0.28)>	COMP<166>
[1740779698.9499032]	Q_Header<(2621443, 51392, 257, 173, 250, 8, 58, 88, 30)>	Q_Data<(0, 0, 63, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 145, 253, 253, 187, 181, 253, 253, 96, 121, 155, 236, 151, 253, 253, 144, 129, 136, 62, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7533476892409362, y=-0.6514202290584551, z=0.04095408729487711, w=0.08026024559279195)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03, y=0.0, z=-0.017777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.13, z=0.24)>	COMP<165>
[1740779698.9599168]	Q_Header<(2621443, 51393, 257, 173, 250, 8, 58, 89, 30)>	Q_Data<(0, 0, 64, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 120, 253, 253, 163, 132, 253, 240, 178, 156, 152, 235, 253, 253, 239, 99, 48, 24, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7533476892409362, y=-0.6514202290584551, z=0.04095408729487711, w=0.08026024559279195)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03, y=0.0, z=-0.017777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.13, z=0.24)>	COMP<165>
[1740779698.9699385]	Q_Header<(2621443, 51394, 257, 173, 250, 8, 58, 90, 29)>	Q_Data<(0, 0, 64, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 125, 146, 224, 253, 116, 118, 84, 99, 160, 155, 102, 229, 253, 253, 190, 26, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7533476892409362, y=-0.6514202290584551, z=0.04095408729487711, w=0.08026024559279195)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03, y=0.0, z=-0.017777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.13, z=0.24)>	COMP<165>
[1740779698.979958]	Q_Header<(2621443, 51395, 257, 173, 250, 8, 58, 91, 30)>	Q_Data<(0, 0, 64, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 96, 149, 141, 138, 236, 70, 170, 242, 221, 121, 129, 65, 192, 253, 227, 116, 38, 37, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7531657167138084, y=-0.6515432760064752, z=0.041381390270013134, w=0.0807486420755566)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03333333333333333, y=0.0022222222222222222, z=-0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.13, z=0.11)>	COMP<165>
[1740779698.989854]	Q_Header<(2621443, 51396, 257, 173, 250, 8, 58, 92, 32)>	Q_Data<(0, 0, 57, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 82, 107, 159, 212, 253, 135, 174, 242, 187, 95, 83, 41, 100, 165, 126, 45, 25, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7531657167138084, y=-0.6515432760064752, z=0.041381390270013134, w=0.0807486420755566)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03333333333333333, y=0.0022222222222222222, z=-0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.13, z=0.11)>	COMP<165>
