[1740780125.5030851]	Q_Header<(2621443, 28518, 257, 173, 250, 8, 58, 0, 59)>	Q_Data<(0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 107, 177, 116, 165, 253, 253, 253, 175, 253, 103, 90, 253, 253, 253, 253, 217, 253, 253, 253, 158, 113, 70, 184, 241, 157, 253, 188, 88, 7, 0, 0, 19, 47, 0, 0, 0, 0, 15, 89, 87, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.19573512102214843, y=-0.9764173576901561, z=0.0910623013922811, w=-0.002136179992446272)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.016666666666666666, y=0.025555555555555557, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.11, z=-0.03)>	COMP<100>
[1740780126.323004]	Q_Header<(2621443, 28601, 257, 173, 250, 8, 58, 83, 26)>	Q_Data<(0, 0, 72, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 104, 142, 202, 253, 253, 242, 148, 183, 52, 7, 14, 42, 11, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.19409417249376437, y=-0.9765744527988145, z=0.09289664482248723, w=6.103590329992591e-05)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=0.014444444444444444, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.04, z=0.18)>	COMP<192>
[1740780126.3334603]	Q_Header<(2621443, 28602, 257, 173, 250, 8, 58, 84, 27)>	Q_Data<(0, 0, 71, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 103, 0, 161, 202, 250, 253, 245, 76, 154, 37, 20, 0, 37, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.19409417249376437, y=-0.9765744527988145, z=0.09289664482248723, w=6.103590329992591e-05)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=0.014444444444444444, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.04, z=0.18)>	COMP<192>
[1740780126.3430455]	Q_Header<(2621443, 28603, 257, 173, 250, 8, 58, 85, 35)>	Q_Data<(0, 0, 69, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 127, 75, 161, 224, 253, 253, 230, 99, 97, 10, 21, 24, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.19409306619872102, y=-0.9765688865344454, z=0.09295715088699752, w=0.00024414222163361135)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=0.01, z=0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.02, z=0.18)>	COMP<199>
[1740780126.3529482]	Q_Header<(2621443, 28604, 257, 173, 250, 8, 58, 86, 36)>	Q_Data<(0, 0, 67, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 123, 149, 160, 253, 253, 253, 239, 136, 71, 7, 20, 4, 3, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 22, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.19409306619872102, y=-0.9765688865344454, z=0.09295715088699752, w=0.00024414222163361135)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=0.01, z=0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.02, z=0.18)>	COMP<199>
[1740780126.363021]	Q_Header<(2621443, 28605, 257, 173, 250, 8, 58, 87, 29)>	Q_Data<(0, 0, 61, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 110, 34, 144, 253, 253, 253, 253, 190, 78, 0, 0, 8, 0, 0, 14, 13, 18, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.19409306619872102, y=-0.9765688865344454, z=0.09295715088699752, w=0.00024414222163361135)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=0.01, z=0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.02, z=0.18)>	COMP<199>
[1740780126.373014]	Q_Header<(2621443, 28606, 257, 173, 250, 8, 58, 88, 26)>	Q_Data<(0, 0, 67, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 116, 54, 161, 251, 253, 253, 253, 253, 100, 26, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.19409306619872102, y=-0.9765688865344454, z=0.09295715088699752, w=0.00024414222163361135)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=0.01, z=0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.02, z=0.18)>	COMP<199>
[1740780126.383224]	Q_Header<(2621443, 28607, 257, 173, 250, 8, 58, 89, 28)>	Q_Data<(0, 0, 66, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 133, 135, 142, 253, 240, 210, 253, 253, 106, 0, 18, 13, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.19403762129155835, y=-0.9765970244306178, z=0.09277671732090868, w=0.00036622388416148165)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.012222222222222223, y=0.0077777777777777776, z=0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.05, z=0.09)>	COMP<199>
[1740780126.3952682]	Q_Header<(2621443, 28608, 257, 173, 250, 8, 58, 90, 34)>	Q_Data<(0, 0, 66, 0, 63, 0, 0, 0, 0, 0, 0, 0, 93, 121, 141, 0, 221, 230, 144, 237, 231, 99, 0, 16, 18, 30, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 22, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.19403762129155835, y=-0.9765970244306178, z=0.09277671732090868, w=0.00036622388416148165)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.012222222222222223, y=0.0077777777777777776, z=0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.05, z=0.09)>	COMP<199>
[1740780126.413041]	Q_Header<(2621443, 28609, 257, 173, 250, 8, 58, 91, 33)>	Q_Data<(0, 0, 66, 0, 63, 0, 0, 0, 0, 0, 0, 0, 100, 133, 135, 131, 253, 245, 211, 144, 100, 89, 14, 0, 11, 30, 15, 0, 3, 0, 0, 0, 0, 0, 0, 0, 27, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.19403262987638287, y=-0.9766329382359239, z=0.09240811627330722, w=0.0004272502073402579)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02666666666666667, y=0.0, z=0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.07, z=0.11)>	COMP<193>
[1740780126.4144428]	Q_Header<(2621443, 28610, 257, 173, 250, 8, 58, 92, 34)>	Q_Data<(0, 0, 61, 0, 65, 0, 0, 0, 0, 0, 0, 0, 20, 114, 148, 131, 253, 252, 236, 123, 70, 54, 30, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 27, 55, 48, 11, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.19403262987638287, y=-0.9766329382359239, z=0.09240811627330722, w=0.0004272502073402579)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02666666666666667, y=0.0, z=0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.07, z=0.11)>	COMP<193>
[1740780126.4329772]	Q_Header<(2621443, 28611, 257, 173, 250, 8, 58, 93, 36)>	Q_Data<(0, 0, 26, 0, 67, 0, 0, 0, 0, 0, 0, 0, 118, 0, 136, 114, 252, 244, 215, 64, 53, 31, 31, 0, 25, 0, 17, 15, 0, 0, 0, 0, 0, 0, 38, 80, 74, 31, 44, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.19403262987638287, y=-0.9766329382359239, z=0.09240811627330722, w=0.0004272502073402579)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02666666666666667, y=0.0, z=0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.07, z=0.11)>	COMP<193>
[1740780126.435745]	Q_Header<(2621443, 28612, 257, 173, 250, 8, 58, 94, 38)>	Q_Data<(0, 0, 27, 0, 69, 0, 0, 0, 0, 0, 0, 0, 118, 110, 117, 104, 225, 196, 134, 55, 38, 24, 13, 11, 26, 15, 21, 17, 0, 6, 0, 0, 0, 0, 33, 118, 136, 122, 88, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.19403262987638287, y=-0.9766329382359239, z=0.09240811627330722, w=0.0004272502073402579)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02666666666666667, y=0.0, z=0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.07, z=0.11)>	COMP<193>
[1740780126.4531972]	Q_Header<(2621443, 28613, 257, 173, 250, 8, 58, 95, 35)>	Q_Data<(0, 0, 64, 0, 69, 0, 0, 0, 0, 0, 0, 0, 87, 118, 57, 0, 124, 101, 52, 40, 14, 10, 13, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 16, 105, 160, 127, 195, 131, 112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.19391122334925495, y=-0.9766973232718846, z=0.09198118148798463, w=0.000488287625682732)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03111111111111111, y=-0.0011111111111111111, z=0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.1, z=0.04)>	COMP<197>
[1740780126.4664645]	Q_Header<(2621443, 28614, 257, 173, 250, 8, 58, 96, 35)>	Q_Data<(0, 0, 71, 0, 66, 0, 0, 0, 0, 0, 0, 0, 63, 122, 51, 0, 131, 147, 49, 85, 32, 23, 0, 0, 37, 23, 0, 0, 0, 0, 0, 0, 0, 64, 191, 224, 155, 233, 145, 153, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.19391122334925495, y=-0.9766973232718846, z=0.09198118148798463, w=0.000488287625682732)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03111111111111111, y=-0.0011111111111111111, z=0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.1, z=0.04)>	COMP<197>
[1740780126.4751866]	Q_Header<(2621443, 28615, 257, 173, 250, 8, 58, 97, 40)>	Q_Data<(0, 0, 69, 0, 65, 0, 0, 0, 0, 0, 0, 103, 109, 121, 0, 96, 103, 136, 101, 120, 64, 23, 0, 0, 39, 24, 0, 0, 0, 8, 0, 0, 0, 66, 229, 253, 215, 209, 189, 158, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.19391122334925495, y=-0.9766973232718846, z=0.09198118148798463, w=0.000488287625682732)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03111111111111111, y=-0.0011111111111111111, z=0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.1, z=0.04)>	COMP<197>
[1740780126.4785132]	Q_Header<(2621443, 28616, 257, 173, 250, 8, 58, 98, 42)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 69, 0, 0, 0, 95, 118, 95, 41, 90, 90, 111, 129, 134, 79, 28, 0, 0, 16, 0, 14, 0, 0, 0, 0, 0, 0, 56, 227, 253, 213, 253, 237, 121, 12, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.19360522748544437, y=-0.9768152776409369, z=0.09137043680507889, w=0.0006103569592857642)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03222222222222222, y=-0.006666666666666667, z=0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.1, z=-0.06)>	COMP<197>
[1740780126.4931705]	Q_Header<(2621443, 28617, 257, 173, 250, 8, 58, 99, 46)>	Q_Data<(0, 0, 55, 0, 65, 0, 0, 40, 0, 0, 0, 110, 108, 0, 65, 74, 112, 74, 134, 131, 72, 11, 0, 0, 0, 22, 7, 4, 14, 0, 0, 0, 0, 27, 163, 253, 184, 253, 228, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.19360522748544437, y=-0.9768152776409369, z=0.09137043680507889, w=0.0006103569592857642)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03222222222222222, y=-0.006666666666666667, z=0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.1, z=-0.06)>	COMP<197>
