[1740780437.9652815]	Q_Header<(2621443, 59768, 257, 173, 250, 8, 58, 0, 25)>	Q_Data<(0, 0, 46, 0, 66, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 12, 15, 22, 9, 0, 0, 22, 24, 51, 85, 64, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.712952735819205, y=-0.6959239015333084, z=0.07073985282205793, w=-0.048828198669237564)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.008888888888888889, y=0.006666666666666667, z=-0.08333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.15, y=-0.04, z=0.0)>	COMP<169>
[1740780438.6352973]	Q_Header<(2621443, 59835, 257, 173, 250, 8, 58, 67, 33)>	Q_Data<(0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 93, 147, 188, 177, 253, 150, 253, 253, 253, 253, 253, 253, 253, 253, 113, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7314654921830583, y=-0.6766544097414373, z=0.06762881887006247, w=-0.05023331943146337)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.011111111111111112, y=-0.0044444444444444444, z=-0.06111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=-0.22, z=-0.01)>	COMP<171>
[1740780438.6453292]	Q_Header<(2621443, 59836, 257, 173, 250, 8, 58, 68, 28)>	Q_Data<(0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 85, 32, 209, 127, 253, 253, 253, 253, 253, 253, 253, 253, 137, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.732052546984405, y=-0.6759614772263036, z=0.06811494434172052, w=-0.05035378949992781)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.014444444444444444, y=-0.005555555555555556, z=-0.06111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.2, z=0.12)>	COMP<168>
[1740780438.655336]	Q_Header<(2621443, 59837, 257, 173, 250, 8, 58, 69, 31)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 114, 60, 253, 253, 253, 253, 253, 240, 253, 253, 110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.732052546984405, y=-0.6759614772263036, z=0.06811494434172052, w=-0.05035378949992781)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.014444444444444444, y=-0.005555555555555556, z=-0.06111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.2, z=0.12)>	COMP<168>
[1740780438.6652713]	Q_Header<(2621443, 59838, 257, 173, 250, 8, 58, 70, 29)>	Q_Data<(0, 0, 54, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 0, 253, 253, 253, 253, 253, 235, 253, 111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.732052546984405, y=-0.6759614772263036, z=0.06811494434172052, w=-0.05035378949992781)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.014444444444444444, y=-0.005555555555555556, z=-0.06111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.2, z=0.12)>	COMP<168>
[1740780438.675378]	Q_Header<(2621443, 59839, 257, 173, 250, 8, 58, 71, 35)>	Q_Data<(0, 0, 14, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 253, 253, 253, 168, 253, 253, 253, 253, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.732853190305504, y=-0.6749915409001889, z=0.06884803853290651, w=-0.0507204964723806)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.023333333333333334, y=-0.0033333333333333335, z=-0.06333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.2, z=0.07)>	COMP<168>
[1740780438.685346]	Q_Header<(2621443, 59840, 257, 173, 250, 8, 58, 72, 42)>	Q_Data<(0, 0, 66, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 46, 58, 165, 253, 253, 253, 236, 253, 253, 253, 253, 206, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.732853190305504, y=-0.6749915409001889, z=0.06884803853290651, w=-0.0507204964723806)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.023333333333333334, y=-0.0033333333333333335, z=-0.06333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.2, z=0.07)>	COMP<168>
[1740780438.6953895]	Q_Header<(2621443, 59841, 257, 173, 250, 8, 58, 73, 50)>	Q_Data<(0, 0, 74, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 28, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 42, 67, 15, 0, 0, 0, 0, 97, 133, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 105, 76, 0, 0, 0, 0, 133, 135, 0, 0, 119, 195, 0, 253, 253, 253, 234, 253, 253, 253, 253, 253, 253, 160, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.732853190305504, y=-0.6749915409001889, z=0.06884803853290651, w=-0.0507204964723806)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.023333333333333334, y=-0.0033333333333333335, z=-0.06333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.2, z=0.07)>	COMP<168>
[1740780438.7053957]	Q_Header<(2621443, 59842, 257, 173, 250, 8, 58, 74, 55)>	Q_Data<(0, 0, 76, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 0, 47, 0, 70, 79, 70, 39, 163, 248, 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 152, 234, 220, 225, 83, 0, 0, 139, 190, 253, 0, 0, 150, 245, 0, 253, 253, 57, 253, 253, 253, 253, 253, 253, 253, 225, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.732853190305504, y=-0.6749915409001889, z=0.06884803853290651, w=-0.0507204964723806)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.023333333333333334, y=-0.0033333333333333335, z=-0.06333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.2, z=0.07)>	COMP<168>
[1740780438.7154999]	Q_Header<(2621443, 59843, 257, 173, 250, 8, 58, 75, 61)>	Q_Data<(0, 0, 73, 0, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 64, 0, 89, 137, 167, 222, 194, 57, 96, 167, 253, 124, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 136, 244, 253, 253, 253, 164, 0, 0, 205, 229, 253, 18, 0, 156, 253, 210, 253, 253, 253, 253, 253, 253, 253, 253, 195, 253, 223, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7334638950038435, y=-0.6742594364739501, z=0.06933635555665858, w=-0.05096466275511437)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.02, y=-0.0077777777777777776, z=-0.06777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.19, z=0.05)>	COMP<170>
[1740780438.725471]	Q_Header<(2621443, 59844, 257, 173, 250, 8, 58, 76, 80)>	Q_Data<(0, 0, 76, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 8, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 23, 0, 0, 0, 0, 7, 0, 0, 13, 0, 0, 0, 27, 61, 0, 0, 0, 0, 65, 91, 69, 157, 129, 208, 253, 253, 253, 253, 156, 253, 234, 253, 140, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 168, 253, 253, 253, 205, 195, 87, 158, 152, 253, 253, 44, 0, 91, 243, 244, 251, 241, 253, 253, 253, 253, 248, 200, 0, 226, 133, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7334638950038435, y=-0.6742594364739501, z=0.06933635555665858, w=-0.05096466275511437)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.02, y=-0.0077777777777777776, z=-0.06777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.19, z=0.05)>	COMP<170>
[1740780438.7355952]	Q_Header<(2621443, 59845, 257, 173, 250, 8, 58, 77, 65)>	Q_Data<(0, 0, 74, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 7, 5, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 86, 21, 0, 0, 18, 87, 122, 133, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 242, 119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 147, 209, 253, 253, 53, 172, 116, 248, 253, 253, 253, 71, 0, 0, 188, 186, 122, 78, 153, 169, 253, 214, 66, 73, 0, 108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7334638950038435, y=-0.6742594364739501, z=0.06933635555665858, w=-0.05096466275511437)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.02, y=-0.0077777777777777776, z=-0.06777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.19, z=0.05)>	COMP<170>
[1740780438.7454689]	Q_Header<(2621443, 59846, 257, 173, 250, 8, 58, 78, 65)>	Q_Data<(0, 0, 69, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 73, 63, 58, 20, 9, 0, 0, 80, 96, 145, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 166, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 96, 52, 253, 253, 180, 121, 107, 189, 242, 253, 253, 63, 0, 0, 72, 65, 0, 0, 0, 97, 157, 54, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7341351613327572, y=-0.6734658605042936, z=0.069763592401342, w=-0.05120879617211368)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.023333333333333334, y=-0.006666666666666667, z=-0.07)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.17, z=0.05)>	COMP<171>
[1740780438.7554135]	Q_Header<(2621443, 59847, 257, 173, 250, 8, 58, 79, 59)>	Q_Data<(0, 0, 70, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 30, 41, 110, 117, 123, 28, 0, 68, 75, 82, 138, 150, 253, 253, 253, 253, 253, 253, 200, 232, 253, 169, 91, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 172, 253, 253, 141, 114, 72, 99, 11, 184, 145, 0, 0, 0, 47, 0, 0, 0, 0, 25, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7341351613327572, y=-0.6734658605042936, z=0.069763592401342, w=-0.05120879617211368)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.023333333333333334, y=-0.006666666666666667, z=-0.07)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.17, z=0.05)>	COMP<171>
[1740780438.7685394]	Q_Header<(2621443, 59848, 257, 173, 250, 8, 58, 80, 51)>	Q_Data<(0, 0, 68, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 42, 59, 76, 186, 253, 253, 155, 90, 201, 226, 253, 253, 253, 253, 253, 253, 253, 253, 206, 148, 133, 213, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 89, 231, 253, 253, 88, 131, 37, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7341351613327572, y=-0.6734658605042936, z=0.069763592401342, w=-0.05120879617211368)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.023333333333333334, y=-0.006666666666666667, z=-0.07)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.17, z=0.05)>	COMP<171>
[1740780438.7708786]	Q_Header<(2621443, 59849, 257, 173, 250, 8, 58, 81, 47)>	Q_Data<(0, 0, 70, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 11, 0, 0, 17, 0, 0, 33, 55, 67, 72, 101, 235, 253, 253, 236, 181, 253, 253, 253, 253, 253, 253, 253, 253, 253, 243, 137, 99, 51, 111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 88, 190, 253, 236, 125, 116, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7341351613327572, y=-0.6734658605042936, z=0.069763592401342, w=-0.05120879617211368)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.023333333333333334, y=-0.006666666666666667, z=-0.07)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.17, z=0.05)>	COMP<171>
[1740780438.7796836]	Q_Header<(2621443, 59850, 257, 173, 250, 8, 58, 82, 43)>	Q_Data<(0, 0, 72, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 31, 0, 18, 0, 0, 0, 0, 15, 71, 37, 78, 70, 209, 253, 253, 253, 253, 250, 253, 253, 253, 253, 253, 253, 253, 253, 253, 166, 142, 39, 20, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 144, 91, 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7350896880649085, y=-0.6723470610862697, z=0.07018873640606484, w=-0.05163449652133117)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.016666666666666666, y=-0.015555555555555555, z=-0.07666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.15, z=0.03)>	COMP<171>
[1740780438.7952085]	Q_Header<(2621443, 59851, 257, 173, 250, 8, 58, 83, 35)>	Q_Data<(0, 0, 73, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 36, 0, 29, 0, 0, 0, 13, 0, 74, 109, 253, 253, 253, 253, 253, 253, 253, 233, 253, 253, 253, 253, 253, 253, 253, 253, 163, 175, 93, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7350896880649085, y=-0.6723470610862697, z=0.07018873640606484, w=-0.05163449652133117)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.016666666666666666, y=-0.015555555555555555, z=-0.07666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.15, z=0.03)>	COMP<171>
