[1740779583.099068]	Q_Header<(2621443, 39804, 257, 173, 250, 8, 58, 0, 36)>	Q_Data<(0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 28, 18, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 19, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, 198, 193, 153, 100, 253, 253, 234, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8334780014172091, y=0.5441166068127138, z=-0.065306199583803, w=0.07061614291444866)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=-0.008888888888888889, z=0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=0.0, z=-0.12)>	COMP<232>
[1740779583.8387697]	Q_Header<(2621443, 39878, 257, 173, 250, 8, 58, 74, 36)>	Q_Data<(0, 0, 67, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 120, 253, 211, 253, 253, 253, 253, 238, 167, 223, 222, 157, 116, 100, 88, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 87, 136, 253, 253, 216, 189, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8310486180154009, y=0.5484579084522908, z=-0.06140091875172542, w=0.06915232698380208)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.0, z=0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.07, z=0.06)>	COMP<234>
[1740779583.84999]	Q_Header<(2621443, 39879, 257, 173, 250, 8, 58, 75, 37)>	Q_Data<(0, 0, 72, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 50, 153, 218, 253, 253, 253, 253, 251, 219, 253, 198, 165, 166, 163, 176, 74, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 199, 253, 253, 253, 253, 233, 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.83092386799325, y=0.5486392426466375, z=-0.061400720669987474, w=0.06921313840930994)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.0044444444444444444, z=0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=-0.08, z=-0.01)>	COMP<230>
[1740779583.8588226]	Q_Header<(2621443, 39880, 257, 173, 250, 8, 58, 76, 37)>	Q_Data<(0, 0, 73, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 32, 113, 152, 253, 253, 253, 253, 253, 233, 210, 207, 215, 180, 221, 244, 127, 70, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 253, 253, 253, 253, 253, 210, 131, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.83092386799325, y=0.5486392426466375, z=-0.061400720669987474, w=0.06921313840930994)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.0044444444444444444, z=0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=-0.08, z=-0.01)>	COMP<230>
[1740779583.8686059]	Q_Header<(2621443, 39881, 257, 173, 250, 8, 58, 77, 38)>	Q_Data<(0, 0, 71, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 70, 84, 192, 253, 253, 253, 253, 253, 253, 253, 195, 161, 214, 242, 150, 100, 31, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 253, 253, 241, 117, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.83092386799325, y=0.5486392426466375, z=-0.061400720669987474, w=0.06921313840930994)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.0044444444444444444, z=0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=-0.08, z=-0.01)>	COMP<230>
[1740779583.8788934]	Q_Header<(2621443, 39882, 257, 173, 250, 8, 58, 78, 38)>	Q_Data<(0, 0, 69, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 25, 22, 27, 134, 253, 221, 253, 253, 253, 253, 253, 253, 176, 175, 187, 146, 114, 11, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 223, 253, 253, 253, 253, 247, 76, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8308771457771583, y=0.5487097289749984, z=-0.06140177834803653, w=0.06921433066269723)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=-0.005555555555555556, z=0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=-0.06, z=0.01)>	COMP<230>
[1740779583.889954]	Q_Header<(2621443, 39883, 257, 173, 250, 8, 58, 79, 40)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 22, 11, 9, 96, 193, 253, 253, 253, 253, 253, 253, 253, 177, 104, 99, 119, 103, 10, 18, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 133, 252, 195, 253, 253, 185, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8308771457771583, y=0.5487097289749984, z=-0.06140177834803653, w=0.06921433066269723)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=-0.005555555555555556, z=0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=-0.06, z=0.01)>	COMP<230>
[1740779583.8987226]	Q_Header<(2621443, 39884, 257, 173, 250, 8, 58, 80, 40)>	Q_Data<(0, 0, 67, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 20, 28, 68, 162, 253, 253, 253, 253, 253, 253, 253, 121, 31, 41, 78, 72, 21, 8, 9, 0, 0, 0, 0, 0, 0, 23, 0, 0, 62, 84, 83, 188, 206, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8308771457771583, y=0.5487097289749984, z=-0.06140177834803653, w=0.06921433066269723)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=-0.005555555555555556, z=0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=-0.06, z=0.01)>	COMP<230>
[1740779583.90815]	Q_Header<(2621443, 39885, 257, 173, 250, 8, 58, 81, 40)>	Q_Data<(0, 0, 67, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 20, 19, 31, 52, 160, 253, 253, 253, 253, 253, 253, 215, 62, 71, 58, 29, 31, 28, 0, 8, 0, 7, 0, 0, 0, 0, 0, 0, 0, 42, 70, 76, 108, 90, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8308771457771583, y=0.5487097289749984, z=-0.06140177834803653, w=0.06921433066269723)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=-0.005555555555555556, z=0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=-0.06, z=0.01)>	COMP<230>
[1740779583.9190583]	Q_Header<(2621443, 39886, 257, 173, 250, 8, 58, 82, 38)>	Q_Data<(0, 0, 69, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 26, 0, 34, 35, 136, 242, 253, 253, 253, 253, 253, 253, 57, 88, 89, 46, 0, 35, 0, 8, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 62, 70, 42, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8307558468122125, y=0.5488933458513134, z=-0.06140183541937299, w=0.0692143949955954)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=-0.0077777777777777776, z=0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.07, z=0.02)>	COMP<234>
[1740779583.9290643]	Q_Header<(2621443, 39887, 257, 173, 250, 8, 58, 83, 40)>	Q_Data<(0, 0, 70, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 21, 4, 38, 17, 117, 134, 106, 186, 175, 253, 253, 249, 133, 50, 107, 101, 35, 28, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 9, 15, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8307558468122125, y=0.5488933458513134, z=-0.06140183541937299, w=0.0692143949955954)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=-0.0077777777777777776, z=0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.07, z=0.02)>	COMP<234>
[1740779583.939101]	Q_Header<(2621443, 39888, 257, 173, 250, 8, 58, 84, 29)>	Q_Data<(0, 0, 69, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 18, 13, 38, 8, 110, 54, 248, 216, 219, 253, 253, 238, 159, 125, 141, 139, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8307558468122125, y=0.5488933458513134, z=-0.06140183541937299, w=0.0692143949955954)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=-0.0077777777777777776, z=0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.07, z=0.02)>	COMP<234>
[1740779583.9490747]	Q_Header<(2621443, 39889, 257, 173, 250, 8, 58, 85, 33)>	Q_Data<(0, 0, 67, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 31, 30, 39, 29, 91, 117, 242, 253, 253, 253, 201, 214, 153, 253, 219, 177, 102, 46, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8306588323055951, y=0.5490526712285918, z=-0.06115504408304234, w=0.06933346315203204)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=-0.013333333333333334, z=0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.07, z=0.0)>	COMP<238>
[1740779583.9590702]	Q_Header<(2621443, 39890, 257, 173, 250, 8, 58, 86, 35)>	Q_Data<(0, 0, 62, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 34, 41, 35, 91, 130, 169, 245, 253, 253, 245, 153, 253, 253, 253, 250, 138, 85, 37, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8306588323055951, y=0.5490526712285918, z=-0.06115504408304234, w=0.06933346315203204)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=-0.013333333333333334, z=0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.07, z=0.0)>	COMP<238>
[1740779583.9690497]	Q_Header<(2621443, 39891, 257, 173, 250, 8, 58, 87, 37)>	Q_Data<(0, 0, 61, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 47, 15, 79, 105, 80, 162, 145, 253, 185, 250, 253, 253, 253, 249, 186, 129, 67, 95, 58, 33, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8306588323055951, y=0.5490526712285918, z=-0.06115504408304234, w=0.06933346315203204)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=-0.013333333333333334, z=0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.07, z=0.0)>	COMP<238>
[1740779583.9790835]	Q_Header<(2621443, 39892, 257, 173, 250, 8, 58, 88, 34)>	Q_Data<(0, 0, 64, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 8, 27, 44, 30, 56, 67, 29, 67, 133, 239, 253, 139, 253, 253, 253, 104, 253, 180, 89, 146, 115, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8305675557108986, y=0.549195095994023, z=-0.060974205478776286, w=0.0694581039387862)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=-0.016666666666666666, z=0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.08, z=-0.08)>	COMP<238>
[1740779583.9890213]	Q_Header<(2621443, 39893, 257, 173, 250, 8, 58, 89, 33)>	Q_Data<(0, 0, 63, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 11, 17, 46, 38, 39, 36, 24, 30, 101, 174, 253, 143, 253, 253, 253, 253, 253, 197, 120, 168, 123, 74, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8305675557108986, y=0.549195095994023, z=-0.060974205478776286, w=0.0694581039387862)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=-0.016666666666666666, z=0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.08, z=-0.08)>	COMP<238>
[1740779583.9990234]	Q_Header<(2621443, 39894, 257, 173, 250, 8, 58, 90, 35)>	Q_Data<(0, 0, 64, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 18, 14, 45, 34, 29, 18, 18, 25, 46, 117, 253, 239, 253, 253, 253, 241, 253, 189, 141, 215, 208, 82, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8305675557108986, y=0.549195095994023, z=-0.060974205478776286, w=0.0694581039387862)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=-0.016666666666666666, z=0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.08, z=-0.08)>	COMP<238>
