[1740780417.9650655]	Q_Header<(2621443, 57768, 257, 173, 250, 8, 58, 0, 18)>	Q_Data<(0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 38, 34, 20, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.515436901199933, y=-0.8520425270279532, z=0.08581459835252882, w=-0.03137176639630143)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.023333333333333334, z=0.07)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.18, z=-0.16)>	COMP<117>
[1740780418.6352103]	Q_Header<(2621443, 57835, 257, 173, 250, 8, 58, 67, 40)>	Q_Data<(0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 10, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 43, 146, 253, 253, 253, 253, 253, 214, 227, 60, 133, 115, 123, 208, 111, 0, 24, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4922597747095049, y=-0.8654982771705864, z=0.08868610696254316, w=-0.026978155042975963)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01888888888888889, y=-0.03, z=0.10333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.06, z=-0.11)>	COMP<110>
[1740780418.6452296]	Q_Header<(2621443, 57836, 257, 173, 250, 8, 58, 68, 35)>	Q_Data<(0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 13, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 17, 43, 163, 253, 253, 253, 196, 253, 253, 253, 117, 132, 104, 81, 106, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4910247790895081, y=-0.8662055518754878, z=0.08843939153520164, w=-0.027587719098627426)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=-0.04111111111111111, z=0.09777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.04, z=0.04)>	COMP<113>
[1740780418.6551766]	Q_Header<(2621443, 57837, 257, 173, 250, 8, 58, 69, 40)>	Q_Data<(0, 0, 26, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 31, 0, 67, 170, 231, 253, 253, 253, 194, 183, 253, 172, 122, 153, 79, 60, 48, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 77, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4910247790895081, y=-0.8662055518754878, z=0.08843939153520164, w=-0.027587719098627426)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=-0.04111111111111111, z=0.09777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.04, z=0.04)>	COMP<113>
[1740780418.6651456]	Q_Header<(2621443, 57838, 257, 173, 250, 8, 58, 70, 33)>	Q_Data<(0, 0, 57, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 44, 34, 0, 103, 242, 253, 253, 253, 253, 235, 67, 109, 129, 93, 128, 17, 38, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4910247790895081, y=-0.8662055518754878, z=0.08843939153520164, w=-0.027587719098627426)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=-0.04111111111111111, z=0.09777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.04, z=0.04)>	COMP<113>
[1740780418.6751854]	Q_Header<(2621443, 57839, 257, 173, 250, 8, 58, 71, 25)>	Q_Data<(0, 0, 55, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 38, 17, 0, 119, 253, 253, 253, 253, 253, 253, 141, 78, 170, 66, 58, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.48993590031549195, y=-0.8668331451701279, z=0.08813597110446872, w=-0.028198627874144424)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=-0.034444444444444444, z=0.09)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.07, z=0.05)>	COMP<111>
[1740780418.6851072]	Q_Header<(2621443, 57840, 257, 173, 250, 8, 58, 72, 32)>	Q_Data<(0, 0, 66, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 93, 253, 253, 253, 183, 253, 253, 241, 156, 133, 88, 34, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.48993590031549195, y=-0.8668331451701279, z=0.08813597110446872, w=-0.028198627874144424)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=-0.034444444444444444, z=0.09)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.07, z=0.05)>	COMP<111>
[1740780418.6950886]	Q_Header<(2621443, 57841, 257, 173, 250, 8, 58, 73, 27)>	Q_Data<(0, 0, 76, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 9, 31, 233, 253, 253, 253, 198, 161, 253, 253, 224, 127, 93, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.48993590031549195, y=-0.8668331451701279, z=0.08813597110446872, w=-0.028198627874144424)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=-0.034444444444444444, z=0.09)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.07, z=0.05)>	COMP<111>
[1740780418.7052746]	Q_Header<(2621443, 57842, 257, 173, 250, 8, 58, 74, 28)>	Q_Data<(0, 0, 75, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 17, 67, 253, 253, 253, 253, 189, 253, 244, 236, 205, 138, 112, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.48993590031549195, y=-0.8668331451701279, z=0.08813597110446872, w=-0.028198627874144424)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=-0.034444444444444444, z=0.09)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.07, z=0.05)>	COMP<111>
[1740780418.715157]	Q_Header<(2621443, 57843, 257, 173, 250, 8, 58, 75, 21)>	Q_Data<(0, 0, 68, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 95, 253, 253, 253, 253, 253, 253, 253, 138, 214, 158, 146, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4885851316766121, y=-0.8676124480678378, z=0.0877683222174851, w=-0.028808517445516667)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.005555555555555556, y=-0.03, z=0.08444444444444445)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.1, z=-0.02)>	COMP<111>
[1740780418.7250385]	Q_Header<(2621443, 57844, 257, 173, 250, 8, 58, 76, 21)>	Q_Data<(0, 0, 72, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 106, 253, 253, 253, 253, 253, 253, 253, 193, 251, 143, 145, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4885851316766121, y=-0.8676124480678378, z=0.0877683222174851, w=-0.028808517445516667)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.005555555555555556, y=-0.03, z=0.08444444444444445)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.1, z=-0.02)>	COMP<111>
[1740780418.7353075]	Q_Header<(2621443, 57845, 257, 173, 250, 8, 58, 77, 28)>	Q_Data<(0, 0, 73, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 37, 86, 253, 253, 253, 253, 242, 208, 244, 225, 182, 146, 110, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4885851316766121, y=-0.8676124480678378, z=0.0877683222174851, w=-0.028808517445516667)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.005555555555555556, y=-0.03, z=0.08444444444444445)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.1, z=-0.02)>	COMP<111>
[1740780418.7451906]	Q_Header<(2621443, 57846, 257, 173, 250, 8, 58, 78, 35)>	Q_Data<(0, 0, 71, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 21, 38, 0, 24, 98, 217, 253, 253, 253, 248, 253, 253, 164, 108, 161, 54, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4876198597237228, y=-0.868181860647169, z=0.0874041355769647, w=-0.029114366389812962)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=-0.021111111111111112, z=0.07444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.17, z=0.02)>	COMP<116>
[1740780418.7551427]	Q_Header<(2621443, 57847, 257, 173, 250, 8, 58, 79, 25)>	Q_Data<(0, 0, 71, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 12, 40, 0, 24, 127, 253, 253, 253, 253, 253, 253, 253, 145, 202, 142, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4876198597237228, y=-0.868181860647169, z=0.0874041355769647, w=-0.029114366389812962)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=-0.021111111111111112, z=0.07444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.17, z=0.02)>	COMP<116>
[1740780418.7682648]	Q_Header<(2621443, 57848, 257, 173, 250, 8, 58, 80, 30)>	Q_Data<(0, 0, 70, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 7, 73, 153, 245, 253, 253, 253, 253, 253, 253, 206, 209, 119, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4876198597237228, y=-0.868181860647169, z=0.0874041355769647, w=-0.029114366389812962)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=-0.021111111111111112, z=0.07444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.17, z=0.02)>	COMP<116>
[1740780418.7708828]	Q_Header<(2621443, 57849, 257, 173, 250, 8, 58, 81, 26)>	Q_Data<(0, 0, 72, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 44, 62, 30, 158, 210, 213, 253, 253, 253, 253, 253, 253, 208, 170, 70, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4876198597237228, y=-0.868181860647169, z=0.0874041355769647, w=-0.029114366389812962)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=-0.021111111111111112, z=0.07444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.17, z=0.02)>	COMP<116>
[1740780418.7886934]	Q_Header<(2621443, 57850, 257, 173, 250, 8, 58, 82, 27)>	Q_Data<(0, 0, 73, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 13, 104, 133, 68, 229, 253, 253, 253, 253, 253, 253, 253, 210, 211, 150, 20, 62, 49, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4867470047199029, y=-0.8686984474204863, z=0.0870956709385958, w=-0.02923533733678163)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.016666666666666666, y=-0.0077777777777777776, z=0.07222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.17, z=0.06)>	COMP<110>
[1740780418.7951336]	Q_Header<(2621443, 57851, 257, 173, 250, 8, 58, 83, 30)>	Q_Data<(0, 0, 72, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 39, 135, 182, 141, 249, 253, 253, 253, 253, 250, 253, 253, 205, 232, 169, 81, 49, 56, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4867470047199029, y=-0.8686984474204863, z=0.0870956709385958, w=-0.02923533733678163)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.016666666666666666, y=-0.0077777777777777776, z=0.07222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.17, z=0.06)>	COMP<110>
