[1740780402.9649644]	Q_Header<(2621443, 56268, 257, 173, 250, 8, 58, 0, 23)>	Q_Data<(0, 0, 78, 77, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 121, 55, 45, 27, 0, 0, 54, 128, 119, 47, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.42340900376701424, y=-0.9015065569610495, z=0.08673262135691613, w=-0.022095150549756255)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04666666666666667, y=-0.04111111111111111, z=-0.06)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.14, z=0.42)>	COMP<111>
[1740780403.807566]	Q_Header<(2621443, 56352, 257, 173, 250, 8, 58, 84, 30)>	Q_Data<(0, 0, 72, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 22, 0, 0, 39, 227, 253, 253, 253, 253, 253, 220, 126, 167, 111, 81, 99, 47, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4377452487061656, y=-0.8941673025021369, z=0.09051536584373168, w=-0.025512759893917627)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.052222222222222225, y=-0.0077777777777777776, z=0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=0.0, z=0.44)>	COMP<112>
[1740780403.8153064]	Q_Header<(2621443, 56353, 257, 173, 250, 8, 58, 85, 29)>	Q_Data<(0, 0, 70, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 22, 0, 0, 62, 253, 253, 253, 253, 253, 203, 153, 74, 121, 74, 55, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4377341332149947, y=-0.8940835635061988, z=0.09130650631478418, w=-0.025817280863070658)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03666666666666667, y=-0.0022222222222222222, z=0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.01, z=0.4)>	COMP<112>
[1740780403.8250215]	Q_Header<(2621443, 56354, 257, 173, 250, 8, 58, 86, 31)>	Q_Data<(0, 0, 67, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 84, 253, 253, 253, 253, 253, 244, 95, 14, 76, 83, 65, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4377341332149947, y=-0.8940835635061988, z=0.09130650631478418, w=-0.025817280863070658)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03666666666666667, y=-0.0022222222222222222, z=0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.01, z=0.4)>	COMP<112>
[1740780403.8361335]	Q_Header<(2621443, 56355, 257, 173, 250, 8, 58, 87, 25)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 17, 28, 88, 253, 253, 253, 253, 253, 253, 100, 64, 14, 58, 28, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4377341332149947, y=-0.8940835635061988, z=0.09130650631478418, w=-0.025817280863070658)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03666666666666667, y=-0.0022222222222222222, z=0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.01, z=0.4)>	COMP<112>
[1740780403.8479822]	Q_Header<(2621443, 56356, 257, 173, 250, 8, 58, 88, 27)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 13, 22, 43, 46, 253, 253, 253, 253, 253, 253, 126, 85, 0, 48, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4376950778814542, y=-0.8940674244606805, z=0.09161627554037968, w=-0.02594065096912816)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.013333333333333334, y=0.013333333333333334, z=0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.01, z=0.37)>	COMP<113>
[1740780403.8547542]	Q_Header<(2621443, 56357, 257, 173, 250, 8, 58, 89, 34)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 13, 25, 40, 98, 253, 253, 253, 253, 253, 253, 228, 105, 0, 80, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4376950778814542, y=-0.8940674244606805, z=0.09161627554037968, w=-0.02594065096912816)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.013333333333333334, y=0.013333333333333334, z=0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.01, z=0.37)>	COMP<113>
[1740780403.8647144]	Q_Header<(2621443, 56358, 257, 173, 250, 8, 58, 90, 30)>	Q_Data<(0, 0, 67, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 15, 30, 170, 200, 251, 253, 253, 172, 217, 250, 136, 51, 98, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4376950778814542, y=-0.8940674244606805, z=0.09161627554037968, w=-0.02594065096912816)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.013333333333333334, y=0.013333333333333334, z=0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.01, z=0.37)>	COMP<113>
[1740780403.8762305]	Q_Header<(2621443, 56359, 257, 173, 250, 8, 58, 91, 29)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 26, 68, 192, 253, 253, 253, 253, 136, 135, 196, 143, 62, 82, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.43762039603558556, y=-0.8941005831973909, z=0.09173548887607882, w=-0.025634667550201665)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=0.021111111111111112, z=0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.01, z=0.22)>	COMP<112>
[1740780403.8860095]	Q_Header<(2621443, 56360, 257, 173, 250, 8, 58, 92, 30)>	Q_Data<(0, 0, 59, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 26, 60, 182, 253, 253, 253, 253, 253, 141, 98, 120, 61, 35, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.43762039603558556, y=-0.8941005831973909, z=0.09173548887607882, w=-0.025634667550201665)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=0.021111111111111112, z=0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.01, z=0.22)>	COMP<112>
[1740780403.8947566]	Q_Header<(2621443, 56361, 257, 173, 250, 8, 58, 93, 34)>	Q_Data<(0, 0, 41, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 69, 168, 253, 253, 253, 253, 253, 117, 80, 74, 57, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 83, 36, 100, 37, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.43762039603558556, y=-0.8941005831973909, z=0.09173548887607882, w=-0.025634667550201665)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=0.021111111111111112, z=0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.01, z=0.22)>	COMP<112>
[1740780403.9050272]	Q_Header<(2621443, 56362, 257, 173, 250, 8, 58, 94, 37)>	Q_Data<(0, 0, 44, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 171, 253, 253, 253, 253, 196, 253, 100, 77, 118, 78, 69, 23, 0, 0, 3, 0, 0, 0, 0, 0, 0, 80, 174, 202, 188, 217, 155, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.43762039603558556, y=-0.8941005831973909, z=0.09173548887607882, w=-0.025634667550201665)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=0.021111111111111112, z=0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.01, z=0.22)>	COMP<112>
[1740780403.915175]	Q_Header<(2621443, 56363, 257, 173, 250, 8, 58, 95, 34)>	Q_Data<(0, 0, 54, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 253, 253, 239, 253, 253, 253, 253, 150, 64, 124, 96, 48, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 183, 253, 238, 253, 253, 130, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.43750991205375855, y=-0.8941852973754971, z=0.0915548086049997, w=-0.025208090635909917)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03111111111111111, y=0.03, z=0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.04, z=0.04)>	COMP<112>
[1740780403.925088]	Q_Header<(2621443, 56364, 257, 173, 250, 8, 58, 96, 38)>	Q_Data<(0, 0, 68, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 83, 253, 253, 253, 253, 247, 253, 253, 159, 91, 103, 85, 11, 32, 0, 0, 0, 0, 0, 0, 0, 0, 26, 143, 199, 253, 253, 253, 253, 191, 46, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.43750991205375855, y=-0.8941852973754971, z=0.0915548086049997, w=-0.025208090635909917)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03111111111111111, y=0.03, z=0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.04, z=0.04)>	COMP<112>
[1740780403.9352865]	Q_Header<(2621443, 56365, 257, 173, 250, 8, 58, 97, 36)>	Q_Data<(0, 0, 70, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 163, 244, 253, 231, 253, 67, 253, 253, 186, 141, 79, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 211, 253, 240, 253, 246, 253, 170, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.43750991205375855, y=-0.8941852973754971, z=0.0915548086049997, w=-0.025208090635909917)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03111111111111111, y=0.03, z=0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.04, z=0.04)>	COMP<112>
[1740780403.9450712]	Q_Header<(2621443, 56366, 257, 173, 250, 8, 58, 98, 32)>	Q_Data<(0, 0, 51, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 230, 253, 171, 253, 253, 137, 253, 242, 253, 161, 56, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 223, 253, 253, 253, 253, 253, 108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.43744529837168694, y=-0.894300057449694, z=0.09100473557585953, w=-0.024231307862921686)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.05333333333333334, y=0.03333333333333333, z=0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.05, z=-0.1)>	COMP<113>
[1740780403.9550097]	Q_Header<(2621443, 56367, 257, 173, 250, 8, 58, 99, 31)>	Q_Data<(0, 0, 12, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 253, 253, 253, 253, 253, 66, 217, 253, 253, 142, 32, 12, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 160, 253, 253, 253, 253, 155, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.43744529837168694, y=-0.894300057449694, z=0.09100473557585953, w=-0.024231307862921686)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.05333333333333334, y=0.03333333333333333, z=0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.05, z=-0.1)>	COMP<113>
[1740780403.9650164]	Q_Header<(2621443, 56368, 257, 173, 250, 8, 58, 100, 32)>	Q_Data<(0, 0, 11, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 253, 253, 253, 253, 253, 145, 253, 253, 253, 94, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 115, 253, 253, 253, 125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.43744529837168694, y=-0.894300057449694, z=0.09100473557585953, w=-0.024231307862921686)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.05333333333333334, y=0.03333333333333333, z=0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.05, z=-0.1)>	COMP<113>
