[1740779578.0988848]	Q_Header<(2621443, 39304, 257, 173, 250, 8, 58, 0, 28)>	Q_Data<(0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 12, 14, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 84, 107, 253, 253, 68, 253, 42, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.857195114089934, y=0.5045878672872034, z=-0.06952045250273675, w=0.07599031024223639)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=-0.01888888888888889, z=0.04111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=0.11, z=-0.05)>	COMP<18>
[1740779578.8799503]	Q_Header<(2621443, 39382, 257, 173, 250, 8, 58, 78, 38)>	Q_Data<(0, 0, 70, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 44, 70, 197, 253, 253, 253, 253, 162, 253, 253, 235, 55, 131, 188, 188, 142, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 86, 253, 253, 253, 253, 253, 250, 15, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8517888933209683, y=0.5136611726991451, z=-0.07134861108428002, w=0.0742782375445413)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.013333333333333334, y=-0.005555555555555556, z=0.03111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=0.09, z=-0.06)>	COMP<15>
[1740779578.889857]	Q_Header<(2621443, 39383, 257, 173, 250, 8, 58, 79, 42)>	Q_Data<(0, 0, 69, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 28, 39, 100, 200, 253, 253, 253, 253, 244, 229, 210, 133, 213, 253, 253, 228, 133, 37, 12, 16, 0, 3, 0, 0, 0, 0, 0, 0, 0, 85, 253, 253, 253, 253, 253, 253, 100, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8517888933209683, y=0.5136611726991451, z=-0.07134861108428002, w=0.0742782375445413)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.013333333333333334, y=-0.005555555555555556, z=0.03111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=0.09, z=-0.06)>	COMP<15>
[1740779578.8987696]	Q_Header<(2621443, 39384, 257, 173, 250, 8, 58, 80, 40)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 42, 57, 123, 253, 253, 253, 253, 253, 253, 253, 253, 240, 253, 253, 253, 186, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 97, 253, 253, 253, 253, 253, 253, 102, 55, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8517888933209683, y=0.5136611726991451, z=-0.07134861108428002, w=0.0742782375445413)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.013333333333333334, y=-0.005555555555555556, z=0.03111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=0.09, z=-0.06)>	COMP<15>
[1740779578.9079869]	Q_Header<(2621443, 39385, 257, 173, 250, 8, 58, 81, 41)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 29, 32, 54, 74, 156, 253, 253, 253, 253, 253, 253, 253, 217, 201, 253, 253, 190, 90, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 62, 246, 253, 253, 114, 188, 178, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8515842565873115, y=0.514051219106819, z=-0.07116881043440404, w=0.07409857278504846)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=0.0, z=0.03)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=0.08, z=-0.11)>	COMP<15>
[1740779578.919012]	Q_Header<(2621443, 39386, 257, 173, 250, 8, 58, 82, 41)>	Q_Data<(0, 0, 70, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 19, 25, 36, 33, 132, 253, 253, 253, 253, 253, 253, 253, 156, 109, 190, 195, 145, 81, 8, 0, 0, 0, 0, 0, 0, 2, 11, 0, 0, 0, 75, 252, 253, 166, 124, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8515842565873115, y=0.514051219106819, z=-0.07116881043440404, w=0.07409857278504846)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=0.0, z=0.03)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=0.08, z=-0.11)>	COMP<15>
[1740779578.9290264]	Q_Header<(2621443, 39387, 257, 173, 250, 8, 58, 83, 36)>	Q_Data<(0, 0, 71, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 26, 25, 41, 33, 143, 253, 136, 253, 253, 253, 253, 253, 119, 59, 105, 112, 83, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 77, 149, 147, 77, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8515842565873115, y=0.514051219106819, z=-0.07116881043440404, w=0.07409857278504846)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=0.0, z=0.03)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=0.08, z=-0.11)>	COMP<15>
[1740779578.9391747]	Q_Header<(2621443, 39388, 257, 173, 250, 8, 58, 84, 35)>	Q_Data<(0, 0, 70, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 34, 19, 42, 41, 76, 146, 230, 253, 253, 253, 253, 253, 194, 54, 0, 48, 37, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 50, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8515842565873115, y=0.514051219106819, z=-0.07116881043440404, w=0.07409857278504846)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=0.0, z=0.03)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=0.08, z=-0.11)>	COMP<15>
[1740779578.9489782]	Q_Header<(2621443, 39389, 257, 173, 250, 8, 58, 85, 26)>	Q_Data<(0, 0, 67, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 36, 33, 56, 57, 77, 119, 188, 253, 253, 253, 253, 253, 207, 167, 89, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8513374185915509, y=0.5144768498213494, z=-0.07104651242045923, w=0.07409833855535868)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=-0.0022222222222222222, z=0.03333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=0.08, z=-0.05)>	COMP<15>
[1740779578.9590108]	Q_Header<(2621443, 39390, 257, 173, 250, 8, 58, 86, 32)>	Q_Data<(0, 0, 63, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 32, 33, 50, 66, 124, 109, 204, 253, 253, 253, 253, 199, 229, 235, 123, 51, 44, 0, 0, 13, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8513374185915509, y=0.5144768498213494, z=-0.07104651242045923, w=0.07409833855535868)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=-0.0022222222222222222, z=0.03333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=0.08, z=-0.05)>	COMP<15>
[1740779578.9690366]	Q_Header<(2621443, 39391, 257, 173, 250, 8, 58, 87, 34)>	Q_Data<(0, 0, 59, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 3, 0, 27, 51, 134, 104, 226, 253, 253, 253, 253, 214, 201, 214, 63, 96, 83, 50, 0, 0, 32, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8513374185915509, y=0.5144768498213494, z=-0.07104651242045923, w=0.07409833855535868)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=-0.0022222222222222222, z=0.03333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=0.08, z=-0.05)>	COMP<15>
[1740779578.9790835]	Q_Header<(2621443, 39392, 257, 173, 250, 8, 58, 88, 31)>	Q_Data<(0, 0, 61, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 32, 10, 0, 29, 98, 86, 202, 222, 253, 253, 253, 253, 253, 197, 152, 118, 105, 135, 49, 18, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8510390890621958, y=0.5150303258629282, z=-0.07086397349216161, w=0.07385478718821321)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=-0.0022222222222222222, z=0.03333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=0.08, z=-0.08)>	COMP<16>
[1740779578.9890113]	Q_Header<(2621443, 39393, 257, 173, 250, 8, 58, 89, 32)>	Q_Data<(0, 0, 61, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 31, 20, 0, 4, 63, 97, 143, 140, 253, 253, 253, 253, 253, 244, 196, 134, 146, 190, 90, 104, 66, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8510390890621958, y=0.5150303258629282, z=-0.07086397349216161, w=0.07385478718821321)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=-0.0022222222222222222, z=0.03333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=0.08, z=-0.08)>	COMP<16>
[1740779578.9990308]	Q_Header<(2621443, 39394, 257, 173, 250, 8, 58, 90, 44)>	Q_Data<(0, 0, 63, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 18, 16, 0, 23, 44, 69, 79, 36, 211, 119, 253, 253, 253, 247, 253, 242, 177, 217, 110, 151, 83, 53, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8510390890621958, y=0.5150303258629282, z=-0.07086397349216161, w=0.07385478718821321)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=-0.0022222222222222222, z=0.03333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=0.08, z=-0.08)>	COMP<16>
[1740779579.0090892]	Q_Header<(2621443, 39395, 257, 173, 250, 8, 58, 91, 32)>	Q_Data<(0, 0, 64, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 6, 0, 32, 42, 20, 37, 39, 67, 253, 253, 253, 253, 253, 253, 253, 253, 217, 94, 165, 91, 49, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8508124383258117, y=0.5154312081536212, z=-0.07073827948490786, w=0.07378997402696602)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=0.0022222222222222222, z=0.03333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=0.08, z=-0.13)>	COMP<16>
[1740779579.0189571]	Q_Header<(2621443, 39396, 257, 173, 250, 8, 58, 92, 32)>	Q_Data<(0, 0, 64, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 12, 10, 20, 45, 38, 0, 17, 0, 77, 217, 253, 253, 253, 253, 253, 253, 253, 229, 50, 150, 115, 88, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8508124383258117, y=0.5154312081536212, z=-0.07073827948490786, w=0.07378997402696602)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=0.0022222222222222222, z=0.03333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=0.08, z=-0.13)>	COMP<16>
[1740779579.0290055]	Q_Header<(2621443, 39397, 257, 173, 250, 8, 58, 93, 33)>	Q_Data<(0, 0, 63, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 6, 0, 29, 46, 27, 0, 15, 18, 69, 131, 217, 233, 253, 253, 253, 253, 253, 253, 122, 135, 217, 196, 35, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8508124383258117, y=0.5154312081536212, z=-0.07073827948490786, w=0.07378997402696602)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=0.0022222222222222222, z=0.03333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=0.08, z=-0.13)>	COMP<16>
[1740779579.0400121]	Q_Header<(2621443, 39398, 257, 173, 250, 8, 58, 94, 32)>	Q_Data<(0, 0, 64, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 23, 39, 22, 0, 23, 12, 48, 86, 111, 135, 253, 253, 253, 253, 253, 253, 178, 166, 253, 253, 130, 39, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8508124383258117, y=0.5154312081536212, z=-0.07073827948490786, w=0.07378997402696602)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=0.0022222222222222222, z=0.03333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=0.08, z=-0.13)>	COMP<16>
