[1740779705.5699532]	Q_Header<(2621443, 52054, 257, 173, 250, 8, 58, 0, 37)>	Q_Data<(0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 193, 253, 253, 253, 253, 253, 192, 225, 190, 185, 78, 133, 202, 253, 253, 253, 206, 170, 91, 25, 36, 0, 0, 0, 185, 253, 253, 223, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.767622395838962, y=-0.6346296948345016, z=0.03649822634266513, w=0.08166325559613033)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.012222222222222223, y=-0.023333333333333334, z=-0.042222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.1, z=-0.04)>	COMP<195>
[1740779706.310028]	Q_Header<(2621443, 52128, 257, 173, 250, 8, 58, 74, 42)>	Q_Data<(0, 0, 66, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 103, 203, 180, 141, 86, 38, 35, 24, 63, 71, 63, 253, 253, 253, 253, 253, 253, 253, 252, 133, 140, 108, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 102, 149, 177, 144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7597065794260229, y=-0.6441667260594718, z=0.038757425719894316, w=0.0799562640835615)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.016666666666666666, y=-0.013333333333333334, z=-0.057777777777777775)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.14, z=-0.2)>	COMP<196>
[1740779706.3200152]	Q_Header<(2621443, 52129, 257, 173, 250, 8, 58, 75, 49)>	Q_Data<(0, 0, 65, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 142, 243, 242, 220, 142, 63, 39, 80, 53, 91, 113, 178, 253, 253, 253, 253, 80, 233, 165, 105, 63, 47, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 0, 0, 0, 0, 65, 119, 142, 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7597065794260229, y=-0.6441667260594718, z=0.038757425719894316, w=0.0799562640835615)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.016666666666666666, y=-0.013333333333333334, z=-0.057777777777777775)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.14, z=-0.2)>	COMP<196>
[1740779706.330057]	Q_Header<(2621443, 52130, 257, 173, 250, 8, 58, 76, 43)>	Q_Data<(0, 0, 75, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 188, 253, 253, 253, 199, 74, 53, 32, 68, 187, 162, 253, 253, 253, 253, 253, 198, 177, 99, 63, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 56, 0, 0, 0, 67, 64, 70, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7597065794260229, y=-0.6441667260594718, z=0.038757425719894316, w=0.0799562640835615)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.016666666666666666, y=-0.013333333333333334, z=-0.057777777777777775)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.14, z=-0.2)>	COMP<196>
[1740779706.340019]	Q_Header<(2621443, 52131, 257, 173, 250, 8, 58, 77, 35)>	Q_Data<(0, 0, 72, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 203, 253, 253, 253, 235, 62, 108, 145, 199, 253, 253, 253, 253, 253, 253, 173, 203, 140, 50, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7597065794260229, y=-0.6441667260594718, z=0.038757425719894316, w=0.0799562640835615)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.016666666666666666, y=-0.013333333333333334, z=-0.057777777777777775)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.14, z=-0.2)>	COMP<196>
[1740779706.3499625]	Q_Header<(2621443, 52132, 257, 173, 250, 8, 58, 78, 32)>	Q_Data<(0, 0, 70, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 174, 253, 253, 235, 183, 140, 180, 253, 253, 226, 253, 253, 253, 253, 253, 184, 155, 117, 48, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7591266860545534, y=-0.6448731761418565, z=0.03875586474068511, w=0.07976994522216604)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.005555555555555556, y=-0.012222222222222223, z=-0.06)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.13, z=-0.15)>	COMP<200>
[1740779706.3599582]	Q_Header<(2621443, 52133, 257, 173, 250, 8, 58, 79, 29)>	Q_Data<(0, 0, 69, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 152, 248, 245, 116, 119, 215, 246, 253, 253, 253, 253, 199, 253, 253, 253, 106, 85, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7591266860545534, y=-0.6448731761418565, z=0.03875586474068511, w=0.07976994522216604)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.005555555555555556, y=-0.012222222222222223, z=-0.06)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.13, z=-0.15)>	COMP<200>
[1740779706.3699112]	Q_Header<(2621443, 52134, 257, 173, 250, 8, 58, 80, 28)>	Q_Data<(0, 0, 69, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 150, 240, 180, 88, 189, 251, 253, 253, 253, 253, 209, 163, 253, 253, 174, 50, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7591266860545534, y=-0.6448731761418565, z=0.03875586474068511, w=0.07976994522216604)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.005555555555555556, y=-0.012222222222222223, z=-0.06)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.13, z=-0.15)>	COMP<200>
[1740779706.3799758]	Q_Header<(2621443, 52135, 257, 173, 250, 8, 58, 81, 29)>	Q_Data<(0, 0, 69, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 123, 155, 194, 110, 119, 161, 217, 253, 253, 223, 253, 195, 93, 182, 148, 121, 56, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7585465580185159, y=-0.6455702401160156, z=0.03887947839216242, w=0.07959001542131837)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.015555555555555555, z=-0.06222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.09, z=0.03)>	COMP<198>
[1740779706.3898935]	Q_Header<(2621443, 52136, 257, 173, 250, 8, 58, 82, 26)>	Q_Data<(0, 0, 71, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 202, 124, 107, 190, 173, 252, 247, 253, 253, 253, 253, 253, 122, 127, 132, 144, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7585465580185159, y=-0.6455702401160156, z=0.03887947839216242, w=0.07959001542131837)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.015555555555555555, z=-0.06222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.09, z=0.03)>	COMP<198>
[1740779706.3999236]	Q_Header<(2621443, 52137, 257, 173, 250, 8, 58, 83, 29)>	Q_Data<(0, 0, 71, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 232, 179, 220, 253, 195, 253, 253, 192, 227, 253, 253, 253, 149, 189, 126, 91, 71, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7585465580185159, y=-0.6455702401160156, z=0.03887947839216242, w=0.07959001542131837)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.015555555555555555, z=-0.06222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.09, z=0.03)>	COMP<198>
[1740779706.4100218]	Q_Header<(2621443, 52138, 257, 173, 250, 8, 58, 84, 32)>	Q_Data<(0, 0, 70, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 225, 253, 244, 253, 173, 246, 202, 153, 112, 182, 214, 212, 124, 203, 108, 65, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7577273193887561, y=-0.6465248082388316, z=0.039122288500055794, w=0.07952627443927099)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.011111111111111112, y=-0.017777777777777778, z=-0.06222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.09, z=0.02)>	COMP<198>
[1740779706.4199455]	Q_Header<(2621443, 52139, 257, 173, 250, 8, 58, 85, 33)>	Q_Data<(0, 0, 67, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 109, 207, 253, 253, 232, 145, 172, 103, 127, 66, 105, 195, 240, 178, 144, 77, 85, 20, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7577273193887561, y=-0.6465248082388316, z=0.039122288500055794, w=0.07952627443927099)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.011111111111111112, y=-0.017777777777777778, z=-0.06222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.09, z=0.02)>	COMP<198>
[1740779706.4299045]	Q_Header<(2621443, 52140, 257, 173, 250, 8, 58, 86, 35)>	Q_Data<(0, 0, 65, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 142, 178, 253, 253, 178, 131, 151, 108, 44, 21, 107, 253, 253, 240, 110, 0, 39, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7577273193887561, y=-0.6465248082388316, z=0.039122288500055794, w=0.07952627443927099)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.011111111111111112, y=-0.017777777777777778, z=-0.06222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.09, z=0.02)>	COMP<198>
[1740779706.4399328]	Q_Header<(2621443, 52141, 257, 173, 250, 8, 58, 87, 29)>	Q_Data<(0, 0, 62, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 93, 143, 185, 253, 231, 93, 111, 170, 204, 128, 94, 133, 253, 249, 222, 139, 46, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7577273193887561, y=-0.6465248082388316, z=0.039122288500055794, w=0.07952627443927099)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.011111111111111112, y=-0.017777777777777778, z=-0.06222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.09, z=0.02)>	COMP<198>
[1740779706.449971]	Q_Header<(2621443, 52142, 257, 173, 250, 8, 58, 88, 29)>	Q_Data<(0, 0, 65, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 132, 141, 215, 232, 194, 178, 183, 158, 241, 167, 109, 106, 204, 200, 145, 91, 47, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7570975281908711, y=-0.6472317146836502, z=0.03936858317342082, w=0.07965271479273514)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.02, y=-0.015555555555555555, z=-0.06222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.09, z=0.03)>	COMP<196>
[1740779706.4599469]	Q_Header<(2621443, 52143, 257, 173, 250, 8, 58, 89, 29)>	Q_Data<(0, 0, 64, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 134, 102, 152, 253, 162, 192, 182, 207, 73, 213, 140, 89, 55, 129, 129, 52, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7570975281908711, y=-0.6472317146836502, z=0.03936858317342082, w=0.07965271479273514)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.02, y=-0.015555555555555555, z=-0.06222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.09, z=0.03)>	COMP<196>
[1740779706.469936]	Q_Header<(2621443, 52144, 257, 173, 250, 8, 58, 90, 28)>	Q_Data<(0, 0, 64, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 117, 148, 107, 248, 146, 164, 133, 176, 113, 147, 83, 46, 12, 67, 52, 14, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7570975281908711, y=-0.6472317146836502, z=0.03936858317342082, w=0.07965271479273514)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.02, y=-0.015555555555555555, z=-0.06222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.09, z=0.03)>	COMP<196>
