[1740780397.964919]	Q_Header<(2621443, 55768, 257, 173, 250, 8, 58, 0, 26)>	Q_Data<(0, 0, 52, 65, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 128, 168, 147, 50, 57, 35, 0, 13, 0, 0, 0, 0, 0, 4, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3554178802661554, y=-0.9299582386630849, z=0.09314231243107558, w=-0.013428118436983372)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=-0.014444444444444444, z=-0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=0.01, z=-0.03)>	COMP<101>
[1740780398.6249378]	Q_Header<(2621443, 55834, 257, 173, 250, 8, 58, 66, 28)>	Q_Data<(0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 32, 24, 26, 0, 28, 51, 202, 253, 253, 253, 253, 253, 253, 141, 253, 196, 91, 125, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3636484166767266, y=-0.927065424790668, z=0.09008812739423437, w=-0.013916052199109375)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0011111111111111111, y=-0.03888888888888889, z=-0.05)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.07, z=-0.01)>	COMP<100>
[1740780398.6349728]	Q_Header<(2621443, 55835, 257, 173, 250, 8, 58, 67, 29)>	Q_Data<(0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 15, 12, 31, 0, 0, 64, 188, 253, 253, 253, 253, 253, 248, 214, 253, 165, 17, 77, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3636484166767266, y=-0.927065424790668, z=0.09008812739423437, w=-0.013916052199109375)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0011111111111111111, y=-0.03888888888888889, z=-0.05)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.07, z=-0.01)>	COMP<100>
[1740780398.6450953]	Q_Header<(2621443, 55836, 257, 173, 250, 8, 58, 68, 24)>	Q_Data<(0, 0, 39, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 100, 155, 253, 253, 253, 253, 253, 193, 195, 228, 149, 70, 22, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.36451175534533375, y=-0.9267216981594444, z=0.09002927647929794, w=-0.01458779462952692)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=-0.042222222222222223, z=-0.044444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.14, y=-0.09, z=0.02)>	COMP<100>
[1740780398.656515]	Q_Header<(2621443, 55837, 257, 173, 250, 8, 58, 69, 28)>	Q_Data<(0, 0, 74, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 125, 235, 253, 253, 253, 229, 233, 253, 94, 197, 145, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.36451175534533375, y=-0.9267216981594444, z=0.09002927647929794, w=-0.01458779462952692)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=-0.042222222222222223, z=-0.044444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.14, y=-0.09, z=0.02)>	COMP<100>
[1740780398.6649764]	Q_Header<(2621443, 55838, 257, 173, 250, 8, 58, 70, 33)>	Q_Data<(0, 0, 73, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 18, 0, 180, 253, 253, 253, 253, 253, 253, 242, 161, 106, 93, 27, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.36451175534533375, y=-0.9267216981594444, z=0.09002927647929794, w=-0.01458779462952692)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=-0.042222222222222223, z=-0.044444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.14, y=-0.09, z=0.02)>	COMP<100>
[1740780398.6750596]	Q_Header<(2621443, 55839, 257, 173, 250, 8, 58, 71, 29)>	Q_Data<(0, 0, 45, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 18, 28, 53, 82, 231, 253, 253, 253, 253, 253, 253, 253, 222, 139, 8, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.36503886087614307, y=-0.9264821782477599, z=0.09026792764350704, w=-0.015136204229607672)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.022222222222222223, y=-0.03888888888888889, z=-0.034444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.15, y=-0.1, z=0.04)>	COMP<102>
[1740780398.6851535]	Q_Header<(2621443, 55840, 257, 173, 250, 8, 58, 72, 30)>	Q_Data<(0, 0, 50, 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 12, 46, 64, 104, 151, 253, 253, 253, 253, 178, 253, 253, 253, 193, 198, 42, 53, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.36503886087614307, y=-0.9264821782477599, z=0.09026792764350704, w=-0.015136204229607672)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.022222222222222223, y=-0.03888888888888889, z=-0.034444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.15, y=-0.1, z=0.04)>	COMP<102>
[1740780398.6950004]	Q_Header<(2621443, 55841, 257, 173, 250, 8, 58, 73, 36)>	Q_Data<(0, 0, 63, 0, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 8, 0, 20, 2, 70, 101, 149, 188, 253, 253, 253, 253, 190, 185, 253, 253, 184, 242, 93, 65, 27, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.36503886087614307, y=-0.9264821782477599, z=0.09026792764350704, w=-0.015136204229607672)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.022222222222222223, y=-0.03888888888888889, z=-0.034444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.15, y=-0.1, z=0.04)>	COMP<102>
[1740780398.7049854]	Q_Header<(2621443, 55842, 257, 173, 250, 8, 58, 74, 26)>	Q_Data<(0, 0, 66, 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 12, 6, 89, 135, 189, 202, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 129, 72, 50, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.36503886087614307, y=-0.9264821782477599, z=0.09026792764350704, w=-0.015136204229607672)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.022222222222222223, y=-0.03888888888888889, z=-0.034444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.15, y=-0.1, z=0.04)>	COMP<102>
[1740780398.7150733]	Q_Header<(2621443, 55843, 257, 173, 250, 8, 58, 75, 29)>	Q_Data<(0, 0, 65, 0, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 13, 17, 89, 156, 236, 253, 253, 253, 253, 253, 253, 253, 201, 237, 253, 253, 109, 58, 36, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.36542600173774226, y=-0.9262911311795518, z=0.09057828404523292, w=-0.01562536436359813)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03222222222222222, y=-0.028888888888888888, z=-0.022222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.11, z=0.02)>	COMP<104>
[1740780398.726672]	Q_Header<(2621443, 55844, 257, 173, 250, 8, 58, 76, 30)>	Q_Data<(0, 0, 76, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 5, 25, 64, 173, 253, 230, 253, 253, 253, 253, 253, 228, 99, 201, 244, 197, 88, 39, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.36542600173774226, y=-0.9262911311795518, z=0.09057828404523292, w=-0.01562536436359813)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03222222222222222, y=-0.028888888888888888, z=-0.022222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.11, z=0.02)>	COMP<104>
[1740780398.7351708]	Q_Header<(2621443, 55845, 257, 173, 250, 8, 58, 77, 31)>	Q_Data<(0, 0, 75, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 34, 18, 140, 253, 253, 253, 253, 253, 253, 253, 164, 123, 137, 158, 107, 71, 29, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.36542600173774226, y=-0.9262911311795518, z=0.09057828404523292, w=-0.01562536436359813)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03222222222222222, y=-0.028888888888888888, z=-0.022222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.11, z=0.02)>	COMP<104>
[1740780398.744996]	Q_Header<(2621443, 55846, 257, 173, 250, 8, 58, 78, 28)>	Q_Data<(0, 0, 73, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 18, 37, 165, 253, 253, 253, 253, 253, 253, 201, 109, 81, 89, 83, 19, 33, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.365654656386178, y=-0.9261298207317418, z=0.09118478662008846, w=-0.016296076323670427)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03777777777777778, y=-0.024444444444444446, z=-0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.12, z=0.06)>	COMP<104>
[1740780398.7549837]	Q_Header<(2621443, 55847, 257, 173, 250, 8, 58, 79, 24)>	Q_Data<(0, 0, 71, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 65, 253, 253, 253, 253, 253, 253, 238, 117, 102, 44, 48, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.365654656386178, y=-0.9261298207317418, z=0.09118478662008846, w=-0.016296076323670427)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03777777777777778, y=-0.024444444444444446, z=-0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.12, z=0.06)>	COMP<104>
[1740780398.7678351]	Q_Header<(2621443, 55848, 257, 173, 250, 8, 58, 80, 21)>	Q_Data<(0, 0, 70, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 84, 253, 253, 253, 253, 253, 253, 179, 111, 81, 31, 29, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.365654656386178, y=-0.9261298207317418, z=0.09118478662008846, w=-0.016296076323670427)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03777777777777778, y=-0.024444444444444446, z=-0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.12, z=0.06)>	COMP<104>
[1740780398.7706926]	Q_Header<(2621443, 55849, 257, 173, 250, 8, 58, 81, 24)>	Q_Data<(0, 0, 71, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 18, 87, 253, 253, 253, 253, 253, 253, 179, 79, 44, 7, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.365654656386178, y=-0.9261298207317418, z=0.09118478662008846, w=-0.016296076323670427)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03777777777777778, y=-0.024444444444444446, z=-0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.12, z=0.06)>	COMP<104>
[1740780398.7885232]	Q_Header<(2621443, 55850, 257, 173, 250, 8, 58, 82, 23)>	Q_Data<(0, 0, 73, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 114, 253, 253, 253, 253, 253, 227, 197, 156, 75, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.36565400120925096, y=-0.9260671274157845, z=0.09173392819521019, w=-0.016784318199389754)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04555555555555556, y=-0.015555555555555555, z=-0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.11, z=0.2)>	COMP<102>
