[1740780592.9663126]	Q_Header<(2621443, 9732, 257, 173, 250, 8, 58, 0, 15)>	Q_Data<(0, 0, 0, 79, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 41, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4782163032456886, y=-0.8737289573659263, z=0.08697616236440411, w=-0.018493878734325928)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.005555555555555556, y=-0.016666666666666666, z=-0.03)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.15, z=0.16)>	COMP<149>
[1740780593.6864457]	Q_Header<(2621443, 9805, 257, 173, 250, 8, 58, 73, 35)>	Q_Data<(0, 0, 32, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 23, 0, 0, 67, 198, 157, 152, 253, 253, 253, 253, 156, 189, 106, 253, 253, 253, 253, 253, 253, 180, 253, 253, 166, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.48144100003056256, y=-0.8721845702886332, z=0.08483810725690694, w=-0.01763900215629216)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=0.012222222222222223, z=0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.03, z=0.04)>	COMP<147>
[1740780593.696652]	Q_Header<(2621443, 9806, 257, 173, 250, 8, 58, 74, 37)>	Q_Data<(0, 0, 69, 0, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 22, 0, 0, 37, 154, 253, 253, 147, 253, 253, 253, 253, 190, 253, 253, 82, 253, 237, 253, 253, 253, 155, 244, 245, 111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.48144100003056256, y=-0.8721845702886332, z=0.08483810725690694, w=-0.01763900215629216)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=0.012222222222222223, z=0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.03, z=0.04)>	COMP<147>
[1740780593.7064476]	Q_Header<(2621443, 9807, 257, 173, 250, 8, 58, 75, 38)>	Q_Data<(0, 0, 55, 0, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 38, 44, 11, 42, 228, 253, 253, 190, 253, 253, 253, 253, 253, 253, 253, 78, 206, 101, 253, 253, 238, 140, 134, 127, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.48144100003056256, y=-0.8721845702886332, z=0.08483810725690694, w=-0.01763900215629216)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=0.012222222222222223, z=0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.03, z=0.04)>	COMP<147>
[1740780593.716559]	Q_Header<(2621443, 9808, 257, 173, 250, 8, 58, 76, 39)>	Q_Data<(0, 0, 71, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 44, 49, 50, 101, 252, 253, 253, 253, 253, 252, 253, 253, 253, 253, 246, 55, 127, 16, 118, 155, 112, 91, 40, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4814395392515329, y=-0.8721819239229722, z=0.08489888426709967, w=-0.017516879787676208)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=0.011111111111111112, z=0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.0, z=0.05)>	COMP<147>
[1740780593.7264922]	Q_Header<(2621443, 9809, 257, 173, 250, 8, 58, 77, 39)>	Q_Data<(0, 0, 76, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 35, 39, 37, 144, 253, 253, 253, 253, 253, 73, 253, 253, 253, 253, 160, 37, 81, 47, 49, 91, 38, 54, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4814395392515329, y=-0.8721819239229722, z=0.08489888426709967, w=-0.017516879787676208)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=0.011111111111111112, z=0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.0, z=0.05)>	COMP<147>
[1740780593.7366014]	Q_Header<(2621443, 9810, 257, 173, 250, 8, 58, 78, 39)>	Q_Data<(0, 0, 72, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 13, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 28, 58, 109, 250, 253, 253, 253, 253, 253, 97, 253, 253, 203, 253, 108, 0, 0, 13, 0, 71, 24, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4814395392515329, y=-0.8721819239229722, z=0.08489888426709967, w=-0.017516879787676208)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=0.011111111111111112, z=0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.0, z=0.05)>	COMP<147>
[1740780593.7465792]	Q_Header<(2621443, 9811, 257, 173, 250, 8, 58, 79, 36)>	Q_Data<(0, 0, 70, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 8, 76, 133, 253, 253, 136, 253, 253, 253, 169, 154, 164, 168, 210, 95, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4813670787618381, y=-0.8722222546703979, z=0.08495790207131719, w=-0.017211299126516845)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=0.012222222222222223, z=0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.07, z=0.1)>	COMP<147>
[1740780593.7563999]	Q_Header<(2621443, 9812, 257, 173, 250, 8, 58, 80, 25)>	Q_Data<(0, 0, 70, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 116, 54, 232, 253, 253, 253, 253, 148, 171, 139, 179, 137, 115, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4813670787618381, y=-0.8722222546703979, z=0.08495790207131719, w=-0.017211299126516845)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=0.012222222222222223, z=0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.07, z=0.1)>	COMP<147>
[1740780593.7664163]	Q_Header<(2621443, 9813, 257, 173, 250, 8, 58, 81, 27)>	Q_Data<(0, 0, 72, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 225, 253, 253, 253, 253, 253, 109, 253, 101, 170, 187, 125, 67, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4813670787618381, y=-0.8722222546703979, z=0.08495790207131719, w=-0.017211299126516845)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=0.012222222222222223, z=0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.07, z=0.1)>	COMP<147>
[1740780593.779166]	Q_Header<(2621443, 9814, 257, 173, 250, 8, 58, 82, 23)>	Q_Data<(0, 0, 72, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 81, 253, 253, 253, 253, 253, 236, 253, 253, 31, 91, 119, 82, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.48120576641063106, y=-0.8723227820320572, z=0.0849007129727534, w=-0.016906899707730186)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.012222222222222223, y=0.01888888888888889, z=0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.09, z=0.1)>	COMP<141>
[1740780593.7901473]	Q_Header<(2621443, 9815, 257, 173, 250, 8, 58, 83, 23)>	Q_Data<(0, 0, 73, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 102, 253, 253, 253, 253, 253, 152, 238, 253, 86, 58, 71, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.48120576641063106, y=-0.8723227820320572, z=0.0849007129727534, w=-0.016906899707730186)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.012222222222222223, y=0.01888888888888889, z=0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.09, z=0.1)>	COMP<141>
[1740780593.8067544]	Q_Header<(2621443, 9816, 257, 173, 250, 8, 58, 84, 29)>	Q_Data<(0, 0, 73, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 27, 75, 157, 221, 253, 253, 253, 253, 172, 166, 171, 146, 96, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.48120576641063106, y=-0.8723227820320572, z=0.0849007129727534, w=-0.016906899707730186)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.012222222222222223, y=0.01888888888888889, z=0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.09, z=0.1)>	COMP<141>
[1740780593.8106267]	Q_Header<(2621443, 9817, 257, 173, 250, 8, 58, 85, 28)>	Q_Data<(0, 0, 69, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 8, 38, 68, 172, 253, 253, 200, 253, 240, 228, 242, 144, 179, 123, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4810192472937445, y=-0.8724386652476569, z=0.08483907546482741, w=-0.016540567950336857)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.013333333333333334, y=0.01888888888888889, z=0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.15, z=-0.02)>	COMP<141>
[1740780593.826389]	Q_Header<(2621443, 9818, 257, 173, 250, 8, 58, 86, 32)>	Q_Data<(0, 0, 67, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 242, 253, 253, 253, 253, 205, 253, 253, 182, 182, 140, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4810192472937445, y=-0.8724386652476569, z=0.08483907546482741, w=-0.016540567950336857)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.013333333333333334, y=0.01888888888888889, z=0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.15, z=-0.02)>	COMP<141>
[1740780593.827592]	Q_Header<(2621443, 9819, 257, 173, 250, 8, 58, 87, 30)>	Q_Data<(0, 0, 63, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 73, 253, 253, 253, 253, 253, 249, 253, 253, 213, 166, 104, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4810192472937445, y=-0.8724386652476569, z=0.08483907546482741, w=-0.016540567950336857)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.013333333333333334, y=0.01888888888888889, z=0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.15, z=-0.02)>	COMP<141>
[1740780593.8385074]	Q_Header<(2621443, 9820, 257, 173, 250, 8, 58, 88, 21)>	Q_Data<(0, 0, 67, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 98, 253, 253, 253, 253, 253, 149, 224, 253, 253, 157, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4810192472937445, y=-0.8724386652476569, z=0.08483907546482741, w=-0.016540567950336857)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.013333333333333334, y=0.01888888888888889, z=0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.15, z=-0.02)>	COMP<141>
[1740780593.8562295]	Q_Header<(2621443, 9821, 257, 173, 250, 8, 58, 89, 30)>	Q_Data<(0, 0, 66, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 30, 30, 63, 253, 253, 253, 253, 253, 253, 156, 165, 253, 172, 34, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4808267088620394, y=-0.8725436189250717, z=0.08489844529412247, w=-0.01629610704064033)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=0.017777777777777778, z=0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.17, z=-0.01)>	COMP<141>
