[1740780600.4664023]	Q_Header<(2621443, 10482, 257, 173, 250, 8, 58, 0, 13)>	Q_Data<(0, 0, 0, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 12, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.47246585700737664, y=-0.8769395986929321, z=0.08642444820080679, w=-0.016845443293377595)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.021111111111111112, y=0.012222222222222223, z=0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.12, y=-0.05, z=0.04)>	COMP<142>
[1740780601.2065976]	Q_Header<(2621443, 10557, 257, 173, 250, 8, 58, 75, 41)>	Q_Data<(0, 0, 59, 0, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 13, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 14, 0, 24, 28, 51, 102, 253, 253, 253, 221, 232, 253, 253, 253, 253, 253, 253, 128, 200, 176, 166, 205, 191, 25, 30, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.47217384555427455, y=-0.8769030040173555, z=0.0880137907561096, w=-0.018615954355487813)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.015555555555555555, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.1, z=-0.04)>	COMP<144>
[1740780601.2165744]	Q_Header<(2621443, 10558, 257, 173, 250, 8, 58, 76, 40)>	Q_Data<(0, 0, 72, 0, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 10, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 7, 3, 0, 36, 49, 153, 253, 253, 253, 253, 226, 199, 147, 253, 253, 253, 150, 56, 105, 67, 66, 150, 137, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.47209513116321455, y=-0.8769312016228916, z=0.08819359593158954, w=-0.0184321563815502)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=0.014444444444444444, z=0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.15, z=-0.01)>	COMP<145>
[1740780601.2265022]	Q_Header<(2621443, 10559, 257, 173, 250, 8, 58, 77, 38)>	Q_Data<(0, 0, 75, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 8, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 20, 0, 22, 103, 217, 253, 253, 253, 253, 253, 157, 225, 253, 233, 253, 195, 0, 37, 0, 0, 107, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.47209513116321455, y=-0.8769312016228916, z=0.08819359593158954, w=-0.0184321563815502)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=0.014444444444444444, z=0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.15, z=-0.01)>	COMP<145>
[1740780601.2365015]	Q_Header<(2621443, 10560, 257, 173, 250, 8, 58, 78, 35)>	Q_Data<(0, 0, 72, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 2, 0, 19, 179, 253, 253, 253, 253, 253, 253, 173, 227, 253, 226, 253, 211, 50, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.47209513116321455, y=-0.8769312016228916, z=0.08819359593158954, w=-0.0184321563815502)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=0.014444444444444444, z=0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.15, z=-0.01)>	COMP<145>
[1740780601.2465427]	Q_Header<(2621443, 10561, 257, 173, 250, 8, 58, 79, 31)>	Q_Data<(0, 0, 71, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 7, 0, 59, 194, 253, 253, 253, 253, 253, 253, 177, 253, 240, 206, 232, 162, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4720967165522383, y=-0.8769341465316819, z=0.08819389210316539, w=-0.018249116774288202)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.015555555555555555, y=0.011111111111111112, z=0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.17, z=-0.03)>	COMP<145>
[1740780601.2564893]	Q_Header<(2621443, 10562, 257, 173, 250, 8, 58, 80, 29)>	Q_Data<(0, 0, 71, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 174, 253, 253, 253, 253, 253, 253, 253, 172, 253, 253, 134, 143, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4720967165522383, y=-0.8769341465316819, z=0.08819389210316539, w=-0.018249116774288202)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.015555555555555555, y=0.011111111111111112, z=0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.17, z=-0.03)>	COMP<145>
[1740780601.266469]	Q_Header<(2621443, 10563, 257, 173, 250, 8, 58, 81, 25)>	Q_Data<(0, 0, 73, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 253, 253, 253, 253, 253, 253, 253, 253, 140, 253, 253, 34, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4720967165522383, y=-0.8769341465316819, z=0.08819389210316539, w=-0.018249116774288202)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.015555555555555555, y=0.011111111111111112, z=0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.17, z=-0.03)>	COMP<145>
[1740780601.276722]	Q_Header<(2621443, 10564, 257, 173, 250, 8, 58, 82, 28)>	Q_Data<(0, 0, 73, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 101, 253, 253, 253, 253, 253, 236, 253, 253, 79, 217, 202, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4720513727681498, y=-0.8769632950520786, z=0.08819682359063569, w=-0.018005579902586527)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=0.013333333333333334, z=0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.15, z=-0.03)>	COMP<139>
[1740780601.2864811]	Q_Header<(2621443, 10565, 257, 173, 250, 8, 58, 83, 27)>	Q_Data<(0, 0, 74, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 114, 253, 253, 253, 253, 253, 194, 253, 237, 59, 135, 131, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4720513727681498, y=-0.8769632950520786, z=0.08819682359063569, w=-0.018005579902586527)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=0.013333333333333334, z=0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.15, z=-0.03)>	COMP<139>
[1740780601.2966297]	Q_Header<(2621443, 10566, 257, 173, 250, 8, 58, 84, 31)>	Q_Data<(0, 0, 72, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 10, 0, 14, 43, 105, 184, 253, 253, 253, 200, 211, 210, 105, 122, 71, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4720513727681498, y=-0.8769632950520786, z=0.08819682359063569, w=-0.018005579902586527)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=0.013333333333333334, z=0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.15, z=-0.03)>	COMP<139>
[1740780601.3066723]	Q_Header<(2621443, 10567, 257, 173, 250, 8, 58, 85, 25)>	Q_Data<(0, 0, 68, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 31, 188, 253, 253, 253, 253, 253, 222, 253, 39, 156, 64, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4720513727681498, y=-0.8769632950520786, z=0.08819682359063569, w=-0.018005579902586527)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=0.013333333333333334, z=0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.15, z=-0.03)>	COMP<139>
[1740780601.3167558]	Q_Header<(2621443, 10568, 257, 173, 250, 8, 58, 86, 25)>	Q_Data<(0, 0, 60, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 88, 253, 253, 253, 253, 253, 253, 236, 253, 147, 149, 101, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.472053944696605, y=-0.8769680731058729, z=0.08819730412291107, w=-0.017700497021207066)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=0.014444444444444444, z=0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.14, z=-0.01)>	COMP<142>
[1740780601.326638]	Q_Header<(2621443, 10569, 257, 173, 250, 8, 58, 87, 23)>	Q_Data<(0, 0, 47, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 114, 253, 253, 253, 253, 253, 253, 253, 253, 182, 134, 121, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.472053944696605, y=-0.8769680731058729, z=0.08819730412291107, w=-0.017700497021207066)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=0.014444444444444444, z=0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.14, z=-0.01)>	COMP<142>
[1740780601.3465075]	Q_Header<(2621443, 10570, 257, 173, 250, 8, 58, 88, 29)>	Q_Data<(0, 0, 67, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 2, 0, 0, 0, 0, 18, 119, 253, 253, 253, 253, 253, 253, 235, 253, 164, 151, 126, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4719822584100578, y=-0.8770093199397544, z=0.08819531403110482, w=-0.017578027986822276)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.013333333333333334, y=0.008888888888888889, z=0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.15, z=-0.03)>	COMP<142>
[1740780601.347642]	Q_Header<(2621443, 10571, 257, 173, 250, 8, 58, 89, 26)>	Q_Data<(0, 0, 67, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 3, 20, 86, 253, 253, 253, 253, 253, 253, 186, 228, 115, 187, 96, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4719822584100578, y=-0.8770093199397544, z=0.08819531403110482, w=-0.017578027986822276)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.013333333333333334, y=0.008888888888888889, z=0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.15, z=-0.03)>	COMP<142>
[1740780601.366526]	Q_Header<(2621443, 10572, 257, 173, 250, 8, 58, 90, 29)>	Q_Data<(0, 0, 66, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 4, 104, 253, 253, 253, 253, 253, 232, 193, 253, 175, 207, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4719822584100578, y=-0.8770093199397544, z=0.08819531403110482, w=-0.017578027986822276)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.013333333333333334, y=0.008888888888888889, z=0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.15, z=-0.03)>	COMP<142>
[1740780601.368017]	Q_Header<(2621443, 10573, 257, 173, 250, 8, 58, 91, 26)>	Q_Data<(0, 0, 65, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 25, 134, 253, 253, 253, 253, 253, 253, 248, 239, 193, 193, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4719822584100578, y=-0.8770093199397544, z=0.08819531403110482, w=-0.017578027986822276)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.013333333333333334, y=0.008888888888888889, z=0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.15, z=-0.03)>	COMP<142>
