[1740779343.5072725]	Q_Header<(2621443, 15804, 257, 173, 250, 8, 58, 0, 32)>	Q_Data<(0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 38, 0, 0, 15, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 32, 77, 153, 244, 253, 253, 197, 70, 69, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9669979077193724, y=-0.23566110722113848, z=0.03192197852283228, w=-0.09143235913423088)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=0.008888888888888889, z=0.1511111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.23, y=0.02, z=0.05)>	COMP<249>
[1740779344.2773778]	Q_Header<(2621443, 15882, 257, 173, 250, 8, 58, 78, 35)>	Q_Data<(0, 0, 65, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 109, 205, 253, 253, 253, 253, 253, 253, 202, 251, 253, 253, 253, 253, 219, 253, 253, 197, 45, 8, 0, 0, 17, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.955585471127339, y=-0.2767389196532547, z=0.04107747969268646, w=-0.09265321571099264)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.06777777777777778, y=0.09333333333333334, z=0.056666666666666664)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.75, y=-0.2, z=0.05)>	COMP<261>
[1740779344.287357]	Q_Header<(2621443, 15883, 257, 173, 250, 8, 58, 79, 30)>	Q_Data<(0, 0, 65, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 114, 253, 253, 253, 253, 214, 182, 161, 253, 253, 253, 253, 253, 157, 253, 253, 140, 18, 32, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.955585471127339, y=-0.2767389196532547, z=0.04107747969268646, w=-0.09265321571099264)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.06777777777777778, y=0.09333333333333334, z=0.056666666666666664)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.75, y=-0.2, z=0.05)>	COMP<261>
[1740779344.297351]	Q_Header<(2621443, 15884, 257, 173, 250, 8, 58, 80, 45)>	Q_Data<(0, 0, 66, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 126, 180, 253, 243, 201, 146, 141, 253, 253, 253, 253, 253, 253, 253, 139, 130, 95, 35, 98, 66, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 142, 180, 142, 141, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.955585471127339, y=-0.2767389196532547, z=0.04107747969268646, w=-0.09265321571099264)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.06777777777777778, y=0.09333333333333334, z=0.056666666666666664)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.75, y=-0.2, z=0.05)>	COMP<261>
[1740779344.3075647]	Q_Header<(2621443, 15885, 257, 173, 250, 8, 58, 81, 52)>	Q_Data<(0, 0, 67, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 24, 80, 46, 145, 148, 137, 102, 83, 253, 253, 253, 239, 253, 253, 242, 221, 253, 218, 88, 145, 139, 52, 0, 0, 0, 0, 21, 9, 0, 18, 25, 79, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 233, 253, 241, 201, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.955585471127339, y=-0.2767389196532547, z=0.04107747969268646, w=-0.09265321571099264)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.06777777777777778, y=0.09333333333333334, z=0.056666666666666664)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.75, y=-0.2, z=0.05)>	COMP<261>
[1740779344.3174212]	Q_Header<(2621443, 15886, 257, 173, 250, 8, 58, 82, 52)>	Q_Data<(0, 0, 68, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 17, 0, 57, 68, 72, 94, 71, 40, 40, 253, 253, 253, 253, 253, 253, 125, 253, 253, 253, 155, 132, 191, 102, 0, 0, 0, 36, 57, 0, 0, 0, 78, 125, 52, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 253, 253, 253, 253, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9551946887391801, y=-0.2776473251804812, z=0.04302953709655732, w=-0.09307807669822682)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04777777777777778, y=0.06333333333333334, z=0.07222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.84, y=-0.05, z=-0.06)>	COMP<265>
[1740779344.3274536]	Q_Header<(2621443, 15887, 257, 173, 250, 8, 58, 83, 58)>	Q_Data<(0, 0, 67, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 6, 0, 9, 43, 58, 56, 41, 0, 0, 120, 253, 253, 253, 253, 253, 246, 253, 253, 253, 204, 78, 253, 248, 77, 62, 31, 35, 110, 65, 70, 40, 111, 61, 57, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 198, 253, 253, 253, 107, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9551946887391801, y=-0.2776473251804812, z=0.04302953709655732, w=-0.09307807669822682)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04777777777777778, y=0.06333333333333334, z=0.07222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.84, y=-0.05, z=-0.06)>	COMP<265>
[1740779344.3376024]	Q_Header<(2621443, 15888, 257, 173, 250, 8, 58, 84, 56)>	Q_Data<(0, 0, 65, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 5, 15, 27, 13, 19, 0, 27, 35, 165, 253, 253, 253, 253, 253, 253, 253, 253, 237, 122, 253, 253, 136, 136, 81, 79, 89, 111, 164, 185, 169, 196, 133, 0, 19, 0, 31, 0, 0, 0, 0, 0, 44, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 90, 113, 197, 175, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9551946887391801, y=-0.2776473251804812, z=0.04302953709655732, w=-0.09307807669822682)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04777777777777778, y=0.06333333333333334, z=0.07222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.84, y=-0.05, z=-0.06)>	COMP<265>
[1740779344.3474512]	Q_Header<(2621443, 15889, 257, 173, 250, 8, 58, 85, 59)>	Q_Data<(0, 0, 63, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 13, 5, 17, 0, 0, 0, 0, 0, 0, 13, 76, 238, 253, 253, 253, 253, 253, 253, 196, 208, 151, 253, 253, 143, 204, 89, 83, 178, 173, 253, 253, 253, 253, 196, 68, 0, 0, 0, 0, 23, 0, 49, 0, 0, 0, 0, 0, 0, 41, 83, 15, 0, 0, 0, 0, 0, 0, 0, 0, 60, 53, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9547376220540782, y=-0.2788161013644693, z=0.04541137903134089, w=-0.09314215645406747)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.021111111111111112, y=0.08, z=0.05555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.58, y=-0.19, z=0.15)>	COMP<265>
[1740779344.3574398]	Q_Header<(2621443, 15890, 257, 173, 250, 8, 58, 86, 57)>	Q_Data<(0, 0, 61, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 98, 222, 253, 253, 253, 253, 253, 253, 164, 105, 143, 253, 157, 183, 230, 15, 154, 253, 253, 253, 253, 253, 253, 253, 204, 0, 17, 50, 71, 72, 0, 7, 75, 0, 83, 0, 52, 103, 50, 0, 0, 51, 87, 0, 0, 0, 0, 0, 0, 9, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9547376220540782, y=-0.2788161013644693, z=0.04541137903134089, w=-0.09314215645406747)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.021111111111111112, y=0.08, z=0.05555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.58, y=-0.19, z=0.15)>	COMP<265>
[1740779344.3673327]	Q_Header<(2621443, 15891, 257, 173, 250, 8, 58, 87, 64)>	Q_Data<(0, 0, 58, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 14, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 106, 232, 232, 157, 198, 253, 253, 235, 184, 180, 237, 216, 253, 215, 228, 168, 222, 253, 253, 253, 253, 253, 253, 253, 206, 102, 91, 56, 100, 195, 160, 253, 250, 253, 253, 0, 83, 96, 117, 60, 68, 126, 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9547376220540782, y=-0.2788161013644693, z=0.04541137903134089, w=-0.09314215645406747)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.021111111111111112, y=0.08, z=0.05555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.58, y=-0.19, z=0.15)>	COMP<265>
[1740779344.3775349]	Q_Header<(2621443, 15892, 257, 173, 250, 8, 58, 88, 61)>	Q_Data<(0, 0, 59, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 85, 224, 252, 132, 91, 174, 231, 177, 242, 251, 253, 244, 253, 192, 224, 245, 253, 253, 253, 253, 253, 241, 253, 253, 175, 187, 74, 0, 140, 253, 253, 253, 253, 253, 253, 201, 63, 253, 253, 228, 117, 150, 142, 0, 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9543662067094327, y=-0.2796080578751542, z=0.04754740822631415, w=-0.09350786829616596)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.027777777777777776, y=0.052222222222222225, z=0.06888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.59, y=-0.23, z=-0.31)>	COMP<264>
[1740779344.3874063]	Q_Header<(2621443, 15893, 257, 173, 250, 8, 58, 89, 60)>	Q_Data<(0, 0, 60, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 186, 248, 150, 0, 102, 138, 125, 223, 219, 216, 204, 253, 151, 198, 242, 172, 222, 253, 253, 253, 162, 253, 253, 141, 209, 53, 86, 153, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 163, 34, 0, 0, 141, 110, 45, 35, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9543662067094327, y=-0.2796080578751542, z=0.04754740822631415, w=-0.09350786829616596)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.027777777777777776, y=0.052222222222222225, z=0.06888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.59, y=-0.23, z=-0.31)>	COMP<264>
[1740779344.3977776]	Q_Header<(2621443, 15894, 257, 173, 250, 8, 58, 90, 59)>	Q_Data<(0, 0, 62, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 123, 185, 118, 0, 68, 81, 62, 132, 126, 120, 126, 172, 101, 150, 208, 172, 174, 253, 253, 245, 111, 177, 214, 176, 165, 76, 33, 121, 247, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 178, 0, 98, 197, 253, 227, 158, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9543662067094327, y=-0.2796080578751542, z=0.04754740822631415, w=-0.09350786829616596)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.027777777777777776, y=0.052222222222222225, z=0.06888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.59, y=-0.23, z=-0.31)>	COMP<264>
[1740779344.4074135]	Q_Header<(2621443, 15895, 257, 173, 250, 8, 58, 91, 59)>	Q_Data<(0, 0, 62, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 78, 115, 73, 0, 0, 24, 25, 64, 63, 57, 51, 87, 33, 73, 135, 123, 160, 206, 99, 70, 94, 60, 99, 137, 87, 16, 0, 49, 137, 211, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 128, 110, 90, 253, 253, 253, 0, 0, 0, 0, 165, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9543662067094327, y=-0.2796080578751542, z=0.04754740822631415, w=-0.09350786829616596)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.027777777777777776, y=0.052222222222222225, z=0.06888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.59, y=-0.23, z=-0.31)>	COMP<264>
[1740779344.4174378]	Q_Header<(2621443, 15896, 257, 173, 250, 8, 58, 92, 60)>	Q_Data<(0, 0, 66, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 50, 63, 126, 145, 56, 68, 0, 30, 36, 80, 0, 0, 0, 0, 95, 149, 190, 60, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 252, 253, 150, 253, 253, 84, 48, 191, 248, 253, 237, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 102, 236, 167, 190, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9540270523428026, y=-0.28045258176157495, z=0.049926052640036626, w=-0.0931993672143471)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=0.04111111111111111, z=0.06666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.47, y=-0.17, z=-0.1)>	COMP<254>
[1740779344.42736]	Q_Header<(2621443, 15897, 257, 173, 250, 8, 58, 93, 59)>	Q_Data<(0, 0, 49, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 78, 102, 0, 40, 0, 24, 25, 0, 0, 0, 0, 0, 35, 88, 85, 56, 72, 173, 85, 180, 176, 214, 253, 253, 253, 253, 253, 253, 253, 253, 253, 212, 253, 184, 134, 132, 253, 253, 253, 253, 180, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 169, 253, 253, 253, 253, 199, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9540270523428026, y=-0.28045258176157495, z=0.049926052640036626, w=-0.0931993672143471)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=0.04111111111111111, z=0.06666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.47, y=-0.17, z=-0.1)>	COMP<254>
[1740779344.4374702]	Q_Header<(2621443, 15898, 257, 173, 250, 8, 58, 94, 55)>	Q_Data<(0, 0, 53, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 59, 0, 0, 119, 240, 253, 253, 253, 253, 253, 253, 253, 237, 253, 253, 253, 253, 253, 115, 253, 253, 253, 230, 65, 53, 0, 0, 0, 0, 0, 0, 0, 168, 253, 253, 253, 253, 253, 233, 138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9540270523428026, y=-0.28045258176157495, z=0.049926052640036626, w=-0.0931993672143471)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=0.04111111111111111, z=0.06666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.47, y=-0.17, z=-0.1)>	COMP<254>
