[1740779695.569917]	Q_Header<(2621443, 51054, 257, 173, 250, 8, 58, 0, 40)>	Q_Data<(0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 108, 121, 168, 253, 253, 253, 253, 162, 229, 231, 139, 99, 46, 113, 118, 253, 149, 253, 169, 172, 97, 72, 0, 0, 62, 185, 253, 159, 235, 121, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.778037943248765, y=-0.6212340304688108, z=0.03973505146739986, w=0.08453616940452965)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=-0.023333333333333334, z=-0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.13, z=-0.21)>	COMP<162>
[1740779696.2099385]	Q_Header<(2621443, 51118, 257, 173, 250, 8, 58, 64, 40)>	Q_Data<(0, 0, 60, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 14, 11, 0, 7, 11, 0, 24, 0, 0, 0, 0, 0, 10, 29, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 74, 133, 253, 253, 253, 253, 253, 114, 162, 114, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7739921722391031, y=-0.6268353922321259, z=0.03381371054494623, w=0.08288631574013895)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=-0.03666666666666667, z=-0.02666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.16, z=-0.14)>	COMP<163>
[1740779696.2199335]	Q_Header<(2621443, 51119, 257, 173, 250, 8, 58, 65, 48)>	Q_Data<(0, 0, 48, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 5, 0, 17, 0, 15, 7, 0, 0, 0, 16, 12, 0, 13, 0, 0, 0, 0, 0, 37, 34, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 82, 78, 253, 253, 253, 253, 253, 113, 98, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7739921722391031, y=-0.6268353922321259, z=0.03381371054494623, w=0.08288631574013895)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=-0.03666666666666667, z=-0.02666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.16, z=-0.14)>	COMP<163>
[1740779696.2298853]	Q_Header<(2621443, 51120, 257, 173, 250, 8, 58, 66, 41)>	Q_Data<(0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 13, 11, 13, 0, 0, 8, 0, 0, 0, 0, 0, 28, 23, 19, 15, 49, 37, 0, 0, 34, 22, 37, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 236, 253, 253, 253, 231, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7739921722391031, y=-0.6268353922321259, z=0.03381371054494623, w=0.08288631574013895)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=-0.03666666666666667, z=-0.02666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.16, z=-0.14)>	COMP<163>
[1740779696.2400758]	Q_Header<(2621443, 51121, 257, 173, 250, 8, 58, 67, 41)>	Q_Data<(0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 10, 27, 16, 0, 27, 5, 8, 0, 0, 0, 0, 13, 12, 36, 25, 82, 49, 23, 26, 42, 48, 108, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 230, 253, 208, 165, 144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7737026180475653, y=-0.6272142713045741, z=0.03430268786231711, w=0.08252176866521839)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=-0.04777777777777778, z=-0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.16, z=-0.13)>	COMP<164>
[1740779696.2499733]	Q_Header<(2621443, 51122, 257, 173, 250, 8, 58, 68, 43)>	Q_Data<(0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 22, 0, 0, 18, 5, 0, 3, 0, 0, 0, 0, 26, 39, 63, 75, 32, 0, 70, 113, 173, 230, 165, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 139, 253, 253, 253, 125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7737026180475653, y=-0.6272142713045741, z=0.03430268786231711, w=0.08252176866521839)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=-0.04777777777777778, z=-0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.16, z=-0.13)>	COMP<164>
[1740779696.2613013]	Q_Header<(2621443, 51123, 257, 173, 250, 8, 58, 69, 45)>	Q_Data<(0, 0, 66, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 7, 21, 0, 0, 21, 6, 0, 0, 0, 0, 0, 15, 53, 12, 98, 156, 135, 51, 143, 206, 253, 253, 253, 83, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 87, 126, 253, 253, 253, 190, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7737026180475653, y=-0.6272142713045741, z=0.03430268786231711, w=0.08252176866521839)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=-0.04777777777777778, z=-0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.16, z=-0.13)>	COMP<164>
[1740779696.269937]	Q_Header<(2621443, 51124, 257, 173, 250, 8, 58, 70, 47)>	Q_Data<(0, 0, 66, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 11, 20, 0, 12, 0, 0, 0, 5, 0, 0, 48, 75, 113, 184, 253, 253, 114, 199, 253, 253, 253, 253, 125, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 139, 235, 205, 183, 193, 174, 168, 0, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7737026180475653, y=-0.6272142713045741, z=0.03430268786231711, w=0.08252176866521839)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=-0.04777777777777778, z=-0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.16, z=-0.13)>	COMP<164>
[1740779696.280022]	Q_Header<(2621443, 51125, 257, 173, 250, 8, 58, 71, 52)>	Q_Data<(0, 0, 54, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 17, 29, 7, 0, 13, 0, 0, 12, 0, 0, 64, 66, 186, 253, 253, 253, 130, 229, 246, 253, 253, 253, 133, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 198, 253, 218, 0, 67, 4, 104, 40, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7732334447999993, y=-0.6277906080363717, z=0.03521633101662322, w=0.08215109453791136)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.022222222222222223, y=-0.05333333333333334, z=-0.03333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.17, z=-0.16)>	COMP<164>
[1740779696.2899427]	Q_Header<(2621443, 51126, 257, 173, 250, 8, 58, 72, 52)>	Q_Data<(0, 0, 60, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 56, 29, 45, 21, 0, 0, 0, 0, 0, 0, 30, 114, 159, 216, 253, 253, 253, 193, 230, 198, 253, 253, 247, 89, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 71, 149, 93, 0, 0, 0, 0, 20, 0, 73, 0, 0, 0, 0, 0, 0, 0, 0, 180, 229, 172, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7732334447999993, y=-0.6277906080363717, z=0.03521633101662322, w=0.08215109453791136)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.022222222222222223, y=-0.05333333333333334, z=-0.03333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.17, z=-0.16)>	COMP<164>
[1740779696.2999473]	Q_Header<(2621443, 51127, 257, 173, 250, 8, 58, 73, 55)>	Q_Data<(0, 0, 72, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 117, 130, 95, 22, 29, 0, 0, 12, 15, 0, 74, 204, 253, 253, 253, 253, 180, 253, 203, 226, 165, 176, 133, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 89, 175, 122, 37, 0, 0, 102, 151, 79, 209, 65, 0, 0, 0, 0, 0, 0, 0, 77, 87, 128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7732334447999993, y=-0.6277906080363717, z=0.03521633101662322, w=0.08215109453791136)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.022222222222222223, y=-0.05333333333333334, z=-0.03333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.17, z=-0.16)>	COMP<164>
[1740779696.3099895]	Q_Header<(2621443, 51128, 257, 173, 250, 8, 58, 74, 53)>	Q_Data<(0, 0, 70, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 174, 226, 163, 40, 55, 0, 0, 19, 43, 0, 123, 253, 253, 253, 253, 234, 180, 253, 178, 207, 158, 79, 45, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 85, 138, 57, 0, 0, 0, 112, 209, 51, 253, 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7728382990670415, y=-0.6282439276810186, z=0.03607229780039658, w=0.08203243357653639)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03111111111111111, y=-0.05444444444444444, z=-0.03333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.17, z=-0.1)>	COMP<166>
[1740779696.3199384]	Q_Header<(2621443, 51129, 257, 173, 250, 8, 58, 75, 47)>	Q_Data<(0, 0, 70, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 181, 253, 208, 66, 54, 29, 8, 28, 52, 31, 163, 253, 253, 253, 253, 97, 213, 253, 164, 147, 131, 38, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 71, 0, 0, 0, 0, 75, 193, 103, 253, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7728382990670415, y=-0.6282439276810186, z=0.03607229780039658, w=0.08203243357653639)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03111111111111111, y=-0.05444444444444444, z=-0.03333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.17, z=-0.1)>	COMP<166>
[1740779696.3298173]	Q_Header<(2621443, 51130, 257, 173, 250, 8, 58, 76, 46)>	Q_Data<(0, 0, 74, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 95, 217, 234, 31, 49, 12, 39, 39, 74, 30, 192, 253, 253, 253, 253, 229, 205, 253, 151, 74, 70, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 70, 40, 0, 0, 0, 58, 136, 96, 208, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7728382990670415, y=-0.6282439276810186, z=0.03607229780039658, w=0.08203243357653639)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03111111111111111, y=-0.05444444444444444, z=-0.03333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.17, z=-0.1)>	COMP<166>
[1740779696.341077]	Q_Header<(2621443, 51131, 257, 173, 250, 8, 58, 77, 41)>	Q_Data<(0, 0, 72, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 180, 253, 253, 124, 76, 41, 74, 34, 108, 95, 224, 253, 253, 253, 253, 253, 200, 253, 104, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 5, 36, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7724595303372805, y=-0.6286609641651383, z=0.037048272354197956, w=0.08197006552172628)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04111111111111111, y=-0.052222222222222225, z=-0.03222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.16, z=-0.14)>	COMP<168>
[1740779696.3498592]	Q_Header<(2621443, 51132, 257, 173, 250, 8, 58, 78, 40)>	Q_Data<(0, 0, 70, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 224, 253, 253, 217, 79, 66, 127, 157, 88, 98, 253, 253, 253, 253, 253, 253, 140, 190, 65, 31, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 46, 0, 0, 0, 0, 0, 0, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7724595303372805, y=-0.6286609641651383, z=0.037048272354197956, w=0.08197006552172628)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04111111111111111, y=-0.052222222222222225, z=-0.03222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.16, z=-0.14)>	COMP<168>
[1740779696.359934]	Q_Header<(2621443, 51133, 257, 173, 250, 8, 58, 79, 40)>	Q_Data<(0, 0, 69, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 78, 219, 253, 253, 253, 80, 114, 189, 253, 253, 197, 253, 253, 253, 253, 253, 253, 90, 125, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7724595303372805, y=-0.6286609641651383, z=0.037048272354197956, w=0.08197006552172628)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04111111111111111, y=-0.052222222222222225, z=-0.03222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.16, z=-0.14)>	COMP<168>
[1740779696.3698583]	Q_Header<(2621443, 51134, 257, 173, 250, 8, 58, 80, 33)>	Q_Data<(0, 0, 69, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 73, 190, 253, 253, 253, 100, 116, 183, 253, 253, 253, 253, 253, 253, 253, 253, 223, 65, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7724595303372805, y=-0.6286609641651383, z=0.037048272354197956, w=0.08197006552172628)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04111111111111111, y=-0.052222222222222225, z=-0.03222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.16, z=-0.14)>	COMP<168>
