[1740779765.5306292]	Q_Header<(2621443, 58054, 257, 173, 250, 8, 58, 0, 84)>	Q_Data<(0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 85, 106, 67, 45, 87, 131, 169, 167, 152, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 221, 203, 253, 250, 64, 69, 97, 179, 206, 78, 176, 122, 97, 213, 253, 226, 57, 201, 214, 209, 253, 253, 245, 0, 0, 40, 51, 0, 18, 151, 253, 253, 253, 253, 178, 119, 16, 253, 223, 0, 0, 0, 0, 40, 116, 106, 17, 0, 0, 43, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 99, 197, 253, 253, 253, 142, 101, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7993993254987604, y=-0.5938883284036756, z=0.033020923501170446, w=0.08465807929043144)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.025555555555555557, y=0.0, z=-0.03111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.15, z=0.0)>	COMP<193>
[1740779766.1706414]	Q_Header<(2621443, 58118, 257, 173, 250, 8, 58, 64, 35)>	Q_Data<(0, 0, 56, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 79, 253, 245, 243, 202, 207, 141, 135, 253, 217, 201, 171, 110, 152, 253, 178, 167, 93, 54, 44, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7953382015272236, y=-0.5991739025702366, z=0.036376453695819606, w=0.08428839354685717)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=-0.012222222222222223, z=-0.04)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.14, z=-0.05)>	COMP<199>
[1740779766.1804392]	Q_Header<(2621443, 58119, 257, 173, 250, 8, 58, 65, 30)>	Q_Data<(0, 0, 56, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 143, 253, 178, 253, 234, 128, 198, 244, 222, 153, 121, 95, 84, 101, 166, 177, 110, 32, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7949848307232763, y=-0.5996718588757152, z=0.036316005702905906, w=0.08410664850185602)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.013333333333333334, y=-0.006666666666666667, z=-0.03777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.15, z=-0.02)>	COMP<190>
[1740779766.1903837]	Q_Header<(2621443, 58120, 257, 173, 250, 8, 58, 66, 27)>	Q_Data<(0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 149, 253, 253, 253, 253, 126, 211, 253, 248, 111, 21, 65, 52, 52, 78, 118, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7949848307232763, y=-0.5996718588757152, z=0.036316005702905906, w=0.08410664850185602)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.013333333333333334, y=-0.006666666666666667, z=-0.03777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.15, z=-0.02)>	COMP<190>
[1740779766.2006505]	Q_Header<(2621443, 58121, 257, 173, 250, 8, 58, 67, 32)>	Q_Data<(0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 104, 147, 253, 253, 253, 206, 117, 219, 253, 253, 125, 49, 28, 44, 8, 0, 44, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7949848307232763, y=-0.5996718588757152, z=0.036316005702905906, w=0.08410664850185602)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.013333333333333334, y=-0.006666666666666667, z=-0.03777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.15, z=-0.02)>	COMP<190>
[1740779766.2103882]	Q_Header<(2621443, 58122, 257, 173, 250, 8, 58, 68, 26)>	Q_Data<(0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 122, 153, 253, 253, 253, 129, 98, 218, 253, 229, 118, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7946786521022186, y=-0.6000983492679733, z=0.03625492468116112, w=0.083984471988683)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.013333333333333334, y=0.0, z=-0.03777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.16, z=-0.02)>	COMP<197>
[1740779766.2203085]	Q_Header<(2621443, 58123, 257, 173, 250, 8, 58, 69, 24)>	Q_Data<(0, 0, 67, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 130, 161, 253, 253, 251, 122, 78, 193, 253, 151, 112, 35, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7946786521022186, y=-0.6000983492679733, z=0.03625492468116112, w=0.083984471988683)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.013333333333333334, y=0.0, z=-0.03777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.16, z=-0.02)>	COMP<197>
[1740779766.2303035]	Q_Header<(2621443, 58124, 257, 173, 250, 8, 58, 70, 23)>	Q_Data<(0, 0, 71, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 147, 147, 144, 250, 153, 147, 112, 142, 156, 91, 115, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7946786521022186, y=-0.6000983492679733, z=0.03625492468116112, w=0.083984471988683)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.013333333333333334, y=0.0, z=-0.03777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.16, z=-0.02)>	COMP<197>
[1740779766.2408936]	Q_Header<(2621443, 58125, 257, 173, 250, 8, 58, 71, 28)>	Q_Data<(0, 0, 65, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 86, 131, 98, 52, 215, 245, 239, 150, 84, 58, 91, 100, 34, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7946786521022186, y=-0.6000983492679733, z=0.03625492468116112, w=0.083984471988683)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.013333333333333334, y=0.0, z=-0.03777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.16, z=-0.02)>	COMP<197>
[1740779766.2503629]	Q_Header<(2621443, 58126, 257, 173, 250, 8, 58, 72, 27)>	Q_Data<(0, 0, 68, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 81, 148, 37, 164, 253, 253, 253, 146, 90, 41, 70, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7942567432871717, y=-0.6006517029654236, z=0.03619413269571143, w=0.08404607204383581)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=0.0011111111111111111, z=-0.03666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.13, z=-0.06)>	COMP<197>
[1740779766.2603207]	Q_Header<(2621443, 58127, 257, 173, 250, 8, 58, 73, 23)>	Q_Data<(0, 0, 74, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 110, 130, 140, 167, 253, 253, 239, 108, 74, 45, 36, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7942567432871717, y=-0.6006517029654236, z=0.03619413269571143, w=0.08404607204383581)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=0.0011111111111111111, z=-0.03666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.13, z=-0.06)>	COMP<197>
[1740779766.2703576]	Q_Header<(2621443, 58128, 257, 173, 250, 8, 58, 74, 22)>	Q_Data<(0, 0, 73, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 104, 147, 151, 133, 253, 253, 211, 34, 69, 57, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7942567432871717, y=-0.6006517029654236, z=0.03619413269571143, w=0.08404607204383581)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=0.0011111111111111111, z=-0.03666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.13, z=-0.06)>	COMP<197>
[1740779766.2804272]	Q_Header<(2621443, 58129, 257, 173, 250, 8, 58, 75, 33)>	Q_Data<(0, 0, 74, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 114, 148, 158, 165, 253, 253, 181, 84, 98, 71, 10, 26, 0, 10, 0, 0, 0, 9, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7939360773154234, y=-0.6010672270450714, z=0.03619342664883503, w=0.08410546698498259)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=0.006666666666666667, z=-0.034444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.16, z=-0.08)>	COMP<197>
[1740779766.2903628]	Q_Header<(2621443, 58130, 257, 173, 250, 8, 58, 76, 25)>	Q_Data<(0, 0, 74, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 135, 144, 138, 215, 243, 235, 148, 89, 121, 65, 0, 5, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7939360773154234, y=-0.6010672270450714, z=0.03619342664883503, w=0.08410546698498259)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=0.006666666666666667, z=-0.034444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.16, z=-0.08)>	COMP<197>
[1740779766.3003747]	Q_Header<(2621443, 58131, 257, 173, 250, 8, 58, 77, 29)>	Q_Data<(0, 0, 73, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 73, 119, 121, 231, 221, 105, 138, 79, 138, 87, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7939360773154234, y=-0.6010672270450714, z=0.03619342664883503, w=0.08410546698498259)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=0.006666666666666667, z=-0.034444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.16, z=-0.08)>	COMP<197>
[1740779766.310385]	Q_Header<(2621443, 58132, 257, 173, 250, 8, 58, 78, 28)>	Q_Data<(0, 0, 70, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 69, 38, 138, 240, 202, 109, 155, 66, 137, 105, 4, 0, 9, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.793642009693408, y=-0.60144184907474, z=0.03613289777270611, w=0.08422871440259196)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=0.013333333333333334, z=-0.03222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.18, z=-0.04)>	COMP<198>
[1740779766.3202972]	Q_Header<(2621443, 58133, 257, 173, 250, 8, 58, 79, 33)>	Q_Data<(0, 0, 69, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 132, 148, 160, 196, 134, 132, 143, 58, 111, 101, 30, 25, 0, 0, 0, 0, 8, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.793642009693408, y=-0.60144184907474, z=0.03613289777270611, w=0.08422871440259196)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=0.013333333333333334, z=-0.03222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.18, z=-0.04)>	COMP<198>
[1740779766.3304427]	Q_Header<(2621443, 58134, 257, 173, 250, 8, 58, 80, 24)>	Q_Data<(0, 0, 69, 0, 64, 0, 0, 0, 0, 0, 0, 0, 46, 106, 144, 143, 187, 70, 90, 91, 35, 79, 78, 20, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.793642009693408, y=-0.60144184907474, z=0.03613289777270611, w=0.08422871440259196)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=0.013333333333333334, z=-0.03222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.18, z=-0.04)>	COMP<198>
