[1740780455.4653597]	Q_Header<(2621443, 61518, 257, 173, 250, 8, 58, 0, 23)>	Q_Data<(0, 0, 0, 79, 61, 32, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 79, 34, 46, 8, 16, 0, 0, 27, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4957899585183437, y=-0.8634057310353921, z=0.0875246584408845, w=-0.032592864440329376)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=0.01, z=-0.06222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.06, z=-0.01)>	COMP<110>
[1740780456.1654253]	Q_Header<(2621443, 61588, 257, 173, 250, 8, 58, 70, 36)>	Q_Data<(0, 0, 53, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 29, 8, 0, 30, 176, 253, 253, 253, 253, 231, 172, 179, 253, 186, 106, 106, 58, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5114659991286867, y=-0.8541115980676423, z=0.08807224782132399, w=-0.033751873212191384)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.02666666666666667, y=-0.027777777777777776, z=-0.015555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.09, z=0.18)>	COMP<113>
[1740780456.176532]	Q_Header<(2621443, 61589, 257, 173, 250, 8, 58, 71, 26)>	Q_Data<(0, 0, 19, 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 20, 0, 0, 20, 170, 253, 253, 253, 253, 89, 127, 132, 179, 164, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5117050394818533, y=-0.8539199913395289, z=0.0883765383074575, w=-0.034178771721116157)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.027777777777777776, y=-0.021111111111111112, z=-0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.02, z=0.15)>	COMP<113>
[1740780456.1853902]	Q_Header<(2621443, 61590, 257, 173, 250, 8, 58, 72, 26)>	Q_Data<(0, 0, 45, 0, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 22, 57, 190, 253, 253, 253, 253, 169, 177, 153, 96, 175, 110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5117050394818533, y=-0.8539199913395289, z=0.0883765383074575, w=-0.034178771721116157)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.027777777777777776, y=-0.021111111111111112, z=-0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.02, z=0.15)>	COMP<113>
[1740780456.1953495]	Q_Header<(2621443, 61591, 257, 173, 250, 8, 58, 73, 23)>	Q_Data<(0, 0, 62, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 121, 253, 253, 253, 253, 253, 174, 223, 198, 135, 157, 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5117050394818533, y=-0.8539199913395289, z=0.0883765383074575, w=-0.034178771721116157)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.027777777777777776, y=-0.021111111111111112, z=-0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.02, z=0.15)>	COMP<113>
[1740780456.2053728]	Q_Header<(2621443, 61592, 257, 173, 250, 8, 58, 74, 20)>	Q_Data<(0, 0, 67, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 25, 175, 253, 253, 253, 253, 253, 253, 253, 253, 221, 134, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5117050394818533, y=-0.8539199913395289, z=0.0883765383074575, w=-0.034178771721116157)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.027777777777777776, y=-0.021111111111111112, z=-0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.02, z=0.15)>	COMP<113>
[1740780456.215481]	Q_Header<(2621443, 61593, 257, 173, 250, 8, 58, 75, 27)>	Q_Data<(0, 0, 64, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 36, 39, 206, 253, 253, 253, 253, 253, 253, 253, 253, 253, 184, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5118982341464303, y=-0.8537537259139463, z=0.08874448938224748, w=-0.03448461932666426)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.028888888888888888, y=-0.013333333333333334, z=-0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.02, z=0.17)>	COMP<110>
[1740780456.2253952]	Q_Header<(2621443, 61594, 257, 173, 250, 8, 58, 76, 29)>	Q_Data<(0, 0, 76, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 205, 253, 253, 253, 253, 253, 253, 238, 242, 253, 187, 74, 29, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5118982341464303, y=-0.8537537259139463, z=0.08874448938224748, w=-0.03448461932666426)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.028888888888888888, y=-0.013333333333333334, z=-0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.02, z=0.17)>	COMP<110>
[1740780456.2354064]	Q_Header<(2621443, 61595, 257, 173, 250, 8, 58, 77, 29)>	Q_Data<(0, 0, 72, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 34, 160, 253, 253, 253, 253, 186, 213, 205, 155, 191, 168, 35, 0, 0, 0, 0, 42, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5118982341464303, y=-0.8537537259139463, z=0.08874448938224748, w=-0.03448461932666426)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.028888888888888888, y=-0.013333333333333334, z=-0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.02, z=0.17)>	COMP<110>
[1740780456.2454822]	Q_Header<(2621443, 61596, 257, 173, 250, 8, 58, 78, 34)>	Q_Data<(0, 0, 69, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 14, 4, 0, 41, 126, 253, 253, 253, 207, 253, 253, 253, 158, 185, 137, 35, 0, 0, 0, 0, 49, 90, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5121546295256612, y=-0.8535300130242933, z=0.0892959388625959, w=-0.03479062553088152)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03111111111111111, y=0.0, z=-0.016666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.05, z=-0.06)>	COMP<114>
[1740780456.2554843]	Q_Header<(2621443, 61597, 257, 173, 250, 8, 58, 79, 30)>	Q_Data<(0, 0, 69, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 12, 0, 16, 91, 247, 191, 253, 253, 253, 253, 253, 253, 126, 157, 105, 41, 0, 0, 0, 0, 18, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5121546295256612, y=-0.8535300130242933, z=0.0892959388625959, w=-0.03479062553088152)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03111111111111111, y=0.0, z=-0.016666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.05, z=-0.06)>	COMP<114>
[1740780456.265387]	Q_Header<(2621443, 61598, 257, 173, 250, 8, 58, 80, 23)>	Q_Data<(0, 0, 70, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 18, 0, 56, 114, 253, 253, 253, 253, 253, 253, 253, 253, 216, 123, 87, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5121546295256612, y=-0.8535300130242933, z=0.0892959388625959, w=-0.03479062553088152)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03111111111111111, y=0.0, z=-0.016666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.05, z=-0.06)>	COMP<114>
[1740780456.2766268]	Q_Header<(2621443, 61599, 257, 173, 250, 8, 58, 81, 27)>	Q_Data<(0, 0, 71, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 53, 42, 67, 150, 253, 253, 253, 253, 148, 253, 253, 253, 219, 149, 89, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5123940774859519, y=-0.8533390824694573, z=0.08972236973250142, w=-0.0348513422566383)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.02666666666666667, y=0.011111111111111112, z=-0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.14, y=0.04, z=-0.01)>	COMP<114>
[1740780456.285392]	Q_Header<(2621443, 61600, 257, 173, 250, 8, 58, 82, 23)>	Q_Data<(0, 0, 72, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 103, 115, 102, 182, 253, 253, 253, 253, 253, 253, 253, 253, 149, 160, 90, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5123940774859519, y=-0.8533390824694573, z=0.08972236973250142, w=-0.0348513422566383)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.02666666666666667, y=0.011111111111111112, z=-0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.14, y=0.04, z=-0.01)>	COMP<114>
[1740780456.2953398]	Q_Header<(2621443, 61601, 257, 173, 250, 8, 58, 83, 27)>	Q_Data<(0, 0, 72, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 39, 138, 145, 69, 251, 253, 253, 253, 253, 253, 218, 253, 106, 253, 165, 81, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5123940774859519, y=-0.8533390824694573, z=0.08972236973250142, w=-0.0348513422566383)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.02666666666666667, y=0.011111111111111112, z=-0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.14, y=0.04, z=-0.01)>	COMP<114>
[1740780456.30544]	Q_Header<(2621443, 61602, 257, 173, 250, 8, 58, 84, 24)>	Q_Data<(0, 0, 71, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 44, 137, 111, 178, 253, 253, 253, 253, 253, 253, 253, 253, 205, 253, 166, 41, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5123940774859519, y=-0.8533390824694573, z=0.08972236973250142, w=-0.0348513422566383)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.02666666666666667, y=0.011111111111111112, z=-0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.14, y=0.04, z=-0.01)>	COMP<114>
[1740780456.3154166]	Q_Header<(2621443, 61603, 257, 173, 250, 8, 58, 85, 26)>	Q_Data<(0, 0, 69, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 39, 108, 159, 253, 253, 253, 253, 253, 253, 224, 253, 253, 122, 253, 132, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5126827255113955, y=-0.8531284687140818, z=0.09014671256908705, w=-0.034667117629818174)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.015555555555555555, y=0.021111111111111112, z=-0.02666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.16, y=0.09, z=0.03)>	COMP<115>
[1740780456.3254178]	Q_Header<(2621443, 61604, 257, 173, 250, 8, 58, 86, 27)>	Q_Data<(0, 0, 68, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 29, 74, 213, 253, 253, 253, 253, 253, 174, 178, 171, 253, 87, 170, 78, 29, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5126827255113955, y=-0.8531284687140818, z=0.09014671256908705, w=-0.034667117629818174)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.015555555555555555, y=0.021111111111111112, z=-0.02666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.16, y=0.09, z=0.03)>	COMP<115>
