[1740780232.994076]	Q_Header<(2621443, 39268, 257, 173, 250, 8, 58, 0, 105)>	Q_Data<(0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 17, 28, 28, 58, 77, 208, 253, 253, 133, 222, 141, 253, 85, 226, 223, 72, 119, 253, 253, 161, 84, 103, 169, 219, 182, 77, 122, 179, 253, 253, 253, 253, 171, 129, 123, 76, 165, 225, 82, 253, 253, 253, 253, 135, 209, 244, 228, 139, 63, 160, 241, 253, 253, 253, 180, 253, 253, 119, 253, 253, 253, 181, 0, 0, 0, 0, 0, 0, 76, 139, 108, 48, 150, 253, 201, 253, 253, 101, 131, 59, 113, 0, 79, 253, 239, 253, 230, 135, 129, 201, 166, 0, 0, 0, 0, 0, 90, 33, 46, 0, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.04681489858577654, y=-0.9940994175574218, z=0.09710887046932265, w=0.012024165608080806)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03111111111111111, y=-0.025555555555555557, z=0.04777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=0.06, z=-0.29)>	COMP<81>
[1740780233.703788]	Q_Header<(2621443, 39339, 257, 173, 250, 8, 58, 71, 30)>	Q_Data<(0, 0, 55, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 239, 253, 253, 253, 253, 253, 253, 253, 235, 93, 84, 63, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 103, 210, 149, 113, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.0288692200183972, y=-0.9950420591119018, z=0.0939317750704298, w=0.015319607240206548)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.07777777777777778, y=-0.015555555555555555, z=0.06)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.08, z=-0.26)>	COMP<81>
[1740780233.7139394]	Q_Header<(2621443, 39340, 257, 173, 250, 8, 58, 72, 33)>	Q_Data<(0, 0, 68, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 219, 253, 253, 253, 253, 253, 253, 253, 171, 71, 56, 37, 0, 30, 5, 0, 0, 0, 0, 0, 0, 0, 52, 143, 198, 253, 155, 149, 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.02795398295104864, y=-0.9951740000367862, z=0.09283407875228163, w=0.015136654523711927)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.06777777777777778, y=-0.022222222222222223, z=0.06666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.17, z=-0.15)>	COMP<81>
[1740780233.7238433]	Q_Header<(2621443, 39341, 257, 173, 250, 8, 58, 73, 39)>	Q_Data<(0, 0, 75, 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 64, 145, 177, 253, 237, 252, 253, 253, 169, 70, 28, 0, 0, 0, 40, 25, 0, 0, 0, 0, 0, 0, 0, 141, 231, 253, 253, 163, 175, 139, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.02795398295104864, y=-0.9951740000367862, z=0.09283407875228163, w=0.015136654523711927)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.06777777777777778, y=-0.022222222222222223, z=0.06666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.17, z=-0.15)>	COMP<81>
[1740780233.7340615]	Q_Header<(2621443, 39342, 257, 173, 250, 8, 58, 74, 39)>	Q_Data<(0, 0, 70, 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 214, 253, 253, 229, 192, 189, 159, 83, 101, 29, 0, 12, 0, 44, 13, 0, 0, 0, 0, 0, 0, 0, 206, 253, 253, 253, 253, 242, 201, 70, 33, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.02795398295104864, y=-0.9951740000367862, z=0.09283407875228163, w=0.015136654523711927)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.06777777777777778, y=-0.022222222222222223, z=0.06666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.17, z=-0.15)>	COMP<81>
[1740780233.7438679]	Q_Header<(2621443, 39343, 257, 173, 250, 8, 58, 75, 39)>	Q_Data<(0, 0, 60, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 89, 224, 253, 253, 159, 120, 49, 102, 143, 69, 28, 20, 28, 28, 34, 0, 0, 0, 0, 0, 0, 22, 0, 220, 253, 253, 253, 253, 253, 190, 46, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.027037810139620273, y=-0.9952721669227715, z=0.09209944808281488, w=0.014831123846337982)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.058888888888888886, y=-0.011111111111111112, z=0.06555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.22, z=-0.07)>	COMP<73>
[1740780233.7544115]	Q_Header<(2621443, 39344, 257, 173, 250, 8, 58, 76, 36)>	Q_Data<(0, 0, 74, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 163, 236, 253, 253, 229, 133, 90, 138, 202, 91, 0, 27, 25, 31, 0, 0, 0, 0, 0, 0, 0, 15, 0, 185, 253, 253, 253, 253, 253, 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.027037810139620273, y=-0.9952721669227715, z=0.09209944808281488, w=0.014831123846337982)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.058888888888888886, y=-0.011111111111111112, z=0.06555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.22, z=-0.07)>	COMP<73>
[1740780233.7636166]	Q_Header<(2621443, 39345, 257, 173, 250, 8, 58, 77, 35)>	Q_Data<(0, 0, 74, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 231, 253, 141, 253, 253, 174, 85, 187, 222, 119, 18, 15, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 123, 253, 253, 253, 253, 201, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.027037810139620273, y=-0.9952721669227715, z=0.09209944808281488, w=0.014831123846337982)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.058888888888888886, y=-0.011111111111111112, z=0.06555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.22, z=-0.07)>	COMP<73>
[1740780233.7671893]	Q_Header<(2621443, 39346, 257, 173, 250, 8, 58, 78, 32)>	Q_Data<(0, 0, 72, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 84, 238, 253, 253, 253, 253, 193, 114, 178, 191, 95, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 79, 184, 160, 210, 229, 109, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.027037810139620273, y=-0.9952721669227715, z=0.09209944808281488, w=0.014831123846337982)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.058888888888888886, y=-0.011111111111111112, z=0.06555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.22, z=-0.07)>	COMP<73>
[1740780233.7785995]	Q_Header<(2621443, 39347, 257, 173, 250, 8, 58, 79, 36)>	Q_Data<(0, 0, 70, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 122, 205, 253, 253, 253, 253, 187, 109, 112, 126, 63, 26, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 25, 66, 66, 128, 90, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.02581780097949744, y=-0.995358624996795, z=0.09155248574289872, w=0.01458736272836853)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.025555555555555557, y=-0.006666666666666667, z=0.06555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.21, z=0.04)>	COMP<73>
[1740780233.793854]	Q_Header<(2621443, 39348, 257, 173, 250, 8, 58, 80, 34)>	Q_Data<(0, 0, 70, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 165, 250, 249, 253, 240, 253, 156, 79, 124, 55, 32, 0, 0, 0, 22, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 39, 65, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.02581780097949744, y=-0.995358624996795, z=0.09155248574289872, w=0.01458736272836853)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.025555555555555557, y=-0.006666666666666667, z=0.06555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.21, z=0.04)>	COMP<73>
[1740780233.8041062]	Q_Header<(2621443, 39349, 257, 173, 250, 8, 58, 81, 34)>	Q_Data<(0, 0, 71, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 212, 253, 157, 253, 253, 193, 154, 51, 77, 38, 20, 10, 0, 33, 32, 8, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 47, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.02581780097949744, y=-0.995358624996795, z=0.09155248574289872, w=0.01458736272836853)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.025555555555555557, y=-0.006666666666666667, z=0.06555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.21, z=0.04)>	COMP<73>
[1740780233.8140953]	Q_Header<(2621443, 39350, 257, 173, 250, 8, 58, 82, 34)>	Q_Data<(0, 0, 72, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 222, 253, 253, 253, 253, 234, 179, 136, 57, 14, 0, 9, 0, 24, 14, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 7, 0, 38, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.02484178269530524, y=-0.9953803248035328, z=0.09161551799914783, w=0.014404571784009917)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=-0.011111111111111112, z=0.06555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.18, z=-0.05)>	COMP<77>
[1740780233.8237698]	Q_Header<(2621443, 39351, 257, 173, 250, 8, 58, 83, 22)>	Q_Data<(0, 0, 72, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 204, 253, 253, 249, 253, 253, 170, 156, 75, 25, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.02484178269530524, y=-0.9953803248035328, z=0.09161551799914783, w=0.014404571784009917)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=-0.011111111111111112, z=0.06555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.18, z=-0.05)>	COMP<77>
[1740780233.8335533]	Q_Header<(2621443, 39352, 257, 173, 250, 8, 58, 84, 25)>	Q_Data<(0, 0, 71, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 203, 253, 245, 240, 253, 242, 161, 99, 55, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.02484178269530524, y=-0.9953803248035328, z=0.09161551799914783, w=0.014404571784009917)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=-0.011111111111111112, z=0.06555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.18, z=-0.05)>	COMP<77>
[1740780233.843903]	Q_Header<(2621443, 39353, 257, 173, 250, 8, 58, 85, 22)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 212, 253, 224, 212, 253, 151, 171, 113, 72, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.02392629884749751, y=-0.9953828612372178, z=0.09185989736092794, w=0.014221499059864591)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.014444444444444444, y=-0.005555555555555556, z=0.06333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.17, z=0.13)>	COMP<74>
[1740780233.8541684]	Q_Header<(2621443, 39354, 257, 173, 250, 8, 58, 86, 25)>	Q_Data<(0, 0, 66, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 191, 253, 175, 253, 253, 171, 189, 144, 78, 10, 21, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.02392629884749751, y=-0.9953828612372178, z=0.09185989736092794, w=0.014221499059864591)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.014444444444444444, y=-0.005555555555555556, z=0.06333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.17, z=0.13)>	COMP<74>
[1740780233.8635693]	Q_Header<(2621443, 39355, 257, 173, 250, 8, 58, 87, 32)>	Q_Data<(0, 0, 61, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 145, 247, 241, 253, 253, 209, 183, 131, 83, 40, 0, 0, 12, 4, 0, 0, 13, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.02392629884749751, y=-0.9953828612372178, z=0.09185989736092794, w=0.014221499059864591)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.014444444444444444, y=-0.005555555555555556, z=0.06333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.17, z=0.13)>	COMP<74>
