[1740779378.3676283]	Q_Header<(2621443, 19304, 257, 173, 250, 8, 58, 0, 36)>	Q_Data<(0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 20, 0, 16, 8, 0, 0, 0, 0, 0, 165, 243, 253, 253, 253, 253, 253, 253, 253, 229, 113, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9822444796449162, y=-0.16442966682181098, z=0.0205689672304938, w=-0.08795217145145866)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=-0.012222222222222223, z=-0.03333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.03, z=-0.01)>	COMP<331>
[1740779379.0974643]	Q_Header<(2621443, 19377, 257, 173, 250, 8, 58, 73, 29)>	Q_Data<(0, 0, 62, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 7, 67, 159, 253, 253, 253, 253, 253, 253, 253, 253, 215, 253, 253, 141, 161, 137, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9834511946938098, y=-0.15344109125924643, z=0.02862524733515775, w=-0.09197920625603992)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.015555555555555555, y=0.03222222222222222, z=-0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.01, z=0.0)>	COMP<340>
[1740779379.107453]	Q_Header<(2621443, 19378, 257, 173, 250, 8, 58, 74, 24)>	Q_Data<(0, 0, 69, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 47, 253, 253, 253, 253, 253, 253, 253, 253, 243, 200, 253, 242, 174, 199, 143, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9834511946938098, y=-0.15344109125924643, z=0.02862524733515775, w=-0.09197920625603992)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.015555555555555555, y=0.03222222222222222, z=-0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.01, z=0.0)>	COMP<340>
[1740779379.1200013]	Q_Header<(2621443, 19379, 257, 173, 250, 8, 58, 75, 24)>	Q_Data<(0, 0, 57, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 23, 249, 253, 253, 253, 253, 253, 253, 253, 253, 110, 253, 253, 199, 253, 195, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9834983456341028, y=-0.15295065496829227, z=0.02923518105738707, w=-0.09209997539790624)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.013333333333333334, y=0.028888888888888888, z=-0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=0.02, z=0.06)>	COMP<340>
[1740779379.1276157]	Q_Header<(2621443, 19380, 257, 173, 250, 8, 58, 76, 33)>	Q_Data<(0, 0, 63, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 20, 169, 253, 253, 253, 253, 213, 253, 253, 253, 253, 253, 233, 214, 253, 184, 151, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9834983456341028, y=-0.15295065496829227, z=0.02923518105738707, w=-0.09209997539790624)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.013333333333333334, y=0.028888888888888888, z=-0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=0.02, z=0.06)>	COMP<340>
[1740779379.137787]	Q_Header<(2621443, 19381, 257, 173, 250, 8, 58, 77, 26)>	Q_Data<(0, 0, 68, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 100, 184, 253, 253, 253, 181, 253, 253, 253, 253, 253, 253, 147, 253, 175, 185, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9834983456341028, y=-0.15295065496829227, z=0.02923518105738707, w=-0.09209997539790624)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.013333333333333334, y=0.028888888888888888, z=-0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=0.02, z=0.06)>	COMP<340>
[1740779379.147532]	Q_Header<(2621443, 19382, 257, 173, 250, 8, 58, 78, 27)>	Q_Data<(0, 0, 66, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 54, 134, 207, 204, 179, 174, 253, 253, 253, 253, 253, 253, 147, 157, 169, 178, 71, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9835354641910308, y=-0.15259021102628628, z=0.029663537023510052, w=-0.0921644874598769)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=0.025555555555555557, z=-0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=0.01, z=0.04)>	COMP<339>
[1740779379.1575189]	Q_Header<(2621443, 19383, 257, 173, 250, 8, 58, 79, 30)>	Q_Data<(0, 0, 64, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 33, 80, 109, 106, 100, 127, 253, 253, 253, 253, 253, 253, 210, 129, 190, 124, 77, 38, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9835354641910308, y=-0.15259021102628628, z=0.029663537023510052, w=-0.0921644874598769)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=0.025555555555555557, z=-0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=0.01, z=0.04)>	COMP<339>
[1740779379.1675029]	Q_Header<(2621443, 19384, 257, 173, 250, 8, 58, 80, 35)>	Q_Data<(0, 0, 64, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 27, 30, 64, 70, 51, 0, 248, 253, 253, 253, 253, 253, 253, 154, 193, 75, 30, 0, 62, 51, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9835354641910308, y=-0.15259021102628628, z=0.029663537023510052, w=-0.0921644874598769)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=0.025555555555555557, z=-0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=0.01, z=0.04)>	COMP<339>
[1740779379.180464]	Q_Header<(2621443, 19385, 257, 173, 250, 8, 58, 81, 36)>	Q_Data<(0, 0, 65, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 34, 15, 25, 138, 253, 253, 221, 253, 253, 253, 243, 253, 95, 28, 26, 108, 72, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 15, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9835669252608349, y=-0.15228045166154408, z=0.03002885058816821, w=-0.09222275048520766)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=0.021111111111111112, z=-0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=0.01, z=0.02)>	COMP<333>
[1740779379.1944766]	Q_Header<(2621443, 19386, 257, 173, 250, 8, 58, 82, 42)>	Q_Data<(0, 0, 67, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 65, 234, 244, 253, 253, 253, 253, 253, 253, 177, 88, 73, 109, 29, 19, 76, 19, 21, 50, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 84, 129, 126, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9835669252608349, y=-0.15228045166154408, z=0.03002885058816821, w=-0.09222275048520766)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=0.021111111111111112, z=-0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=0.01, z=0.02)>	COMP<333>
[1740779379.1975284]	Q_Header<(2621443, 19387, 257, 173, 250, 8, 58, 83, 52)>	Q_Data<(0, 0, 68, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 9, 0, 0, 0, 14, 0, 7, 0, 0, 60, 152, 223, 253, 253, 253, 215, 253, 224, 187, 172, 121, 122, 54, 115, 70, 125, 134, 74, 0, 76, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 192, 253, 253, 178, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9835669252608349, y=-0.15228045166154408, z=0.03002885058816821, w=-0.09222275048520766)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=0.021111111111111112, z=-0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=0.01, z=0.02)>	COMP<333>
[1740779379.2075672]	Q_Header<(2621443, 19388, 257, 173, 250, 8, 58, 84, 47)>	Q_Data<(0, 0, 67, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 46, 163, 253, 169, 253, 253, 214, 253, 253, 222, 220, 253, 247, 236, 164, 147, 67, 196, 221, 111, 66, 49, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 253, 253, 253, 64, 160, 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9835669252608349, y=-0.15228045166154408, z=0.03002885058816821, w=-0.09222275048520766)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=0.021111111111111112, z=-0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=0.01, z=0.02)>	COMP<333>
[1740779379.2182717]	Q_Header<(2621443, 19389, 257, 173, 250, 8, 58, 85, 46)>	Q_Data<(0, 0, 64, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 17, 0, 0, 0, 0, 0, 65, 204, 253, 145, 253, 253, 253, 253, 253, 191, 235, 253, 253, 253, 250, 158, 64, 202, 229, 103, 64, 77, 85, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 253, 253, 253, 253, 253, 155, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9836183484784474, y=-0.1519127618120412, z=0.03039475909296766, w=-0.09216081572365696)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=0.015555555555555555, z=-0.021111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=0.02, z=0.0)>	COMP<333>
[1740779379.2376513]	Q_Header<(2621443, 19390, 257, 173, 250, 8, 58, 86, 57)>	Q_Data<(0, 0, 60, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 19, 0, 13, 0, 0, 0, 68, 212, 253, 111, 253, 253, 253, 253, 253, 68, 253, 253, 253, 253, 253, 106, 70, 158, 125, 191, 0, 217, 253, 193, 0, 39, 0, 95, 0, 117, 60, 0, 120, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 250, 253, 253, 253, 253, 163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9836183484784474, y=-0.1519127618120412, z=0.03039475909296766, w=-0.09216081572365696)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=0.015555555555555555, z=-0.021111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=0.02, z=0.0)>	COMP<333>
[1740779379.2486482]	Q_Header<(2621443, 19391, 257, 173, 250, 8, 58, 87, 60)>	Q_Data<(0, 0, 60, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 45, 171, 232, 233, 107, 253, 253, 253, 253, 244, 253, 253, 228, 180, 170, 151, 89, 176, 217, 231, 96, 253, 253, 253, 78, 71, 0, 127, 66, 181, 60, 29, 128, 89, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 127, 31, 199, 253, 240, 121, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9836530033783042, y=-0.15167397079890083, z=0.03063997317547212, w=-0.09210302693583153)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=0.012222222222222223, z=-0.017777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=0.01, z=0.0)>	COMP<341>
[1740779379.2500875]	Q_Header<(2621443, 19392, 257, 173, 250, 8, 58, 88, 62)>	Q_Data<(0, 0, 61, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 13, 0, 11, 109, 217, 253, 243, 162, 165, 253, 253, 253, 253, 243, 253, 205, 253, 163, 158, 253, 253, 253, 149, 253, 253, 253, 164, 102, 106, 148, 31, 184, 100, 0, 50, 58, 82, 94, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 121, 140, 198, 184, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9836530033783042, y=-0.15167397079890083, z=0.03063997317547212, w=-0.09210302693583153)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=0.012222222222222223, z=-0.017777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=0.01, z=0.0)>	COMP<341>
[1740779379.2576087]	Q_Header<(2621443, 19393, 257, 173, 250, 8, 58, 89, 62)>	Q_Data<(0, 0, 60, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 22, 0, 81, 224, 253, 202, 58, 156, 253, 221, 253, 108, 253, 253, 228, 253, 136, 227, 253, 253, 253, 93, 253, 253, 253, 253, 134, 136, 149, 0, 108, 90, 158, 253, 231, 119, 0, 59, 0, 0, 66, 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 114, 87, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9836530033783042, y=-0.15167397079890083, z=0.03063997317547212, w=-0.09210302693583153)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=0.012222222222222223, z=-0.017777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=0.01, z=0.0)>	COMP<341>
